ppm HF Concentration mole,X (m),Y (m),Z (m)
4951,26.22,79.01,40.49
1227,26.22,79.01,40.49
13296,26.22,79.01,40.49
30847,26.22,79.01,40.49
119399,26.22,79.01,40.49
207305,26.23,79.01,40.49
271365,26.23,79.01,40.49
289382,26.23,79.01,40.49
3641,26.22,79.01,40.49
4067,26.22,79.01,40.49
33495,26.22,79.01,40.49
402096,26.22,79.01,40.49
227770,26.22,79.01,40.49
1432,26.22,79.01,40.49
10480,26.22,79.01,40.49
8560,26.22,79.01,40.49
1872,26.22,79.01,40.49
251,26.22,79.01,40.49
504,26.22,79.01,40.49
87031,26.22,79.01,40.49
32860,26.22,79.01,40.49
72233,26.22,79.01,40.49
5164,26.22,79.01,40.49
6486,26.22,79.01,40.49
1260,26.22,79.01,40.49
5,26.22,79.01,40.53
11035,26.22,79.01,40.53
46,26.23,79.01,40.53
17593,26.22,79.01,40.49
69914,26.22,79.01,40.49
328859,26.22,79.01,40.53
527051,26.22,79.01,40.53
128090,26.23,79.01,40.53
242588,26.23,79.01,40.53
309997,26.24,79.01,40.52
720047,26.22,79.01,40.49
794209,26.22,79.01,40.49
486773,26.23,79.01,40.49
587498,26.23,79.01,40.49
3406,26.23,79.01,40.49
8688,26.23,79.01,40.49
128860,26.23,79.01,40.49
315650,26.22,79.01,40.49
321301,26.23,79.01,40.49
191494,26.23,79.01,40.49
16784,26.23,79.01,40.49
41700,26.23,79.01,40.49
324285,26.23,79.01,40.49
243750,26.23,79.01,40.49
77255,26.23,79.01,40.49
18820,26.23,79.01,40.49
277313,26.23,79.01,40.49
246379,26.23,79.01,40.49
283003,26.23,79.01,40.49
109127,26.23,79.01,40.49
257166,26.23,79.01,40.49
621447,26.21,79.01,40.52
575373,26.21,79.01,40.52
461281,26.21,79.01,40.52
497814,26.21,79.01,40.52
174762,26.21,79.01,40.52
378504,26.21,79.01,40.52
357703,26.22,79.01,40.52
313509,26.22,79.01,40.52
22270,26.21,79.01,40.53
65711,26.22,79.01,40.53
161587,26.22,79.01,40.53
211,26.22,79.01,40.53
17272,26.22,79.01,40.53
660399,26.21,79.01,40.51
660521,26.21,79.01,40.51
662003,26.21,79.01,40.51
664927,26.21,79.01,40.51
633508,26.21,79.01,40.52
628033,26.21,79.01,40.52
647328,26.21,79.01,40.52
657067,26.21,79.01,40.51
667144,26.21,79.01,40.51
666774,26.21,79.01,40.51
662492,26.21,79.01,40.5
664060,26.21,79.01,40.51
661259,26.21,79.01,40.5
662795,26.21,79.01,40.5
650434,26.21,79.01,40.5
641333,26.21,79.01,40.5
634045,26.21,79.01,40.5
623391,26.21,79.01,40.5
610055,26.21,79.01,40.5
589185,26.21,79.01,40.49
267845,26.21,79.01,40.49
499474,26.21,79.01,40.49
83559,26.21,79.01,40.49
168622,26.22,79.01,40.49
348969,26.22,79.01,40.49
20812,26.22,79.01,40.49
45901,26.22,79.01,40.49
327549,26.22,79.01,40.49
160412,26.22,79.01,40.49
369,26.22,79.01,40.49
10311,26.22,79.01,40.49
2940,26.22,79.01,40.49
339,26.22,79.01,40.49
8424,26.22,79.01,40.49
468853,26.22,79.01,40.49
19701,26.22,79.01,40.49
46961,26.22,79.01,40.49
5245,26.22,79.01,40.49
847,26.22,79.01,40.49
2,26.22,79.01,40.49
9,26.22,79.01,40.49
115,26.22,79.01,40.49
643,26.22,79.01,40.49
103449,26.22,79.01,40.49
126298,26.22,79.01,40.49
8731,26.22,79.01,40.49
481,26.22,79.01,40.49
10796,26.22,79.01,40.49
3712,26.22,79.01,40.49
2,26.22,79.01,40.49
2,26.22,79.01,40.49
561,26.22,79.01,40.49
65,26.22,79.01,40.49
22,26.22,79.01,40.48
696,26.22,79.01,40.53
2,26.22,79.01,40.53
2119,26.22,79.01,40.53
44,26.22,79.01,40.53
5,26.22,79.01,40.53
2689,26.22,79.01,40.53
16,26.23,79.01,40.53
126,26.23,79.01,40.53
11718,26.22,79.01,40.53
21,26.23,79.01,40.53
7488,26.23,79.01,40.53
188,26.23,79.01,40.53
584,26.23,79.01,40.53
970,26.23,79.01,40.53
729,26.23,79.01,40.53
358440,26.22,79.01,40.52
313103,26.22,79.01,40.52
242392,26.22,79.01,40.53
234264,26.22,79.01,40.53
38784,26.22,79.01,40.53
67985,26.22,79.01,40.53
373037,26.22,79.01,40.49
380402,26.22,79.01,40.49
436838,26.22,79.01,40.49
16189,26.22,79.01,40.49
160583,26.22,79.01,40.49
132602,26.22,79.01,40.49
66829,26.22,79.01,40.49
235999,26.22,79.01,40.49
749853,26.22,79.01,40.51
744990,26.22,79.01,40.52
739955,26.22,79.01,40.52
734997,26.22,79.01,40.52
756996,26.22,79.01,40.51
753853,26.22,79.01,40.51
759512,26.22,79.01,40.51
761605,26.22,79.01,40.51
228960,26.22,79.01,40.53
100735,26.22,79.01,40.53
89835,26.22,79.01,40.53
297338,26.22,79.01,40.53
685147,26.22,79.01,40.52
653191,26.22,79.01,40.52
186976,26.22,79.01,40.53
444452,26.22,79.01,40.53
728573,26.22,79.01,40.52
719259,26.22,79.01,40.52
697037,26.22,79.01,40.52
708092,26.22,79.01,40.52
366202,26.23,79.01,40.53
203301,26.23,79.01,40.53
15120,26.23,79.01,40.53
19070,26.23,79.01,40.53
12282,26.23,79.01,40.53
9699,26.23,79.01,40.53
99322,26.23,79.01,40.53
251911,26.23,79.01,40.53
53658,26.23,79.01,40.53
4856,26.23,79.01,40.53
29313,26.23,79.01,40.53
721339,26.23,79.01,40.52
204965,26.23,79.01,40.53
397920,26.23,79.01,40.52
111902,26.24,79.01,40.53
736744,26.23,79.01,40.52
258793,26.24,79.01,40.52
691031,26.23,79.01,40.52
470192,26.24,79.01,40.52
19326,26.24,79.01,40.53
66257,26.24,79.01,40.52
439654,26.24,79.01,40.52
159255,26.24,79.01,40.52
180608,26.24,79.01,40.52
361456,26.24,79.01,40.52
475201,26.24,79.01,40.52
763173,26.22,79.01,40.51
764540,26.22,79.01,40.51
765588,26.22,79.01,40.51
766467,26.22,79.01,40.5
767061,26.22,79.01,40.5
767327,26.22,79.01,40.5
766851,26.22,79.01,40.5
765544,26.22,79.01,40.5
763810,26.22,79.01,40.5
762059,26.22,79.01,40.5
759113,26.22,79.01,40.5
753819,26.22,79.01,40.49
415046,26.22,79.01,40.49
460581,26.22,79.01,40.49
746193,26.22,79.01,40.49
739161,26.22,79.01,40.49
388732,26.22,79.01,40.49
349391,26.22,79.01,40.49
667671,26.22,79.01,40.49
624292,26.23,79.01,40.49
660357,26.22,79.01,40.49
