ppm HF Concentration mole,X (m),Y (m),Z (m)
3150,26.22,79.01,40.49
2271,26.22,79.01,40.49
11504,26.22,79.01,40.53
5397,26.22,79.01,40.49
12345,26.22,79.01,40.49
8910,26.22,79.01,40.49
7199,26.23,79.01,40.49
4754,26.23,79.01,40.49
1609,26.23,79.01,40.49
2939,26.22,79.01,40.53
956,26.21,79.01,40.53
7279,26.21,79.01,40.53
6240,26.21,79.01,40.53
2589,26.22,79.01,40.53
7412,26.22,79.01,40.53
1459,26.21,79.01,40.49
8834,26.21,79.01,40.49
6199,26.22,79.01,40.49
11295,26.22,79.01,40.49
1980,26.22,79.01,40.49
6975,26.22,79.01,40.49
48440,26.22,79.01,40.49
1587,26.22,79.01,40.49
148792,26.22,79.01,40.49
29636,26.22,79.01,40.49
4392,26.22,79.01,40.49
8174,26.22,79.01,40.49
35647,26.22,79.01,40.49
17790,26.22,79.01,40.49
1869,26.22,79.01,40.49
947,26.22,79.01,40.49
1951,26.22,79.01,40.49
23819,26.22,79.01,40.49
4850,26.22,79.01,40.49
6261,26.22,79.01,40.49
2048,26.22,79.01,40.49
2582,26.22,79.01,40.49
477,26.22,79.01,40.49
4358,26.22,79.01,40.53
5325,26.22,79.01,40.53
2039,26.22,79.01,40.53
2143,26.22,79.01,40.53
4659,26.22,79.01,40.53
2294,26.22,79.01,40.53
438684,26.22,79.01,40.53
4998,26.22,79.01,40.53
10824,26.22,79.01,40.53
6870,26.23,79.01,40.53
7013,26.22,79.01,40.53
286866,26.22,79.01,40.49
702778,26.22,79.01,40.49
1000000,26.22,79.01,40.53
998782,26.22,79.01,40.53
11491,26.23,79.01,40.53
9648,26.23,79.01,40.53
8529,26.24,79.01,40.52
999150,26.22,79.01,40.49
1000000,26.22,79.01,40.49
6990,26.23,79.01,40.49
12404,26.23,79.01,40.49
308,26.23,79.01,40.49
99,26.23,79.01,40.49
4735,26.23,79.01,40.49
846350,26.22,79.01,40.49
699270,26.23,79.01,40.49
3332,26.23,79.01,40.49
2100,26.23,79.01,40.49
1086,26.23,79.01,40.49
311863,26.23,79.01,40.49
1556,26.23,79.01,40.49
367,26.23,79.01,40.49
34,26.23,79.01,40.49
37005,26.23,79.01,40.49
1010,26.23,79.01,40.49
847,26.23,79.01,40.49
139,26.23,79.01,40.49
163,26.23,79.01,40.49
683,26.21,79.01,40.53
835,26.21,79.01,40.53
872,26.22,79.01,40.53
1193,26.22,79.01,40.53
1607,26.22,79.01,40.53
52899,26.22,79.01,40.53
2494,26.22,79.01,40.53
500,26.2,79.01,40.52
6249,26.21,79.01,40.52
8789,26.21,79.01,40.52
5407,26.21,79.01,40.52
6670,26.21,79.01,40.52
999011,26.21,79.01,40.52
998918,26.21,79.01,40.52
998466,26.21,79.01,40.52
998772,26.21,79.01,40.52
263,26.21,79.01,40.52
