ppm HF Concentration mole,X (m),Y (m),Z (m)
2990,171.8,65.83,34.74
10111,171.81,65.83,34.74
7497,171.81,65.83,34.73
1240,171.81,65.83,34.73
3059,171.81,65.83,34.73
6965,171.81,65.83,34.73
1328,171.81,65.83,34.73
4634,171.81,65.83,34.73
2199,171.8,65.83,34.77
690,171.81,65.83,34.77
999679,171.82,65.83,34.76
999678,171.82,65.83,34.76
999679,171.82,65.83,34.76
999675,171.82,65.83,34.76
999676,171.82,65.83,34.76
999671,171.82,65.83,34.76
999673,171.82,65.83,34.76
999510,171.82,65.83,34.76
999510,171.82,65.83,34.76
999509,171.82,65.83,34.76
999679,171.82,65.83,34.76
999509,171.82,65.83,34.76
999669,171.82,65.83,34.76
999507,171.82,65.83,34.76
999505,171.82,65.83,34.76
999499,171.82,65.83,34.76
999502,171.82,65.83,34.76
2342,171.8,65.83,34.74
522,171.8,65.83,34.74
426,171.8,65.83,34.73
6162,171.8,65.83,34.74
4624,171.8,65.83,34.74
3482,171.8,65.83,34.74
1397,171.8,65.83,34.74
5184,171.8,65.83,34.74
2879,171.8,65.83,34.74
1330,171.8,65.83,34.74
5199,171.8,65.83,34.74
5751,171.8,65.83,34.77
1472,171.8,65.83,34.77
856,171.8,65.83,34.77
92,171.8,65.83,34.77
9459,171.8,65.83,34.77
3941,171.8,65.83,34.77
2917,171.8,65.83,34.74
45797,171.8,65.83,34.74
1083,171.8,65.83,34.73
5006,171.8,65.83,34.74
848494,171.81,65.83,34.74
7769,171.81,65.83,34.74
2259,171.8,65.83,34.74
3915,171.81,65.83,34.73
723,171.81,65.83,34.73
295,171.81,65.83,34.73
1000000,171.81,65.83,34.74
6032,171.81,65.83,34.73
687450,171.81,65.83,34.74
927,171.81,65.83,34.73
27983,171.81,65.83,34.73
380,171.81,65.83,34.73
1805,171.81,65.83,34.73
1822,171.81,65.83,34.73
48078,171.81,65.83,34.73
576,171.81,65.83,34.73
608,171.81,65.83,34.73
822003,171.81,65.83,34.74
5395,171.81,65.83,34.73
7125,171.81,65.83,34.73
39697,171.81,65.83,34.73
2053,171.81,65.83,34.73
728,171.81,65.83,34.73
225,171.81,65.83,34.73
258,171.81,65.83,34.73
15157,171.81,65.83,34.73
216239,171.81,65.83,34.73
2150,171.81,65.83,34.73
649,171.81,65.83,34.73
1685,171.81,65.83,34.73
678,171.81,65.83,34.73
2278,171.82,65.83,34.73
684,171.82,65.83,34.73
8954,171.82,65.83,34.73
12387,171.82,65.83,34.73
7745,171.82,65.83,34.73
9556,171.82,65.83,34.74
6526,171.82,65.83,34.74
4043,171.82,65.83,34.74
2021,171.82,65.83,34.74
225,171.81,65.83,34.73
999218,171.81,65.83,34.74
999072,171.81,65.83,34.74
998792,171.81,65.83,34.74
998569,171.81,65.83,34.74
998746,171.81,65.83,34.74
998883,171.81,65.83,34.74
998400,171.81,65.83,34.74
998019,171.81,65.83,34.74
993871,171.81,65.83,34.74
737,171.8,65.83,34.77
87,171.8,65.83,34.77
51,171.8,65.83,34.78
536,171.81,65.83,34.78
22,171.81,65.83,34.78
5282,171.8,65.83,34.77
1925,171.8,65.83,34.77
476,171.8,65.83,34.77
1405,171.8,65.83,34.77
9773,171.81,65.83,34.77
2094,171.81,65.83,34.77
2746,171.8,65.83,34.77
33433,171.8,65.83,34.77
3555,171.8,65.83,34.77
12,171.81,65.83,34.78
72,171.81,65.83,34.78
3915,171.81,65.83,34.77
109937,171.81,65.83,34.77
1159,171.81,65.83,34.78
6254,171.81,65.83,34.77
998427,171.82,65.83,34.76
998422,171.82,65.83,34.76
998738,171.82,65.83,34.76
998734,171.82,65.83,34.76
998427,171.82,65.83,34.76
998737,171.82,65.83,34.76
998409,171.82,65.83,34.76
998416,171.82,65.83,34.76
998722,171.82,65.83,34.76
998728,171.82,65.83,34.76
998389,171.82,65.83,34.76
998399,171.82,65.83,34.76
998707,171.82,65.83,34.76
998714,171.82,65.83,34.76
998697,171.82,65.83,34.76
995552,171.82,65.83,34.76
995553,171.82,65.83,34.76
995543,171.82,65.83,34.76
998087,171.82,65.83,34.76
998095,171.82,65.83,34.76
999352,171.82,65.83,34.76
999179,171.82,65.83,34.76
999356,171.82,65.83,34.76
999187,171.82,65.83,34.76
998976,171.82,65.83,34.76
998097,171.82,65.83,34.76
998094,171.82,65.83,34.76
999357,171.82,65.83,34.76
999191,171.82,65.83,34.76
999357,171.82,65.83,34.76
999193,171.82,65.83,34.76
998985,171.82,65.83,34.76
998991,171.82,65.83,34.76
998423,171.82,65.83,34.76
999674,171.82,65.83,34.76
998730,171.82,65.83,34.76
995537,171.82,65.83,34.76
999670,171.82,65.83,34.76
999503,171.82,65.83,34.76
998065,171.82,65.83,34.76
999342,171.82,65.83,34.76
999165,171.82,65.83,34.76
998963,171.82,65.83,34.76
999660,171.82,65.83,34.76
998599,171.82,65.83,34.76
999667,171.82,65.83,34.76
998624,171.82,65.83,34.76
999406,171.82,65.83,34.76
999422,171.82,65.83,34.76
999672,171.82,65.83,34.76
998643,171.82,65.83,34.76
999675,171.82,65.83,34.76
998656,171.82,65.83,34.76
999431,171.82,65.83,34.76
