ppm HF Concentration mole,X (m),Y (m),Z (m)
12788,171.81,65.83,34.73
233,171.81,65.83,34.73
2503,171.81,65.83,34.73
9379,171.81,65.83,34.73
15093,171.81,65.83,34.73
879829,171.82,65.83,34.76
879795,171.82,65.83,34.76
880168,171.82,65.83,34.76
880219,171.82,65.83,34.76
879934,171.82,65.83,34.76
880691,171.82,65.83,34.76
880390,171.82,65.83,34.76
829218,171.82,65.83,34.76
829094,171.82,65.83,34.76
829090,171.82,65.83,34.76
880839,171.82,65.83,34.76
829101,171.82,65.83,34.76
880911,171.82,65.83,34.76
829230,171.82,65.83,34.76
829462,171.82,65.83,34.76
830103,171.82,65.83,34.76
829738,171.82,65.83,34.76
68,171.8,65.83,34.74
829,171.8,65.83,34.74
230498,171.81,65.83,34.74
75,171.8,65.83,34.74
1740,171.81,65.83,34.73
8,171.81,65.83,34.73
383009,171.81,65.83,34.74
6659,171.81,65.83,34.73
108113,171.81,65.83,34.74
66,171.81,65.83,34.73
346,171.81,65.83,34.73
3,171.81,65.83,34.73
553,171.81,65.83,34.73
1612,171.81,65.83,34.73
5088,171.81,65.83,34.73
54,171.81,65.83,34.73
249,171.81,65.83,34.73
135291,171.81,65.83,34.74
20945,171.81,65.83,34.73
37369,171.81,65.83,34.73
22340,171.81,65.83,34.73
5228,171.81,65.83,34.73
468,171.81,65.83,34.73
53,171.81,65.83,34.73
180425,171.81,65.83,34.73
34562,171.81,65.83,34.73
11625,171.81,65.83,34.73
1499,171.81,65.83,34.73
38766,171.81,65.83,34.73
7627,171.81,65.83,34.73
77264,171.82,65.83,34.73
18414,171.82,65.83,34.73
253511,171.82,65.83,34.73
383123,171.82,65.83,34.73
531448,171.82,65.83,34.73
627404,171.82,65.83,34.74
597697,171.82,65.83,34.74
538306,171.82,65.83,34.74
499549,171.82,65.83,34.74
178,171.81,65.83,34.73
775999,171.81,65.83,34.74
837046,171.81,65.83,34.74
737734,171.81,65.83,34.74
502511,171.81,65.83,34.74
706297,171.81,65.83,34.74
711096,171.81,65.83,34.74
754701,171.81,65.83,34.74
592728,171.81,65.83,34.74
393115,171.81,65.83,34.74
76,171.8,65.83,34.77
8898,171.81,65.83,34.77
9,171.81,65.83,34.78
629472,171.82,65.83,34.76
629333,171.82,65.83,34.76
685431,171.82,65.83,34.76
685461,171.82,65.83,34.76
629815,171.82,65.83,34.76
686613,171.82,65.83,34.76
630150,171.82,65.83,34.76
629487,171.82,65.83,34.76
686507,171.82,65.83,34.76
685747,171.82,65.83,34.76
631304,171.82,65.83,34.76
630580,171.82,65.83,34.76
687686,171.82,65.83,34.76
686883,171.82,65.83,34.76
688239,171.82,65.83,34.76
403358,171.82,65.83,34.76
403394,171.82,65.83,34.76
403659,171.82,65.83,34.76
580639,171.82,65.83,34.76
580222,171.82,65.83,34.76
779249,171.82,65.83,34.76
736192,171.82,65.83,34.76
779074,171.82,65.83,34.76
735971,171.82,65.83,34.76
708459,171.82,65.83,34.76
580160,171.82,65.83,34.76
580185,171.82,65.83,34.76
778999,171.82,65.83,34.76
735818,171.82,65.83,34.76
779018,171.82,65.83,34.76
735780,171.82,65.83,34.76
708048,171.82,65.83,34.76
707946,171.82,65.83,34.76
629631,171.82,65.83,34.76
879818,171.82,65.83,34.76
690625,171.82,65.83,34.76
403551,171.82,65.83,34.76
878991,171.82,65.83,34.76
827509,171.82,65.83,34.76
581835,171.82,65.83,34.76
779584,171.82,65.83,34.76
736378,171.82,65.83,34.76
708987,171.82,65.83,34.76
889191,171.82,65.83,34.76
684789,171.82,65.83,34.76
888626,171.82,65.83,34.76
683801,171.82,65.83,34.76
840699,171.82,65.83,34.76
838417,171.82,65.83,34.76
888463,171.82,65.83,34.76
683355,171.82,65.83,34.76
888342,171.82,65.83,34.76
683093,171.82,65.83,34.76
837929,171.82,65.83,34.76
837616,171.82,65.83,34.76
631439,171.82,65.83,34.76
690294,171.82,65.83,34.76
881376,171.82,65.83,34.76
408044,171.82,65.83,34.76
830145,171.82,65.83,34.76
582989,171.82,65.83,34.76
780626,171.82,65.83,34.76
737350,171.82,65.83,34.76
404162,171.82,65.83,34.76
405011,171.82,65.83,34.76
406879,171.82,65.83,34.76
405838,171.82,65.83,34.76
580377,171.82,65.83,34.76
580884,171.82,65.83,34.76
779104,171.82,65.83,34.76
735843,171.82,65.83,34.76
779334,171.82,65.83,34.76
735960,171.82,65.83,34.76
707963,171.82,65.83,34.76
708042,171.82,65.83,34.76
582125,171.82,65.83,34.76
581392,171.82,65.83,34.76
780031,171.82,65.83,34.76
736649,171.82,65.83,34.76
779622,171.82,65.83,34.76
736160,171.82,65.83,34.76
708890,171.82,65.83,34.76
708199,171.82,65.83,34.76
888283,171.82,65.83,34.76
888295,171.82,65.83,34.76
683002,171.82,65.83,34.76
683032,171.82,65.83,34.76
837469,171.82,65.83,34.76
837419,171.82,65.83,34.76
888415,171.82,65.83,34.76
683343,171.82,65.83,34.76
837463,171.82,65.83,34.76
888648,171.82,65.83,34.76
683854,171.82,65.83,34.76
837595,171.82,65.83,34.76
632677,171.82,65.83,34.74
677818,171.83,65.83,34.74
532032,171.82,65.83,34.74
647532,171.83,65.83,34.74
539924,171.83,65.83,34.74
653559,171.83,65.83,34.74
623597,171.83,65.83,34.74
704482,171.83,65.83,34.74
110369,171.8,65.83,34.74
337,171.8,65.83,34.74
12,171.8,65.83,34.74
18920,171.8,65.83,34.74
149379,171.8,65.83,34.74
49872,171.8,65.83,34.74
305485,171.8,65.83,34.74
438330,171.8,65.83,34.74
166288,171.8,65.83,34.74
281660,171.8,65.83,34.74
901,171.8,65.83,34.74
16,171.8,65.83,34.74
48129,171.8,65.83,34.74
149949,171.8,65.83,34.74
1462,171.8,65.83,34.74
16,171.8,65.83,34.74
38819,171.8,65.83,34.74
34239,171.8,65.83,34.77
10069,171.8,65.83,34.76
99999,171.8,65.83,34.77
233822,171.8,65.83,34.77
5543,171.8,65.83,34.77
119016,171.8,65.83,34.77
661,171.8,65.83,34.74
9,171.8,65.83,34.74
23611,171.8,65.83,34.74
86345,171.81,65.83,34.74
123,171.8,65.83,34.73
631,171.8,65.83,34.74
9680,171.81,65.83,34.74
5,171.81,65.83,34.73
131697,171.81,65.83,34.74
25665,171.81,65.83,34.74
122,171.81,65.83,34.73
4,171.81,65.83,34.73
305,171.81,65.83,34.73
695,171.81,65.83,34.73
2973,171.81,65.83,34.73
17,171.81,65.83,34.73
31,171.81,65.83,34.73
251,171.81,65.83,34.73
76,171.81,65.83,34.73
51603,171.81,65.83,34.74
213234,171.81,65.83,34.74
290651,171.81,65.83,34.74
9022,171.81,65.83,34.73
398,171.81,65.83,34.73
329,171.81,65.83,34.73
2,171.81,65.83,34.73
4,171.81,65.83,34.73
2,171.81,65.83,34.73
30,171.81,65.83,34.73
18,171.81,65.83,34.73
390288,171.81,65.83,34.74
18002,171.81,65.83,34.73
1036,171.81,65.83,34.73
40906,171.81,65.83,34.73
52789,171.81,65.83,34.73
4868,171.81,65.83,34.73
5239,171.81,65.83,34.73
79872,171.82,65.83,34.73
77363,171.82,65.83,34.73
10893,171.82,65.83,34.73
12356,171.82,65.83,34.73
37228,171.82,65.83,34.73
66946,171.82,65.83,34.73
142714,171.82,65.83,34.73
227259,171.82,65.83,34.73
297189,171.82,65.83,34.73
367966,171.82,65.83,34.74
808920,171.82,65.83,34.74
755322,171.82,65.83,34.74
392043,171.82,65.83,34.73
711591,171.82,65.83,34.74
653362,171.82,65.83,34.74
467228,171.82,65.83,34.73
698578,171.82,65.83,34.74
571922,171.82,65.83,34.74
594035,171.82,65.83,34.74
500006,171.82,65.83,34.74
533777,171.82,65.83,34.74
456872,171.82,65.83,34.73
417790,171.82,65.83,34.74
414918,171.82,65.83,34.74
2,171.81,65.83,34.73
36,171.81,65.83,34.73
44,171.81,65.83,34.73
869,171.81,65.83,34.73
2476,171.82,65.83,34.73
114789,171.82,65.83,34.73
787545,171.81,65.83,34.74
791740,171.81,65.83,34.75
728138,171.81,65.83,34.75
724577,171.81,65.83,34.74
778846,171.81,65.83,34.74
781734,171.81,65.83,34.74
715904,171.81,65.83,34.74
719912,171.81,65.83,34.74
451812,171.8,65.83,34.74
421730,171.81,65.83,34.74
414581,171.8,65.83,34.74
