ppm NH3 Concentration mole,X (m),Y (m),Z (m)
28,-88.71,81.75,42.23
28,-88.71,81.75,42.23
38,-88.72,81.76,42.19
869,-88.72,81.76,42.21
28,-88.71,81.75,42.23
1433,-88.71,81.75,42.25
38,-88.72,81.76,42.19
1270,-88.72,81.76,42.23
869,-88.72,81.76,42.21
843,-88.71,81.75,42.27
1433,-88.71,81.75,42.25
1270,-88.72,81.76,42.23
843,-88.71,81.75,42.27
38,-88.73,81.76,42.19
869,-88.73,81.76,42.21
761,-88.74,81.77,42.21
1270,-88.72,81.76,42.23
1433,-88.71,81.75,42.25
843,-88.71,81.75,42.27
267,-88.72,81.76,42.25
863,-88.74,81.77,42.23
761,-88.74,81.77,42.22
188,-88.72,81.76,42.27
2316,-88.71,81.75,42.29
267,-88.72,81.76,42.25
863,-88.74,81.77,42.23
188,-88.72,81.76,42.27
2316,-88.71,81.75,42.29
761,-88.74,81.77,42.21
863,-88.74,81.77,42.23
267,-88.72,81.76,42.25
2316,-88.71,81.75,42.28
188,-88.72,81.76,42.27
231,-88.74,81.77,42.25
68,-88.74,81.77,42.27
25,-88.72,81.76,42.28
231,-88.74,81.77,42.25
68,-88.74,81.77,42.27
25,-88.72,81.76,42.29
231,-88.74,81.77,42.25
25,-88.72,81.76,42.29
68,-88.74,81.77,42.27
37,-88.74,81.78,42.29
37,-88.74,81.77,42.29
37,-88.74,81.77,42.28
524202,-93.84,77.26,41.38
446169,-93.85,77.25,41.38
630601,-93.85,77.25,41.38
655891,-93.85,77.25,41.38
232,-93.83,77.27,41.37
521,-93.83,77.26,41.38
169,-93.83,77.27,41.37
10547,-93.83,77.26,41.38
6553,-93.84,77.26,41.36
3854,-93.83,77.26,41.36
9440,-93.84,77.26,41.36
69549,-93.84,77.26,41.36
16319,-93.84,77.26,41.38
384365,-93.84,77.26,41.38
77827,-93.84,77.26,41.38
775152,-93.85,77.25,41.38
837508,-93.85,77.25,41.38
789795,-93.85,77.25,41.38
836160,-93.85,77.25,41.37
841756,-93.85,77.25,41.37
734496,-93.85,77.25,41.38
725857,-93.85,77.25,41.38
722800,-93.85,77.25,41.37
729379,-93.85,77.25,41.37
209282,-93.84,77.26,41.36
4744,-93.84,77.25,41.39
1873,-93.84,77.26,41.39
77668,-93.84,77.25,41.38
333566,-93.84,77.26,41.38
339004,-93.84,77.26,41.38
864515,-93.84,77.26,41.38
43981,-93.84,77.26,41.38
28529,-93.84,77.25,41.39
153613,-93.84,77.25,41.38
482526,-93.84,77.25,41.38
279416,-93.85,77.25,41.38
567203,-93.85,77.25,41.38
341798,-93.85,77.25,41.38
376530,-93.85,77.25,41.38
536568,-93.85,77.25,41.38
418145,-93.85,77.25,41.38
575922,-93.85,77.25,41.38
519607,-93.85,77.25,41.38
411276,-93.85,77.25,41.38
495289,-93.85,77.25,41.38
441211,-93.85,77.24,41.38
166022,-93.83,77.26,41.37
158346,-93.83,77.26,41.37
25,-93.83,77.27,41.37
1991,-93.83,77.27,41.37
1537,-93.83,77.27,41.37
59264,-93.83,77.26,41.36
4500,-93.83,77.26,41.36
789703,-93.83,77.26,41.37
777284,-93.83,77.26,41.37
562531,-93.83,77.26,41.37
542424,-93.83,77.26,41.37
734191,-93.83,77.26,41.36
449181,-93.83,77.26,41.36
622751,-93.84,77.26,41.36
237439,-93.83,77.26,41.36
882499,-93.84,77.26,41.36
876456,-93.84,77.26,41.36
848683,-93.84,77.26,41.36
816526,-93.84,77.26,41.36
888062,-93.84,77.26,41.37
887036,-93.84,77.26,41.37
862920,-93.84,77.26,41.37
859456,-93.84,77.26,41.37
103,-93.83,77.27,41.38
9902,-93.83,77.26,41.38
31,-93.83,77.26,41.38
136121,-93.83,77.26,41.37
1210,-93.83,77.27,41.37
66683,-93.83,77.26,41.37
1225,-93.83,77.27,41.37
719121,-93.83,77.26,41.38
303538,-93.83,77.26,41.38
1276,-93.83,77.26,41.38
63962,-93.83,77.26,41.38
458287,-93.83,77.26,41.38
784582,-93.83,77.26,41.37
544970,-93.83,77.26,41.37
769112,-93.83,77.26,41.37
489915,-93.83,77.26,41.37
850948,-93.84,77.26,41.38
872627,-93.84,77.26,41.38
881797,-93.84,77.26,41.38
815254,-93.84,77.26,41.38
885014,-93.84,77.26,41.37
859766,-93.84,77.26,41.37
853426,-93.84,77.26,41.37
875827,-93.84,77.26,41.37
321312,-93.84,77.26,41.36
577,-93.83,77.26,41.36
30436,-93.84,77.26,41.36
556,-93.83,77.26,41.36
35938,-93.83,77.26,41.36
27,-93.83,77.26,41.36
545,-93.84,77.26,41.35
3177,-93.84,77.26,41.35
33,-93.83,77.26,41.35
833761,-93.84,77.26,41.36
666602,-93.84,77.26,41.36
135521,-93.84,77.26,41.36
475380,-93.84,77.26,41.36
93,-93.84,77.26,41.35
55,-93.83,77.26,41.38
71,-93.83,77.26,41.38
1431,-93.83,77.26,41.38
56206,-93.84,77.26,41.38
548,-93.84,77.26,41.39
50,-93.84,77.26,41.39
743617,-93.84,77.26,41.38
22697,-93.84,77.26,41.38
2781,-93.84,77.26,41.38
352581,-93.84,77.26,41.38
900630,-93.84,77.26,41.36
906392,-93.84,77.26,41.36
904451,-93.84,77.26,41.37
900035,-93.84,77.26,41.37
901300,-93.84,77.26,41.38
915380,-93.84,77.26,41.38
899831,-93.84,77.26,41.37
896723,-93.84,77.26,41.37
725756,-93.85,77.25,41.38
429533,-93.85,77.25,41.36
371255,-93.85,77.25,41.36
574907,-93.85,77.25,41.36
311174,-93.85,77.25,41.36
421018,-93.85,77.25,41.36
705736,-93.85,77.25,41.37
789401,-93.85,77.25,41.37
559570,-93.85,77.25,41.37
664869,-93.85,77.25,41.37
680696,-93.85,77.25,41.38
747172,-93.85,77.25,41.38
643117,-93.85,77.25,41.38
725005,-93.85,77.25,41.38
765403,-93.85,77.25,41.37
761832,-93.85,77.25,41.37
779559,-93.85,77.25,41.37
777844,-93.85,77.25,41.37
586017,-93.85,77.25,41.38
641075,-93.85,77.25,41.38
621003,-93.85,77.25,41.38
686998,-93.85,77.25,41.37
530792,-93.85,77.24,41.37
656399,-93.85,77.25,41.37
548623,-93.85,77.24,41.37
9583,-93.84,77.26,41.35
12140,-93.84,77.25,41.35
1176,-93.84,77.25,41.35
13100,-93.84,77.25,41.35
12172,-93.85,77.25,41.35
905511,-93.84,77.26,41.36
665540,-93.84,77.26,41.36
133786,-93.84,77.26,41.36
139945,-93.84,77.25,41.36
286382,-93.85,77.25,41.36
116515,-93.85,77.25,41.36
296,-93.84,77.26,41.35
