ppm NH3 Concentration mole,X (m),Y (m),Z (m)
25,-88.71,81.75,42.23
28,-88.72,81.76,42.19
841,-88.72,81.76,42.21
25,-88.71,81.75,42.23
1245,-88.71,81.75,42.25
28,-88.72,81.76,42.19
1222,-88.72,81.76,42.23
841,-88.72,81.76,42.21
841,-88.71,81.75,42.27
1245,-88.71,81.75,42.25
1222,-88.72,81.76,42.23
841,-88.71,81.75,42.27
28,-88.73,81.76,42.19
841,-88.73,81.76,42.21
726,-88.74,81.77,42.21
1222,-88.72,81.76,42.23
1245,-88.71,81.75,42.25
841,-88.71,81.75,42.27
142,-88.72,81.76,42.25
821,-88.74,81.77,42.23
726,-88.74,81.77,42.22
93,-88.72,81.76,42.27
2119,-88.71,81.75,42.29
142,-88.72,81.76,42.25
821,-88.74,81.77,42.23
93,-88.72,81.76,42.27
2119,-88.71,81.75,42.29
726,-88.74,81.77,42.21
821,-88.74,81.77,42.23
142,-88.72,81.76,42.25
2119,-88.71,81.75,42.28
93,-88.72,81.76,42.27
123,-88.74,81.77,42.25
35,-88.74,81.77,42.27
123,-88.74,81.77,42.25
35,-88.74,81.77,42.27
123,-88.74,81.77,42.25
35,-88.74,81.77,42.27
633569,-93.84,77.26,41.38
350544,-93.85,77.25,41.38
465278,-93.85,77.25,41.38
404604,-93.85,77.25,41.38
387036,-93.83,77.27,41.37
334669,-93.83,77.27,41.37
224336,-93.83,77.27,41.37
202532,-93.83,77.27,41.37
265154,-93.83,77.27,41.36
235309,-93.83,77.26,41.36
267190,-93.83,77.26,41.36
486289,-93.83,77.26,41.38
446300,-93.83,77.27,41.37
201334,-93.83,77.27,41.37
466856,-93.83,77.27,41.37
238357,-93.83,77.27,41.37
600881,-93.83,77.26,41.38
595231,-93.83,77.26,41.38
657674,-93.83,77.26,41.38
254397,-93.84,77.26,41.36
281255,-93.83,77.26,41.36
295209,-93.83,77.26,41.36
290749,-93.84,77.26,41.36
376703,-93.84,77.26,41.36
548719,-93.84,77.26,41.38
674567,-93.84,77.26,41.38
603546,-93.84,77.26,41.38
616686,-93.85,77.25,41.38
673104,-93.85,77.25,41.38
566756,-93.85,77.25,41.38
647720,-93.85,77.25,41.37
647391,-93.85,77.25,41.37
482702,-93.85,77.25,41.38
421819,-93.85,77.25,41.38
426603,-93.85,77.25,41.37
417922,-93.85,77.25,41.37
436188,-93.84,77.26,41.36
206580,-93.84,77.25,41.39
