ppm HF Concentration mole,X (m),Y (m),Z (m)
3,69.89,116.12,51.44
3,69.4,116.07,51.8
4,70.42,116.2,51.45
3,70.43,116.18,53.32
2,69.9,116.12,53.32
2,69.54,116.04,53.32
2,69.4,116.07,53.14
2,69.77,115.96,53.32
2,69.4,116.07,52.56
2,70.33,115.93,54.47
4,69.97,116.19,51.57
3,69.53,116.07,51.88
2,70.76,115.93,55.06
4,70.4,116.3,51.57
2,71.28,116.12,51.8
3,70.9,116.11,51.44
2,71.28,116.12,52.56
2,71.28,116.12,53.14
2,70.38,115.94,53.89
3,70.41,116.29,53.19
2,70.91,116.1,53.32
2,70.34,116.02,53.32
3,69.96,116.18,53.19
2,69.65,116.01,53.19
2,69.53,116.07,53.03
2,69.76,115.95,53.49
2,69.53,116.07,52.53
2,70.77,115.93,54.47
2,70.81,115.93,54
4,70.45,116.71,51.89
3,69.99,116.31,51.91
2,69.71,115.97,51.93
2,70.76,115.73,55.03
3,71.15,116.18,51.88
3,70.83,116.13,51.57
2,71.28,116,52.56
3,71.15,116.18,52.53
4,70.44,116.71,52.51
2,71.28,116,53.14
3,71.15,116.18,53.03
3,70.44,116.47,52.93
2,70.38,115.76,53.8
2,70.42,115.95,53.48
2,71.16,115.98,53.32
3,70.83,116.13,53.19
2,70.34,115.96,53.19
3,69.98,116.29,52.96
3,69.99,116.32,52.51
2,69.71,115.97,52.97
2,69.71,115.97,52.52
2,70.77,115.73,54.42
2,70.79,115.74,53.92
3,70.79,116.22,51.92
2,71.15,115.93,52.53
3,70.79,116.23,52.52
2,71.15,115.93,53.03
3,70.79,116.2,52.97
2,71.16,115.95,53.48
2,71.04,115.89,53.19
2,70.42,115.8,53.35
2,70.35,115.88,52.96
2,70.96,115.81,52.52
2,70.97,115.79,52.97
6,-8.19,110.68,41.02
7,-7.74,110.65,40.44
9,-3.46,118.12,40.39
9,-2.94,117.54,40.95
10,2.48,118.23,40.51
10,-1.7,118.69,40.41
10,1.71,117.62,40.77
10,-1.09,117.56,40.9
10,-1.72,121.82,40.5
11,0.47,119.92,40.48
7,-6.5,108.82,40.44
6,-8.19,108.53,41.01
3,-5.1,106.84,40.44
7,-4.58,110.42,40.44
7,-6.29,112.27,40.44
6,-8.19,112.32,40.96
6,-8.19,114.28,40.95
7,-7.52,114.19,40.44
6,-8.18,110.71,43.04
7,-7.23,110.66,41.07
7,-7.55,110.69,41.52
7,-6.3,119.37,40.48
6,-8.11,119.3,40.72
6,-8.16,117.6,40.88
7,-7.44,117.63,40.45
7,-6.11,115.7,40.43
6,-8.19,115.91,40.95
9,-3.72,118.46,40.9
8,-4.35,117.04,40.41
7,-4.36,113.75,40.44
9,-3.46,118.1,41.44
9,-2.95,117.56,42.92
3,-3.43,116.34,41.01
2,-3.45,113.66,41.03
9,-4.06,120.93,40.47
10,4.24,118.87,41.93
10,3.74,119.02,40.56
11,1.8,119.02,41.33
10,-1.95,119.08,40.98
11,1.12,118.39,41.51
10,-1.53,118.18,41.46
10,2.36,117.65,42.31
10,-1.08,117.58,42.84
10,4.25,120.84,41.96
10,-1.8,121.99,41.3
11,0.1,120.36,41.21
10,-1.67,123,40.56
11,2.65,121.32,40.54
4,-8.19,101.77,40.95
5,-8.19,105.29,40.95
2,-8.19,98.62,40.97
7,-6.32,108.83,41.07
7,-7.55,108.5,41.52
6,-8.18,108.5,43.05
4,-5.3,106.85,41.08
7,-4.92,110.47,41.08
4,-4.09,110.38,41.53
7,-6.16,112.31,41.08
7,-7.54,112.33,41.5
6,-8.18,112.34,42.98
6,-8.18,114.28,42.97
7,-7.54,114.28,41.5
7,-7.08,114.2,41.07
6,-8.18,110.72,45.68
7,-7.53,110.7,43.3
7,-6.89,110.66,41.85
6,-7.52,121.17,40.56
8,-5.9,119.43,41.21
6,-8.12,119.54,41.98
6,-7.26,119.32,41.53
6,-8.17,117.89,42.9
7,-6.93,117.66,41.13
7,-7.44,117.6,41.52
7,-6.02,115.79,41.05
7,-7.54,115.91,41.5
6,-8.18,115.91,42.97
9,-3.93,118.72,41.71
8,-4.63,117.25,40.96
7,-4.76,113.91,41.07
9,-3.51,118.18,43.27
6,-4.01,116.79,41.48
5,-4.08,113.84,41.52
9,-2.95,117.56,45.69
6,-3.45,116.42,43.03
2,-3.45,113.69,43.1
5,-8.1,121.23,42.54
9,-3.93,121.05,41.2
6,-6.22,122.84,40.56
8,-3.72,124.44,40.57
10,4.25,118.91,44.59
11,2.86,119.89,41.48
11,3.25,119.8,42.87
9,-3.49,120.68,41.81
11,-0.52,120.35,41.84
11,0.9,119.29,41.93
10,-2.2,119.38,41.77
11,1.69,118.5,43.01
10,-1.54,118.24,43.24
10,2.38,117.65,44.98
10,-1.06,117.58,45.57
10,4.25,120.92,44.65
10,-1.88,121.74,41.88
11,3.28,121.69,42.87
12,4.31,123.1,42.02
10,-1.72,123.14,41.49
12,2.04,121.92,41.43
13,3.76,123.1,40.51
10,0.45,123.85,40.56
2,-8.18,96.7,42.49
2,-8.19,95.35,43.02
4,-8.18,101.83,42.97
2,-7.54,101.76,41.5
2,-6.66,105.2,41.08
4,-7.54,105.28,41.5
6,-8.18,105.32,42.98
3,-8.18,98.52,43.03
6,-6.2,108.84,41.85
6,-7.53,108.5,43.3
6,-8.18,108.54,45.69
4,-5.42,106.86,41.85
6,-5.14,110.48,41.85
4,-4.1,110.41,43.34
7,-6.08,112.33,41.85
7,-7.53,112.33,43.27
6,-8.18,112.35,45.69
6,-8.18,114.28,45.7
7,-7.53,114.28,43.27
7,-6.78,114.22,41.85
7,-8.19,110.77,47.97
7,-7.52,110.71,45.85
7,-6.89,110.66,43.46
6,-6.71,121.22,41.49
6,-7.32,119.56,42.58
8,-5.33,119.08,41.85
6,-8.17,117.99,45.66
7,-6.56,117.6,41.88
6,-7.48,117.89,43.26
8,-5.94,115.88,41.83
7,-7.53,115.91,43.27
6,-8.18,115.91,45.7
9,-3.92,118.77,43.39
8,-4.84,117.41,41.77
7,-5.02,114.01,41.84
9,-3.52,118.18,45.85
8,-4.07,116.84,43.31
5,-4.1,113.85,43.32
9,-2.93,117.56,48.34
8,-3.45,116.48,45.77
3,-3.45,113.74,45.88
5,-8.06,122.83,41.77
5,-7.34,124.72,40.58
6,-7.23,121.27,43.11
6,-8.11,121.12,45.5
7,-5.65,122.9,41.49
8,-1.52,126.02,40.58
8,-3.53,124.51,41.53
5,-5.75,126.25,40.58
