ppm HF Concentration mole,X (m),Y (m),Z (m)
3715,54.78,78.73,41.34
4,43.53,86.26,60.28
4,43.58,86.23,60.7
4,44.03,86.4,60.7
4,43.72,86.86,60.7
4,43.53,86.87,60.28
4,43.61,86.16,60.28
4,44.12,86.16,60.28
774,54.78,78.73,41.34
4409,54.78,78.73,41.34
40626,54.77,78.73,41.34
7442,54.77,78.73,41.34
14889,54.78,78.73,41.34
3919,54.78,78.73,41.34
5108,54.78,78.73,41.34
1271,54.78,78.73,41.34
17090,54.78,78.73,41.34
4739,54.78,78.73,41.34
18631,54.78,78.73,41.34
53625,54.78,78.73,41.34
576939,54.78,78.73,41.34
64739,54.78,78.73,41.33
225217,54.78,78.73,41.33
162973,54.78,78.73,41.33
606734,54.77,78.73,41.33
10663,54.78,78.73,41.33
15020,54.78,78.73,41.33
2903,54.78,78.73,41.33
27612,54.78,78.73,41.33
45134,54.78,78.73,41.34
69883,54.78,78.73,41.34
2758,54.78,78.73,41.34
14080,54.78,78.73,41.34
108682,54.78,78.73,41.34
441249,54.78,78.73,41.33
585698,54.78,78.73,41.33
756486,54.78,78.73,41.34
760122,54.78,78.73,41.34
540263,54.78,78.73,41.33
634493,54.78,78.73,41.34
851719,54.78,78.73,41.33
865527,54.77,78.73,41.34
4,45.05,86.36,60.7
4,43.53,86.26,59.46
4,43.8,86.36,60.14
4,43.73,86.45,60.14
4,43.78,86.42,60.5
4,44.6,86.75,60.7
4,44.27,86.36,60.14
4,44.18,86.58,60.5
4,44.11,87.33,60.7
4,43.9,87,60.5
4,43.53,86.86,59.46
4,43.53,89.29,60.28
4,43.53,88.35,60.28
4,43.53,87.78,60.28
4,43.73,87.01,60.14
4,43.62,89.27,60.7
4,43.59,88.34,60.7
4,43.76,87.86,60.7
4,43.53,86.26,58.67
4,45.03,86.16,60.28
4,44.03,86.16,59.46
4,44.03,86.16,58.67
4,43.53,86.86,58.67
901690,54.77,78.73,41.33
876933,54.77,78.73,41.33
794267,54.77,78.73,41.34
835510,54.77,78.73,41.34
443703,54.77,78.73,41.33
875168,54.77,78.73,41.33
666437,54.77,78.73,41.33
774812,54.77,78.73,41.34
553419,54.77,78.73,41.34
528282,54.77,78.73,41.34
168964,54.77,78.73,41.33
7721,54.77,78.73,41.34
615434,54.77,78.73,41.34
34522,54.77,78.73,41.34
60045,54.77,78.73,41.34
66215,54.77,78.73,41.34
670164,54.77,78.73,41.34
111599,54.77,78.73,41.34
467006,54.77,78.73,41.33
190344,54.77,78.73,41.33
430,54.78,78.73,41.34
451,54.78,78.73,41.34
152,54.78,78.73,41.34
491,54.78,78.73,41.34
369,54.78,78.73,41.34
2722,54.78,78.73,41.34
779,54.78,78.73,41.34
268,54.78,78.73,41.34
458,54.78,78.73,41.34
1253,54.78,78.73,41.34
679,54.78,78.73,41.35
4459,54.78,78.73,41.34
2737,54.78,78.73,41.34
2477,54.77,78.73,41.34
6563,54.78,78.73,41.34
7150,54.77,78.73,41.34
57625,54.77,78.73,41.34
1549,54.77,78.73,41.35
4523,54.77,78.73,41.34
17624,54.77,78.73,41.34
44223,54.78,78.73,41.34
463079,54.78,78.73,41.34
570688,54.78,78.73,41.34
6445,54.78,78.73,41.34
1215,54.78,78.73,41.34
82297,54.78,78.73,41.34
5010,54.78,78.73,41.34
6369,54.78,78.73,41.34
58495,54.78,78.73,41.34
27233,54.78,78.73,41.34
430022,54.78,78.73,41.34
369903,54.77,78.73,41.34
232058,54.77,78.73,41.34
404008,54.78,78.73,41.34
472225,54.78,78.73,41.34
124809,54.78,78.73,41.34
444601,54.78,78.73,41.34
503524,54.77,78.73,41.34
261495,54.77,78.73,41.34
701313,54.77,78.73,41.34
366351,54.77,78.73,41.34
467748,54.77,78.73,41.34
679364,54.77,78.73,41.34
791474,54.78,78.73,41.34
1557,54.78,78.73,41.33
443,54.78,78.73,41.33
2377,54.78,78.73,41.33
690,54.78,78.73,41.33
4236,54.78,78.73,41.33
9298,54.78,78.73,41.33
30005,54.78,78.73,41.33
311865,54.78,78.73,41.33
73776,54.78,78.73,41.33
60065,54.78,78.73,41.33
248512,54.78,78.73,41.33
588636,54.78,78.73,41.33
330860,54.78,78.73,41.33
565196,54.78,78.73,41.33
555576,54.77,78.73,41.33
812305,54.78,78.73,41.33
856715,54.77,78.73,41.33
778322,54.77,78.73,41.33
396759,54.77,78.73,41.32
465248,54.78,78.73,41.33
472398,54.77,78.73,41.33
369889,54.77,78.73,41.32
445223,54.77,78.73,41.33
688303,54.77,78.73,41.33
553112,54.77,78.73,41.33
316582,54.77,78.73,41.32
380901,54.77,78.73,41.33
588697,54.77,78.73,41.33
740286,54.77,78.73,41.33
472996,54.77,78.73,41.33
534768,54.77,78.73,41.33
413456,54.77,78.73,41.33
23940,54.78,78.73,41.33
67518,54.78,78.73,41.33
1375,54.78,78.73,41.34
625,54.78,78.73,41.33
9093,54.78,78.73,41.33
147448,54.78,78.73,41.33
6187,54.78,78.73,41.34
223441,54.78,78.73,41.34
1091,54.78,78.73,41.34
7668,54.78,78.73,41.34
275387,54.78,78.73,41.34
1146,54.78,78.73,41.34
4908,54.78,78.73,41.34
2222,54.78,78.73,41.34
9456,54.78,78.73,41.34
83498,54.78,78.73,41.34
298484,54.78,78.73,41.34
146305,54.78,78.73,41.33
388735,54.78,78.73,41.33
