ppm HF Concentration mole,X (m),Y (m),Z (m)
39370,74.85,65.87,40.89
742803,74.85,65.87,40.85
593175,74.86,65.87,40.85
21498,74.85,65.87,40.89
5914,74.85,65.87,40.89
7285,74.85,65.87,40.88
24365,74.85,65.87,40.89
533,74.85,65.87,40.89
3048,74.85,65.87,40.89
6064,74.85,65.87,40.89
12861,74.84,65.87,40.89
1233,74.85,65.87,40.89
3070,74.84,65.87,40.89
5001,74.84,65.87,40.89
10910,74.84,65.87,40.89
20095,74.84,65.87,40.89
22241,74.84,65.87,40.89
27526,74.84,65.87,40.89
32552,74.84,65.87,40.89
11847,74.85,65.87,40.89
482577,74.85,65.87,40.89
23121,74.85,65.87,40.89
7327,74.85,65.87,40.88
25026,74.85,65.87,40.88
20422,74.85,65.87,40.88
656973,74.85,65.87,40.88
675567,74.85,65.87,40.85
730509,74.85,65.87,40.85
621669,74.85,65.87,40.85
683469,74.85,65.87,40.85
616377,74.85,65.87,40.85
668325,74.85,65.87,40.85
855444,74.85,65.87,40.85
726080,74.85,65.87,40.85
565937,74.85,65.87,40.85
612117,74.85,65.87,40.85
630751,74.84,65.87,40.85
512151,74.85,65.87,40.85
553378,74.84,65.87,40.85
687138,74.84,65.87,40.85
717461,74.84,65.87,40.85
728788,74.84,65.87,40.85
695813,74.84,65.87,40.85
581273,74.84,65.87,40.85
529938,74.85,65.87,40.85
547528,74.86,65.87,40.85
458764,74.85,65.87,40.85
385363,74.85,65.87,40.85
649786,74.85,65.87,40.85
572543,74.85,65.87,40.85
711283,74.85,65.87,40.85
872432,74.85,65.87,40.85
1755,74.85,65.87,40.88
1310,74.85,65.87,40.88
4690,74.85,65.87,40.88
16741,74.85,65.87,40.88
30364,74.86,65.87,40.88
60639,74.86,65.87,40.88
389844,74.86,65.87,40.86
841708,74.86,65.87,40.86
833871,74.86,65.87,40.86
406661,74.86,65.87,40.86
402248,74.86,65.87,40.86
743688,74.86,65.87,40.85
383368,74.86,65.87,40.85
337328,74.86,65.87,40.85
359649,74.86,65.87,40.86
84,74.85,65.87,40.89
122,74.85,65.87,40.89
212,74.84,65.87,40.89
345,74.84,65.87,40.89
454,74.84,65.87,40.89
440,74.84,65.87,40.89
1147,74.85,65.87,40.89
337,74.85,65.87,40.89
120,74.85,65.87,40.89
5866,74.85,65.87,40.89
68228,74.85,65.87,40.89
8464,74.85,65.87,40.89
458,74.85,65.87,40.89
1688,74.85,65.87,40.89
18002,74.85,65.87,40.89
348416,74.85,65.87,40.88
2008,74.85,65.87,40.89
11786,74.85,65.87,40.88
95755,74.85,65.87,40.88
6797,74.85,65.87,40.89
218,74.85,65.87,40.89
422,74.85,65.87,40.89
469,74.85,65.87,40.89
912,74.85,65.87,40.89
3640,74.85,65.87,40.89
2577,74.85,65.87,40.89
10368,74.85,65.87,40.89
5995,74.84,65.87,40.89
40769,74.84,65.87,40.89
11859,74.84,65.87,40.89
1059,74.85,65.87,40.89
1049,74.84,65.87,40.89
2753,74.84,65.87,40.89
1926,74.84,65.87,40.89
5382,74.84,65.87,40.89
2618,74.84,65.87,40.89
9717,74.84,65.87,40.89
2666,74.84,65.87,40.89
2388,74.84,65.87,40.89
1787,74.84,65.87,40.89
92879,74.84,65.87,40.89
16746,74.84,65.87,40.89
133979,74.84,65.87,40.89
14237,74.84,65.87,40.89
176735,74.84,65.87,40.89
12551,74.84,65.87,40.89
98015,74.84,65.87,40.89
8969,74.84,65.87,40.89
3964,74.83,65.87,40.89
3003,74.83,65.87,40.89
40775,74.85,65.87,40.89
119953,74.85,65.87,40.89
211686,74.84,65.87,40.89
24725,74.83,65.87,40.89
277869,74.84,65.87,40.89
353224,74.84,65.87,40.89
449545,74.84,65.87,40.89
452359,74.84,65.87,40.89
24955,74.83,65.87,40.89
17859,74.83,65.87,40.89
13577,74.83,65.87,40.89
4875,74.83,65.87,40.89
210037,74.86,65.87,40.86
223274,74.86,65.87,40.86
240225,74.85,65.87,40.88
399592,74.85,65.87,40.88
315719,74.85,65.87,40.88
456976,74.85,65.87,40.88
10002,74.85,65.87,40.88
1872,74.85,65.87,40.88
10606,74.85,65.87,40.88
11115,74.85,65.87,40.88
142808,74.85,65.87,40.88
110474,74.85,65.87,40.88
324148,74.85,65.87,40.88
671590,74.85,65.87,40.88
793655,74.85,65.87,40.88
541044,74.85,65.87,40.88
712000,74.85,65.87,40.88
829277,74.85,65.87,40.88
795945,74.85,65.87,40.88
471153,74.85,65.87,40.88
600541,74.85,65.87,40.88
278193,74.85,65.87,40.88
115389,74.85,65.87,40.89
536061,74.85,65.87,40.88
725326,74.85,65.87,40.88
204712,74.85,65.87,40.88
684867,74.85,65.87,40.88
297331,74.84,65.87,40.88
49948,74.83,65.87,40.89
366104,74.84,65.87,40.88
446195,74.84,65.87,40.88
538474,74.84,65.87,40.88
565421,74.84,65.87,40.89
34855,74.83,65.87,40.88
672749,74.85,65.87,40.85
844549,74.85,65.87,40.85
337427,74.85,65.87,40.85
746331,74.85,65.87,40.85
596919,74.85,65.87,40.85
468948,74.85,65.87,40.85
567893,74.85,65.87,40.85
577107,74.85,65.87,40.85
707200,74.85,65.87,40.85
290816,74.85,65.87,40.85
534190,74.85,65.87,40.85
399012,74.85,65.87,40.85
490287,74.85,65.87,40.85
487011,74.85,65.87,40.85
414717,74.85,65.87,40.85
320973,74.85,65.87,40.84
357084,74.85,65.87,40.84
387952,74.84,65.87,40.84
409788,74.84,65.87,40.84
424473,74.84,65.87,40.84
435874,74.84,65.87,40.84
556675,74.85,65.87,40.85
647498,74.85,65.87,40.85
686389,74.84,65.87,40.85
719802,74.83,65.87,40.85
722788,74.84,65.87,40.85
