ppm HF Concentration mole,X (m),Y (m),Z (m)
4,79.3,76.17,50.59
4,79.3,76.75,50.6
4,79.24,76.18,50.51
7,79.3,77.37,53.1
8,79.04,77.58,53.16
6,79.3,76.69,51.8
4,79.1,77.21,50.77
4,79.1,76.63,50.78
4,79,77.27,50.7
4,78.89,76.55,50.7
5,79.3,76.14,51.07
5,79.3,75.73,50.59
5,79.1,76.08,50.78
6,79.3,75.29,50.56
5,79.06,76.09,50.7
9,79.3,76.71,53.11
5,79.3,76.11,51.8
7,79.3,77.36,51.77
5,79.3,76.71,51.07
4,79.3,77.38,50.59
3,79.05,76.66,50.51
3,79.18,77.46,50.51
4,78.02,75.74,50.51
6,79.21,75.22,50.51
5,79,75.7,50.51
8,78.66,77.58,53.34
7,79.3,76.7,52.46
7,79.3,77.36,52.44
8,79.1,77.2,53.13
8,78.18,77.59,53.25
8,78.88,77.4,53.14
7,79.05,77.59,52.55
6,79.1,76.6,51.86
6,79.1,77.2,51.85
6,78.89,77.42,51.87
4,78.96,77.41,50.8
5,78.47,76.12,50.71
4,78.85,77.41,50.76
5,79.1,76.61,51.19
5,79.1,77.2,51.19
4,78.86,77.18,50.89
5,78.79,76.48,50.89
2,78.59,77.04,50.7
5,79.3,75.68,51.79
5,79.3,75.71,51.06
5,79.1,76.07,51.19
6,79.3,75.18,51.76
5,79.3,75.19,50.99
4,79.3,73.75,51.31
6,79,73.8,50.51
5,78.94,76.04,50.89
6,79.1,75.66,50.78
6,79.1,75.23,50.75
4,77.55,76.19,50.71
6,77.97,75.71,50.71
6,79.03,75.18,50.7
6,78.85,75.65,50.71
9,79.1,76.6,53.13
6,79.1,76.06,51.86
10,79.3,75.54,52.79
9,79.3,73.79,52.79
6,79.05,77.59,51.84
5,79.14,77.59,50.63
6,79.3,77.37,51.06
3,78.57,76.18,50.51
2,78.71,77.18,50.51
3,79.02,77.59,50.58
8,77.58,77.59,53.3
2,77.58,76.24,50.51
4,77.08,75.81,50.51
6,77.51,75.31,50.51
6,78.4,74.84,50.51
8,78.56,77.4,53.29
8,79.1,76.6,52.5
7,79.1,77.2,52.49
8,78.85,77.16,53.12
8,78.14,77.41,53.18
7,78.21,77.6,52.86
2,78.78,77.72,52.53
7,78.88,77.42,52.53
8,77.6,77.41,53.22
6,78.84,77.19,51.9
6,78.79,76.48,51.9
4,78.89,77.43,51.2
5,78.41,76.09,50.89
2,78.04,76.62,50.71
2,78.63,77.41,50.76
4,78.84,77.19,51.27
5,78.79,76.48,51.27
3,78.51,76.96,50.89
6,79.1,75.64,51.85
6,78.94,76.04,51.27
6,79.1,75.66,51.19
5,79.3,74.77,51.3
7,78.41,76.09,51.9
6,79.1,75.15,51.84
6,79.1,75.15,51.14
6,79,74.49,50.51
5,79.1,73.73,51.44
6,78.83,73.79,50.71
6,78.29,73.03,50.51
5,77.53,76.17,50.89
6,78.9,75.17,50.88
6,77.93,75.69,50.89
6,78.75,75.61,50.89
3,76.66,76.27,50.71
6,77.06,75.78,50.71
7,77.47,75.3,50.71
6,78.29,74.82,50.71
9,78.01,76.57,53.15
10,78.79,76.48,53.15
6,78.94,76.04,51.9
9,78.41,76.09,52.52
10,78.41,76.09,53.15
10,79.1,75.5,52.83
10,79.3,74.74,52.54
10,79.1,73.77,52.82
6,79.06,77.59,51.08
2,78.77,77.59,50.58
6,77.53,77.6,52.88
