ppm HF Concentration mole,X (m),Y (m),Z (m)
439606,7.98,88.74,41.05
193307,7.98,88.74,41.05
121734,7.98,88.74,41.05
43219,7.98,88.74,41.05
20476,7.98,88.74,41.05
5082,7.98,88.74,41.05
84112,7.98,88.74,41.05
36950,7.98,88.74,41.06
15636,7.98,88.74,41.06
119527,7.98,88.74,41.06
81588,7.98,88.74,41.05
275763,7.98,88.74,41.05
10512,7.98,88.74,41.05
707964,7.99,88.74,41.05
758890,7.98,88.74,41.06
790188,7.98,88.74,41.05
697591,7.99,88.74,41.05
541829,7.98,88.74,41.05
690173,7.98,88.74,41.05
268493,7.98,88.74,41.05
356379,7.98,88.74,41.05
68294,7.98,88.74,41.05
825752,7.98,88.74,41.05
693500,7.98,88.74,41.05
337144,7.98,88.74,41.05
43453,7.98,88.74,41.05
62274,7.98,88.74,41.05
8299,7.98,88.74,41.05
750839,7.98,88.74,41.05
617320,7.98,88.74,41.05
5311,7.98,88.74,41.05
26236,7.98,88.74,41.05
2943,7.98,88.74,41.05
734,7.98,88.74,41.05
221924,7.98,88.74,41.05
10348,7.98,88.74,41.05
491711,7.98,88.74,41.05
27427,7.98,88.74,41.05
5770,7.98,88.74,41.05
198770,7.98,88.74,41.05
680031,7.98,88.74,41.05
70864,7.98,88.74,41.05
530416,7.98,88.74,41.06
670555,7.98,88.74,41.06
28602,7.98,88.74,41.06
60568,7.98,88.74,41.06
53101,7.98,88.74,41.06
14941,7.98,88.74,41.06
13369,7.98,88.74,41.05
686979,7.99,88.74,41.05
682530,7.99,88.74,41.05
672574,7.99,88.74,41.05
32591,7.98,88.74,41.06
57870,7.99,88.74,41.06
25101,7.99,88.74,41.06
12767,7.98,88.74,41.06
629866,7.98,88.74,41.06
432127,7.98,88.74,41.06
196575,7.98,88.74,41.06
4267,7.98,88.74,41.06
16833,7.98,88.74,41.06
219284,7.98,88.74,41.06
22151,7.98,88.74,41.06
9808,7.98,88.74,41.06
1623,7.98,88.74,41.06
9789,7.98,88.74,41.06
4141,7.98,88.74,41.06
659062,7.99,88.74,41.06
605692,7.99,88.74,41.06
516928,7.98,88.74,41.06
400443,7.98,88.74,41.06
275917,7.98,88.74,41.06
3232,7.98,88.74,41.04
348546,7.98,88.74,41.04
97945,7.98,88.74,41.04
18600,7.98,88.74,41.04
15805,7.98,88.74,41.04
524014,7.98,88.74,41.04
103357,7.98,88.74,41.05
92624,7.98,88.74,41.04
359037,7.98,88.74,41.05
313114,7.98,88.74,41.04
19556,7.98,88.74,41.04
2874,7.98,88.74,41.04
11995,7.98,88.74,41.05
1742,7.98,88.74,41.04
353,7.98,88.74,41.04
461,7.98,88.74,41.04
218,7.98,88.74,41.05
43,7.98,88.74,41.04
878540,7.99,88.74,41.05
820669,7.99,88.74,41.05
744836,7.99,88.74,41.05
856966,7.98,88.74,41.05
765454,7.98,88.74,41.05
588525,7.98,88.74,41.05
839981,7.98,88.74,41.05
676901,7.98,88.74,41.05
776809,7.98,88.74,41.05
825589,7.99,88.74,41.05
873633,7.99,88.74,41.05
848729,7.98,88.74,41.06
673632,7.98,88.74,41.06
472910,7.98,88.74,41.06
516740,7.98,88.74,41.06
358238,7.98,88.74,41.06
251884,7.98,88.74,41.06
871709,7.98,88.74,41.06
802444,7.98,88.74,41.06
667372,7.98,88.74,41.06
432059,7.98,88.74,41.06
478035,7.98,88.74,41.05
388275,7.98,88.74,41.05
534007,7.98,88.74,41.05
660300,7.98,88.74,41.05
852431,7.99,88.74,41.05
787180,7.98,88.74,41.05
775100,7.99,88.74,41.05
703287,7.98,88.74,41.05
678726,7.98,88.74,41.05
466836,7.98,88.74,41.05
541186,7.98,88.74,41.05
383293,7.98,88.74,41.05
639207,7.99,88.74,41.05
586297,7.98,88.74,41.05
643072,7.99,88.74,41.05
565222,7.98,88.74,41.05
379303,7.98,88.74,41.05
100217,7.98,88.74,41.05
463622,7.98,88.74,41.05
304317,7.98,88.74,41.05
48310,7.98,88.74,41.05
10108,7.98,88.74,41.05
315116,7.98,88.74,41.05
206709,7.98,88.74,41.05
637,7.98,88.74,41.05
3434,7.98,88.74,41.05
332,7.97,88.74,41.05
94,7.97,88.74,41.05
16980,7.98,88.74,41.05
61276,7.98,88.74,41.05
14607,7.98,88.74,41.05
4037,7.98,88.74,41.05
812,7.97,88.74,41.05
365039,7.98,88.74,41.05
8900,7.97,88.74,41.05
300562,7.98,88.74,41.05
112688,7.98,88.74,41.05
195337,7.98,88.74,41.05
352950,7.98,88.74,41.05
423773,7.98,88.74,41.05
5577,7.97,88.74,41.05
15828,7.97,88.74,41.05
19360,7.97,88.74,41.05
265751,7.98,88.74,41.06
312458,7.98,88.74,41.06
127980,7.98,88.74,41.06
109532,7.98,88.74,41.06
287929,7.98,88.74,41.06
11471,7.98,88.74,41.06
115368,7.98,88.74,41.06
8395,7.98,88.74,41.06
26950,7.98,88.74,41.06
4249,7.98,88.74,41.06
1578,7.98,88.74,41.06
3243,7.98,88.74,41.06
