ppm HF Concentration mole,X (m),Y (m),Z (m)
4,26.24,79.4,40.93
4,26.28,79.4,40.9
3,26.31,79.29,41
16,23.26,79.68,40.44
18,22.78,79.35,40.43
35,23.44,79.27,40.43
6,26.27,79.28,40.89
4,26.24,79.29,40.92
3,26.25,79.5,40.92
4,26.25,79.49,40.84
2,25.85,80.02,40.6
2,25.86,80.02,40.75
8,26.24,79.37,40.66
4,26.19,79.39,40.9
6,26.29,79.38,40.83
2,26.14,79.43,41.01
8,23.74,80.03,40.44
16,24.16,79.77,40.44
2,25.12,80.53,40.44
2,25.85,80.02,40.43
2,26.31,79.54,40.84
4,26.3,79.46,40.83
2,26.31,79.54,40.92
3,26.29,79.47,40.9
8,26.29,79.37,40.68
3,26.34,79.41,40.91
4,26.37,79.39,40.84
2,26.4,79.3,41.03
7,26.32,79.29,40.91
9,26.34,79.28,40.83
10,26.29,79.27,40.56
10,23.26,79.62,40.63
34,23.68,79.43,40.44
2,23.68,79.32,41.43
3,23.26,79.58,41.27
6,23.74,80,40.64
28,23.92,79.6,40.44
2,23.92,79.53,41.43
2,23.74,79.98,41.27
4,24.16,79.73,41.11
2,24.36,79.49,41.43
3,23.44,79.12,41.43
3,23.65,78.88,41.43
6,23.44,79.12,41.11
17,23.44,79.18,40.61
30,23.17,79.07,40.42
3,22.78,79.18,41.27
11,22.79,79.25,40.6
12,24.16,79.74,40.64
28,23.19,78.95,40.33
40,23.64,79.08,40.42
10,26.24,79.27,40.54
10,26.24,79.27,40.44
9,26.24,79.29,40.39
7,26.25,79.41,40.39
3,25.95,79.9,40.42
10,26.29,79.28,40.66
10,26.24,79.28,40.64
5,26.19,79.28,40.9
8,26.28,79.28,40.82
3,26.15,79.29,40.93
2,24.22,80.39,40.64
8,26.24,79.36,40.58
8,26.24,79.35,40.5
8,26.24,79.36,40.47
7,26.25,79.46,40.47
7,26.24,79.42,40.66
6,26.25,79.49,40.68
5,26.25,79.49,40.76
2,26.26,79.6,40.92
2,26.26,79.6,40.84
3,26.2,79.55,40.92
4,26.19,79.47,40.9
3,26.14,79.41,40.93
4,26.2,79.55,40.84
5,26.19,79.46,40.84
2,26.14,79.52,41
2,26.05,79.78,40.88
2,26.17,79.84,40.55
3,25.95,79.9,40.57
2,25.32,80.29,40.64
2,24.88,80.33,40.64
3,25.73,79.92,40.59
2,25.73,79.92,40.88
