ppm NH3 Concentration mole,X (m),Y (m),Z (m)
111,-58.32,-17.91,32.58
66,-64.72,-10.23,32.55
221,-51.78,-25.54,40.28
292,-58.18,-17.86,40.31
304,-64.58,-10.17,40.35
31,-45.29,-33.19,50.25
57,-51.69,-25.51,50.28
99,-58.09,-17.82,50.31
174,-64.49,-10.14,50.35
2288,-92.67,50.86,34.59
1116,-92.76,49.57,33.55
1025,-90.85,51.66,35.66
1167,-91.1,48.05,33.04
1882,-89.25,49.07,33.79
57,-90.73,53.02,37.07
106,-89.04,52.21,36.41
2085,-89.17,50.36,34.74
57,-94.35,44.47,31.51
395,-93.04,46.26,32.09
2173,-91.26,47.58,33.91
1274,-89.49,45.9,32.72
2173,-89.4,48.56,34.63
2019,-87.57,47.61,33.48
46,-88.9,53.49,37.8
359,-89.14,51.55,37.16
1270,-87.41,51.15,35.69
2013,-85.94,45.55,33.31
1933,-89.51,47.96,35.2
1545,-89.29,49.78,35.54
71,-93.33,42.51,31.51
465,-94.53,44.17,32.45
569,-91.44,44.18,32.11
1462,-93.21,45.88,33
2080,-91.45,47.05,34.85
2046,-89.65,45.55,33.64
1446,-87.88,43.86,32.71
2397,-84.05,47.28,34.02
2456,-82.15,49.08,35.12
2207,-87.73,47.18,34.36
2201,-85.66,49.48,34.75
166,-89,52.85,38.57
245,-86.95,52.41,36.91
1017,-87.53,50.54,36.47
1804,-83.78,50.63,35.81
204,-85.34,53.06,37.84
79,-87.34,53.53,39.51
1651,-68.22,46.94,35.77
1578,-70.09,45.83,35.46
1929,-71.68,47.92,35.89
2610,-73.9,42.48,34.59
2791,-75.48,44.49,34.81
2148,-72,44.11,35.02
2576,-73.59,46.17,35.28
2407,-73.33,49.35,36.37
2838,-77.06,46.53,35.01
2798,-78.64,48.67,35.49
2767,-75.17,48.27,35.77
2750,-76.8,49.72,36.27
2598,-75.81,40.84,34.14
2687,-77.4,42.8,34.29
2010,-81.18,39.57,33.2
2396,-79.28,41.18,33.77
1503,-83.12,37.93,32.63
2710,-78.99,44.8,34.4
2674,-80.57,46.88,34.54
2010,-82.77,41.52,33.27
2003,-84.35,43.52,33.29
2180,-86.1,45.23,34.24
2390,-80.88,43.14,33.84
2390,-82.46,45.17,33.87
1950,-88.14,46.66,35.06
1184,-89.44,48.74,36.78
135,-91.74,40.51,31.54
436,-93.51,42.27,32.47
2376,-95.23,44.04,34.21
1501,-84.7,39.88,32.68
730,-89.84,42.16,32.12
1564,-91.62,43.88,33.05
2419,-93.36,45.61,34.47
1232,-91.33,47.27,36.65
1949,-89.83,45.28,34.78
1984,-88.05,43.58,33.66
1488,-86.29,41.85,32.7
378,-78.79,61.39,41
523,-78.93,60.62,40.53
101,-81.01,59.33,40.55
2445,-80.27,50.18,36.06
98,-83.58,53.51,38.64
2201,-84.2,46.88,34.92
1992,-82.29,48.58,35.96
1758,-85.8,48.97,35.59
583,-87.06,51.77,37.67
1056,-87.71,49.85,37.21
702,-83.67,51.89,36.89
1464,-83.92,50.05,36.61
484,-85.47,52.44,38.64
204,-87.38,52.94,40.08
36,-37.82,49.91,38.41
96,-39.7,48.74,37.89
355,-41.38,50.19,38.48
3060,-50.96,41.58,35.7
3488,-52.84,40.55,35.41
3681,-54.48,41.93,35.59
211,-41.61,46.97,37.26
67,-41.95,43.14,36.49
445,-43.54,45.15,36.78
836,-43.23,49.07,37.86
1476,-44.73,50.36,38.44
1394,-45.13,47.27,37.13
2222,-46.74,49.45,37.88
932,-45.47,43.45,36.35
1971,-47.06,45.46,36.65
2705,-48.66,47.66,37.07
2511,-48.99,43.79,36.22
2967,-50.59,45.82,36.52
3751,-57.95,42.84,35.6
3599,-59.61,44.2,35.77
2930,-63.12,44.55,35.67
2600,-48.39,50.54,38.46
2927,-50.27,49.74,37.89
2766,-51.96,50.7,38.46
3182,-52.18,48.02,36.96
2910,-53.79,50.05,37.92
2171,-55.47,50.95,38.59
3281,-59.89,41.17,35.23
3197,-61.48,43.15,35.51
2279,-64.99,43.48,35.39
1947,-66.58,45.49,35.63
1572,-66.91,41.81,35
1507,-68.5,43.79,35.23
1332,-68.82,40.2,34.6
2223,-72.32,40.5,34.37
1651,-70.41,42.14,34.81
48,-82.7,23.63,30.47
57,-85.87,27.47,30.55
1663,-70.75,38.56,34.18
472,-78.86,26.85,31.41
2402,-74.23,38.9,33.94
2079,-76.16,36.74,33.35
1883,-74.56,35.37,33.29
2343,-77.69,39.25,33.64
1970,-79.6,37.65,33.1
1475,-81.54,36,32.57
681,-82.03,30.69,31.61
2593,-64.44,50.58,38.15
2528,-66.28,49.42,37.11
2516,-66.05,51.77,39.99
2126,-67.95,50.8,38.25
225,-75.57,61.13,40.92
276,-75.65,60.4,40.57
1820,-68.12,48.22,36.13
1931,-68.28,46.6,36.71
1766,-69.79,49.72,37.13
1660,-70.16,45.54,36.41
1738,-71.75,47.5,36.78
2450,-74,42.27,35.56
2617,-75.59,44.22,35.76
1902,-72.08,43.88,35.99
2217,-73.67,45.85,36.22
2014,-69.58,51.85,40.03
1714,-71.24,50.96,38.29
1947,-73.41,48.81,37.2
1584,-73.23,50.65,37.71
1440,-75.14,51.27,38.31
2621,-77.18,46.19,35.93
2346,-78.77,48.2,36.35
2351,-75.27,47.82,36.64
1601,-76.7,50.94,37.52
2253,-76.91,49.17,37.08
54,-89.05,31.32,30.64
38,-92.22,35.18,30.67
44,-95.57,38.89,31.56
2677,-75.92,40.65,35.11
2708,-77.52,42.57,35.26
2490,-81.32,39.39,34.18
2702,-79.42,40.98,34.74
763,-85.2,34.55,31.78
2116,-83.27,37.76,33.61
2645,-79.12,44.52,35.35
2428,-80.72,46.51,35.45
2350,-82.92,41.32,34.23
2227,-84.51,43.26,34.25
1947,-86.54,44.77,34.99
2565,-81.02,42.91,34.81
2394,-82.61,44.87,34.82
785,-91.31,47.27,39.15
1408,-87.79,46.92,36.61
855,-89.39,48.87,39.13
669,-88.37,38.43,31.82
600,-91.92,40.31,32.5
1828,-93.65,42.11,34.25
3172,-95.17,44.07,36.7
2010,-84.86,39.69,33.65
1622,-90.01,41.92,33.08
2143,-91.76,43.69,34.5
1654,-93.25,45.67,36.67
1264,-89.73,45.35,36.64
1862,-88.23,43.36,34.8
1961,-86.46,41.63,33.66
2120,-95.15,44.07,39.2
1050,-93.23,45.67,39.17
188,-78.6,61.38,42.85
534,-77.09,61.24,40.8
300,-79.33,60.59,41.82
452,-79.33,60,41.4
545,-77.55,59.22,40.57
267,-79.6,57.4,40.58
139,-81.24,58.93,41.48
1430,-80.14,51.54,37.36
1908,-80.41,49.61,36.86
1263,-76.63,52.45,40.05
1368,-78.36,51.87,38.26
704,-81.92,52.57,38.03
56,-83.42,54.63,39.8
329,-83.7,52.87,39.44
86,-81.55,55.91,40.51
43,-83.22,57.36,41.55
1720,-84.33,46.58,36.65
1730,-82.44,48.01,37.05
894,-87.45,50.46,39.1
1427,-85.94,48.37,36.85
1048,-83.8,51.25,37.66
1428,-84.03,49.37,37.28
139,-87.16,53.82,41.83
93,-85.26,53.71,40.12
750,-85.6,51.7,39.55
248,-43.87,41.5,36.07
44,-39.75,48.2,38.73
77,-41.43,49.51,39.25
816,-45.83,39.34,35.55
3160,-51.24,38.6,35.12
779,-45.72,40.52,35.78
1661,-47.38,41.84,35.94
2435,-49.31,40.23,35.53
2948,-50.85,42.77,35.93
1351,-51.01,41.38,36.67
3236,-52.51,44.13,36.09
2100,-52.89,40.36,36.39
3644,-54.77,38.92,35.02
3294,-58.29,39.24,34.94
3518,-54.37,43.14,35.81
3745,-56.36,40.89,35.32
2492,-54.53,41.72,36.56
31,-40.07,44.55,37.88
140,-41.66,46.55,38.16
40,-42,42.9,37.46
216,-43.6,44.85,37.73
284,-43.27,48.51,38.7
148,-44.89,51.24,39.64
322,-44.78,49.69,39.22
597,-45.19,46.87,38.04
788,-46.79,48.87,38.7
1100,-46.66,51.05,39.12
297,-45.53,43.22,37.33
746,-47.12,45.17,37.6
1282,-48.71,47.22,37.95
904,-49.04,43.56,37.19
1270,-50.64,45.51,37.46
3337,-54.11,46.2,36.39
3303,-55.71,48.44,36.94
3605,-56.03,44.53,35.99
3610,-57.64,46.53,36.27
2625,-57.26,50.22,37.99
3385,-59.24,48.82,37.08
2726,-60.92,50.35,38.05
3121,-58,42.62,36.57
3769,-59.5,45.44,36
3220,-59.65,43.97,36.75
3559,-61.16,46.85,36.17
3222,-62.77,49.13,37.1
3145,-63.01,45.8,35.88
3126,-63.17,44.3,36.64
2750,-64.67,47.22,36.09
160,-48.37,51.32,39.71
595,-48.43,49.84,39.22
1800,-50.22,51.12,39.25
1331,-50.32,49.14,38.7
247,-51.83,51.39,39.75
690,-52,49.99,39.22
1500,-52.24,47.54,37.83
1480,-53.72,51.3,39.4
1132,-53.84,49.41,38.71
266,-55.33,51.51,39.81
360,-55.52,50.21,39.32
3449,-53.17,36.99,34.74
3242,-56.7,37.31,34.66
2690,-60.22,37.62,34.58
961,-64.86,25.64,32.26
266,-68.7,22.38,31.53
514,-71.87,26.23,32.01
114,-72.54,19.16,30.81
33,-79.53,19.79,30.41
271,-75.7,23.01,31.21
2023,-63.73,37.94,34.5
3393,-59.93,40.98,36.21
2647,-61.81,39.55,34.86
1802,-65.32,39.87,34.76
3357,-61.53,42.93,36.49
2512,-63.4,41.5,35.14
2558,-65.04,43.26,36.37
2271,-66.63,45.21,36.59
1870,-66.97,41.62,35.98
1724,-68.57,43.56,36.2
1288,-67.24,38.24,34.38
1513,-68.89,40.01,35.58
2116,-72.41,40.31,35.35
1636,-70.48,41.94,35.78
140,-82.82,23.49,31.45
155,-86.01,27.33,31.53
1155,-69.16,36.64,33.99
1709,-70.82,38.39,35.16
2016,-72.65,36.95,33.75
1105,-71.47,32.72,33.12
1045,-75.04,30.07,32.35
997,-78.98,26.7,32.4
1519,-78.2,33.93,32.63
2547,-74.33,38.72,34.92
2289,-76.05,37.92,33.59
2571,-76.27,36.57,34.33
2389,-74.66,35.2,34.27
2713,-77.81,39.07,34.62
2548,-79.73,37.47,34.08
2168,-81.67,35.83,33.54
1279,-82.17,30.54,32.59
47,-24.51,-6.01,29.44
27,-23.16,14.27,31.9
34,-22.66,-2.99,31.2
34,-22.63,-2.98,33.22
54,-23.28,-2.94,30.49
42,-23.14,3.93,31.27
32,-23.5,7.53,30.77
35,-23.91,0.94,29.9
29,-15.93,-25.55,28.95
53,-19.37,-21.41,29.04
29,-19.87,-28.57,28.74
39,-23.26,-24.59,28.8
42,-62.51,51.68,39.95
236,-65.98,53,40.55
921,-64.37,51.59,39.61
2409,-64.48,49.93,38.94
2810,-66.33,48.88,37.95
2445,-67.88,51.7,39.71
1775,-66.08,51.14,40.79
2404,-67.99,50.13,39.03
1659,-67.84,52.34,40.52
465,-69.48,53.22,40.55
31,-71.1,54.89,40.58
32,-74.28,58.93,40.58
137,-75.69,61.14,42.7
222,-75.85,60.18,41.87
231,-75.85,59.65,41.53
2072,-68.18,47.79,37.02
2085,-68.35,46.09,37.38
1977,-69.84,49.16,37.96
1740,-70.27,45.12,37.3
1715,-72.07,46.92,37.45
1928,-74.07,42.09,36.95
2069,-75.68,44,37.05
1691,-72.16,43.66,37.15
1838,-73.76,45.56,37.26
1957,-71.41,51.79,39.78
1992,-69.62,51.22,40.83
1967,-71.3,50.26,39.06
1169,-71.36,52.48,40.53
1831,-73.49,48.22,37.72
1716,-73.31,49.98,38.49
1515,-73.14,51.67,39.37
1361,-74.85,52.05,39.78
1584,-75.25,50.57,39.08
358,-74.73,52.75,40.53
353,-72.96,53.48,40.55
2095,-77.31,45.91,37.12
2004,-78.93,47.66,37.27
1989,-75.41,47.3,37.44
1668,-76.82,50.3,38.3
2037,-77.01,48.56,37.63
130,-89.2,31.17,31.61
85,-92.39,35.03,31.64
368,-95.82,38.7,33.78
57,-99.48,35.59,38.01
2194,-76,40.49,36.73
2222,-77.61,42.41,36.81
2543,-81.72,38.99,34.96
2410,-79.52,40.83,36.58
1341,-85.35,34.39,32.75
2328,-83.42,37.59,34.77
2139,-79.23,44.33,36.85
1980,-80.84,46.23,36.89
2308,-83.33,40.92,35
2086,-84.93,42.84,35.01
1625,-86.18,45.05,36.54
2224,-81.13,42.75,36.61
1986,-82.73,44.68,36.62
830,-89.71,45.35,39.14
489,-91.29,47.28,41.65
917,-87.79,46.95,39.12
1256,-88.53,38.25,32.79
1529,-92.05,40.18,34.26
2814,-93.57,42.15,36.69
2083,-85.03,39.51,34.79
1925,-90.15,41.76,34.52
1649,-91.65,43.75,36.67
1368,-88.13,43.42,36.63
1918,-86.63,41.43,34.8
2250,-93.55,42.15,39.19
1558,-95.13,44.08,41.7
1151,-91.63,43.75,39.17
694,-93.21,45.68,41.67
39,-74.57,55.24,40.58
96,-78.64,61.38,45.6
251,-79.13,60.57,43.57
414,-77.5,60.32,41.74
398,-79.65,59.66,42.35
453,-77.73,58.69,41.54
280,-76.14,57.11,40.59
647,-76.44,53.85,40.55
990,-78.05,55.59,40.57
465,-79.7,57.08,41.57
146,-81.37,58.85,42.4
1487,-80.28,50.9,38.13
1783,-80.52,48.97,37.47
1106,-78.23,52.78,39.7
1188,-76.73,51.82,40.85
1488,-78.49,51.19,39.03
1143,-78.11,53.4,40.52
536,-79.99,54.2,40.17
360,-81.48,53.65,39.45
1042,-82.05,51.92,38.82
585,-83.77,52.35,40.02
173,-83.52,54.09,40.69
58,-85.19,55.45,42.32
203,-81.63,55.52,41.46
65,-83.29,57.16,42.46
1159,-84.27,46.63,39.09
