ppm HF Concentration mole,X (m),Y (m),Z (m)
17,63.7,115.97,60.44
18,63.7,115.87,60.43
17,63.7,115.89,60.54
18,63.8,115.96,60.38
16,63.71,115.97,60.57
18,63.8,115.95,60.26
18,63.8,115.81,60.26
18,63.8,115.85,60.38
17,63.7,115.8,60.45
17,63.7,115.83,60.58
17,63.81,115.89,60.57
18,63.92,115.96,60.44
16,63.82,115.96,60.6
17,63.92,115.88,60.54
17,63.8,115.74,60.57
18,63.8,115.94,60.14
18,63.91,115.95,60.22
18,64.02,115.95,60.25
18,63.8,115.7,60.27
18,63.8,115.77,60.14
18,63.91,115.79,60.22
18,63.8,115.65,60.15
18,63.92,115.86,60.43
18,63.8,115.73,60.41
18,64.16,115.96,60.28
18,64.01,115.96,60.38
17,64.05,115.89,60.57
17,63.81,115.87,60.61
17,63.92,115.96,60.57
16,63.82,115.97,60.75
17,64.05,115.96,60.61
17,63.9,115.64,60.67
17,63.92,115.82,60.58
17,63.9,115.58,60.69
17,63.9,115.62,60.57
17,64.01,115.56,60.66
18,64.03,115.94,60.12
18,63.9,115.94,60.09
18,64.24,115.95,60.23
18,64.16,115.82,60.28
18,64.02,115.8,60.25
18,63.9,115.62,60.26
18,64.03,115.77,60.12
18,63.9,115.75,60.09
18,63.9,115.6,60.11
18,64.15,115.86,60.41
18,64.01,115.84,60.38
18,63.92,115.78,60.45
18,63.9,115.62,60.41
18,64.15,115.96,60.42
17,64.14,115.96,60.55
17,64.25,115.9,60.57
17,64.14,115.89,60.53
17,64.05,115.86,60.61
16,63.82,115.9,60.75
16,63.92,115.96,60.71
16,63.82,115.93,60.85
17,63.92,115.81,60.68
16,64.05,115.97,60.75
17,64.02,115.72,60.68
17,63.9,115.61,60.74
17,64.02,115.72,60.57
17,64.12,115.62,60.67
17,64.01,115.53,60.68
18,64,115.5,60.57
19,63.9,115.93,59.94
18,64.11,115.94,60.07
18,64.24,115.94,60.11
18,64.36,115.96,60.28
18,64.03,115.65,60.14
18,64.24,115.81,60.23
18,64.15,115.74,60.3
18,64.03,115.68,60.27
18,64,115.5,60.25
19,63.9,115.73,59.94
18,64.11,115.76,60.07
18,64.24,115.77,60.11
18,64.36,115.83,60.28
19,63.9,115.58,59.94
18,64,115.5,60.1
18,64.34,115.87,60.4
18,64.14,115.77,60.43
18,64.02,115.71,60.41
18,64,115.5,60.41
18,63.98,115.3,60.52
18,64.35,115.97,60.41
17,64.25,115.96,60.6
18,64.48,115.88,60.43
18,64.24,115.71,60.56
17,64.33,115.9,60.52
17,64.25,115.87,60.61
17,64.14,115.81,60.57
17,64.04,115.89,60.75
17,63.92,115.76,60.75
17,63.92,115.86,60.75
16,63.92,115.86,60.85
17,64.14,115.8,60.68
16,64.04,115.92,60.85
16,64.25,115.97,60.74
16,64.37,115.98,60.78
17,64.02,115.7,60.75
17,64.24,115.71,60.68
17,64.01,115.53,60.74
17,64.12,115.56,60.69
18,64.12,115.6,60.57
18,64.23,115.54,60.65
18,64,115.46,60.67
18,64.1,115.39,60.54
19,64.11,115.93,59.94
19,64.24,115.93,59.97
19,64.34,115.94,60.07
18,64.45,115.95,60.22
19,64.58,115.95,60.13
18,64.58,115.82,60.27
18,64.36,115.74,60.29
18,64.24,115.65,60.12
18,64.12,115.59,60.1
18,64.24,115.68,60.26
18,64.12,115.6,60.26
18,64.1,115.38,60.25
18,63.98,115.28,60.25
19,64.11,115.74,59.94
19,64.24,115.74,59.97
19,64.34,115.77,60.07
18,64.45,115.82,60.22
19,64.58,115.79,60.13
19,64.24,115.62,59.98
19,64.12,115.58,59.94
19,64.12,115.57,59.79
19,64,115.5,59.94
18,64.1,115.38,60.1
18,64.48,115.83,60.45
18,64.36,115.78,60.42
18,64.24,115.7,60.41
18,64.34,115.58,60.57
18,64.12,115.6,60.41
18,64.1,115.38,60.41
18,63.98,115.28,60.41
18,64.09,115.22,60.5
18,64.58,115.96,60.27
18,64.48,115.97,60.44
17,64.34,115.97,60.54
18,64.69,115.95,60.23
17,64.33,115.61,60.67
18,64.46,115.68,60.57
18,64.59,115.86,60.39
17,64.48,115.91,60.54
17,64.48,115.86,60.58
17,64.37,115.93,60.77
17,64.36,115.8,60.57
17,64.26,115.89,60.74
17,64.15,115.75,60.75
17,64.14,115.85,60.76
16,64.14,115.85,60.85
17,63.94,115.78,60.81
16,64.27,115.91,60.85
17,64.36,115.79,60.68
16,64.38,115.96,60.85
17,64.48,115.97,60.73
17,64.13,115.59,60.74
17,64.24,115.68,60.75
17,64,115.46,60.74
18,64.23,115.51,60.67
18,64.34,115.55,60.68
18,64.22,115.49,60.56
18,64.1,115.37,60.64
18,64.2,115.28,60.51
18,64.09,115.2,60.59
19,64.12,115.93,59.79
19,64.33,115.93,59.93
19,64.46,115.94,60.1
19,64.68,115.94,60.09
