ppm HF Concentration mole,X (m),Y (m),Z (m)
9,17.29,-0.78,32.37
2,10.98,-5.06,38.81
9,15.37,1.01,32.55
9,14.77,0.95,34.26
8,20.68,0.34,32.59
8,17.91,-1.11,33.36
7,15.64,-2.75,35.06
3,14.71,-2.9,37.13
2,11.37,-5.59,39.5
4,12.93,0.9,37.37
2,9.89,-2.01,39.67
3,58.27,12.63,36.75
9,16.26,0.66,33.54
6,24.96,3.38,32.92
9,17.29,4.09,33.04
7,15.73,0.65,34.98
9,14.76,3.98,34.46
8,20.98,0.12,33.58
6,18.13,-3.19,35.91
6,16.79,0.4,35.61
3,17.07,-3.31,38.45
3,13.64,0.66,37.98
2,10.18,-2.38,40.5
5,14.26,4.02,36.37
3,11.57,4.46,38.41
2,6.23,1.52,40.26
2,8.72,1.52,40.56
2,5.02,5.14,39.46
2,59.92,14.29,36.77
4,57.97,12.61,37.61
3,56.86,14.55,36.66
2,55.66,16.51,35.51
3,51.65,18.21,35.66
2,56.05,16.46,36.63
5,44.84,11.97,41.43
5,41.67,8.78,41.72
5,38.63,9.08,39.92
5,40.79,10.62,41.21
5,39.8,10.72,40.62
5,35.19,9.64,37.82
7,24.98,3.24,33.91
9,17.95,3.87,34.03
4,34.19,9.51,35.13
4,29.53,6.55,33.03
8,21.36,7.14,33.44
10,15.61,7.68,33.53
7,15.72,3.78,35.19
9,14.76,7.65,34.75
6,25.01,3.09,37.11
6,21.17,-0.09,36.95
7,18.58,3.65,36.34
3,14.99,0.78,38.69
4,15.15,3.9,36.87
3,12.1,4.36,39.12
4,13.25,7.62,37.13
2,9.64,4.65,39.87
6,14.43,10.86,36.24
2,6.45,8.36,40.41
2,61.71,15.9,36.81
2,58.49,16.25,36.73
3,59.78,14.29,37.69
4,56.47,14.55,37.29
2,55.12,16.49,35.9
2,57.19,18.16,36.71
3,51.65,20.31,35.64
2,51.65,21.93,35.41
4,50.42,20.39,37.94
3,52.21,18.19,35.98
4,51.26,18.31,37.37
3,55.57,16.46,37.19
3,54.05,16.55,36.12
4,49.63,18.72,38.43
4,50.25,16.9,38.04
5,46.82,17.11,40.26
5,45.9,13.64,40.8
5,43.59,10.35,42.16
5,42.61,10.36,42.27
5,45.12,11.99,42.4
5,43.76,13.85,42.07
5,42.69,13.88,42.33
5,43.14,12.18,42.43
5,41.86,12.27,41.84
5,40.02,14.18,40.75
5,41.52,8.78,42.7
5,38.14,9.09,40.77
5,37.36,10.96,39.15
5,40.54,10.64,42.15
5,39.44,10.74,41.53
5,38.94,12.55,40.11
5,35.45,12.89,37.98
5,34.37,9.66,38.41
5,33.25,9.45,35.89
6,29.14,6.43,34.04
8,21.63,7,34.43
9,16.47,7.54,34.52
3,34.18,13.18,34.79
4,32.62,9.73,33.21
6,25.66,10.33,33.69
10,17.78,10.87,33.93
6,28.95,6.32,37.19
7,15.72,7.56,35.47
9,14.76,10.84,34.94
2,25,3.13,42.21
7,21.8,6.89,37.37
2,21.17,-0.08,42.21
7,17.03,7.42,36.15
4,17.49,3.74,38.63
2,12.9,4.23,39.58
4,14,7.59,37.72
2,9.91,4.55,40.73
6,15.34,10.92,36.73
3,11.96,11.21,38.11
2,8.8,8.16,40.5
5,13.47,14.21,36.92
2,6.41,8.36,41.44
2,4.58,11.82,39.16
2,58.85,19.73,36.79
2,65.42,19.09,36.81
2,63.55,17.5,36.8
2,60.22,17.81,36.8
3,61.65,15.9,37.81
4,59.6,14.29,38.95
3,58.26,16.25,37.54
4,56.2,14.62,38.7
2,56.23,19.97,36.67
3,56.8,18.16,37.46
3,51.65,23.82,36.92
2,52.21,23.86,35.74
3,53.34,18.45,36.11
3,51.65,21.91,36.92
2,52.21,20.3,35.97
2,52.21,21.93,35.75
4,51.26,21.97,37.41
4,49.68,22.39,38.47
4,49.07,20.5,38.85
4,50.98,20.4,38.42
4,51.79,18.31,37.7
4,54.55,16.51,38.61
4,48.32,18.72,39.32
4,50.14,18.72,38.98
4,49.08,16.61,38.84
5,50.79,16.9,38.53
5,45.99,18.97,40.75
5,46.3,13.66,41.72
5,47.31,17.13,41.13
5,45.12,15.52,41.27
5,43.7,10.37,43.18
5,42.56,10.38,43.29
5,42.03,15.73,41.94
5,43.21,15.68,42.38
5,43.87,13.89,43.07
5,42.66,13.92,43.34
5,43.16,12.2,43.45
5,41.74,12.3,42.82
5,41.02,14.09,41.34
6,39.68,14.24,41.67
5,39.21,16.01,40.27
5,40.88,17.57,41.26
4,41.26,8.78,43.94
4,39.44,7.18,43.45
5,37.57,9.1,41.65
5,36.54,12.8,38.65
6,36.75,10.99,39.92
4,37.93,9.09,43.47
5,39.77,10.7,43.6
5,38.94,10.78,42.1
6,38.48,12.59,40.97
5,37.62,14.42,39.31
5,34.66,12.93,38.59
4,35.14,16.53,37.79
3,34.19,16.17,35.58
4,35.7,5.72,42.47
6,31.4,9.59,36.86
5,32.73,9.57,39.12
5,33.22,13.14,35.64
5,31.89,9.62,34.23
7,25.64,10.22,34.68
9,18.4,10.79,34.91
4,30.15,13.52,33.83
8,22.04,14.1,34.26
10,15.85,14.72,34.38
3,28.83,6.34,42.21
7,25.65,10.1,37.49
8,15.71,10.82,35.66
8,14.7,14.59,35.15
2,21.79,6.96,42.21
8,19.14,10.67,36.93
6,17.91,10.78,38.71
2,17.96,3.74,42.21
4,15.32,7.58,38.69
4,12.52,11.28,38.78
2,8.96,8.15,41.42
5,14.16,14.34,37.43
3,9.96,11.36,39.62
4,12.45,17.89,37.64
2,1.16,15.55,36.84
3,6.81,14.77,40.65
2,4.5,11.91,40.24
3,2.91,15.38,38.03
2,62.32,22.91,36.8
2,58.57,19.73,37.75
2,63.86,21,36.81
3,65.43,19.1,37.81
2,62.03,19.41,36.81
3,63.54,17.5,37.81
4,61.61,15.89,39.06
3,60.09,17.81,37.8
4,57.99,16.15,38.83
2,57.02,21.57,37.47
4,53.63,18.55,37.85
2,55.72,19.97,37.33
2,54.24,20.07,36.06
4,56.42,18.08,38.78
2,51.65,25.39,36.92
3,51.39,25.43,37.31
3,50.58,23.79,37.87
2,52.83,23.81,35.96
3,52.21,23.85,37.23
2,52.73,20.25,36.21
3,51.84,21.98,37.79
3,52.21,21.92,37.23
2,53.42,21.94,36
2,50.74,27.04,37.76
3,49.78,25.54,38.42
4,47.43,24,39.89
4,48.51,22.14,39.22
4,50.31,22.43,39.11
4,46.2,22.41,40.63
4,47.09,20.59,40.09
4,49.65,20.51,39.55
4,51.75,20.27,39.01
4,52.87,18.42,38.83
5,54.57,16.51,40.96
5,48.87,18.73,40.09
5,50.64,18.69,39.39
5,49.65,16.61,39.52
5,51.52,17.04,39.07
5,45,19.03,41.35
5,46.42,19.01,41.67
5,48,17.25,41.8
5,43.99,17.33,41.93
5,42.78,17.35,42.38
5,45.44,15.54,42.22
5,44.15,20.77,41.84
5,43.3,19.14,42.33
5,42.27,19.2,42.08
2,32.86,16.64,34.05
5,43.88,10.39,44.2
5,42.46,10.4,44.27
5,41.92,15.8,42.93
5,43.26,15.74,43.41
5,44.08,13.91,44.14
5,42.59,13.95,44.31
5,43.18,12.21,44.37
5,41.49,12.31,44
5,40.79,14.14,42.29
5,39.22,14.3,42.21
6,38.78,16.09,41.15
5,37.91,17.85,39.49
5,40.64,17.67,42.21
5,40.08,19.35,40.79
5,39.08,19.44,40.2
4,35.93,19.75,38.27
3,41.47,8.78,45.96
2,39.55,7.18,45.96
2,37.95,9.09,45.96
3,39.86,10.7,45.96
6,35.85,12.84,39.35
5,36.19,11,41.24
5,36.34,11.01,43.46
5,38.22,12.62,43.49
6,37.89,12.61,41.77
5,36.74,16.26,38.77
6,37.03,14.49,40.1
6,33.89,12.98,39.14
5,34.32,16.62,38.37
3,34.44,19.96,37.36
2,34.19,20.07,35.7
5,33.25,16.18,36.34
4,32.64,9.58,42.22
6,29.44,13.32,37.58
5,29.7,13.43,34.84
9,22.27,14.02,35.25
10,16.58,14.76,35.26
5,26.35,17.34,34.51
10,18.68,17.77,34.72
3,25.62,10.17,42.21
5,13.54,20.85,36.72
8,22.42,13.92,37.78
8,17.13,14.75,36.53
8,15.51,14.69,35.76
7,14.58,20.42,35.41
2,18.58,10.79,42.21
6,15.69,14.71,38.5
4,13.39,11.27,39.31
2,14.82,7.57,42.28
3,10.26,11.43,40.45
5,12.9,18.12,38.17
4,10.41,18.06,39.22
3,8.97,14.99,40.36
2,0.9,18.91,36.67
2,1.05,15.8,37.98
2,6.79,14.95,41.67
3,5.14,18.47,39.52
2,2.79,15.61,39.15
2,77.62,16.13,36.72
2,75.49,19.81,36.76
2,65.7,22.57,36.81
2,64.11,24.45,36.81
2,51.65,27.42,36.91
2,58.88,23.19,37.58
2,62.26,22.93,37.8
2,60.4,21.33,37.81
3,58.36,19.72,39.01
3,63.84,21.02,37.81
4,65.44,19.11,39.06
3,61.96,19.41,37.81
4,63.53,17.5,39.06
4,60,17.81,39.05
5,58.09,16.2,40.96
3,56.68,21.69,38.77
5,56.48,18.12,40.96
3,54.8,20.03,38.63
2,51.96,25.5,37.67
2,52.21,25.46,37.23
3,55.15,23.55,38.59
2,52.87,23.81,37.49
3,51.19,23.84,38.37
3,53.27,21.95,38.56
2,50.01,28.74,38.22
2,51.36,27.25,38.23
3,50.43,25.68,39.06
3,48.65,25.58,39.15
3,46.44,25.7,40.49
4,47.97,24.12,40.73
4,50.89,22.35,39.54
4,49.11,22.18,39.99
4,45.19,22.46,41.23
5,46.66,22.5,41.53
5,47.6,20.63,40.96
5,51.36,20.34,40.96
5,52.96,18.43,40.96
6,54.57,16.51,43.46
5,49.64,18.73,41.22
5,51.05,16.83,40.95
5,46.93,19,42.21
5,45.32,19.1,42.3
5,47.58,17.11,43.48
5,44.15,17.4,42.93
5,42.76,17.45,43.4
5,45.75,15.54,43.71
5,44.34,20.89,42.83
4,43.37,22.63,42.3
5,43.35,19.26,43.35
4,41.15,20.94,41.42
5,42.19,19.34,43.08
4,42.39,22.47,42.15
4,32.1,16.6,35.08
3,30.77,20.44,34.63
4,43.38,10.39,45.96
5,41.71,15.83,44.06
5,43.3,15.77,44.35
4,43.69,13.91,45.96
4,41.78,12.31,45.96
5,40.05,14.22,43.66
6,38.11,16.02,41.81
4,36.96,19.64,38.91
6,37.35,17.98,40.29
5,40.35,17.74,43.71
5,39.75,19.51,41.71
5,38.53,16.16,43.47
5,38.64,19.61,41.08
4,38.13,21.19,39.62
2,34.19,23.02,35.92
5,35.18,19.92,38.93
3,35.21,22.98,37.83
2,36.34,11.01,45.96
3,38.25,12.61,45.96
5,34.73,12.92,43.46
5,36.65,14.53,43.46
6,36.07,16.35,39.49
6,34.73,12.92,40.91
6,36.48,14.52,41.32
6,32.81,16.56,39.07
5,33.55,20.12,37.89
6,31.62,16.47,37.22
4,33.25,20.19,36.49
4,29.45,13.38,42.21
8,26.26,17.14,37.91
7,26.28,17.26,35.51
10,19.1,17.8,35.64
7,22.85,21.11,35.09
11,16.26,21.37,35.1
3,2.23,24.63,36.67
3,2.02,24.65,35.63
3,2.05,24.87,35.35
4,22.41,14,42.21
7,13.97,21.14,37.08
6,12.38,23.38,37.58
9,19.13,17.76,37.94
9,15.1,20.57,35.8
6,11.07,24.55,36.88
5,13.8,18.29,38.77
3,15.38,14.62,42.22
2,11.76,11.42,42.51
4,10.68,18.32,39.96
3,9.14,15.16,41.25
4,9.08,21.29,40.22
3,1.73,22.01,37.16
2,0.8,19.31,37.81
4,7,21.47,40.74
2,5.09,18.82,40.56
3,3.7,21.4,38.51
2,0.69,24.34,36.37
2,78.2,16.09,37.5
2,65.86,25.91,36.81
2,67.5,24.07,36.81
3,65.73,22.61,37.81
2,64.26,27.75,36.81
2,64.13,24.51,37.81
2,62.53,26.32,36.81
2,60.71,24.84,37.72
2,59.16,26.77,37.64
2,52.21,27.61,37.23
3,58.63,23.3,38.87
3,62.22,22.94,39.05
3,60.31,21.34,39.05
5,58.4,19.72,40.96
5,65.44,19.11,40.96
4,63.83,21.02,39.06
5,63.53,17.5,40.96
4,61.92,19.42,39.06
5,60,17.81,40.96
2,57.07,25.14,38.7
2,52.99,27.54,37.51
6,58.09,16.2,43.46
5,56.79,21.64,40.96
6,56.48,18.12,43.46
5,54.87,20.03,40.96
2,53.58,25.47,38.53
4,55.18,23.55,40.96
4,53.27,21.95,40.96
3,52.03,23.88,39
2,49.23,30.27,38.66
3,48.74,28.5,39.05
2,50.6,29.15,38.75
2,52.29,27.43,38.9
3,51.08,25.72,39.49
3,49.29,25.76,39.92
3,47.67,27.18,39.73
2,41.73,30.77,37.13
4,45.44,25.74,41.08
4,46.9,25.93,41.38
4,44.38,24.14,41.71
4,48.56,24.18,41.61
5,49.93,22.27,41.19
5,45.55,22.58,42.18
5,47.19,22.51,42.1
5,48.21,20.66,41.76
6,51.35,20.34,43.46
6,52.96,18.43,43.46
5,54.57,16.51,45.96
5,49.44,18.73,43.46
5,51.04,16.82,43.46
5,47.52,17.13,45.96
5,46.06,19.07,43.67
5,44.37,17.44,44.06
5,42.71,17.51,44.34
5,45.61,15.52,45.96
5,44.59,20.96,44.01
5,43.45,22.85,43.32
5,43.43,19.33,44.31
5,40.94,21.15,42.38
4,40.3,22.68,40.92
5,41.98,19.39,44.14
5,42.32,22.72,43.16
4,39.31,22.76,40.33
4,41.42,24.26,41.58
5,30.26,20.44,35.66
4,27.05,24.31,35.32
3,45.3,12,48.46
2,43.38,10.39,48.46
3,43.69,13.91,48.46
5,42.08,15.83,45.96
2,41.78,12.31,48.46
4,40.17,14.22,45.96
5,40.48,17.74,45.96
4,38.56,16.14,45.96
5,36.3,19.82,39.64
6,36.73,18.06,41.37
6,38.07,19.74,41.74
6,38.86,19.66,43.42
6,37,18.05,43.41
5,37.59,21.43,40.44
4,36.84,23.52,38.83
3,33.26,23.26,36.72
6,34.45,20.05,39.41
5,34.4,23.28,38.42
2,34.71,26.53,37.51
2,34.73,12.92,45.96
3,36.65,14.53,45.96
6,33.28,16.59,42.19
6,31.79,20.29,39.19
6,29.84,20.36,37.87
5,26.24,17.21,42.21
9,23.03,20.96,38.2
9,22.96,21.07,36.09
11,16.71,21.53,35.81
10,19.44,24.82,35.54
8,12.37,26.12,35.64
3,0.87,24.67,35.64
2,-0.15,24.7,35.51
3,1.03,24.63,36.32
5,6.02,24.6,37.07
3,2.2,25.27,37.41
4,3.79,24.62,35.53
3,2.07,25.35,36.44
3,2.13,25.62,36.26
5,5.44,26.28,35.66
2,-0.73,26.85,35.53
4,19.19,17.83,42.21
8,15.89,21.69,38.25
7,12.66,23.79,37.99
