ppm HF Concentration mole,X (m),Y (m),Z (m)
25402,26.22,79.01,40.53
492009,26.22,79.01,40.49
599232,26.22,79.01,40.49
455236,26.22,79.01,40.49
280392,26.22,79.01,40.49
694906,26.22,79.01,40.49
681996,26.23,79.01,40.49
627296,26.23,79.01,40.49
565978,26.23,79.01,40.49
23556,26.22,79.01,40.53
18360,26.23,79.01,40.53
48312,26.23,79.01,40.53
52220,26.23,79.01,40.53
34187,26.24,79.01,40.52
658000,26.23,79.01,40.49
662489,26.23,79.01,40.49
6266,26.22,79.01,40.53
10692,26.22,79.01,40.53
10529,26.22,79.01,40.53
4839,26.22,79.01,40.53
6484,26.22,79.01,40.53
8159,26.22,79.01,40.53
14758,26.22,79.01,40.53
50749,26.22,79.01,40.53
17725,26.22,79.01,40.53
874,26.21,79.01,40.53
23150,26.21,79.01,40.53
13631,26.21,79.01,40.53
8534,26.22,79.01,40.53
9373,26.22,79.01,40.53
24120,26.22,79.01,40.53
668109,26.22,79.01,40.53
531574,26.22,79.01,40.53
339,26.21,79.01,40.49
59408,26.21,79.01,40.49
51677,26.22,79.01,40.49
869194,26.22,79.01,40.49
320639,26.22,79.01,40.49
51158,26.22,79.01,40.49
358264,26.22,79.01,40.49
554387,26.22,79.01,40.49
148135,26.22,79.01,40.49
514870,26.22,79.01,40.49
836250,26.22,79.01,40.49
753328,26.22,79.01,40.49
467525,26.22,79.01,40.49
662287,26.22,79.01,40.49
561165,26.22,79.01,40.49
493466,26.22,79.01,40.49
320042,26.22,79.01,40.49
290689,26.22,79.01,40.49
47749,26.22,79.01,40.49
227292,26.22,79.01,40.49
716669,26.22,79.01,40.49
662510,26.22,79.01,40.49
869090,26.22,79.01,40.49
670346,26.22,79.01,40.49
416297,26.22,79.01,40.49
538814,26.22,79.01,40.49
388869,26.22,79.01,40.49
448725,26.23,79.01,40.49
420596,26.23,79.01,40.49
633493,26.23,79.01,40.49
795349,26.22,79.01,40.49
712287,26.23,79.01,40.49
577846,26.23,79.01,40.49
530318,26.23,79.01,40.49
484061,26.23,79.01,40.49
623579,26.23,79.01,40.49
522601,26.23,79.01,40.49
439477,26.23,79.01,40.49
381422,26.23,79.01,40.49
514238,26.23,79.01,40.49
465736,26.23,79.01,40.49
493745,26.23,79.01,40.49
394074,26.23,79.01,40.49
410553,26.23,79.01,40.49
8926,26.23,79.01,40.53
16969,26.23,79.01,40.53
46122,26.22,79.01,40.53
9053,26.23,79.01,40.53
31597,26.23,79.01,40.53
13815,26.23,79.01,40.53
15833,26.23,79.01,40.53
13468,26.23,79.01,40.53
9913,26.23,79.01,40.53
417857,26.22,79.01,40.53
570253,26.22,79.01,40.53
465697,26.23,79.01,40.53
299919,26.23,79.01,40.53
34752,26.23,79.01,40.53
25139,26.23,79.01,40.53
15022,26.23,79.01,40.53
10186,26.23,79.01,40.53
24574,26.23,79.01,40.53
187115,26.23,79.01,40.53
16631,26.23,79.01,40.53
7834,26.23,79.01,40.53
9069,26.23,79.01,40.53
617629,26.23,79.01,40.52
21109,26.23,79.01,40.53
213350,26.23,79.01,40.52
14066,26.24,79.01,40.53
706895,26.23,79.01,40.52
17380,26.24,79.01,40.52
510043,26.23,79.01,40.52
26252,26.24,79.01,40.52
7588,26.24,79.01,40.53
8362,26.24,79.01,40.52
153163,26.24,79.01,40.52
11576,26.24,79.01,40.52
10152,26.24,79.01,40.52
21863,26.24,79.01,40.52
18935,26.24,79.01,40.52
825604,26.22,79.01,40.49
777941,26.23,79.01,40.49
809019,26.22,79.01,40.49
755931,26.23,79.01,40.49
730591,26.23,79.01,40.49
699147,26.23,79.01,40.49
679912,26.23,79.01,40.49
649552,26.23,79.01,40.49
560624,26.23,79.01,40.49
647652,26.23,79.01,40.49
580673,26.23,79.01,40.49
577278,26.23,79.01,40.49
849202,26.23,79.01,40.49
489629,26.23,79.01,40.49
569398,26.23,79.01,40.49
866952,26.23,79.01,40.49
656850,26.23,79.01,40.49
545624,26.24,79.01,40.49
619815,26.24,79.01,40.49
870272,26.23,79.01,40.49
433147,26.24,79.01,40.49
373265,26.24,79.01,40.49
365117,26.24,79.01,40.5
192667,26.24,79.01,40.5
201043,26.24,79.01,40.5
13709,26.24,79.01,40.52
34,26.21,79.01,40.53
855,26.21,79.01,40.53
441,26.22,79.01,40.53
1517,26.22,79.01,40.53
2040,26.22,79.01,40.53
7422,26.22,79.01,40.53
4657,26.22,79.01,40.53
1392,26.22,79.01,40.53
2408,26.22,79.01,40.53
2737,26.22,79.01,40.53
3581,26.22,79.01,40.53
3390,26.22,79.01,40.53
4555,26.22,79.01,40.53
8639,26.22,79.01,40.53
18985,26.22,79.01,40.53
19845,26.22,79.01,40.53
10838,26.22,79.01,40.53
2736,26.22,79.01,40.53
3908,26.22,79.01,40.53
5741,26.22,79.01,40.53
7460,26.22,79.01,40.53
5362,26.22,79.01,40.53
8873,26.22,79.01,40.53
6778,26.22,79.01,40.53
23837,26.22,79.01,40.53
23853,26.22,79.01,40.53
120,26.2,79.01,40.52
7647,26.21,79.01,40.52
5883,26.21,79.01,40.52
639,26.21,79.01,40.52
821617,26.21,79.01,40.52
811602,26.21,79.01,40.52
661148,26.21,79.01,40.52
762840,26.21,79.01,40.52
15,26.21,79.01,40.52
229,26.21,79.01,40.52
65,26.21,79.01,40.52
1401,26.21,79.01,40.52
3778,26.21,79.01,40.52
100,26.21,79.01,40.53
27,26.21,79.01,40.53
8070,26.21,79.01,40.53
384728,26.21,79.01,40.52
489282,26.21,79.01,40.52
567605,26.22,79.01,40.52
410454,26.22,79.01,40.52
1242,26.21,79.01,40.53
672,26.21,79.01,40.53
118,26.21,79.01,40.53
4096,26.21,79.01,40.53
99745,26.21,79.01,40.53
15272,26.21,79.01,40.53
1082,26.21,79.01,40.53
3711,26.21,79.01,40.53
239654,26.22,79.01,40.53
301098,26.22,79.01,40.53
18637,26.22,79.01,40.53
9063,26.22,79.01,40.53
97184,26.22,79.01,40.53
23419,26.22,79.01,40.53
32077,26.2,79.01,40.51
407,26.2,79.01,40.52
22,26.2,79.01,40.52
768990,26.21,79.01,40.51
771546,26.21,79.01,40.51
774887,26.21,79.01,40.51
778292,26.21,79.01,40.51
12046,26.21,79.01,40.52
763470,26.21,79.01,40.52
764391,26.21,79.01,40.52
764239,26.21,79.01,40.52
766273,26.21,79.01,40.51
790970,26.22,79.01,40.51
787454,26.22,79.01,40.52
783829,26.22,79.01,40.52
780081,26.22,79.01,40.52
800575,26.22,79.01,40.51
803308,26.22,79.01,40.51
793718,26.22,79.01,40.51
797142,26.22,79.01,40.51
605352,26.22,79.01,40.52
440725,26.22,79.01,40.52
766259,26.22,79.01,40.52
815311,26.22,79.01,40.52
320324,26.22,79.01,40.53
323708,26.22,79.01,40.53
162118,26.22,79.01,40.53
206444,26.22,79.01,40.53
305440,26.22,79.01,40.53
237510,26.22,79.01,40.53
202313,26.22,79.01,40.53
149477,26.22,79.01,40.53
774310,26.22,79.01,40.52
776831,26.22,79.01,40.52
847741,26.22,79.01,40.52
777334,26.22,79.01,40.52
15365,26.2,79.01,40.5
3917,26.2,79.01,40.5
781979,26.21,79.01,40.51
785361,26.21,79.01,40.51
791705,26.21,79.01,40.5
788865,26.21,79.01,40.51
15506,26.21,79.01,40.5
797133,26.21,79.01,40.5
794522,26.21,79.01,40.5
798806,26.21,79.01,40.5
800281,26.21,79.01,40.5
426,26.2,79.01,40.5
11841,26.21,79.01,40.5
23,26.2,79.01,40.5
36,26.2,79.01,40.5
4164,26.21,79.01,40.5
294,26.21,79.01,40.49
802533,26.21,79.01,40.5
808647,26.21,79.01,40.5
852663,26.21,79.01,40.5
829643,26.21,79.01,40.49
39,26.21,79.01,40.49
40,26.21,79.01,40.49
40,26.21,79.01,40.49
147,26.21,79.01,40.49
46,26.21,79.01,40.49
1583,26.21,79.01,40.49
238,26.21,79.01,40.49
2373,26.21,79.01,40.49
40,26.21,79.01,40.49
56,26.21,79.01,40.49
39,26.21,79.01,40.49
14239,26.21,79.01,40.49
577417,26.21,79.01,40.49
736989,26.21,79.01,40.49
446,26.21,79.01,40.49
343,26.21,79.01,40.49
40,26.21,79.01,40.49
3490,26.21,79.01,40.49
332662,26.21,79.01,40.49
36094,26.21,79.01,40.49
302,26.21,79.01,40.49
5195,26.21,79.01,40.49
476854,26.22,79.01,40.49
677024,26.22,79.01,40.49
142057,26.22,79.01,40.49
52523,26.22,79.01,40.49
353998,26.22,79.01,40.49
194190,26.22,79.01,40.49
782867,26.22,79.01,40.49
649974,26.22,79.01,40.49
