"ppm_HF_Concentration mole","Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
949623.71879302186,270.88536654337577,77.29256957238718,66.237653532613024,25.036580900575792
4523.879729642541,702.55739389157543,77.290262668090392,66.237657545360122,25.030525707502274
1000000,280.18010660506445,77.292095549513903,66.2380161517315,25.037460864455483
398576.24451416626,204.15838614021632,77.288616744653027,66.237771914660215,25.03989126151917
977421.00518572342,237.96758013752856,77.29072496459888,66.237748541466217,25.038951773228192
48870.379225363627,1475.1150506818919,77.292804337959765,66.237781201545289,25.034421576269278
991032.30862665933,296.37298097248436,77.292517855165229,66.236560350105975,25.036309308737302
997700.86052281922,276.79465290548598,77.292600331684667,66.236614570989801,25.036847677226458
107037.91578738009,996.91918772929762,77.291500256176107,66.237833108333618,25.031740710544501
90853.368729870257,452.57358660718489,77.290136247705135,66.236565694296075,25.030616600980224
313631.44362643023,680.85425150688093,77.292544508498565,66.237657545779356,25.032899208665025
184840.78009814658,918.79110513330659,77.2861431068158,66.237773823527633,25.039654155615722
10290.073233713831,930.38297844022645,77.29038926403382,66.236597884676556,25.030407890984101
988854.52161113452,184.33408643125122,77.288635160936167,66.237293594784902,25.034547401456621
887606.06362187304,264.51958846456029,77.291162315102795,66.237328039141303,25.034546693483517
998670.46984154976,217.93634517453768,77.288635160936167,66.237293594784902,25.036988807706621
993900.46856529475,266.59516687252056,77.291044128250164,66.237305244538248,25.036890468586961
856794.30267345253,211.94628447210141,77.288571196224481,66.237248096010134,25.039036347985164
439200.9344702721,227.13578212139288,77.288626344350504,66.236618304856336,25.040097817388833
977250.77784050512,249.53324017025903,77.290508548708885,66.237186234600458,25.038628051329376
990923.08934707905,251.34086426326752,77.290949988583819,66.236614148196026,25.038941047799145
72118.47684531605,1194.5640027752493,77.29261018783582,66.236814694150866,25.034576035622994
48789.122700993998,1419.3217989018647,77.293034933198371,66.236623143600966,25.034471009636487
977261.95326333458,277.73387244542073,77.292487493628656,66.23455451664833,25.036506462441956
1000000,254.38612953161763,77.292744544472299,66.23541832539604,25.036896120909784
660132.39184491581,232.27712083106681,77.288476096099217,66.23710575670809,25.030463475006897
387879.98104921653,600.40871630747824,77.290860654598148,66.237219207906875,25.032293156688965
37437.158147712034,1427.4827797908945,77.291748158970137,66.236650118629868,25.03150758683984
37667.709604259959,1064.2260032281456,77.290236619400289,66.234507102064569,25.030590371596787
189572.46947159187,959.54157127056226,77.292647229086569,66.23658446776507,25.032624397949167
268641.38588728529,805.15574983059798,77.292475814018985,66.236565694476127,25.033033591807563
907750.65314539999,312.80887005453587,77.286326387204795,66.237235140392698,25.038943120028247
176823.16196152143,266.56718317100564,77.284336556659085,66.237762692757329,25.038724178675412
8499.9928061156843,1695.9265822872167,77.286116846899461,66.236616141117736,25.039891257011966
987467.49442424462,203.24307397905278,77.286181767479093,66.237298324924097,25.036984713891169
890965.37661766214,254.5298474767186,77.288663281397675,66.237315324162864,25.032056536886429
634043.63381752756,68.840347971916628,77.286610982235558,66.237201862714684,25.030563313553941
997276.83361262048,219.99661544343226,77.286181894367573,66.237298178562042,25.034551118111093
322556.38594053366,295.51894277575366,77.283358020412564,66.237770778719891,25.037133784234733
15159.80190106334,1139.3543507446327,77.290508353436621,66.235404205204176,25.030265015387439
12290.083110005797,309.91867660017385,77.288646870196288,66.236623142949497,25.029825327151176
818746.27122097777,133.56820862126227,77.28294250734892,66.237771672565614,25.0344441327906
987645.75869430113,209.04164474556006,77.28863516095771,66.234617090490246,25.034547401456621
710973.87128126796,317.42239077910949,77.29107656720771,66.234617090490246,25.034547401456621
999214.00657958642,245.74660600260282,77.28863516095771,66.234617090490246,25.036988807706621
985980.24325514224,306.09587495904333,77.291004296386092,66.234603413401814,25.036914281753344
900994.86019532045,255.99840077501011,77.288581114984055,66.234587698265827,25.039153819442131
465907.27170790837,277.81275868317545,77.28872636242032,66.235424010754244,25.040354331240636
965875.41574306227,282.40493633909841,77.290599009233588,66.234574326274966,25.038680322526641
971781.08788837527,255.67666034435422,77.290884189958106,66.23540803024575,25.039229235878192
81472.475807606286,1170.2593983129912,77.29266539495336,66.234554364966002,25.03457322193022
