"ppm_HF_Concentration mole","Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
459673.13762363634,155.15898671351093,77.29256957238718,66.237653532613024,25.036580900575792
586280.14437668212,180.93751992425874,77.290262668090392,66.237657545360122,25.030525707502274
547327.1628215774,165.20276213995598,77.292095549513903,66.2380161517315,25.037460864455483
602231.71031006915,220.09112846709252,77.288616744653027,66.237771914660215,25.03989126151917
604609.68921524181,179.77272364473751,77.29072496459888,66.237748541466217,25.038951773228192
486846.95490166417,128.09563439380656,77.292804337959765,66.237781201545289,25.034421576269278
545037.72244892118,177.93007214011524,77.292517855165229,66.236560350105975,25.036309308737302
366504.43727644574,163.5660018348641,77.292600331684667,66.236614570989801,25.036847677226458
551301.21013521682,141.70209785583378,77.291500256176107,66.237833108333618,25.031740710544501
631249.17317501013,199.55386854566174,77.290136247705135,66.236565694296075,25.030616600980224
437328.05161151191,139.58179635995694,77.292544508498565,66.237657545779356,25.032899208665025
581323.1380619338,254.86338678567787,77.2861431068158,66.237773823527633,25.039654155615722
462421.35320281744,196.18011203388932,77.29038926403382,66.236597884676556,25.030407890984101
730948.32665411849,196.55837262755338,77.288676421947315,66.237782259529553,25.030099387155065
968630.88111190905,218.49866349537612,77.288635160936167,66.237293594784902,25.034547401456621
929640.39788602176,212.30065971185795,77.291162315102795,66.237328039141303,25.034546693483517
959324.12920667336,217.47880808660869,77.288635160936167,66.237293594784902,25.036988807706621
901185.61415111192,209.25634898522074,77.291044128250164,66.237305244538248,25.036890468586961
876562.01984125387,220.24333667113697,77.288571196224481,66.237248096010134,25.039036347985164
442283.94421009446,255.2965003070392,77.288626344350504,66.236618304856336,25.040097817388833
777348.56768326776,200.21741743880435,77.290508548708885,66.237186234600458,25.038628051329376
489423.91698781529,179.44287097829422,77.290949988583819,66.236614148196026,25.038941047799145
631504.97791956807,169.70564355698761,77.29261018783582,66.236814694150866,25.034576035622994
381448.5955334843,144.43894796885476,77.293034933198371,66.236623143600966,25.034471009636487
404895.06441470172,185.94362962930614,77.292487493628656,66.23455451664833,25.036506462441956
289197.2708896519,171.04801792042775,77.292744544472299,66.23541832539604,25.036896120909784
844542.20850703528,215.8058170260195,77.288476096099217,66.23710575670809,25.030463475006897
863380.3198761422,202.21347599795723,77.290860654598148,66.237219207906875,25.032293156688965
380624.89468706085,173.73849204992769,77.291748158970137,66.236650118629868,25.03150758683984
476034.38503351487,213.34236538039957,77.290236619400289,66.234507102064569,25.030590371596787
330983.64918342204,157.91521154028754,77.292647229086569,66.23658446776507,25.032624397949167
469414.75082427118,167.94104287262303,77.292475814018985,66.236565694476127,25.033033591807563
871872.05199245259,232.13114227809393,77.286326387204795,66.237235140392698,25.038943120028247
661388.9002776182,195.06133784163498,77.284336556659085,66.237762692757329,25.038724178675412
366332.88015646621,335.87896398446497,77.286116846899461,66.236616141117736,25.039891257011966
962372.90836244076,220.04288149156375,77.286181767479093,66.237298324924097,25.036984713891169
958290.00212381675,219.88573952714626,77.288663281397675,66.237315324162864,25.032056536886429
762559.95243400545,241.11616190344037,77.286610982235558,66.237201862714684,25.030563313553941
971893.33063844789,220.06463601678274,77.286181894367573,66.237298178562042,25.034551118111093
541891.05331273074,171.22192751932434,77.283358020412564,66.237770778719891,25.037133784234733
362805.32783768082,213.41037838092382,77.290508353436621,66.235404205204176,25.030265015387439
552142.39089597575,226.53167798840786,77.288646870196288,66.236623142949497,25.029825327151176
553712.1159655446,259.45039636879306,77.286289700761529,66.237776919777446,25.030334849567659
571444.07424963266,165.84784601168246,77.28294250734892,66.237771672565614,25.0344441327906
868730.50912580069,215.7584138267315,77.28863516095771,66.234617090490246,25.034547401456621
721986.3066860144,200.64779414287653,77.29107656720771,66.234617090490246,25.034547401456621
848025.70845012553,215.08775526010547,77.28863516095771,66.234617090490246,25.036988807706621
681256.31272267492,199.69784091814569,77.291004296386092,66.234603413401814,25.036914281753344
710134.44474930211,220.99923237719148,77.288581114984055,66.234587698265827,25.039153819442131
327422.22887857503,282.53702050763854,77.28872636242032,66.235424010754244,25.040354331240636
577123.54333014786,196.3929130006388,77.290599009233588,66.234574326274966,25.038680322526641
372376.922061474,187.61892283510514,77.290884189958106,66.23540803024575,25.039229235878192
445346.64105085557,177.60595156731506,77.29266539495336,66.234554364966002,25.03457322193022
294815.10297515814,156.76075217478919,77.293258291322289,66.235424761096908,25.034470954917275
278846.86693741131,192.26997546445918,77.292584775083071,66.232125608389552,25.036539300373036
230733.59952233211,175.98729696987454,77.292892960089148,66.234210611173594,25.036937265493599
638642.26471729123,226.1952396014506,77.288566646573415,66.234562637755246,25.030353288373583
609893.4456568578,196.14835922251524,77.290969443502362,66.2345979877974,25.03222220847309
317101.47247249825,192.21039268056052,77.291784652281436,66.235450219982567,25.031255052205573
333902.13966385287,231.16565835841004,77.290316101955298,66.232089707926733,25.030495187902925
278492.24035696918,223.20733849796943,77.290852951614909,66.234171153355121,25.030273693000673
259504.80396114517,172.90973836579738,77.29284345077572,66.235408189399791,25.032576444738027
348715.67926640931,185.92919451862488,77.292530806716115,66.234456679364982,25.03286442515606
759612.76810572052,213.12054880267661,77.284579409116773,66.237144679493156,25.038541181532032
701806.53132481594,242.52602476047878,77.286292720359725,66.234578163399107,25.039074852552485
489311.8453535639,221.83150713007703,77.284223937748024,66.236608854059412,25.03896617554437
265972.91699580732,391.6354662140771,77.286142761909787,66.235423612688223,25.040147127607014
848982.08235060785,212.1312239091427,77.284126189423063,66.237231491042579,25.036880871566229
869073.92639295117,221.79756851889837,77.28619375470771,66.234617090490246,25.036988807706621
818456.89126487426,217.06595205576184,77.28863516095771,66.234617090490246,25.032105995206621
952241.19122016896,225.11437517906708,77.286199923428441,66.237281700297558,25.032102657062858
559512.5473242919,270.00727567289539,77.286576855673729,66.234566606165544,25.030415859065972
892481.35359189555,221.53845208881856,77.28619375470771,66.234617090490246,25.034547401456621
886585.24428542878,214.40975575871192,77.283968341673202,66.237249382024856,25.034565566104536
432651.76315129496,175.6442652192363,77.283162144507216,66.236615975830986,25.037241578252434
422184.69978668162,255.76433079964065,77.288646869837422,66.2354247604233,25.029549926782998
434193.798062546,301.2404530257063,77.286248131429289,66.2366206589477,25.030136098900805
725592.8214800409,201.10623971825274,77.283933632318508,66.237764412314007,25.032188743478827
486515.97304481652,170.82411393828045,77.282718131198124,66.236612791001946,25.034475151310449
705462.36579207797,207.75257269379364,77.28863516095771,66.232175684240246,25.034547401456621
504478.4539917325,195.43385023276352,77.29107656720771,66.232175684240246,25.034547401456621
680901.7723808646,209.05662458625977,77.28863516095771,66.232175684240246,25.036988807706621
471347.2260384963,197.08636011292705,77.291040131088707,66.232164541656815,25.036948178578587
538459.2485682111,224.03488280556732,77.288581509912646,66.232145980045274,25.039284266641769
262036.54135319454,312.75796359601748,77.288573629440222,66.234207086755518,25.040642264631355
407732.89249136718,199.46576190966869,77.290605045890047,66.232111525143324,25.038831545690588
282350.82809572254,193.3092626142261,77.290924853478344,66.234209872542394,25.039448631789426
298171.32951780758,187.49826420949637,77.292776647454374,66.232127745042348,25.034549129817339
232523.02528080175,165.14878939027585,77.293483887209675,66.234214289207728,25.034470954916735
206830.35744333212,192.07389381393111,77.292682733406991,66.22969471649202,25.036569765582403
193327.02087813237,177.86399471718013,77.293045655600395,66.23299802959238,25.036964541027295
465430.73053340003,237.97676514131953,77.288583584812343,66.232132728453351,25.030215117558559
330657.55626586295,283.76392053400679,77.288646869482051,66.234214288504674,25.029271748347117
286284.87490058388,196.86255978712211,77.291940283123822,66.234421327672635,25.031208446387023
420640.21214850491,200.242503242645,77.291017330807321,66.23216859430535,25.032173402555884
241251.0824377817,242.0774435465018,77.290503978870404,66.229603217661435,25.030463435171765
227585.98422459836,232.82372409368176,77.290978237970194,66.23299153705787,25.030107349670441
216274.3400080009,179.3514811082959,77.293043478433191,66.234187803217964,25.032599426886936
250110.04228563371,196.05889831628997,77.292617104332322,66.232094828986902,25.032748773751184
545398.13996089424,230.43559365022912,77.284495093762004,66.234535882628336,25.03872275977405
272853.35642005096,219.30024340271024,77.283216003955374,66.23523537046303,25.038518857503007
520096.78601087717,258.04919768549803,77.286274782390521,66.232148057330647,25.039196273395987
359627.18114057003,255.1301667633804,77.284099921752286,66.235412410689008,25.039207410127119
232390.77473976457,414.38204897502561,77.286175892813247,66.2342192846979,25.040409257266177
670684.36049672961,206.72943949163812,77.284019470635116,66.234582484068966,25.036961642962957
730116.7899923661,214.96480311083789,77.28619375470771,66.232175684240246,25.036988807706621
635444.73710637738,211.85156017438487,77.28863516095771,66.232175684240246,25.032105995206621
820199.10956579924,229.6779601789375,77.286162205125166,66.234610928134728,25.032056279959406
865094.20295932377,218.40157469882388,77.284342008500005,66.237221534615713,25.032522181783417
430728.93390688777,287.20167173718943,77.286540765477426,66.232139370901351,25.030283378840675
757575.30704761879,211.82236871041752,77.28619375470771,66.232175684240246,25.034547401456621
732365.79995991092,208.19759189529256,77.283856955695498,66.23458533792963,25.034560235806726
363738.11385919811,174.65046451812989,77.282920896318103,66.235435699543331,25.037190559717601
370133.13419245509,327.61950811365654,77.286199211744233,66.235425949240621,25.02993499653256
617962.20335560734,210.55175558552725,77.283735227008634,66.236619042794658,25.032132453998312
324365.73716293101,347.0040001433191,77.286207940495757,66.234227726303246,25.029702403470299
447104.59560501511,172.56602318848618,77.282503071699608,66.235424926633172,25.034439760998467
527142.20861308172,202.24685218138526,77.28863516095771,66.229734277990246,25.034547401456621
354078.35591836629,196.06083234255649,77.29107656720771,66.229734277990246,25.034547401456621
510958.68462923943,206.2953472689245,77.28863516095771,66.229734277990246,25.036988807706621
332201.63067548239,198.16203230039753,77.291075925954274,66.229726061333977,25.036980385019998
398969.99884149159,231.89239620875702,77.288590264299231,66.229710024909082,25.039414594629889
239821.94441417255,320.30528235726729,77.288649693475151,66.233003158297606,25.040839333081227
293019.18022627378,202.94506390229347,77.290642911611002,66.22970379626949,25.038964155529982
222395.34035970955,194.05733579348905,77.291048509130263,66.233002981101166,25.039595381068501
220231.94265551944,188.31891990404881,77.292888848295561,66.229695480640743,25.034534222165011
195269.33213789345,168.9249567281455,77.293701676868551,66.23299945674168,25.034491834948227
175940.97667251009,186.93324815528243,77.292780460338847,66.22726134284126,25.036596494620653
172051.45377363096,177.48032407618024,77.293191583968607,66.231782903046096,25.037002256906774
345093.41632211691,253.38029751706338,77.288594617395773,66.229698810646511,25.030076216675312
273174.96200304927,305.55282756237034,77.288646384211987,66.23299674403917,25.028991036288343
304618.68582049472,205.15373579195443,77.291025419435812,66.229742562840627,25.032177712230226
191512.4954383829,244.61866550518798,77.290634797937287,66.227246597380798,25.03039409171323
194107.11296266128,239.1836549258411,77.291020430219547,66.231771837997002,25.029895350980357
189991.63702707514,181.82726504057908,77.29301537046895,66.232986306023378,25.032281783560126
194842.36110103966,191.10999790900783,77.292681076517766,66.229658497987799,25.032670582697296
406537.02114090364,247.60134768362164,77.284313501193409,66.232049299000678,25.038808997532922
246215.72480816231,225.63272955211997,77.282968530963316,66.234172471936049,25.038541292581378
398351.30228288507,273.34264161810034,77.286277168654834,66.22971609693559,25.039317260857306
278322.46561442566,290.46772447767739,77.284008195812746,66.234186614580864,25.039461630465102
216034.84486688566,424.11700665501252,77.286256216836676,66.232996582911738,25.040671786101623
224379.65479180351,327.69873336525899,77.288339063841846,66.231599417700778,25.041116085576448
533698.09315502446,201.46075373342327,77.283912397829127,66.232166430337102,25.036968432336138
574786.66614655207,210.09551073530895,77.28619375470771,66.229734277990246,25.036988807706621
475673.0194207796,212.62326859138051,77.28863516095771,66.229734277990246,25.032105995206621
666793.59413091291,224.05313163576841,77.286124860262845,66.232173261277794,25.032014892732327
693268.47231390397,217.55771520752504,77.284203198456041,66.234581141410985,25.032472374453143
348837.00101283874,297.29855699247986,77.286433981582618,66.229674355435392,25.030209556184545
584080.15598202706,201.28846153069028,77.28619375470771,66.229734277990246,25.034547401456621
580918.9579591339,197.08546609732213,77.28374157237883,66.232156556715083,25.034533731638351
310216.09423756815,169.98207081256484,77.282660365973996,66.234215716272089,25.037093845394018
290224.08556868666,362.25487482105393,77.286272672849094,66.232995209058643,25.029436907926922
517036.64347128809,218.60383497413181,77.2835313731225,66.235429972800276,25.032047600004372
307217.16558774299,313.24890357690714,77.284591450043479,66.23420516730188,25.03051243802021
416706.24312447436,169.54423460373187,77.282372176332217,66.234434170857966,25.034958602300559
394869.78413786535,202.32376199443141,77.28863516095771,66.227292871740246,25.034547401456621
274333.34636120143,196.41812122352019,77.29107656720771,66.227292871740246,25.034547401456621
383131.46950087405,207.21858627874488,77.28863516095771,66.227292871740246,25.036988807706621
257183.58049972795,197.47407509112969,77.291110716622953,66.227287478925376,25.037009534654572
304221.96102584462,236.84451496789052,77.28862762026607,66.227280729203017,25.039528410776327
229672.99789803813,314.57386628739965,77.2892027323728,66.232009491867487,25.04094198536982
227462.96683120014,201.13585945934207,77.29073280918351,66.227275690563161,25.039051038609664
129843.16533191339,191.77744058704178,77.290297946560983,66.230373528151588,25.041022788892501
183848.03532123647,192.30000789321758,77.291186345603606,66.231794170419221,25.039726368599037
186107.80040659007,183.96307812381386,77.292997904221579,66.227262077919249,25.034525923852964
175553.53254410834,169.15613464558947,77.293910726900378,66.231782561724714,25.03449957541601
162136.69226166961,180.2468851150154,77.292877412936207,66.224825816699251,25.036621776117844
159940.95836624017,176.10948606416991,77.293324728486667,66.2305572676445,25.037061045878083
271214.23439570446,268.09890795444346,77.288603357421437,66.227259787411583,25.029936029765661
240368.71847355529,318.65353219360503,77.288649175704492,66.231778450712596,25.028707830722301
240976.59289037576,207.0327351755856,77.291026415912725,66.227277529165193,25.032181629783999
168737.67753156647,240.34743186710998,77.290645320387711,66.224807959045165,25.030237317984923
269329.05203217082,370.66312312088638,77.286279502127201,66.231780457658544,25.029202335846588
175096.8405819425,241.93253867269169,77.291004024991082,66.230562872620396,25.029620986816916
170994.25225951264,179.88873684688093,77.293162872384471,66.231773321743034,25.032191920410195
173266.94274538898,185.6175649294492,77.292755480034657,66.227237720086336,25.032603143177376
133072.42066911884,203.62305472078742,77.288098267627291,66.224262422326774,25.04099940213235
321261.86608361249,267.63000323135088,77.284161466679535,66.229644622143496,25.038885572799717
218685.57967508727,233.61046335435481,77.282713587178762,66.232982021108157,25.038653044312849
310121.97578370437,289.31270521167858,77.286277592302056,66.227272962277084,25.039430587105592
