ppm HF Concentration mole,X (m),Y (m),Z (m)
628,67.02,85.78,40.56
288,66.45,85.78,41.01
158,66.45,85.78,41.71
508,67.02,85.78,41.03
344,67.02,85.78,41.73
722,67.03,85.59,40.46
815,67.83,85.78,40.53
526,66.45,85.78,40.56
637,67.17,85.58,40.75
206,67.03,85.78,42.41
73,66.45,85.78,43.06
251,68.02,85.78,42.43
100,72.35,84.81,43.7
22,72.35,82.48,50.15
19,72.29,82.5,50.3
76,72.35,84.83,44.35
429,71.37,85.78,42.7
331,72.35,85.54,42.68
456,67.24,85.32,41.27
310,67.24,85.32,41.9
413,66.64,85.58,41.17
236,66.38,85.25,41.07
277,66.64,85.58,41.82
176,66.38,85.25,41.78
111,66.45,85.78,42.39
159,72.35,84.8,43.05
117,72.35,83.84,43.73
513,67.16,85.58,41.18
354,67.16,85.58,41.83
676,67.17,85.43,40.65
699,68.02,85.78,40.98
490,68.01,85.78,41.75
877,68.01,85.55,40.46
531,66.61,85.3,40.46
785,67.54,85.19,40.46
399,66.38,85.26,40.58
775,67.92,85.58,40.72
538,66.65,85.58,40.75
590,67.25,85.32,40.87
207,67.17,85.58,42.48
91,66.64,85.58,43.11
81,66.38,85.24,43.09
82,68.03,85.78,43.09
99,67.04,85.78,43.07
44,66.43,85.78,43.61
178,67.24,85.32,42.52
78,66.88,85.08,43.15
159,67.66,85.02,42.52
215,68.12,85.3,42.52
235,68.09,85.58,42.49
101,69.44,85.78,42.75
74,72.35,85.55,44
56,71.37,85.78,44.02
103,72.15,84.7,43.75
28,72.35,82.47,49.65
21,72.35,82.05,50.15
17,72.07,82.05,50.3
34,72.35,84.85,47.64
32,72.35,84.85,48.3
32,72.35,83.89,48.97
30,72.35,83.9,49.65
29,72.35,83.03,49.65
27,72.35,84.4,50.15
24,72.35,83.06,50.15
22,72.15,82.43,49.96
20,72.09,82.44,50.1
19,72.12,82.98,50.3
19,72.02,84.43,50.3
15,71.67,82.55,50.3
13,71.47,85.33,50.3
27,72.35,85.56,50.15
10,71.38,85.78,50.15
30,72.35,84.85,48.98
32,72.35,84.86,49.66
7,70.36,84.65,50.3
72,72.15,84.7,44.38
91,72.35,83.84,44.37
62,72.35,84.83,45
51,72.35,84.83,45.66
1108,71.33,85.78,41.24
591,68.13,85.3,41.24
399,68.12,85.3,41.9
1496,72.35,85.55,41.26
372,71.25,85.58,42.78
194,71.89,84.64,43.14
318,72.15,85.37,42.77
408,71.89,84.64,42.52
471,72.35,84.8,42.39
370,66.88,85.08,41.27
472,67.66,85.02,41.27
257,66.88,85.08,41.9
303,67.66,85.02,41.9
250,66.38,84.29,41.16
339,66.58,85.13,41.19
239,66.58,85.13,41.85
154,66.88,85.08,42.52
173,66.64,85.58,42.47
156,66.38,84.26,41.87
126,66.38,85.24,42.45
111,67.17,84.61,42.52
171,72.15,84.69,43.11
172,72.35,83.83,43.08
229,71.58,84.23,43.15
52,67.17,84.61,43.15
123,72.15,83.78,43.75
135,72.35,82.98,43.74
128,71.87,83.76,43.77
43,66.85,84.2,43.15
32,66.38,84.24,43.14
647,68.1,85.58,41.13
441,68.08,85.58,41.84
830,68.07,85.4,40.65
538,66.77,85.17,40.65
700,67.61,85.08,40.65
1284,71.65,85.65,40.46
934,68.5,85.12,40.46
769,69.4,85.78,41.28
644,66.99,84.71,40.46
812,68.02,84.6,40.46
441,66.6,84.3,40.46
450,66.57,85.13,40.75
337,66.38,84.3,40.62
722,68.06,85.28,40.85
1552,72.18,84.87,40.46
485,66.88,85.08,40.87
598,67.66,85.02,40.87
84,66.58,85.13,43.13
91,68.09,85.58,43.12
90,67.17,85.58,43.12
41,66.62,85.58,43.64
45,66.38,85.25,43.74
17,68.02,85.78,43.74
30,66.99,85.78,43.73
17,66.38,84.24,43.77
19,72.35,81.54,50.15
17,72.26,81.56,50.3
25,66.85,84.2,43.77
79,67.24,85.32,43.15
36,66.88,85.07,43.76
88,68.12,85.3,43.15
147,68.06,84.54,42.52
27,67.17,84.61,43.77
71,67.66,85.02,43.15
219,68.54,84.96,42.52
133,69.45,85.58,42.8
17,69.45,85.78,44.05
43,72.35,84.84,46.32
37,72.35,84.84,46.98
49,72.35,85.56,45.33
24,71.37,85.78,45.33
73,72.15,85.37,44.05
63,71.25,85.58,44.06
109,71.89,84.64,43.77
70,71.89,84.64,44.39
122,71.58,84.23,43.77
75,71.58,84.23,44.4
33,72.35,82.46,48.97
27,72.35,82.04,49.66
25,72.15,82.43,49.49
22,72.15,82.02,49.96
18,71.89,82.01,50.1
14,71.58,81.62,50.3
33,72.35,83.02,48.96
38,72.35,83.87,47.62
35,72.35,83.88,48.29
29,72.35,85.56,47.99
25,72.15,84.71,47.56
23,72.15,84.71,48.21
25,72.15,83.8,48.84
24,72.15,83.81,49.49
24,72.15,82.97,49.49
24,72.15,84.27,49.96
20,71.97,82.41,49.84
23,72.15,82.99,49.96
19,71.94,82.91,50.1
18,71.84,84.3,50.1
14,71.29,83.54,50.3
16,71.52,82.5,50.1
13,71.13,82.12,50.3
33,72.35,85.56,49.33
11,71.33,85.15,50.1
22,72.15,85.37,49.96
9,71.25,85.58,49.96
9,71.37,85.78,49.31
21,72.15,84.71,48.85
22,72.15,84.71,49.5
5,70.3,84.51,50.1
3,69.28,83.69,50.3
88,72.15,83.79,44.39
54,72.15,84.71,45.01
104,72.35,82.98,44.38
73,72.35,83.85,45.01
42,72.15,84.71,45.65
60,72.35,83.86,45.66
86,71.87,83.76,44.4
247,68.94,84.46,42.52
1802,72.35,84.85,40.96
1518,71.89,84.65,41.24
1014,71.21,85.58,41.39
629,68.54,84.98,41.25
426,68.54,84.96,41.9
1372,72.15,85.38,41.41
1345,71.89,84.64,41.9
1690,72.35,84.79,41.72
344,71.25,85.04,42.83
499,71.58,84.23,42.52
432,72.15,84.69,42.47
590,72.35,83.83,42.42
350,67.17,84.61,41.27
491,68.06,84.54,41.27
215,67.17,84.61,41.9
304,68.06,84.54,41.9
178,66.38,83.41,41.2
294,66.58,84.25,41.23
277,66.85,84.2,41.27
161,66.85,84.2,41.9
172,66.58,84.23,41.89
82,66.85,84.2,42.52
150,66.58,85.13,42.49
97,66.38,83.39,41.91
78,66.38,84.25,42.51
99,67.58,84.13,42.52
185,68.46,84.06,42.52
193,72.15,83.78,43.12
215,72.35,82.98,43.09
218,71.87,83.76,43.15
270,71.1,83.83,43.15
54,67.58,84.13,43.15
147,72.35,82.43,43.74
147,72.15,82.95,43.76
145,71.53,83.35,43.77
112,72.35,82.43,44.38
85,67.12,83.73,42.52
53,67.12,83.73,43.15
39,66.58,84.23,43.14
42,66.38,83.36,43.16
1221,71.5,85.46,40.66
869,68.52,85.03,40.66
720,69.41,85.58,41.42
556,67.1,84.65,40.65
665,68.04,84.56,40.66
456,66.75,84.24,40.65
961,68.93,84.51,40.46
1135,71.3,85.17,40.46
1068,69.36,85.33,40.46
1509,71.8,84.37,40.46
708,67.52,84.17,40.46
936,68.45,84.08,40.46
518,66.96,83.79,40.46
269,66.37,83.17,40.61
212,66.37,83.13,40.8
407,66.57,84.25,40.77
275,66.38,83.59,40.62
389,66.85,84.2,40.87
776,68.53,84.91,40.85
1336,71.87,84.6,40.85
1434,72,84.74,40.66
1635,72.35,84.7,40.53
460,67.17,84.61,40.87
592,68.06,84.54,40.87
43,66.58,85.13,43.76
28,68.09,85.58,43.76
27,67.14,85.58,43.76
23,66.58,84.23,43.77
21,66.38,85.25,44.38
6,68.02,85.78,44.38
5,66.95,85.78,44.37
22,66.38,83.35,43.78
11,66.38,84.25,44.39
32,66.38,82.54,43.78
10,71.37,85.78,47.97
14,72.35,80.56,50.15
13,72.23,80.61,50.3
26,72.35,81.53,49.66
17,72.35,81.11,50.15
20,72.15,81.52,49.96
19,72.07,81.53,50.1
14,72.01,81.12,50.3
50,72.35,83.86,46.31
43,72.35,83.86,46.97
30,67.12,83.73,43.77
16,66.85,84.2,44.4
15,66.87,85.06,44.4
26,67.22,85.32,43.78
109,68.94,84.46,43.15
91,68.54,84.96,43.15
32,68.12,85.3,43.77
87,68.46,84.06,43.15
30,67.58,84.13,43.77
68,68.06,84.54,43.15
15,67.17,84.61,44.4
29,67.66,85.02,43.77
173,69.42,85.11,42.83
27,69.45,85.58,44.07
5,69.46,85.78,45.34
35,72.35,85.56,46.65
14,71.37,85.78,46.65
34,72.15,84.71,46.29
28,72.15,84.71,46.93
31,67.5,83.25,43.77
35,67.98,83.66,43.77
37,71.89,84.64,45.64
49,71.89,84.64,45.02
40,72.15,85.37,45.33
24,71.26,85.58,45.33
50,71.58,84.23,45.02
121,70.62,83.42,43.77
128,71.1,83.83,43.77
72,71.1,83.83,44.4
79,71.26,85.04,44.08
130,69.34,83.98,43.15
41,72.35,83,47.61
43,72.35,82.44,47.61
11,71.03,81.2,50.3
37,72.35,82.45,48.28
33,72.35,82.03,48.97
27,72.15,82.42,48.84
22,71.97,82.41,49.4
25,72.15,82.01,49.49
19,71.78,81.99,49.84
15,71.44,81.6,50.1
10,70.58,81.7,50.3
26,72.15,82.97,48.84
36,72.35,83.01,48.28
30,72.15,83.79,47.56
27,72.15,83.8,48.2
20,71.89,84.64,47.52
20,72.15,85.38,47.89
18,71.89,84.64,48.15
20,71.87,83.76,48.77
18,71.87,83.76,49.4
20,71.83,82.86,49.4
16,71.73,84.21,49.84
19,71.83,82.86,49.84
13,71.17,83.45,50.1
8,70.18,82.66,50.3
15,71.43,82.47,49.84
13,71.02,82.09,50.1
13,71.58,84.23,48.77
12,71.58,84.23,49.4
15,71.89,84.64,48.77
15,71.89,84.64,49.4
9,71.25,85.04,49.84
19,72.15,85.38,49.18
8,71.25,85.58,49.17
4,70.26,84.42,49.84
2,69.3,83.6,50.1
9,72.2,79.69,50.3
10,72.35,79.68,50.14
3,72.35,77.9,50.14
3,72.11,77.83,50.3
2,72.35,77.32,50.13
2,72.29,77.33,50.3
104,72.15,82.95,44.39
66,72.15,83.79,45.02
82,72.35,82.99,45.02
52,72.15,83.79,45.65
67,72.35,82.99,45.66
90,71.53,83.35,44.4
62,71.87,83.76,45.02
89,72.35,82.44,45.02
73,72.35,82.44,45.66
3747,66.19,82.47,41.25
682,68.94,84.46,41.27
282,69.34,83.98,42.52
486,68.94,84.46,41.9
1344,71.58,84.23,41.27
1688,72.15,84.73,41.12
1865,72.35,83.86,41.02
666,69.4,85.12,41.54
1044,71.23,85.05,41.51
1361,71.58,84.23,41.9
1561,72.15,84.69,41.83
1881,72.35,83.84,41.74
292,70.26,84.42,42.83
570,71.87,83.76,42.52
594,71.1,83.83,42.52
592,72.15,83.78,42.48
938,72.35,82.98,42.44
345,67.58,84.13,41.27
553,68.46,84.06,41.27
194,67.58,84.13,41.9
372,68.46,84.06,41.9
2806,66.3,82.47,41.25
235,66.36,82.75,41.25
3470,66.3,82.47,41.97
150,66.57,83.37,41.23
233,67.12,83.73,41.27
128,67.12,83.73,41.9
103,66.58,83.35,41.9
83,66.58,84.23,42.52
3608,66.19,82.47,41.98
542,66.37,82.75,41.95
1715,66.32,82.28,42.34
91,66.38,83.38,42.55
132,67.98,83.66,42.52
236,68.86,83.58,42.52
240,72.35,82.43,43.09
255,72.15,82.95,43.12
288,71.53,83.35,43.15
256,70.62,83.42,43.15
157,69.74,83.5,43.15
108,68.86,83.58,43.15
70,67.98,83.66,43.15
159,72.35,82.01,43.75
162,72.15,82.41,43.76
159,71.83,82.86,43.77
144,71.03,82.95,43.77
120,72.35,82.01,44.39
114,72.15,82.41,44.39
115,66.82,83.32,42.52
184,67.5,83.25,42.52
69,67.5,83.25,43.15
58,66.82,83.32,43.15
53,66.58,83.35,43.15
41,66.38,82.56,43.19
872,68.94,84.48,40.66
1111,71.19,85.03,40.66
1019,69.36,85.2,40.65
1334,71.67,84.28,40.66
527,67.56,84.15,40.66
641,68.46,84.07,40.66
384,67.06,83.76,40.66
1129,69.35,84.01,40.46
1281,70.29,84.56,40.46
1703,72.15,83.9,40.46
1481,71.23,83.9,40.46
987,67.96,83.67,40.46
1253,68.86,83.6,40.46
299,66.41,83.13,40.45
361,66.58,83.45,40.46
865,67.46,83.27,40.46
4006,66.19,82.48,40.67
458,66.35,82.71,40.72
279,66.35,82.85,40.53
2376,66.29,82.48,40.66
280,66.54,83.1,40.72
205,66.54,83.08,40.85
294,66.57,83.54,40.76
311,67.12,83.73,40.87
807,68.94,84.46,40.87
951,69.33,84.95,40.83
1126,71.17,84.78,40.83
1254,71.58,84.23,40.87
1469,72.15,84.57,40.72
1764,72.35,83.89,40.56
432,67.58,84.13,40.87
601,68.46,84.06,40.87
19,66.58,85.13,44.39
11,68.09,85.58,44.39
7,67.1,85.58,44.39
27,66.58,83.34,43.77
15,66.58,84.23,44.39
33,66.58,82.54,43.77
8,71.25,85.58,47.88
5,66.38,85.25,45.02
3,67.44,85.78,45.34
2,69.44,85.78,46.63
17,66.38,83.34,44.4
9,66.38,84.26,45.02
50,66.38,81.97,43.79
35,66.38,82.54,44.4
11,71.93,80.2,50.3
12,72.35,80.16,50.2
22,72.35,80.55,49.64
15,72.04,80.61,50.1
17,72.15,80.57,49.96
32,72.35,81.52,48.97
24,72.35,81.11,49.66
24,72.15,81.52,49.5
20,71.95,81.52,49.84
19,72.15,81.1,49.96
16,71.83,81.11,50.1
12,71.49,80.7,50.3
60,72.35,82.44,46.3
50,72.35,82.44,46.95
56,72.35,82.99,46.3
47,72.35,82.99,46.95
33,66.8,82.49,43.77
29,66.82,83.32,43.77
30,67.06,82.85,43.77
47,71.87,83.76,45.65
41,72.15,83.79,46.29
34,72.15,83.79,46.92
92,70.15,83.02,43.77
64,70.62,83.42,44.4
35,71.58,84.23,45.65
19,67.12,83.73,44.4
13,66.85,84.2,45.02
7,66.87,85.06,45.02
9,67.2,85.32,44.4
50,68.94,84.46,43.77
14,68.12,85.3,44.4
39,68.54,84.96,43.77
42,68.46,84.06,43.77
11,67.17,84.61,45.02
18,67.58,84.13,44.4
33,68.06,84.54,43.77
14,67.66,85.02,44.4
36,69.42,85.11,44.08
7,69.46,85.58,45.33
29,71.89,84.64,46.27
24,71.89,84.64,46.9
12,71.25,85.58,46.61
25,72.15,85.37,46.61
29,67.91,82.78,43.77
20,67.5,83.25,44.4
36,68.38,83.18,43.77
19,67.98,83.66,44.4
44,71.1,83.83,45.02
28,71.26,85.04,45.33
54,69.26,83.1,43.77
74,69.74,83.5,43.77
66,70.26,84.42,44.08
61,69.34,83.98,43.77
48,68.86,83.58,43.77
33,72.15,82.96,47.55
44,72.35,82.02,47.61
36,72.15,82.42,47.55
9,70.49,80.79,50.3
12,70.93,81.19,50.1
38,72.35,82.02,48.29
31,72.15,82.42,48.2
25,71.97,82.41,48.77
28,72.15,82.01,48.85
15,71.35,81.59,49.84
20,71.78,81.99,49.4
8,70.04,81.28,50.3
10,70.51,81.68,50.1
22,71.83,82.86,48.77
29,72.15,82.96,48.2
25,71.87,83.76,47.52
17,71.58,84.23,47.52
22,71.87,83.76,48.15
15,71.58,84.23,48.15
8,71.25,85.04,47.83
2,68.1,81.44,50.3
2,68.02,80.53,50.3
7,69.95,80.37,50.3
6,69.51,80.87,50.3
16,71.53,83.35,48.77
9,71.1,83.83,48.77
15,71.53,83.35,49.4
16,71.43,82.47,49.4
9,71.1,83.83,49.4
4,69.11,81.82,50.3
11,71.09,83.39,49.84
12,70.95,82.07,49.84
7,70.14,82.61,50.1
5,70.66,84.67,49.08
2,69.3,83.54,49.84
3,68.54,80.94,50.3
2,71.62,77.44,50.3
6,71.3,78.87,50.3
4,71.78,78.36,50.3
7,71.85,79.27,50.3
11,72.01,79.72,50.1
6,72.17,78.78,50.3
13,72.15,79.71,49.96
16,72.35,79.71,49.63
7,72.35,78.77,50.14
4,72.35,77.92,49.6
4,72.15,77.99,49.96
4,71.94,77.92,50.1
2,72.35,77.37,49.59
2,72.15,77.45,49.96
2,72.1,77.45,50.11
104,71.83,82.86,44.4
78,72.15,82.96,45.02
61,72.15,82.96,45.65
83,71.03,82.95,44.4
61,71.53,83.35,45.02
95,72.35,82.02,45.02
86,72.15,82.41,45.02
77,72.35,82.02,45.66
67,72.15,82.42,45.65
3418,66.14,82.36,41.26
718,69.34,83.98,41.27
331,69.74,83.5,42.52
539,69.34,83.98,41.9
1382,71.87,83.76,41.27
1060,71.1,83.83,41.27
1643,72.15,83.79,41.18
1921,72.35,83.01,41.03
782,70.25,84.43,41.56
1563,71.87,83.76,41.9
1072,71.1,83.83,41.9
1756,72.15,83.78,41.84
1923,72.35,82.99,41.75
537,70.62,83.42,42.52
741,71.53,83.35,42.52
846,72.15,82.95,42.49
666,72.35,82.44,42.45
383,67.98,83.66,41.27
604,68.86,83.58,41.27
240,67.98,83.66,41.9
446,68.86,83.58,41.9
3292,66.36,82.36,41.26
915,66.51,82.67,41.27
3494,66.36,82.36,41.91
188,66.81,83.32,41.26
265,67.5,83.25,41.27
117,66.82,83.32,41.9
198,67.5,83.25,41.9
3493,66.14,82.36,41.91
1185,66.53,82.66,41.91
2238,66.4,82.22,42.22
97,66.58,83.35,42.53
1886,66.22,82.05,42.34
578,66.37,82.52,42.61
170,68.38,83.18,42.52
258,69.26,83.1,42.52
258,72.35,82.02,43.1
281,72.15,82.41,43.13
306,71.83,82.86,43.15
300,71.03,82.95,43.15
184,70.15,83.02,43.15
121,69.26,83.1,43.15
79,68.38,83.18,43.15
172,72.35,81.52,43.75
168,71.97,82.41,43.77
177,72.15,82,43.76
172,71.43,82.47,43.77
114,70.55,82.54,43.77
61,69.67,82.62,43.77
35,68.79,82.7,43.77
128,72.35,81.52,44.39
113,71.97,82.41,44.4
122,72.15,82,44.39
711,66.76,82.45,42.48
414,67.06,82.85,42.52
159,67.91,82.78,42.52
60,66.8,82.49,43.15
58,67.91,82.78,43.15
65,67.06,82.85,43.15
27,68.31,82.3,43.77
54,66.58,82.54,43.16
54,66.38,81.97,43.2
847,69.34,83.99,40.66
1098,70.26,84.47,40.66
1459,71.98,83.82,40.66
1156,71.15,83.86,40.66
558,67.97,83.66,40.66
727,68.86,83.59,40.66
334,66.58,83.04,40.63
321,66.73,83.39,40.65
502,67.49,83.26,40.66
1597,69.76,83.52,40.46
1666,70.69,83.46,40.46
1716,71.74,83.44,40.46
1571,68.38,83.18,40.46
1903,69.27,83.11,40.46
451,66.92,82.92,40.45
2053,67.9,82.78,40.46
3923,66.14,82.38,40.74
4218,66.19,82.07,40.42
4043,66.43,82.24,40.42
2258,66.59,82.53,40.43
496,66.48,82.77,40.62
1183,66.47,82.63,40.78
3210,66.35,82.38,40.73
267,66.71,83.05,40.86
262,66.84,83.38,40.85
370,67.5,83.25,40.87
793,69.34,83.98,40.87
977,70.24,84.3,40.85
1292,71.87,83.76,40.87
1064,71.1,83.83,40.87
1528,72.15,83.81,40.75
1948,72.35,83.03,40.56
456,67.98,83.66,40.87
641,68.86,83.58,40.87
6,66.58,85.13,45.02
5,67.57,85.58,45.34
3,69.45,85.58,46.6
20,66.58,83.34,44.4
12,66.58,84.23,45.02
47,66.58,81.98,43.78
34,66.58,82.54,44.4
60,66.38,81.56,43.79
3,66.38,85.26,45.66
2,67.44,85.78,46.64
21,66.38,83.35,45.02
10,66.38,84.26,45.65
53,66.38,81.98,44.4
40,66.38,82.54,45.02
2,68.85,78.64,50.3
7,70.84,79.38,50.3
7,70.39,79.88,50.3
9,71.4,79.78,50.3
10,70.94,80.29,50.3
13,71.76,80.22,50.1
15,72.15,80.18,50.01
30,72.35,80.55,48.94
17,71.92,80.61,49.84
21,72.15,80.56,49.49
38,72.35,81.52,48.28
31,72.35,81.1,48.96
28,72.15,81.51,48.85
22,71.95,81.52,49.4
23,72.15,81.1,49.49
17,71.73,81.11,49.84
13,71.36,80.71,50.1
45,72.35,81.52,47.6
63,72.35,82.02,46.3
53,72.15,82.42,46.28
52,72.35,82.02,46.94
43,72.15,82.42,46.91
48,72.15,82.96,46.28
39,72.15,82.96,46.92
42,66.98,81.97,43.77
34,66.8,82.49,44.4
21,66.82,83.32,44.4
32,67.43,82.37,43.77
26,67.06,82.85,44.4
44,71.53,83.35,45.65
37,71.87,83.76,46.27
30,71.87,83.76,46.9
27,71.58,84.23,46.27
48,70.15,83.02,44.4
36,70.62,83.42,45.02
28,71.1,83.83,45.65
21,71.58,84.23,46.9
6,66.87,85.06,45.65
16,67.12,83.73,45.02
11,66.85,84.2,45.65
9,67.17,84.61,45.65
9,69.43,85.11,45.33
25,68.94,84.46,44.4
18,68.54,84.96,44.4
22,68.46,84.06,44.4
13,67.58,84.13,45.02
19,68.06,84.54,44.4
7,67.66,85.17,45.33
3,67.64,85.17,46.58
13,71.25,85.04,46.58
3,69.43,85.11,46.58
21,67.91,82.78,44.4
19,67.5,83.25,45.02
19,68.38,83.18,44.4
14,67.98,83.66,45.02
25,69.26,83.1,44.4
16,70.26,84.42,45.33
36,69.74,83.5,44.4
29,69.34,83.98,44.4
23,68.86,83.58,44.4
30,71.83,82.86,47.52
34,71.97,82.41,47.52
38,72.15,82,47.55
10,70.43,80.79,50.1
12,70.87,81.19,49.84
29,71.97,82.41,48.15
32,72.15,82,48.2
17,71.35,81.59,49.4
23,71.78,81.99,48.77
8,70.01,81.27,50.1
10,70.47,81.66,49.84
18,71.43,82.47,48.77
25,71.83,82.86,48.15
21,71.53,83.35,47.52
10,71.1,83.83,47.52
18,71.53,83.35,48.15
9,71.1,83.83,48.15
2,70.26,84.42,47.83
2,68.18,81.43,50.1
4,68.92,79.55,50.3
3,68.48,80.04,50.3
2,68.1,80.53,50.1
7,69.93,80.38,50.1
5,69.43,79.96,50.3
6,69.51,80.86,50.1
4,68.99,80.45,50.3
11,71.03,82.95,48.77
6,70.62,83.42,48.77
11,71.03,82.95,49.4
12,70.95,82.07,49.4
7,70.62,83.42,49.4
7,70.11,82.58,49.84
4,69.13,81.79,50.1
3,68.6,80.94,50.1
2,69.28,78.14,50.3
2,70.63,77.56,50.3
3,70.21,78.06,50.3
4,70.74,78.47,50.3
3,71.17,77.97,50.3
2,71.51,77.53,50.1
7,71.19,78.92,50.1
6,71.63,78.43,50.1
9,71.69,79.32,50.1
13,71.9,79.75,49.84
8,71.99,78.85,50.1
17,72.15,79.73,49.48
8,72.15,78.83,49.96
24,72.35,79.72,48.92
10,72.35,78.79,49.61
2,72.35,77.95,48.89
3,72.15,78,49.48
4,71.84,77.98,49.84
2,72.35,77.4,48.88
2,71.98,77.53,49.84
104,71.43,82.47,44.4
75,71.83,82.86,45.02
57,71.83,82.86,45.65
65,70.55,82.54,44.4
53,71.03,82.95,45.02
30,69.67,82.62,44.4
18,68.79,82.7,44.4
21,68.31,82.3,44.4
101,72.35,81.52,45.02
83,71.97,82.41,45.02
92,72.15,82,45.02
82,72.35,81.52,45.66
64,71.97,82.41,45.65
72,72.15,82,45.65
2939,66.12,82.07,41.27
2955,66.19,81.67,41.25
2941,66.19,82.06,41.87
2691,66.2,81.67,41.98
737,69.74,83.5,41.27
371,70.15,83.02,42.52
570,69.74,83.5,41.9
834,70.62,83.42,41.27
1080,71.53,83.35,41.27
1620,72.15,82.96,41.18
1952,72.35,82.46,41.03
799,70.62,83.42,41.9
1379,71.53,83.35,41.9
1786,72.15,82.96,41.84
1904,72.35,82.44,41.76
670,71.03,82.95,42.52
842,71.83,82.86,42.52
764,72.15,82.41,42.49
558,72.35,82.02,42.45
459,68.38,83.18,41.27
610,69.26,83.1,41.27
316,68.38,83.18,41.9
460,69.26,83.1,41.9
3197,66.48,82.18,41.27
1555,66.73,82.47,41.27
3226,66.49,82.18,41.87
1768,66.74,82.46,41.89
416,67.05,82.85,41.26
619,67.91,82.78,41.27
586,67.06,82.85,41.9
464,67.91,82.78,41.9
2163,66.21,82.06,42.23
821,66.55,82.5,42.54
1909,66.33,81.76,42.34
397,66.37,81.95,42.74
183,68.79,82.7,42.52
243,69.67,82.62,42.52
266,72.35,81.52,43.11
304,71.97,82.41,43.15
294,72.15,82,43.13
353,71.43,82.47,43.15
222,70.55,82.54,43.15
125,69.67,82.62,43.15
80,68.79,82.7,43.15
183,72.35,81.11,43.75
189,72.15,81.51,43.76
188,71.78,81.99,43.77
146,70.95,82.07,43.77
77,70.07,82.14,43.77
36,69.19,82.22,43.77
134,72.35,81.11,44.39
130,72.15,81.51,44.39
120,71.78,81.99,44.4
508,66.97,81.97,42.51
271,67.43,82.37,42.52
143,68.31,82.3,42.52
69,66.98,81.97,43.15
45,67.35,81.49,43.77
50,68.31,82.3,43.15
57,67.43,82.37,43.15
27,68.71,81.82,43.77
32,67.83,81.89,43.77
66,66.58,81.97,43.17
