ppm NH3 Concentration mole,X (m),Y (m),Z (m)
323937,-99.57,68.66,40.29
520291,-99.57,68.67,40.29
68348,-99.56,68.66,40.28
44315,-99.57,68.67,40.29
50634,-99.57,68.66,40.29
48436,-99.57,68.66,40.29
28010,-99.57,68.66,40.29
28204,-99.57,68.66,40.29
10163,-99.57,68.66,40.29
20075,-99.56,68.66,40.28
25101,-99.56,68.66,40.28
114913,-99.57,68.67,40.29
266899,-99.58,68.67,40.3
215575,-99.57,68.67,40.3
184560,-99.57,68.67,40.29
325802,-99.58,68.67,40.3
543037,-99.58,68.67,40.3
338380,-99.57,68.67,40.3
722508,-99.58,68.67,40.3
873154,-99.58,68.67,40.31
999571,-99.57,68.67,40.32
999808,-99.57,68.67,40.33
998507,-99.58,68.67,40.32
998799,-99.57,68.67,40.32
998050,-99.57,68.67,40.32
991768,-99.58,68.67,40.31
997100,-99.58,68.67,40.32
946746,-99.58,68.67,40.31
972787,-99.58,68.67,40.31
41379,-99.57,68.67,40.29
27341,-99.57,68.67,40.29
995172,-99.57,68.66,40.3
995734,-99.57,68.66,40.3
92897,-99.57,68.67,40.29
69454,-99.57,68.67,40.29
171483,-99.57,68.67,40.29
120422,-99.57,68.66,40.29
532170,-99.57,68.66,40.29
141681,-99.57,68.66,40.29
888409,-99.57,68.66,40.29
980244,-99.57,68.66,40.3
993135,-99.57,68.66,40.3
18705,-99.56,68.66,40.28
4819,-99.56,68.66,40.28
20527,-99.56,68.66,40.28
28355,-99.56,68.66,40.28
151974,-99.56,68.66,40.29
424125,-99.56,68.66,40.29
52722,-99.56,68.66,40.28
823748,-99.56,68.66,40.29
48581,-99.57,68.66,40.29
47602,-99.57,68.67,40.29
28987,-99.57,68.67,40.29
20985,-99.57,68.66,40.28
22060,-99.57,68.66,40.28
10421,-99.57,68.66,40.28
111767,-99.57,68.66,40.29
52539,-99.57,68.66,40.29
49642,-99.57,68.66,40.29
30240,-99.57,68.66,40.29
27920,-99.57,68.66,40.29
30678,-99.57,68.66,40.28
41063,-99.57,68.66,40.29
32757,-99.57,68.66,40.28
191499,-99.57,68.66,40.29
4201,-99.57,68.66,40.28
1262,-99.56,68.66,40.28
16594,-99.56,68.66,40.28
3878,-99.56,68.66,40.28
34356,-99.56,68.66,40.28
19442,-99.56,68.66,40.28
78683,-99.56,68.66,40.28
310284,-99.56,68.66,40.29
2101,-99.55,68.65,40.28
1410,-99.55,68.65,40.28
3681,-99.55,68.65,40.28
999606,-99.57,68.67,40.33
999883,-99.57,68.67,40.33
999783,-99.57,68.67,40.33
5117,-99.54,68.64,40.32
1379,-99.54,68.65,40.29
254,-99.54,68.64,40.29
134,-99.54,68.64,40.29
96,-99.54,68.64,40.29
53,-99.54,68.64,40.3
725,-99.55,68.65,40.28
433,-99.55,68.65,40.28
2836,-99.55,68.65,40.28
1258,-99.55,68.65,40.29
101,-99.54,68.64,40.28
155,-99.54,68.64,40.28
73,-99.54,68.64,40.28
92,-99.54,68.64,40.28
349,-99.54,68.65,40.29
132,-99.54,68.64,40.29
61,-99.54,68.64,40.28
68,-99.54,68.64,40.28
52,-99.54,68.64,40.28
87,-99.54,68.64,40.29
64,-99.54,68.64,40.29
2382,-99.53,68.64,40.32
175810,-99.58,68.67,40.3
84325,-99.58,68.67,40.29
56794,-99.58,68.67,40.29
151779,-99.57,68.67,40.29
103828,-99.57,68.67,40.29
64193,-99.57,68.67,40.29
315477,-99.58,68.67,40.3
188233,-99.58,68.67,40.3
133873,-99.58,68.67,40.3
448732,-99.57,68.67,40.3
262330,-99.57,68.67,40.3
220670,-99.58,68.67,40.3
365162,-99.58,68.67,40.3
260862,-99.58,68.67,40.3
707560,-99.58,68.67,40.3
426755,-99.58,68.67,40.3
677080,-99.57,68.67,40.3
880704,-99.57,68.67,40.3
891068,-99.58,68.67,40.3
972965,-99.58,68.67,40.31
431180,-99.58,68.67,40.3
578075,-99.58,68.67,40.31
293836,-99.58,68.67,40.3
987540,-99.58,68.67,40.32
995650,-99.58,68.67,40.32
999104,-99.58,68.67,40.32
999384,-99.58,68.67,40.33
999750,-99.57,68.67,40.32
999617,-99.57,68.67,40.32
999798,-99.57,68.67,40.33
999824,-99.57,68.67,40.33
999156,-99.58,68.67,40.32
997748,-99.58,68.67,40.32
998318,-99.58,68.67,40.32
999715,-99.57,68.67,40.32
999503,-99.57,68.67,40.32
718109,-99.58,68.67,40.31
855047,-99.58,68.67,40.31
938330,-99.58,68.67,40.31
974358,-99.58,68.67,40.32
998690,-99.58,68.67,40.31
999009,-99.58,68.67,40.32
996354,-99.58,68.67,40.32
993444,-99.58,68.67,40.31
997303,-99.58,68.67,40.31
35555,-99.58,68.67,40.29
38165,-99.58,68.67,40.29
39953,-99.58,68.66,40.29
40386,-99.58,68.67,40.29
26377,-99.58,68.66,40.29
27534,-99.58,68.67,40.29
25812,-99.58,68.67,40.29
996707,-99.56,68.66,40.33
999922,-99.57,68.67,40.33
999770,-99.57,68.66,40.33
999369,-99.57,68.66,40.33
999225,-99.57,68.66,40.33
999547,-99.57,68.66,40.33
999994,-99.57,68.66,40.33
998840,-99.57,68.66,40.33
999551,-99.57,68.66,40.33
998596,-99.57,68.66,40.33
957589,-99.56,68.66,40.34
899363,-99.56,68.66,40.34
989987,-99.56,68.66,40.33
973837,-99.56,68.66,40.34
684365,-99.56,68.65,40.34
740568,-99.55,68.65,40.33
487043,-99.55,68.65,40.34
58051,-99.54,68.65,40.33
48467,-99.54,68.65,40.33
36545,-99.54,68.65,40.33
31201,-99.54,68.65,40.33
18089,-99.54,68.64,40.33
4896,-99.54,68.64,40.33
863248,-99.57,68.67,40.3
929105,-99.57,68.67,40.3
958614,-99.57,68.67,40.3
984343,-99.57,68.67,40.31
996378,-99.57,68.66,40.3
997231,-99.57,68.66,40.31
989626,-99.57,68.66,40.3
950756,-99.57,68.66,40.3
993306,-99.57,68.66,40.3
970211,-99.57,68.66,40.3
996489,-99.57,68.66,40.3
997952,-99.57,68.66,40.31
177697,-99.57,68.67,40.29
90378,-99.57,68.66,40.29
724879,-99.57,68.67,40.3
468338,-99.57,68.67,40.3
593324,-99.57,68.66,40.29
207048,-99.57,68.66,40.29
874939,-99.57,68.66,40.29
583207,-99.57,68.66,40.29
603666,-99.57,68.66,40.29
816251,-99.57,68.66,40.29
959714,-99.57,68.66,40.3
802048,-99.57,68.66,40.3
982511,-99.57,68.66,40.3
906546,-99.57,68.66,40.3
942300,-99.56,68.66,40.29
715064,-99.56,68.66,40.29
982397,-99.56,68.66,40.29
24153,-99.56,68.66,40.28
16162,-99.56,68.66,40.28
8757,-99.56,68.66,40.28
5773,-99.56,68.66,40.28
3533,-99.56,68.66,40.28
27298,-99.56,68.66,40.28
61711,-99.56,68.66,40.29
421164,-99.56,68.66,40.29
162740,-99.56,68.66,40.29
560696,-99.56,68.66,40.29
24946,-99.57,68.66,40.28
21859,-99.57,68.66,40.28
12876,-99.57,68.66,40.28
44274,-99.57,68.66,40.29
26348,-99.57,68.66,40.29
21184,-99.57,68.66,40.28
25042,-99.57,68.66,40.28
20615,-99.57,68.66,40.28
13677,-99.57,68.66,40.28
8514,-99.57,68.66,40.28
9330,-99.57,68.66,40.28
57515,-99.57,68.66,40.29
47319,-99.57,68.66,40.29
29023,-99.57,68.66,40.29
27113,-99.57,68.66,40.29
35140,-99.57,68.66,40.29
121445,-99.57,68.66,40.29
1953,-99.56,68.66,40.28
1125,-99.56,68.66,40.28
3658,-99.57,68.66,40.28
5054,-99.57,68.66,40.28
4428,-99.57,68.66,40.28
4704,-99.57,68.66,40.28
3135,-99.57,68.66,40.28
930,-99.55,68.65,40.28
1019,-99.56,68.65,40.28
1212,-99.56,68.65,40.28
1009,-99.56,68.66,40.28
712,-99.56,68.66,40.28
597,-99.55,68.65,40.28
303,-99.55,68.65,40.28
1629,-99.56,68.65,40.28
2130,-99.56,68.66,40.28
11490,-99.56,68.65,40.28
40956,-99.56,68.65,40.28
1376,-99.55,68.65,40.28
7933,-99.55,68.65,40.28
3992,-99.56,68.66,40.28
25680,-99.56,68.66,40.28
71514,-99.55,68.65,40.28
342668,-99.56,68.66,40.29
433576,-99.55,68.65,40.29
42289,-99.55,68.65,40.28
660608,-99.56,68.66,40.29
771692,-99.55,68.65,40.29
197929,-99.56,68.66,40.29
995,-99.55,68.65,40.28
5601,-99.55,68.65,40.28
2332,-99.55,68.65,40.28
666,-99.55,68.65,40.28
5225,-99.55,68.65,40.28
146587,-99.55,68.65,40.29
44706,-99.55,68.65,40.29
668452,-99.55,68.65,40.29
998173,-99.57,68.67,40.31
999038,-99.57,68.67,40.32
996579,-99.57,68.67,40.31
993221,-99.57,68.67,40.31
998266,-99.57,68.66,40.31
999058,-99.57,68.66,40.31
999787,-99.57,68.66,40.32
999620,-99.57,68.66,40.31
998784,-99.57,68.66,40.31
999341,-99.57,68.66,40.31
999832,-99.57,68.67,40.32
999949,-99.57,68.67,40.33
999635,-99.57,68.67,40.32
999274,-99.57,68.67,40.32
1000000,-99.57,68.66,40.33
1000000,-99.57,68.66,40.33
1000000,-99.57,68.66,40.33
1000000,-99.57,68.66,40.32
999977,-99.57,68.66,40.32
1000000,-99.57,68.66,40.32
999986,-99.57,68.66,40.32
999730,-99.57,68.66,40.32
999353,-99.57,68.66,40.32
999908,-99.57,68.66,40.32
1000000,-99.56,68.66,40.33
1000000,-99.56,68.66,40.32
20012,-99.54,68.64,40.33
432147,-99.54,68.64,40.32
2253,-99.54,68.64,40.33
264,-99.54,68.64,40.33
656,-99.54,68.64,40.32
9501,-99.54,68.64,40.32
2268,-99.54,68.64,40.31
37767,-99.54,68.64,40.32
1910,-99.54,68.64,40.32
414609,-99.54,68.64,40.32
653022,-99.54,68.64,40.32
103623,-99.54,68.64,40.32
352,-99.53,68.64,40.31
2584,-99.53,68.64,40.32
445861,-99.55,68.65,40.29
487479,-99.55,68.65,40.29
78183,-99.54,68.65,40.29
7453,-99.54,68.64,40.29
21281,-99.54,68.64,40.29
463,-99.54,68.64,40.29
718,-99.54,68.64,40.29
2182,-99.54,68.64,40.29
15244,-99.54,68.64,40.29
247,-99.54,68.64,40.29
253,-99.54,68.64,40.29
110,-99.54,68.64,40.29
122,-99.54,68.64,40.29
72,-99.54,68.64,40.29
700,-99.54,68.64,40.29
198,-99.54,68.64,40.29
72,-99.54,68.64,40.29
88,-99.54,68.64,40.29
61,-99.53,68.64,40.29
63,-99.53,68.64,40.29
2279,-99.54,68.64,40.29
492,-99.54,68.64,40.29
306778,-99.54,68.64,40.3
13132,-99.54,68.64,40.3
969,-99.54,68.64,40.3
5064,-99.54,68.64,40.3
1624,-99.54,68.64,40.3
262,-99.53,68.64,40.3
620,-99.53,68.64,40.3
129,-99.54,68.64,40.29
77,-99.53,68.64,40.29
218,-99.54,68.64,40.3
92,-99.53,68.64,40.3
717,-99.53,68.64,40.3
144,-99.55,68.65,40.28
96,-99.55,68.65,40.28
45,-99.55,68.65,40.28
63,-99.54,68.64,40.28
49,-99.54,68.64,40.28
307,-99.55,68.65,40.28
3216,-99.55,68.65,40.28
164,-99.55,68.65,40.28
813,-99.55,68.65,40.28
13002,-99.55,68.65,40.29
3534,-99.55,68.65,40.29
117,-99.55,68.64,40.28
75,-99.54,68.64,40.28
343,-99.55,68.64,40.28
74,-99.54,68.64,40.28
128,-99.54,68.64,40.28
1220,-99.54,68.64,40.29
305,-99.54,68.64,40.29
40,-99.54,68.64,40.28
32,-99.54,68.64,40.28
56,-99.54,68.64,40.28
47,-99.54,68.64,40.28
79,-99.54,68.64,40.28
54,-99.54,68.64,40.28
38,-99.54,68.64,40.28
38,-99.54,68.64,40.28
140,-99.54,68.64,40.29
50,-99.54,68.64,40.29
75,-99.54,68.64,40.29
59,-99.54,68.64,40.29
35,-99.53,68.64,40.29
45,-99.53,68.64,40.29
105,-99.54,68.64,40.33
88,-99.53,68.64,40.33
100,-99.53,68.64,40.32
118,-99.54,68.64,40.32
97,-99.53,68.64,40.32
241,-99.53,68.64,40.32
10990,-99.54,68.64,40.32
512,-99.53,68.64,40.32
125,-99.53,68.64,40.32
204,-99.53,68.64,40.31
165,-99.53,68.64,40.31
48,-99.53,68.64,40.29
34,-99.53,68.63,40.29
59,-99.53,68.64,40.29
74,-99.53,68.64,40.3
185,-99.53,68.64,40.3
135,-99.53,68.64,40.31
26,-99.54,68.64,40.28
30,-99.53,68.64,40.29
999986,-99.57,68.67,40.33
1000000,-99.57,68.67,40.33
166507,-99.58,68.67,40.3
154174,-99.58,68.67,40.3
132934,-99.58,68.67,40.3
108762,-99.58,68.67,40.3
98624,-99.58,68.67,40.3
69556,-99.58,68.67,40.29
47834,-99.58,68.67,40.29
81979,-99.58,68.67,40.29
79048,-99.58,68.67,40.29
55745,-99.58,68.67,40.29
53761,-99.58,68.67,40.29
106413,-99.58,68.67,40.29
64947,-99.58,68.67,40.29
190930,-99.58,68.67,40.3
135673,-99.58,68.67,40.3
319185,-99.58,68.67,40.3
201009,-99.58,68.67,40.3
527432,-99.58,68.67,40.3
710003,-99.58,68.67,40.31
218228,-99.58,68.67,40.3
199288,-99.58,68.67,40.3
344244,-99.58,68.67,40.3
168535,-99.58,68.67,40.3
255681,-99.58,68.67,40.3
477113,-99.58,68.67,40.3
484611,-99.58,68.67,40.3
717780,-99.58,68.67,40.3
732067,-99.58,68.67,40.3
887876,-99.58,68.67,40.31
307721,-99.58,68.67,40.3
417257,-99.58,68.67,40.31
218598,-99.58,68.67,40.3
994411,-99.58,68.67,40.32
984926,-99.58,68.67,40.32
940818,-99.58,68.67,40.32
997226,-99.58,68.67,40.32
993935,-99.58,68.67,40.32
977179,-99.58,68.67,40.32
996817,-99.58,68.67,40.32
991594,-99.58,68.67,40.32
998543,-99.58,68.67,40.33
999326,-99.58,68.67,40.32
999513,-99.58,68.67,40.33
999438,-99.58,68.67,40.33
999684,-99.58,68.67,40.32
999913,-99.58,68.67,40.33
998639,-99.58,68.67,40.32
998987,-99.58,68.67,40.32
999260,-99.58,68.67,40.32
998267,-99.58,68.67,40.32
862258,-99.58,68.67,40.31
536180,-99.58,68.67,40.31
941302,-99.58,68.67,40.31
672743,-99.58,68.67,40.31
974152,-99.58,68.67,40.31
988621,-99.58,68.67,40.32
801984,-99.58,68.67,40.31
892947,-99.58,68.67,40.32
994273,-99.58,68.67,40.31
997559,-99.58,68.67,40.32
959300,-99.58,68.67,40.31
985047,-99.58,68.67,40.31
33907,-99.58,68.67,40.29
34858,-99.58,68.67,40.29
25122,-99.58,68.67,40.29
20473,-99.58,68.67,40.28
14539,-99.58,68.67,40.28
21443,-99.58,68.67,40.28
34833,-99.58,68.67,40.29
37436,-99.58,68.66,40.29
24776,-99.58,68.66,40.29
23986,-99.58,68.67,40.29
25214,-99.58,68.67,40.28
24072,-99.58,68.67,40.29
33205,-99.58,68.67,40.29
967351,-99.56,68.66,40.34
907912,-99.56,68.66,40.34
842728,-99.56,68.66,40.34
799321,-99.56,68.66,40.34
670514,-99.56,68.65,40.34
995312,-99.57,68.66,40.34
999898,-99.56,68.66,40.33
996589,-99.56,68.66,40.34
991860,-99.56,68.66,40.34
999047,-99.56,68.66,40.33
998823,-99.56,68.66,40.33
1000000,-99.56,68.66,40.33
1000000,-99.56,68.66,40.33
1000000,-99.56,68.66,40.33
1000000,-99.57,68.66,40.33
999996,-99.57,68.67,40.33
1000000,-99.57,68.66,40.33
999934,-99.57,68.67,40.33
999811,-99.57,68.67,40.33
999624,-99.57,68.66,40.34
999276,-99.57,68.66,40.33
1000000,-99.57,68.66,40.33
999378,-99.57,68.66,40.33
999921,-99.57,68.66,40.33
999372,-99.57,68.66,40.33
998931,-99.57,68.66,40.34
999506,-99.57,68.66,40.34
998940,-99.57,68.66,40.34
1000000,-99.57,68.66,40.33
1000000,-99.57,68.66,40.33
999647,-99.57,68.66,40.33
998874,-99.57,68.66,40.33
1000000,-99.57,68.66,40.33
1000000,-99.57,68.66,40.33
999810,-99.57,68.66,40.33
362931,-99.56,68.65,40.34
999906,-99.56,68.66,40.33
1000000,-99.56,68.66,40.33
784857,-99.56,68.65,40.34
927117,-99.55,68.65,40.33
979229,-99.56,68.66,40.34
962198,-99.56,68.66,40.34
957288,-99.56,68.65,40.34
998678,-99.56,68.66,40.33
995726,-99.56,68.66,40.33
723723,-99.56,68.65,40.34
649727,-99.56,68.65,40.34
483455,-99.56,68.65,40.34
519579,-99.55,68.65,40.34
617510,-99.55,68.65,40.34
300872,-99.55,68.65,40.34
579375,-99.55,68.65,40.33
901593,-99.55,68.65,40.33
785387,-99.55,68.65,40.34
378874,-99.55,68.65,40.33
313559,-99.55,68.65,40.34
575543,-99.55,68.65,40.34
238172,-99.55,68.65,40.34
332557,-99.55,68.65,40.34
163147,-99.55,68.65,40.34
101309,-99.55,68.65,40.34
215071,-99.55,68.65,40.34
110894,-99.55,68.65,40.34
187640,-99.55,68.65,40.33
39872,-99.55,68.65,40.34
86330,-99.54,68.65,40.33
345073,-99.55,68.65,40.33
138020,-99.54,68.65,40.33
214548,-99.54,68.65,40.33
635058,-99.54,68.65,40.33
11449,-99.54,68.64,40.34
25541,-99.54,68.65,40.33
77202,-99.54,68.64,40.33
257442,-99.54,68.65,40.33
8501,-99.54,68.64,40.33
3151,-99.54,68.64,40.34
26871,-99.54,68.64,40.33
18263,-99.54,68.64,40.33
23847,-99.54,68.64,40.33
65,-99.54,68.64,40.33
93,-99.54,68.64,40.33
90,-99.53,68.64,40.33
990780,-99.57,68.66,40.3
983073,-99.57,68.66,40.3
998049,-99.56,68.66,40.3
996529,-99.56,68.66,40.3
994730,-99.57,68.66,40.3
996916,-99.57,68.66,40.31
