ppm NH3 Concentration mole,X (m),Y (m),Z (m)
25,-128.98,-33.39,44.71
33,-128.82,-33.43,45.32
25,-130.98,-36.85,44.75
30,-128.86,-31.58,45.03
30,-129.28,-30.85,44.8
31,-128.83,-32.01,45.01
33,-128.83,-32.54,45.4
33,-128.79,-35.62,45.26
33,-128.8,-35.03,45.26
25,-129.13,-35.07,44.71
33,-129.29,-33.49,45.07
36,-129.18,-33.52,45.5
33,-128.82,-34.15,45.3
35,-128.85,-33.48,46.55
29,-127.87,-35.75,45.23
34,-130.93,-36.99,45.5
25,-131.38,-37.42,45.77
26,-131.32,-37.83,45.05
36,-130.64,-36.85,45.2
27,-130.53,-37.78,44.81
25,-130.92,-32.63,45.04
29,-130.53,-31.41,45.19
32,-128.85,-31.25,46.36
32,-130.04,-31.82,45.19
32,-128.85,-31.23,45.8
35,-129.33,-31.61,45.41
32,-128.88,-30.76,45.32
35,-129.74,-30.87,45.39
27,-129.79,-30.31,44.81
31,-128.85,-30.65,46.74
35,-129.22,-32.07,45.3
32,-129.66,-32.68,45.11
36,-129.19,-32.6,45.56
29,-128.87,-30.97,47.83
34,-128.85,-32.47,46.56
33,-130.03,-36.13,45.08
36,-129.1,-35.91,45.48
37,-128.85,-35.71,46.32
38,-128.86,-35.19,46.6
36,-129.13,-35.27,45.47
32,-129.34,-35.25,45.04
32,-130.66,-35.29,45.07
28,-131.04,-35.26,45.51
32,-129.88,-34.37,45.06
35,-129.48,-33.55,45.65
36,-129.16,-34.28,45.49
36,-129.21,-33.54,46.6
36,-128.85,-34.19,46.55
34,-128.86,-33.49,47.85
30,-130.52,-33.52,45.06
29,-129.18,-37.11,45.22
37,-128.01,-35.81,46.54
30,-128.11,-36.1,45.48
39,-130.51,-36.79,45.79
32,-131.03,-36.45,45.66
37,-130.96,-37.43,45.96
38,-130.71,-37.89,45.6
26,-131.36,-36.77,46.54
28,-131.31,-38.22,45.59
37,-130.15,-37.86,45.42
26,-129.82,-38.68,44.87
28,-130.7,-31.44,45.72
28,-131.1,-30.68,45.26
32,-129.22,-31.25,46.43
33,-129.21,-31.24,45.91
29,-130.23,-31.89,45.73
31,-130.1,-30.87,45.89
35,-129.4,-30.75,45.67
29,-128.92,-29.65,45.22
34,-130.16,-30.31,45.44
27,-129.55,-29.7,44.85
31,-129.25,-30.62,46.81
29,-128.9,-29.47,46.33
27,-128.93,-29.61,47.79
33,-129.78,-32.69,45.68
26,-129.31,-30.92,47.87
35,-129.22,-32.5,46.6
26,-128.88,-31.05,49.09
32,-128.86,-32.49,47.86
48,-131.35,-36.77,47.87
38,-129.97,-36.11,45.66
39,-129.14,-35.98,46.27
39,-128.86,-35.71,48.02
38,-128.87,-35.19,47.79
37,-129.49,-35.36,45.62
40,-129.16,-35.3,46.55
34,-130.5,-35.24,45.66
26,-131,-35.2,46.62
30,-131.36,-35.24,47.88
34,-129.92,-34.4,45.65
34,-129.48,-33.55,46.63
38,-129.19,-34.29,46.61
33,-129.22,-33.54,47.88
35,-128.85,-34.19,47.86
32,-128.86,-33.47,49.1
28,-130.43,-33.42,45.64
29,-131.37,-33.81,47.86
33,-129.15,-37,45.71
39,-128,-35.82,47.8
33,-128.07,-36.16,46.49
42,-129.99,-37.64,45.88
44,-130.47,-36.86,46.58
39,-130.91,-36.81,46.65
40,-130.71,-38.29,45.97
32,-131.3,-38.07,46.62
29,-131.25,-38.99,45.3
30,-130.82,-39.2,44.89
56,-131.3,-38.11,47.75
63,-131.34,-38.05,48.84
38,-129.47,-38.82,45.63
25,-128.84,-39.52,44.92
31,-132.41,-32.48,49.1
30,-133.12,-32.46,49.14
37,-131.4,-32.87,49.11
25,-130.15,-31.82,46.64
33,-131.75,-32.5,49.1
28,-131.25,-30.81,45.74
26,-131.97,-30.01,45.39
30,-129.72,-30.88,46.64
30,-130.4,-30.43,45.9
33,-129.67,-31,45.96
32,-129.59,-29.66,45.79
28,-128.98,-28.93,45.02
33,-130.1,-29.71,45.56
26,-129.4,-28.15,44.91
28,-128.99,-28.65,45.03
29,-129.48,-29.48,46.58
28,-128.98,-28.3,45.98
25,-129,-28.34,47.66
30,-129.77,-32.65,46.64
30,-129.22,-32.51,47.88
25,-128.87,-31.02,50.3
30,-128.86,-32.48,49.11
51,-130.88,-36.82,47.89
59,-131.36,-36.85,49.12
42,-129.98,-36.13,46.65
39,-129.15,-35.97,48.2
38,-128.81,-35.6,49.11
51,-130.43,-36.85,47.98
36,-128.83,-35.04,49.09
39,-129.17,-35.3,47.93
40,-129.46,-35.38,46.67
35,-130.5,-35.21,46.66
40,-131,-35.19,47.9
51,-131.36,-35.24,49.13
34,-129.91,-34.38,46.65
32,-129.47,-33.54,47.88
36,-129.19,-34.28,47.88
31,-129.22,-33.53,49.13
30,-128.86,-33.44,50.12
34,-128.85,-34.18,49.11
29,-131.02,-33.65,47.87
52,-131.37,-33.82,49.11
26,-128.28,-37.66,45.81
27,-128.37,-38.34,45.56
36,-129.15,-37.12,46.63
42,-127.91,-35.78,49.09
35,-128.09,-36.13,47.94
26,-128.26,-36.6,46.66
50,-129.92,-37.88,47.94
45,-129.92,-37.89,46.62
47,-130.66,-38.1,46.77
43,-130.49,-39.15,45.91
43,-130.16,-39.4,45.7
57,-130.67,-38.14,47.82
64,-130.82,-38.08,48.88
31,-130.33,-40.05,44.93
34,-131.24,-39.33,46.22
53,-131.24,-39.35,47.64
68,-131.32,-38.48,49.22
74,-131.31,-38.44,50.02
75,-131.32,-37.98,50.42
45,-129.23,-38.85,46.7
38,-128.61,-39.72,45.81
25,-128.02,-40.35,44.94
26,-127.55,-38.97,45.7
38,-132.37,-32.48,50.31
37,-133.14,-32.46,50.34
25,-133.06,-30.65,45.34
28,-132.24,-32.14,49.12
29,-134.21,-32.4,49.05
27,-133.04,-32.05,49.15
36,-134.27,-32.42,50.27
41,-131.4,-32.89,50.3
33,-131.09,-32.62,49.14
39,-131.76,-32.5,50.3
29,-131.49,-32.19,49.14
25,-132.01,-30.16,45.8
27,-131.89,-29.47,45.57
26,-130.28,-29.92,46.66
30,-129.78,-28.94,45.79
30,-130.7,-28.92,45.67
29,-130.13,-28.15,45.77
29,-129.82,-28.65,45.83
26,-129.78,-28.31,46.47
27,-129.02,-26.96,45.83
29,-129.76,-32.65,47.89
26,-129.22,-32.51,49.13
29,-128.86,-32.52,50.32
63,-130.95,-36.91,49.14
74,-131.36,-36.84,50.28
47,-129.98,-36.12,47.91
39,-129.14,-35.9,49.15
37,-128.81,-35.58,50.28
57,-130.49,-36.91,49.17
35,-128.83,-35.03,50.29
42,-129.46,-35.38,47.86
37,-129.17,-35.27,49.14
46,-130.5,-35.21,47.91
59,-131,-35.19,49.15
72,-131.36,-35.28,50.33
72,-131.36,-34.37,50.53
40,-129.91,-34.38,47.9
32,-129.47,-33.53,49.13
26,-129.22,-33.5,50.16
34,-129.2,-34.29,49.15
32,-128.85,-34.09,50.33
32,-130.42,-33.4,47.9
44,-131.03,-33.68,49.14
55,-131.37,-33.76,50.29
37,-129.14,-37.1,47.89
30,-128.32,-38.07,46.61
45,-127.89,-35.78,50.28
43,-128.17,-36.13,49.14
28,-128.24,-36.57,47.89
60,-129.99,-37.91,49.15
51,-129.26,-38.87,47.92
51,-129.75,-39.5,46.78
31,-129.56,-40.92,44.93
53,-129.77,-39.57,47.92
64,-130.35,-38.59,49.46
42,-129.7,-40.36,45.84
48,-130.43,-39.44,46.63
53,-130.45,-39.44,47.8
65,-130.75,-38.53,49.29
69,-130.7,-38.49,50.15
75,-130.75,-38.01,50.56
33,-131.2,-40.33,45.87
35,-131.19,-40.5,47.47
57,-131.25,-39.41,48.95
56,-131.25,-39.39,50.13
80,-131.3,-38.08,51.28
30,-128.42,-41.76,44.89
46,-128.47,-39.79,46.81
38,-127.81,-40.63,45.89
27,-127.27,-41.14,44.93
34,-127.51,-39,46.72
33,-126.77,-39.87,45.84
25,-126.17,-40.46,44.95
29,-126.55,-38.22,46.63
32,-125.8,-39.09,45.71
27,-124.82,-38.15,45.66
94,-125.96,20.47,27.04
64,-122.39,22.75,27.09
103,-122.89,19.28,27.85
86,-119.85,20.47,26.97
109,-121.09,19.25,28.36
60,-119.42,17.53,28.37
29,-132.2,-32.16,50.36
38,-132.37,-32.49,51.46
30,-133.07,-32.09,50.39
37,-133.11,-32.47,51.41
31,-135.53,-32.32,49.01
35,-135.63,-32.33,50.21
25,-134.15,-31.78,49.11
40,-139.25,-32.3,49.35
27,-134.24,-31.84,50.36
36,-134.25,-32.42,51.38
44,-131.41,-32.89,51.41
32,-130.78,-32.51,49.15
33,-131.09,-32.62,50.37
39,-131.75,-32.51,51.41
25,-131.33,-31.89,49.15
30,-131.49,-32.19,50.37
26,-130.57,-27.19,45.83
25,-129.04,-25.38,46.56
27,-129.76,-32.65,49.14
25,-128.85,-32.55,51.45
28,-125.61,-37.49,47.87
75,-130.93,-36.89,50.36
85,-131.36,-36.78,51.41
50,-129.97,-36.12,49.15
40,-129.14,-35.89,50.36
36,-128.8,-35.56,51.39
37,-128.7,-35.75,51.56
67,-130.47,-36.9,50.36
34,-128.82,-35,51.38
42,-129.49,-35.33,49.12
37,-129.17,-35.26,50.36
54,-130.49,-35.2,49.15
72,-131,-35.24,50.38
81,-131.37,-35.35,51.46
76,-131.37,-34.38,51.46
67,-131.01,-34.29,50.59
27,-129.45,-33.52,50.08
42,-129.91,-34.37,49.14
31,-129.21,-34.22,50.39
29,-128.84,-33.99,51.42
29,-128.82,-33.36,52.54
38,-130.42,-33.39,49.15
46,-131.04,-33.61,50.34
64,-131.39,-33.69,51.44
49,-129.14,-37.12,49.15
33,-128.3,-38.07,47.89
48,-127.81,-35.77,51.36
49,-128.15,-36.14,50.35
39,-128.26,-36.6,49.13
49,-128.46,-39.83,47.9
71,-129.94,-37.88,50.39
59,-129.27,-38.87,49.15
81,-131.3,-38.04,52.27
41,-127.5,-39.03,47.89
35,-126.54,-38.23,47.88
29,-130.27,-42.01,44.87
42,-129.3,-40.57,46.87
41,-129.02,-41.33,45.83
36,-129.29,-40.59,47.91
64,-130.31,-38.56,50.09
41,-129.84,-39.53,49.2
34,-130.31,-40.6,46.46
27,-130.26,-40.71,47.75
37,-130.5,-39.5,49.08
74,-130.67,-38.13,51.52
37,-131.18,-40.5,48.78
61,-131.25,-39.37,51.17
38,-128.05,-42.26,45.7
40,-127.66,-40.8,46.86
36,-127.02,-41.53,45.82
39,-126.71,-39.96,46.82
34,-126.01,-40.78,45.9
41,-125.75,-39.16,46.72
35,-125.04,-39.99,45.87
38,-124.81,-38.34,46.7
33,-124.08,-39.13,45.85
25,-123.14,-38.19,45.87
30,-123.88,-37.75,46.72
102,-126.14,19.31,28.3
78,-131.97,20.79,27
78,-128.77,23.28,27.09
65,-125.85,21.27,27.98
34,-122.16,23.28,28
91,-122.49,20.08,28.64
55,-119.4,21.06,27.75
90,-120.55,19.98,29.06
109,-121.23,19.25,32.35
57,-119.41,17.55,32.43
28,-118.68,18.17,29.03
28,-144.46,-32.28,48.43
33,-132.2,-32.16,51.63
44,-132.43,-32.5,52.41
30,-133.04,-32.08,51.6
42,-133.15,-32.47,52.39
35,-137.28,-32.29,49.53
35,-135.72,-32.35,51.26
36,-135.74,-32.36,52.17
39,-142.94,-32.29,49.09
43,-140.87,-32.29,49.37
30,-139.24,-31.41,49.63
39,-139.39,-32.32,51.72
39,-134.2,-32.41,52.32
56,-131.41,-32.9,52.38
