ppm NH3 Concentration mole,X (m),Y (m),Z (m)
31,-333.9,-319.25,68.82
54,-415.66,-283.32,89.44
39,-428.46,-267.95,89.51
77,-400.29,-270.52,89.26
52,-413.09,-255.15,89.33
30,-349.27,-332.05,69
30,-364.64,-344.85,69.18
25,-402.86,-298.69,89.38
37,-387.49,-285.89,89.2
40,-431.02,-296.12,89.63
30,-443.82,-280.75,89.69
31,-446.39,-308.92,89.81
27,-459.19,-293.55,89.87
377,-400.11,-270.45,109.26
222,-412.91,-255.09,109.33
268,-415.48,-283.25,109.44
184,-428.28,-267.89,109.51
27,-461.75,-321.72,89.99
27,-474.56,-306.36,90.05
29,-477.12,-334.52,90.17
30,-489.92,-319.16,90.24
99,-349.09,-331.98,89
53,-361.89,-316.62,89.06
36,-395.37,-370.45,69.54
99,-364.45,-344.79,89.18
32,-380,-357.65,69.36
41,-377.25,-329.42,89.25
59,-374.51,-301.19,109.13
170,-387.31,-285.82,109.19
39,-389.87,-313.99,109.31
99,-402.67,-298.62,109.38
34,-382.57,-385.82,69.48
29,-367.2,-373.02,69.3
67,-351.65,-360.15,89.11
54,-336.29,-347.35,88.93
44,-426.1,-396.06,69.91
40,-410.73,-383.25,69.73
40,-413.3,-411.42,69.84
38,-397.93,-398.62,69.66
181,-430.84,-296.05,109.62
160,-443.64,-280.69,109.69
128,-446.21,-308.86,109.81
150,-459.01,-293.49,109.87
400,-413.92,-269.07,139.38
36,-492.49,-347.32,90.35
36,-505.29,-331.96,90.42
46,-507.85,-360.12,90.53
40,-520.65,-344.76,90.6
109,-461.57,-321.66,109.99
150,-474.37,-306.29,110.05
116,-476.94,-334.46,110.17
148,-489.74,-319.09,110.24
27,-575.49,-474.85,46.53
26,-544.67,-449.22,56.16
200,-348.91,-331.92,109
154,-361.71,-316.55,109.06
36,-407.99,-355.02,89.61
111,-395.18,-370.39,89.54
200,-364.27,-344.72,109.18
103,-379.82,-357.59,89.36
117,-377.07,-329.35,109.24
36,-392.62,-342.22,89.43
52,-418.04,-311.42,109.56
25,-420.6,-339.59,109.67
44,-433.41,-324.22,109.74
416,-388.32,-299.8,139.25
87,-382.38,-385.75,89.48
78,-367.02,-372.95,89.3
83,-336.1,-347.29,108.93
92,-351.47,-360.09,109.11
26,-469.63,-406.29,70.34
55,-456.83,-421.66,70.27
49,-441.46,-408.86,70.09
51,-438.72,-380.62,89.97
140,-425.92,-395.99,89.91
40,-423.35,-367.82,89.79
124,-410.55,-383.19,89.73
25,-482.25,-390.86,90.4
26,-495.05,-375.49,90.47
39,-451.34,-365.19,110.04
48,-464.14,-349.82,110.1
36,-448.77,-337.02,109.92
36,-444.03,-437.02,70.21
40,-428.66,-424.22,70.02
89,-413.12,-411.36,89.84
91,-397.75,-398.56,89.66
27,-516.51,-451.78,55.91
25,-510.1,-459.47,55.88
34,-538.27,-456.9,56.13
29,-530.59,-450.5,56.04
30,-524.19,-458.18,56
33,-531.87,-464.59,56.1
25,-525.47,-472.27,56.06
25,-517.79,-465.87,55.97
36,-485,-419.09,70.52
48,-500.36,-431.89,70.7
60,-472.2,-434.46,70.45
62,-487.56,-447.26,70.64
30,-459.39,-449.82,70.39
26,-592.14,-501.74,46.77
26,-584.46,-495.34,46.67
26,-576.78,-488.94,46.58
43,-553.64,-469.7,56.31
37,-547.24,-477.39,56.28
39,-545.95,-463.3,56.22
35,-539.55,-470.99,56.19
25,-533.15,-478.67,56.15
46,-569,-482.5,56.49
46,-561.32,-476.1,56.4
36,-562.6,-490.19,56.46
37,-554.92,-483.79,56.37
103,-413.56,-268.94,179.38
361,-444.65,-294.67,139.75
60,-523.22,-372.93,90.72
70,-538.58,-385.73,90.9
45,-536.02,-357.56,90.78
46,-551.38,-370.36,90.96
139,-492.3,-347.26,110.35
151,-505.1,-331.89,110.42
151,-507.67,-360.06,110.53
139,-520.47,-344.69,110.6
299,-475.38,-320.27,140.11
33,-598.54,-494.05,46.8
31,-604.94,-486.37,46.83
32,-606.23,-500.46,46.89
32,-612.63,-492.77,46.92
32,-590.86,-487.65,46.71
30,-583.18,-481.25,46.62
29,-597.26,-479.97,46.74
26,-589.58,-473.57,46.65
28,-566.44,-454.34,56.38
38,-560.04,-462.02,56.34
32,-552.35,-455.62,56.25
25,-588.2,-459.45,56.59
33,-574.12,-460.74,56.47
46,-575.4,-474.82,56.53
39,-581.8,-467.14,56.56
42,-567.72,-468.42,56.43
31,-528.53,-429.33,70.95
46,-543.89,-442.13,71.13
27,-556.69,-426.76,71.2
42,-497.61,-403.66,90.58
38,-510.42,-388.29,90.65
66,-512.98,-416.46,90.77
55,-525.78,-401.09,90.83
227,-362.72,-330.54,139.12
103,-407.8,-354.96,109.61
211,-395,-370.32,109.54
208,-379.64,-357.52,109.36
104,-392.44,-342.15,109.43
247,-387.95,-299.67,179.25
348,-419.05,-325.41,139.61
105,-382.2,-385.69,109.48
105,-366.84,-372.89,109.29
26,-337.11,-361.27,138.99
25,-354.04,-388.25,109.23
90,-469.45,-406.22,90.34
67,-454.08,-393.42,90.16
156,-456.65,-421.59,90.27
152,-441.28,-408.79,90.09
155,-438.54,-380.56,109.97
210,-425.73,-395.92,109.91
130,-423.17,-367.76,109.79
213,-410.37,-383.12,109.72
89,-482.07,-390.79,110.4
85,-494.87,-375.43,110.47
53,-466.7,-377.99,110.22
57,-479.5,-362.62,110.29
312,-449.78,-351.01,139.98
65,-443.85,-436.96,90.21
81,-428.48,-424.16,90.02
94,-412.93,-411.29,109.84
105,-397.57,-398.49,109.66
62,-515.73,-444.69,70.88
59,-502.93,-460.06,70.82
72,-531.09,-457.49,71.07
52,-518.29,-472.86,71
119,-484.81,-419.03,90.52
144,-500.18,-431.83,90.7
149,-472.01,-434.39,90.45
134,-487.38,-447.19,90.64
48,-459.21,-449.76,90.39
33,-474.58,-462.56,90.57
28,-585.65,-509.39,56.73
40,-592.05,-501.71,56.77
35,-599.73,-508.11,56.86
31,-577.97,-502.99,56.64
35,-570.28,-496.59,56.55
43,-584.37,-495.3,56.67
46,-576.69,-488.9,56.58
76,-546.46,-470.3,71.25
41,-533.66,-485.66,71.18
69,-561.82,-483.1,71.43
28,-549.02,-498.46,71.36
25,-635.67,-511.97,47.2
30,-613.91,-506.86,46.98
31,-620.31,-499.17,47.01
29,-627.99,-505.57,47.1
27,-621.59,-513.26,47.07
29,-607.42,-514.51,56.95
95,-444.29,-294.54,179.74
77,-553.95,-398.53,91.08
45,-566.75,-383.16,91.15
75,-569.31,-411.33,91.26
41,-582.11,-395.96,91.33
161,-523.03,-372.86,110.72
154,-538.4,-385.66,110.9
131,-535.84,-357.49,110.78
111,-551.2,-370.29,110.96
68,-475.02,-320.14,180.11
219,-506.11,-345.88,140.47
49,-598.45,-494.02,56.8
49,-604.85,-486.34,56.83
46,-606.13,-500.42,56.89
47,-612.53,-492.74,56.92
34,-611.25,-478.66,56.86
34,-618.94,-485.06,56.96
50,-590.77,-487.62,56.71
49,-583.09,-481.22,56.62
47,-597.17,-479.94,56.74
44,-589.49,-473.54,56.65
32,-603.57,-472.25,56.77
29,-595.89,-465.85,56.68
62,-559.26,-454.93,71.31
38,-572.06,-439.56,71.38
48,-587.43,-452.36,71.56
74,-574.63,-467.73,71.5
97,-528.35,-429.26,90.95
76,-541.15,-413.89,91.01
127,-543.71,-442.06,91.13
99,-556.51,-426.7,91.2
137,-497.43,-403.59,110.58
124,-510.23,-388.23,110.65
178,-512.8,-416.39,110.77
159,-525.6,-401.03,110.83
236,-418.69,-325.27,179.61
215,-393.45,-356.14,139.48
25,-367.85,-386.87,139.35
200,-469.27,-406.16,110.34
192,-453.9,-393.36,110.15
188,-456.47,-421.53,110.27
205,-441.1,-408.72,110.09
179,-424.18,-381.74,139.85
180,-449.42,-350.88,179.98
277,-480.51,-376.61,140.34
60,-443.66,-436.89,110.2
78,-428.3,-424.09,110.02
150,-515.55,-444.63,90.88
115,-502.74,-459.99,90.82
141,-530.91,-457.43,91.06
87,-518.11,-472.79,91
199,-484.63,-418.96,110.52
184,-500,-431.76,110.7
170,-471.83,-434.33,110.45
134,-487.2,-447.13,110.63
41,-459.03,-449.69,110.39
29,-474.4,-462.49,110.57
38,-592.56,-508.7,71.79
55,-577.19,-495.9,71.61
120,-546.28,-470.23,91.25
56,-533.48,-485.6,91.18
91,-561.64,-483.03,91.43
32,-548.84,-498.4,91.36
33,-635.58,-511.94,57.2
29,-629.18,-519.62,57.16
26,-643.27,-518.34,57.29
26,-641.98,-504.26,57.23
42,-613.82,-506.82,56.98
44,-620.22,-499.14,57.01
39,-627.9,-505.54,57.1
36,-621.5,-513.22,57.07
33,-626.62,-491.46,57.05
30,-634.3,-497.86,57.14
66,-584.68,-424.13,91.44
34,-597.48,-408.76,91.51
26,-612.85,-421.56,91.69
52,-600.05,-436.93,91.63
146,-553.77,-398.46,111.08
96,-566.57,-383.1,111.15
117,-569.13,-411.26,111.26
71,-581.93,-395.9,111.33
37,-505.75,-345.75,180.47
140,-536.85,-371.48,140.84
66,-605.36,-493.33,71.86
49,-618.16,-477.96,71.93
76,-589.99,-480.53,71.68
52,-602.79,-465.16,71.74
140,-559.08,-454.86,91.31
114,-571.88,-439.5,91.38
111,-587.24,-452.3,91.56
133,-574.44,-467.66,91.49
193,-528.16,-429.2,110.95
185,-540.97,-413.83,111.01
185,-543.53,-442,111.13
175,-556.33,-426.63,111.2
213,-511.24,-402.21,140.71
25,-393.08,-356.01,179.48
100,-480.15,-376.48,180.34
128,-454.91,-407.34,140.21
163,-515.36,-444.56,110.88
99,-502.56,-459.93,110.82
127,-530.73,-457.36,111.06
61,-517.93,-472.73,111
74,-485.64,-432.94,140.57
29,-592.37,-508.63,91.79
56,-577.01,-495.83,91.61
87,-546.09,-470.16,111.25
35,-533.29,-485.53,111.18
52,-561.46,-482.96,111.43
28,-636.09,-518.93,72.22
26,-648.89,-503.57,72.29
48,-620.72,-506.13,72.04
39,-633.52,-490.77,72.11
26,-630.78,-462.53,91.99
37,-615.41,-449.73,91.81
62,-599.86,-436.86,111.63
34,-612.66,-421.5,111.69
92,-584.5,-424.06,111.44
54,-597.3,-408.7,111.51
78,-567.58,-397.08,141.2
78,-605.17,-493.27,91.86
72,-617.98,-477.9,91.92
112,-589.81,-480.46,91.68
95,-602.61,-465.1,91.74
167,-558.9,-454.8,111.31
160,-571.7,-439.43,111.38
128,-587.06,-452.23,111.56
129,-574.26,-467.6,111.49
38,-510.88,-402.08,180.7
138,-541.97,-427.81,141.07
34,-516.37,-458.55,140.94
27,-576.83,-495.77,111.61
44,-620.54,-506.07,92.04
45,-633.34,-490.7,92.11
41,-615.23,-449.67,111.81
36,-598.31,-422.68,141.57
50,-604.99,-493.2,111.86
54,-617.79,-477.83,111.92
87,-589.63,-480.4,111.68
91,-602.43,-465.03,111.74
76,-572.71,-453.42,141.43
26,-633.16,-490.63,112.11
30,-603.44,-479.02,141.8
25,-126.51,-37.76,44.81
31,-126.39,-36.59,45.21
26,-125.71,-36.84,44.8
29,-119.31,-33.15,36.83
29,-126.53,-36.28,45.51
40,-119.31,-33.12,39.36
32,-131.35,-36.77,47.87
26,-127.3,-37.21,45.25
25,-128.27,-36.59,45.63
57,-131.3,-38.11,47.75
95,-131.34,-38.05,48.84
41,-126.52,-37.9,45.44
48,-126.57,-36.84,45.73
47,-125.74,-37.21,45.41
28,-125.06,-36.62,44.85
35,-125.55,-36.45,45.51
29,-125.12,-35.9,45.92
29,-119.33,-36.78,36.73
41,-119.32,-36.73,39.23
40,-118.31,-33.3,34.48
41,-119.31,-35.17,39.28
29,-119.31,-35.22,36.75
37,-119.31,-29.99,39.42
27,-119.31,-30.02,36.87
62,-118.31,-33.31,37.04
39,-118.31,-30.1,34.49
36,-132.41,-32.48,49.1
27,-134.24,-32.42,47.86
52,-133.12,-32.46,49.14
27,-131.75,-32.5,49.1
25,-129.36,-30.99,49.12
27,-128.87,-31.02,50.3
45,-126.48,-36.36,46.47
34,-126.42,-35.83,47.76
44,-125.19,-35.9,47.61
