ppm NH3 Concentration mole,X (m),Y (m),Z (m)
27,-120.64,19.99,42.99
194,-121.16,19.25,47.42
35,-119.43,17.26,47.43
80,-103.28,32.4,43.06
76,-100.08,28.56,43.04
86,-110.96,26,43.15
95,-107.12,29.2,43.1
25,-129.7,-0.54,52.48
27,-96.88,24.72,43.03
26,-125.9,20.18,42.99
214,-125.96,19.28,47.34
60,-136.36,8.8,48.04
276,-135.63,9.51,51.37
887,-129.06,16.47,52.94
1022,-125.89,18.17,52.93
595,-125.83,19.24,51.33
60,-125.61,21.72,43.31
255,-126.12,13.13,52.94
914,-122.83,15.85,52.93
63,-121.84,23.65,43.26
39,-123.29,9.27,52.94
54,-119.19,21.41,43.24
376,-120.62,19.99,47.96
1091,-121.15,19.24,51.36
680,-120.57,18.02,52.93
147,-119.44,17.35,51.37
149,-118.74,17.85,47.93
38,-117.1,19.12,43.25
205,-120.75,12.09,52.93
105,-119.43,12.53,51.38
72,-118.62,12.92,47.92
57,-119.75,8.56,52.94
39,-119.42,8.41,51.3
50,-118.68,5.48,52.02
29,-117.42,5.42,48.49
70,-114.8,22.8,43.2
340,-103.24,32.42,48.06
100,-99.39,35.62,48.01
62,-96.19,31.78,48
50,-104.56,18.32,43.12
100,-107.76,22.16,43.13
302,-100.03,28.58,48.04
118,-103.92,25.36,43.09
52,-100.72,21.52,43.07
431,-110.92,26.02,48.15
560,-107.08,29.22,48.1
69,-132.7,9.49,51.23
171,-132.74,10.03,52.93
48,-129.79,9.49,51.29
126,-129.68,11.29,52.94
33,-127.75,9.65,52.94
78,-129.72,3.43,51.91
120,-128.73,3.44,53.6
238,-126.58,6.38,53.6
31,-123.71,2.3,53.68
31,-127.1,-0.83,53.72
149,-130.33,-0.65,53.46
28,-101.36,14.48,43.1
120,-96.83,24.74,48.03
382,-125.81,20.11,47.92
127,-132.05,19.26,47.42
944,-135.46,19.22,51.95
408,-135.05,11.51,52.93
422,-136.43,11.67,51.41
77,-136.43,16.37,47.43
138,-137.11,11.38,48.09
545,-132.47,13.97,52.94
45,-137.22,7.93,48.49
563,-136.31,8.82,52.05
592,-131.89,19.23,51.39
53,-132.63,21.86,43.36
78,-128.89,24.17,43.32
952,-131.88,18.44,52.94
1399,-129.28,16.79,53.61
1205,-125.74,18.77,53.61
392,-125.55,21.65,48.33
876,-125.67,19.97,51.98
736,-126.19,13.2,53.61
1032,-122.46,16.32,53.61
453,-121.8,23.66,48.27
218,-123.13,9.35,53.61
74,-120.54,5.5,53.61
432,-119.16,21.41,48.25
1089,-120.62,19.94,51.99
886,-119.98,18.64,53.61
441,-118.77,17.94,51.99
316,-117.12,19.12,48.25
608,-120.21,12.42,53.61
478,-118.74,12.91,52.01
165,-117.35,12.91,48.33
277,-119.12,8.8,53.61
178,-117.56,5.46,52.81
234,-118.69,8.66,51.92
69,-115.77,8.73,48.27
352,-114.76,22.82,48.2
56,-111.6,18.96,43.18
30,-108.4,15.12,43.16
372,-103.19,32.44,53.06
105,-99.35,35.64,53.01
102,-96.15,31.8,53
29,-92.95,27.95,52.98
598,-104.52,18.34,48.12
717,-107.72,22.18,48.13
636,-99.99,28.6,53.04
570,-103.88,25.38,48.09
409,-100.68,21.54,48.07
278,-96.79,24.75,53.03
1193,-110.87,26.04,53.15
823,-107.03,29.24,53.1
304,-133.43,8.77,51.95
755,-133.41,9.43,53.61
204,-129.69,7.88,51.92
232,-130.53,8.75,52.03
723,-130.2,10.89,53.61
309,-128.19,9.23,53.61
560,-131.66,3.01,53.22
1071,-129.65,3.07,55.06
1278,-126.84,6.21,54.94
384,-123.67,2.42,54.97
290,-127.54,-0.8,55.02
51,-138.4,-3.4,53.5
240,-134.45,-0.21,53.41
41,-132.02,-4.09,53.3
121,-129.98,-3.94,55.16
86,-118.25,1.82,55.08
78,-116.15,1.69,53.16
42,-113.44,-2.12,53.27
57,-109.64,1.05,48.22
101,-112.84,4.9,48.24
266,-112.8,4.91,53.24
157,-109.6,1.07,53.22
231,-97.77,14.18,50.57
571,-120.43,-1.46,58.33
81,-117.23,-5.3,58.31
193,-124.27,-4.66,58.37
43,-128.12,-7.86,58.42
375,-132.38,20.02,47.97
202,-135.86,19.22,47.56
1521,-134.93,16.94,52.94
593,-136.05,19.22,50.97
1716,-136.03,19.85,52.52
934,-136.43,14.14,51.91
1184,-135.72,11.12,53.61
56,-138.61,10.79,48.49
1061,-137.1,11.37,52.07
789,-136.43,16.73,51.38
299,-137.1,16.93,48.09
1471,-133.03,13.92,53.61
73,-135.94,24.44,43.38
189,-132.09,27.93,43.34
844,-137.19,7.92,52.76
530,-132.6,21.78,48.38
1340,-132.2,19.92,52.02
600,-128.85,24.12,48.34
1635,-132.24,19,53.61
2130,-129.42,17.03,54.93
1931,-125.61,19.59,54.99
1700,-125.51,21.63,53.01
1972,-126.23,13.24,54.91
1537,-122.32,16.52,54.88
2892,-121.76,23.6,53.29
1179,-123.03,9.4,54.91
305,-119.98,5.56,54.93
1225,-119.05,21.47,52.91
812,-117.02,19.23,52.94
1279,-119.27,19.21,54.98
357,-115.19,15.78,48.24
1591,-119.54,12.65,54.93
1074,-117.37,12.83,52.89
932,-117.96,8.7,55.13
730,-115.73,8.75,53.16
217,-112.2,11.94,48.21
1244,-114.71,22.84,53.18
671,-111.56,18.98,48.18
482,-108.36,15.14,48.16
327,-103.14,32.45,58.06
74,-99.3,35.65,58.01
88,-96.1,31.81,58
27,-92.9,27.97,57.98
1453,-110.83,26.05,58.15
679,-106.99,29.25,58.1
1880,-104.47,18.35,53.12
1573,-107.67,22.2,53.13
667,-99.94,28.61,58.04
1269,-103.83,25.4,53.09
1101,-100.63,21.55,53.07
371,-96.74,24.77,58.03
2327,-133.85,8.34,55.16
929,-133.89,6.29,53.25
2307,-130.49,10.6,54.94
1765,-128.6,8.87,54.96
1125,-130.7,7.63,53.13
134,-141.6,0.44,53.51
490,-137.76,3.64,53.47
3811,-130.68,3.01,58.41
4827,-126.83,6.21,58.36
2790,-123.63,2.37,58.34
1364,-127.47,-0.82,58.39
331,-138.36,-3.38,58.5
1850,-134.52,-0.18,58.45
40,-135.16,-7.22,58.48
343,-131.32,-4.02,58.44
1268,-116.59,1.73,58.28
390,-113.39,-2.1,58.27
1997,-112.75,4.93,58.24
940,-109.55,1.09,58.22
255,-105.46,7.78,50.66
43,-110.19,-5.95,58.25
123,-106.35,-2.75,58.2
26,-103.15,-6.59,58.19
1039,-97.68,14.22,60.57
42,-90,20.62,60.48
60,-91.28,6.53,60.54
1286,-120.39,-1.45,63.33
191,-117.19,-5.29,63.31
429,-124.23,-4.65,63.37
40,-121.03,-8.49,63.36
84,-128.07,-7.85,63.42
49,-138.69,22.6,43.42
417,-136.48,19.9,48.06
29,-140.43,20.94,43.42
1757,-135.49,17.26,53.59
1478,-136.31,20.41,53.13
1294,-136.68,19.84,51.46
52,-140.63,14.4,48.42
1494,-137.1,14.21,52.58
2520,-136.64,10.71,55.05
1275,-138.68,10.81,52.99
195,-138.35,17.51,48.47
1452,-137.1,17.09,51.99
2876,-133.32,13.88,54.94
27,-135.29,31.77,43.35
1540,-132.04,27.95,48.34
576,-135.9,24.43,48.37
154,-144.8,4.28,53.53
629,-140.96,7.48,53.48
2407,-135.79,24.59,53.33
4360,-131.97,27.99,53.28
3973,-128.71,24.04,53.25
2739,-132.51,19.88,55.04
2454,-132.53,21.81,53.1
4345,-129.39,17.09,58.35
4702,-125.55,20.29,58.3
4091,-126.19,13.25,58.33
3260,-122.35,16.45,58.29
5472,-121.71,23.5,58.26
5741,-117.87,26.7,58.21
4564,-122.99,9.41,58.32
3351,-119.79,5.57,58.3
2855,-118.5,19.66,58.21
3968,-119.15,12.61,58.27
2394,-114.67,22.85,58.18
3390,-115.95,8.77,58.25
1572,-115.22,15.81,53.25
1644,-112.15,11.95,53.21
1693,-111.51,19,53.18
2165,-108.31,15.15,53.16
776,-110.14,33.11,63.12
2637,-113.98,29.91,63.17
1671,-110.78,26.07,63.15
788,-106.94,29.27,63.1
263,-106.3,36.31,63.07
412,-103.1,32.47,63.06
93,-99.26,35.67,63.01
599,-99.9,28.63,63.04
295,-96.7,24.79,63.03
70,-96.06,31.83,63
2428,-104.08,21.9,60.6
4936,-133.86,6.86,58.42
5158,-130.02,10.06,58.38
970,-141.56,0.45,58.51
3220,-137.72,3.65,58.47
5556,-130.63,3.03,63.41
6435,-126.79,6.23,63.36
4364,-123.59,2.39,63.34
2418,-127.43,-0.8,63.39
696,-138.31,-3.36,63.5
3116,-134.47,-0.16,63.45
95,-135.11,-7.2,63.48
709,-131.27,-4,63.43
2300,-116.55,1.74,63.28
2937,-112.71,4.94,63.24
622,-113.35,-2.09,63.27
1211,-109.5,1.1,63.22
1768,-105.37,7.82,60.66
64,-110.15,-5.93,63.25
166,-106.3,-2.73,63.2
27,-103.1,-6.57,63.19
109,-98.97,0.13,60.63
258,-97.59,14.25,70.57
516,-120.34,-1.43,68.33
145,-117.14,-5.27,68.31
177,-124.18,-4.63,68.37
32,-120.98,-8.47,68.36
42,-128.03,-7.83,68.42
391,-138.68,22.59,48.4
163,-143.57,18.34,48.47
360,-140.4,20.93,48.42
1716,-138.56,22.56,53.46
1656,-140.37,20.92,53.44
1232,-143.52,18.36,53.47
2857,-136.48,17.3,55.02
1589,-140.55,14.53,53.4
1973,-138.42,17.57,52.81
4392,-137.08,10.69,58.44
4759,-133.23,13.89,58.39
282,-138.74,32.12,50.88
41,-147.41,15.21,48.53
440,-147.36,15.16,53.52
67,-151.2,11.96,53.56
590,-144.16,11.32,53.5
113,-148,8.12,53.55
1062,-144.76,4.29,58.53
2956,-140.92,7.49,58.48
4868,-132.25,24.47,60.81
6373,-125.51,20.31,63.3
6189,-129.35,17.11,63.35
6106,-126.15,13.27,63.33
5325,-122.31,16.47,63.29
6249,-121.66,23.51,63.26
4370,-118.46,19.67,63.24
5048,-117.82,26.71,63.21
3047,-114.62,22.87,63.19
6189,-122.95,9.43,63.31
5507,-119.11,12.63,63.27
5050,-119.75,5.59,63.3
4915,-115.91,8.79,63.25
3856,-111.77,15.5,60.69
2274,-110.39,29.62,70.63
486,-102.71,36.02,70.54
154,-96.31,28.33,70.51
1754,-103.99,21.93,70.6
72,-145.4,-2.74,58.56
31,-142.15,-6.56,63.54
6343,-133.19,13.91,63.39
5651,-137.03,10.71,63.44
6490,-133.83,6.87,63.42
6787,-129.99,10.07,63.38
1695,-144.71,4.31,63.53
4212,-140.87,7.51,63.48
1768,-141.51,0.47,63.51
4830,-137.67,3.67,63.47
2869,-130.58,3.04,68.41
4292,-126.74,6.24,68.36
2582,-123.54,2.4,68.34
1151,-127.38,-0.79,68.39
217,-138.27,-3.35,68.5
1085,-134.43,-0.15,68.45
232,-131.23,-3.99,68.43
514,-112.96,1.45,70.75
653,-105.27,7.85,70.66
290,-120.3,-1.41,73.33
49,-117.1,-5.25,73.31
80,-124.14,-4.61,73.37
118,-146.42,25.72,50.97
3538,-139.93,18.06,60.94
283,-138.65,32.15,60.88
26,-151.85,4.92,53.59
128,-148.6,1.09,58.58
25,-154.11,19.31,51.06
1409,-147.62,11.66,61.03
4405,-132.16,24.5,70.85
202,-130.88,38.58,70.79
4086,-124.48,30.9,70.76
71,-123.1,45.02,80.7
971,-116.7,37.33,80.67
150,-109.02,43.73,80.58
6107,-125.76,16.81,70.82
5115,-118.08,23.22,70.73
3733,-119.36,9.13,70.78
3814,-111.67,15.53,70.69
1220,-110.3,29.65,80.63
98,-102.62,36.05,80.54
363,-103.9,21.97,80.6
268,-148.55,1.11,63.58
200,-145.35,-2.72,63.56
4666,-133.44,10.41,70.91
1463,-141.12,4.01,71
2657,-126.7,6.26,73.36
1444,-130.54,3.06,73.41
1308,-123.5,2.42,73.34
362,-127.34,-0.77,73.39
401,-134.38,-0.13,73.45
73,-138.22,-3.33,73.5
32,-131.18,-3.97,73.43
35,-112.87,1.48,80.75
58,-105.18,7.88,80.66
163,-138.56,32.18,70.88
2634,-139.84,18.1,70.94
168,-146.33,25.75,60.97
534,-147.52,11.7,71.03
138,-155.3,5.26,61.12
65,-154.02,19.35,61.06
1613,-132.07,24.53,80.85
115,-130.79,38.61,80.79
1936,-124.38,30.93,80.76
66,-116.61,37.36,90.67
2860,-125.67,16.85,80.82
2977,-117.98,23.25,80.73
695,-119.27,9.16,80.78
990,-111.58,15.57,80.69
82,-110.21,29.68,90.63
78,-148.81,-2.38,71.09
1097,-133.35,10.45,80.91
181,-141.03,4.05,81
220,-126.95,2.76,80.87
28,-134.63,-3.63,80.97
70,-138.47,32.21,80.88
552,-139.75,18.13,80.94
86,-146.24,25.78,70.97
81,-147.43,11.73,81.03
27,-153.92,19.38,71.06
75,-131.98,24.56,90.85
119,-124.29,30.96,90.76
193,-125.58,16.88,90.82
250,-117.89,23.28,90.72
26,-111.49,15.6,90.69
32,-133.26,10.48,90.91
39495,-99.57,68.66,40.29
47951,-99.57,68.67,40.29
26329,-99.56,68.66,40.28
880,-99.57,68.67,40.29
21646,-99.57,68.66,40.29
7832,-99.57,68.66,40.29
300,-99.57,68.66,40.29
10332,-99.57,68.66,40.29
24521,-99.57,68.66,40.29
11999,-99.56,68.66,40.28
33462,-99.56,68.66,40.28
7197,-99.57,68.67,40.29
19660,-99.58,68.67,40.3
14581,-99.57,68.67,40.3
7937,-99.57,68.67,40.29
25848,-99.58,68.67,40.3
29851,-99.58,68.67,40.3
26993,-99.57,68.67,40.3
20588,-99.58,68.67,40.3
21090,-99.58,68.67,40.31
13810,-99.57,68.67,40.32
10497,-99.57,68.67,40.33
46421,-99.58,68.67,40.32
43027,-99.57,68.67,40.32
52873,-99.57,68.67,40.32
17973,-99.58,68.67,40.31
32524,-99.58,68.67,40.32
20533,-99.58,68.67,40.31
19840,-99.58,68.67,40.31
70,-99.57,68.67,40.29
999906,-99.57,68.66,40.3
999947,-99.57,68.66,40.3
16639,-99.57,68.67,40.29
11978,-99.57,68.67,40.29
15177,-99.57,68.67,40.29
33379,-99.57,68.66,40.29
908478,-99.57,68.66,40.29
19259,-99.57,68.66,40.29
998715,-99.57,68.66,40.29
999642,-99.57,68.66,40.3
999806,-99.57,68.66,40.3
2630,-99.56,68.66,40.28
249,-99.56,68.66,40.28
9856,-99.56,68.66,40.28
7736,-99.56,68.66,40.28
14911,-99.56,68.66,40.29
934564,-99.56,68.66,40.29
18666,-99.56,68.66,40.28
997696,-99.56,68.66,40.29
105024,-99.57,68.66,40.29
145,-99.57,68.67,40.29
32,-99.57,68.67,40.29
98,-99.57,68.66,40.28
345,-99.57,68.66,40.28
28,-99.57,68.66,40.28
634585,-99.57,68.66,40.29
11715,-99.57,68.66,40.29
160110,-99.57,68.66,40.29
3017,-99.57,68.66,40.29
73786,-99.57,68.66,40.29
74,-99.57,68.66,40.28
153848,-99.57,68.66,40.29
4523,-99.57,68.66,40.28
881176,-99.57,68.66,40.29
51,-99.56,68.66,40.28
12416,-99.56,68.66,40.28
806,-99.56,68.66,40.28
122157,-99.56,68.66,40.28
6717,-99.56,68.66,40.28
27078,-99.56,68.66,40.28
1308,-99.55,68.65,40.28
929383,-99.56,68.66,40.29
13384,-99.55,68.65,40.28
10052,-99.55,68.65,40.28
43157,-99.55,68.65,40.28
1354,-99.55,68.65,40.28
15524,-99.57,68.67,40.33
11253,-99.57,68.67,40.33
19436,-99.57,68.67,40.33
11383,-99.54,68.64,40.32
26193,-99.54,68.64,40.32
7954,-99.54,68.64,40.32
33300,-99.55,68.65,40.29
14323,-99.54,68.65,40.29
7921,-99.54,68.65,40.29
1895,-99.54,68.64,40.29
118,-99.54,68.64,40.29
15791,-99.54,68.64,40.3
11146,-99.54,68.64,40.3
3441,-99.55,68.65,40.28
944,-99.55,68.65,40.28
3813,-99.55,68.65,40.28
5363,-99.55,68.65,40.29
345,-99.54,68.64,40.28
48,-99.54,68.64,40.28
1084,-99.54,68.65,40.29
195,-99.54,68.64,40.29
32,-99.54,68.64,40.29
5279,-99.53,68.64,40.32
601,-99.58,68.67,40.3
372,-99.58,68.67,40.29
59,-99.58,68.67,40.29
145871,-99.57,68.67,40.29
1806,-99.57,68.67,40.29
460,-99.57,68.67,40.29
110125,-99.58,68.67,40.3
10095,-99.58,68.67,40.3
2523,-99.58,68.67,40.3
882320,-99.57,68.67,40.3
402971,-99.57,68.67,40.3
2795,-99.58,68.67,40.3
517121,-99.58,68.67,40.3
12091,-99.58,68.67,40.3
911934,-99.58,68.67,40.3
20802,-99.58,68.67,40.3
966920,-99.57,68.67,40.3
991486,-99.57,68.67,40.3
948775,-99.58,68.67,40.3
969503,-99.58,68.67,40.31
11089,-99.58,68.67,40.3
11210,-99.58,68.67,40.31
10199,-99.58,68.67,40.3
3010,-99.58,68.67,40.32
4535,-99.58,68.67,40.32
3550,-99.58,68.67,40.32
1267,-99.58,68.67,40.33
575652,-99.57,68.67,40.32
12068,-99.57,68.67,40.32
191243,-99.57,68.67,40.33
2778,-99.57,68.67,40.33
722544,-99.58,68.67,40.32
14480,-99.58,68.67,40.32
27631,-99.58,68.67,40.32
901061,-99.57,68.67,40.32
981680,-99.57,68.67,40.32
11130,-99.58,68.67,40.31
11308,-99.58,68.67,40.31
13015,-99.58,68.67,40.31
12785,-99.58,68.67,40.32
951403,-99.58,68.67,40.31
926642,-99.58,68.67,40.32
22863,-99.58,68.67,40.32
976128,-99.58,68.67,40.31
970703,-99.58,68.67,40.31
44216,-99.58,68.66,40.29
7652,-99.58,68.66,40.29
65534,-99.56,68.66,40.33
5294,-99.57,68.67,40.33
927,-99.57,68.66,40.33
373,-99.57,68.66,40.33
8981,-99.57,68.66,40.33
34098,-99.57,68.66,40.33
11349,-99.57,68.66,40.33
28849,-99.57,68.66,40.33
7186,-99.57,68.66,40.33
16668,-99.57,68.66,40.33
13882,-99.56,68.66,40.34
9937,-99.56,68.66,40.34
33254,-99.56,68.66,40.33
29187,-99.56,68.66,40.34
730,-99.56,68.65,40.34
51297,-99.55,68.65,40.33
9414,-99.54,68.65,40.33
32174,-99.54,68.65,40.33
6601,-99.54,68.65,40.33
11612,-99.54,68.65,40.33
3138,-99.54,68.64,40.33
7337,-99.54,68.64,40.33
994272,-99.57,68.67,40.3
997429,-99.57,68.67,40.3
994410,-99.57,68.67,40.3
995719,-99.57,68.67,40.31
999966,-99.57,68.66,40.3
999975,-99.57,68.66,40.31
999859,-99.57,68.66,40.3
997740,-99.57,68.66,40.3
999923,-99.57,68.66,40.3
998807,-99.57,68.66,40.3
999950,-99.57,68.66,40.3
999961,-99.57,68.66,40.31
659618,-99.57,68.67,40.29
193195,-99.57,68.66,40.29
988152,-99.57,68.67,40.3
947807,-99.57,68.67,40.3
977969,-99.57,68.66,40.29
598154,-99.57,68.66,40.29
997522,-99.57,68.66,40.29
953935,-99.57,68.66,40.29
992084,-99.57,68.66,40.29
998171,-99.57,68.66,40.29
999263,-99.57,68.66,40.3
987985,-99.57,68.66,40.3
999703,-99.57,68.66,40.3
995435,-99.57,68.66,40.3
999523,-99.56,68.66,40.29
996064,-99.56,68.66,40.29
999875,-99.56,68.66,40.29
102414,-99.56,68.66,40.28
425,-99.56,68.66,40.28
66,-99.56,68.66,40.28
53209,-99.56,68.66,40.28
113,-99.56,68.66,40.28
179269,-99.56,68.66,40.28
320090,-99.56,68.66,40.29
958910,-99.56,68.66,40.29
725878,-99.56,68.66,40.29
978032,-99.56,68.66,40.29
73331,-99.57,68.66,40.29
25004,-99.57,68.66,40.29
43814,-99.57,68.66,40.28
35,-99.57,68.66,40.28
61698,-99.57,68.66,40.28
17560,-99.57,68.66,40.28
398913,-99.57,68.66,40.29
200064,-99.57,68.66,40.29
107848,-99.57,68.66,40.29
55912,-99.57,68.66,40.29
236535,-99.57,68.66,40.29
769886,-99.57,68.66,40.29
121,-99.57,68.66,40.28
272,-99.55,68.65,40.28
95,-99.56,68.65,40.28
17820,-99.56,68.65,40.28
40,-99.56,68.66,40.28
182,-99.55,68.65,40.28
115,-99.55,68.65,40.28
1886,-99.56,68.65,40.28
2011,-99.56,68.66,40.28
11097,-99.56,68.65,40.28
250523,-99.56,68.65,40.28
1012,-99.55,68.65,40.28
11672,-99.55,68.65,40.28
65141,-99.56,68.66,40.28
258381,-99.56,68.66,40.28
16553,-99.55,68.65,40.28
936849,-99.56,68.66,40.29
959621,-99.55,68.65,40.29
