ppm NH3 Concentration mole,X (m),Y (m),Z (m)
29,-133.04,-32.05,49.15
49,-122.89,19.28,27.85
94,-121.09,19.25,28.36
35,-132.2,-32.16,50.36
39,-133.07,-32.09,50.39
37,-132.12,-31.43,49.16
39,-134.15,-31.78,49.11
44,-132.97,-31.7,49.23
54,-134.24,-31.84,50.36
26,-131.33,-31.89,49.15
27,-131.49,-32.19,50.37
42,-126.14,19.31,28.3
40,-122.49,20.08,28.64
53,-120.55,19.98,29.06
333,-121.23,19.25,32.35
80,-119.41,17.55,32.43
62,-132.11,-31.44,50.41
65,-132.99,-31.75,50.45
30,-133.04,-32.08,51.6
32,-135.59,-30.86,47.88
50,-135.49,-31.46,49.11
69,-135.6,-31.53,50.37
47,-132.93,-30.54,49.16
29,-134.7,-30.39,47.91
56,-133.82,-31.13,49.19
25,-139.21,-30.73,47.36
35,-139.24,-31.41,49.63
91,-133.83,-31.2,50.44
48,-134.19,-31.85,51.59
82,-132.91,-30.54,50.41
30,-130.34,-31.67,50.39
43,-131.32,-31.89,50.41
44,-131.15,-30.7,50.4
31,-129.78,-30.93,51.63
29,-131.97,-29.74,49.15
31,-129.38,-31.03,52.71
29,-125.98,20.19,29.14
186,-126.14,19.3,32.24
178,-120.69,19.99,32.92
956,-121.2,19.25,37.53
201,-119.41,17.37,37.66
35,-118.66,18.16,32.94
81,-132.1,-31.43,51.65
66,-132.97,-31.73,51.6
26,-138.93,-28.26,47.49
26,-137.33,-30.02,47.35
71,-135.49,-30.75,49.19
119,-135.55,-30.81,50.49
57,-137.26,-31.39,49.73
72,-135.69,-31.59,51.54
44,-135.68,-31.64,52.66
53,-133.73,-29.58,49.17
67,-134.68,-30.35,49.18
93,-133.71,-29.57,50.42
113,-134.68,-30.38,50.44
27,-140.83,-29.77,47.49
76,-139.18,-30.59,49.67
51,-139.38,-31.48,52.24
122,-133.81,-31.19,51.65
29,-134.09,-31.81,52.73
53,-131.95,-29.73,50.4
128,-132.9,-30.53,51.66
25,-131.03,-28.94,50.39
35,-130.32,-29.94,51.64
30,-129.58,-29.65,52.67
40,-130.33,-31.66,51.64
44,-131.3,-31.86,51.64
70,-131.14,-30.69,51.65
46,-129.84,-30.97,52.85
48,-129.49,-30.89,53.37
33,-132.77,-28.78,49.15
60,-132.75,-28.77,50.4
