ppm NH3 Concentration mole,X (m),Y (m),Z (m)
27,-88.72,81.76,42.21
155,-88.71,81.75,42.25
94,-88.72,81.76,42.23
27,-88.72,81.76,42.21
521,-88.71,81.75,42.27
155,-88.71,81.75,42.25
94,-88.72,81.76,42.23
521,-88.71,81.75,42.27
27,-88.73,81.76,42.21
32,-88.74,81.77,42.21
94,-88.72,81.76,42.23
155,-88.71,81.75,42.25
521,-88.71,81.75,42.27
37,-88.72,81.76,42.25
137,-88.74,81.77,42.23
32,-88.74,81.77,42.22
25,-88.72,81.76,42.27
103,-88.71,81.75,42.29
37,-88.72,81.76,42.25
136,-88.74,81.77,42.23
25,-88.72,81.76,42.27
103,-88.71,81.75,42.29
32,-88.74,81.77,42.21
137,-88.74,81.77,42.23
37,-88.72,81.76,42.25
103,-88.71,81.75,42.28
25,-88.72,81.76,42.27
37,-88.74,81.77,42.25
37,-88.74,81.77,42.25
37,-88.74,81.77,42.25
145360,-93.84,77.26,41.38
2101,-93.85,77.25,41.38
24837,-93.85,77.25,41.38
28054,-93.85,77.25,41.38
161,-93.83,77.26,41.38
66408,-93.84,77.26,41.36
28686,-93.83,77.26,41.36
99095,-93.83,77.26,41.36
198146,-93.84,77.26,41.36
424593,-93.84,77.26,41.36
831,-93.84,77.26,41.38
21064,-93.84,77.26,41.38
216731,-93.85,77.25,41.38
566171,-93.85,77.25,41.38
529963,-93.85,77.25,41.38
850204,-93.85,77.25,41.37
810123,-93.85,77.25,41.37
179098,-93.85,77.25,41.38
549865,-93.85,77.25,41.38
775965,-93.85,77.25,41.37
728758,-93.85,77.25,41.37
580859,-93.84,77.26,41.36
33,-93.84,77.25,41.39
25,-93.84,77.26,41.39
1428,-93.84,77.25,41.38
24413,-93.84,77.26,41.38
57170,-93.84,77.26,41.38
757581,-93.84,77.26,41.38
1440,-93.84,77.26,41.38
72,-93.84,77.25,41.39
1461,-93.84,77.25,41.38
34466,-93.84,77.25,41.38
1176,-93.85,77.25,41.38
25580,-93.85,77.25,41.38
1886,-93.85,77.25,41.38
845,-93.85,77.25,41.38
31966,-93.85,77.25,41.38
647,-93.85,77.25,41.38
12380,-93.85,77.25,41.38
28716,-93.85,77.25,41.38
642,-93.85,77.25,41.38
7671,-93.85,77.25,41.38
5681,-93.85,77.24,41.38
123617,-93.83,77.26,41.37
136289,-93.83,77.26,41.37
1128,-93.83,77.27,41.37
605,-93.83,77.27,41.37
72134,-93.83,77.26,41.36
33,-93.83,77.27,41.36
59,-93.83,77.27,41.36
9208,-93.83,77.26,41.36
773683,-93.83,77.26,41.37
775913,-93.83,77.26,41.37
494693,-93.83,77.26,41.37
502772,-93.83,77.26,41.37
751039,-93.83,77.26,41.36
457152,-93.83,77.26,41.36
682749,-93.84,77.26,41.36
300929,-93.83,77.26,41.36
888384,-93.84,77.26,41.36
883355,-93.84,77.26,41.36
858362,-93.84,77.26,41.36
844183,-93.84,77.26,41.36
906813,-93.84,77.26,41.37
902151,-93.84,77.26,41.37
862178,-93.84,77.26,41.37
863312,-93.84,77.26,41.37
2706,-93.83,77.26,41.38
89952,-93.83,77.26,41.37
320,-93.83,77.27,41.37
37146,-93.83,77.26,41.37
463,-93.83,77.27,41.37
562308,-93.83,77.26,41.38
170581,-93.83,77.26,41.38
124,-93.83,77.26,41.38
19991,-93.83,77.26,41.38
243046,-93.83,77.26,41.38
749678,-93.83,77.26,41.37
458243,-93.83,77.26,41.37
689738,-93.83,77.26,41.37
363468,-93.83,77.26,41.37
801852,-93.84,77.26,41.38
864085,-93.84,77.26,41.38
837352,-93.84,77.26,41.38
633560,-93.84,77.26,41.38
888313,-93.84,77.26,41.37
854969,-93.84,77.26,41.37
838405,-93.84,77.26,41.37
873217,-93.84,77.26,41.37
112,-93.83,77.26,41.36
55,-93.83,77.26,41.36
37,-93.83,77.26,41.36
480349,-93.84,77.26,41.36
12369,-93.83,77.26,41.36
116767,-93.84,77.26,41.36
5071,-93.83,77.26,41.36
104410,-93.83,77.26,41.36
889,-93.83,77.26,41.36
45575,-93.84,77.26,41.35
135144,-93.84,77.26,41.35
3654,-93.83,77.26,41.35
132,-93.83,77.26,41.35
298,-93.83,77.26,41.35
874083,-93.84,77.26,41.36
785640,-93.84,77.26,41.36
353942,-93.84,77.26,41.36
670356,-93.84,77.26,41.36
8717,-93.84,77.26,41.35
39517,-93.84,77.26,41.35
1164,-93.83,77.26,41.35
78,-93.83,77.26,41.38
10202,-93.84,77.26,41.38
478771,-93.84,77.26,41.38
896,-93.84,77.26,41.38
88,-93.84,77.26,41.38
109266,-93.84,77.26,41.38
