ppm NH3 Concentration mole,X (m),Y (m),Z (m)
738205,-93.84,77.26,41.38
157930,-93.85,77.25,41.38
188232,-93.85,77.25,41.38
51918,-93.85,77.25,41.38
666799,-93.83,77.27,41.37
585201,-93.83,77.27,41.37
452787,-93.83,77.27,41.37
438189,-93.83,77.27,41.37
422637,-93.83,77.27,41.36
280587,-93.83,77.26,41.36
330491,-93.83,77.26,41.36
666223,-93.83,77.26,41.38
682327,-93.83,77.27,41.37
435997,-93.83,77.27,41.37
662177,-93.83,77.27,41.37
492080,-93.83,77.27,41.37
733895,-93.83,77.26,41.38
707712,-93.83,77.26,41.38
733465,-93.83,77.26,41.38
45328,-93.84,77.26,41.36
176792,-93.83,77.26,41.36
118683,-93.83,77.26,41.36
46996,-93.84,77.26,41.36
28020,-93.84,77.26,41.36
612312,-93.84,77.26,41.38
716945,-93.84,77.26,41.38
635186,-93.84,77.26,41.38
255620,-93.85,77.25,41.38
312923,-93.85,77.25,41.38
53195,-93.85,77.25,41.38
19030,-93.85,77.25,41.37
51005,-93.85,77.25,41.37
46597,-93.85,77.25,41.38
12244,-93.85,77.25,41.38
7138,-93.85,77.25,41.37
8963,-93.85,77.25,41.37
26787,-93.84,77.26,41.36
379725,-93.84,77.25,41.39
360532,-93.84,77.26,41.39
536015,-93.84,77.25,41.38
680872,-93.84,77.26,41.38
618783,-93.84,77.26,41.38
865158,-93.84,77.26,41.38
498038,-93.84,77.26,41.38
358215,-93.84,77.25,41.39
454939,-93.84,77.25,41.38
615305,-93.84,77.25,41.38
293178,-93.85,77.25,41.38
427029,-93.85,77.25,41.38
121342,-93.85,77.25,41.38
95559,-93.85,77.25,41.38
194007,-93.85,77.25,41.38
34050,-93.85,77.25,41.38
36034,-93.85,77.25,41.38
80074,-93.85,77.25,41.38
18606,-93.85,77.25,41.38
16825,-93.85,77.25,41.38
12310,-93.85,77.24,41.38
114812,-93.82,77.27,41.37
124567,-93.82,77.27,41.37
121194,-93.83,77.27,41.37
192396,-93.83,77.27,41.37
157093,-93.83,77.27,41.37
258012,-93.83,77.27,41.37
685333,-93.83,77.26,41.37
653039,-93.83,77.26,41.37
288092,-93.83,77.27,41.37
335698,-93.83,77.27,41.37
362741,-93.83,77.27,41.37
82861,-93.83,77.27,41.36
129822,-93.83,77.27,41.36
59910,-93.83,77.27,41.36
71704,-93.83,77.27,41.36
536809,-93.83,77.26,41.36
227578,-93.83,77.27,41.36
104412,-93.83,77.27,41.36
155604,-93.83,77.27,41.36
322458,-93.83,77.26,41.36
802503,-93.83,77.26,41.37
805421,-93.83,77.26,41.37
757322,-93.83,77.26,41.37
771905,-93.83,77.26,41.37
798281,-93.83,77.26,41.36
742753,-93.83,77.26,41.36
767212,-93.84,77.26,41.36
584687,-93.83,77.26,41.36
865067,-93.84,77.26,41.36
855284,-93.84,77.26,41.36
833109,-93.84,77.26,41.36
821508,-93.84,77.26,41.36
871046,-93.84,77.26,41.37
870780,-93.84,77.26,41.37
845784,-93.84,77.26,41.37
844500,-93.84,77.26,41.37
159030,-93.83,77.27,41.38
229233,-93.83,77.27,41.38
153033,-93.83,77.27,41.38
194768,-93.83,77.27,41.38
530943,-93.83,77.27,41.38
617510,-93.83,77.26,41.38
354823,-93.83,77.27,41.38
274910,-93.83,77.27,41.38
393418,-93.83,77.26,41.38
173210,-93.83,77.27,41.37
271997,-93.83,77.27,41.37
171890,-93.83,77.27,41.37
259714,-93.83,77.27,41.37
690537,-93.83,77.26,41.37
374728,-93.83,77.27,41.37
661113,-93.83,77.26,41.37
393206,-93.83,77.27,41.37
353172,-93.83,77.27,41.37
783486,-93.83,77.26,41.38
759592,-93.83,77.26,41.38
548844,-93.83,77.26,41.38
696984,-93.83,77.26,41.38
773050,-93.83,77.26,41.38
796649,-93.83,77.26,41.37
755957,-93.83,77.26,41.37
787986,-93.83,77.26,41.37
747011,-93.83,77.26,41.37
806273,-93.84,77.26,41.38
841354,-93.84,77.26,41.38
842798,-93.84,77.26,41.38
796500,-93.84,77.26,41.38
867751,-93.84,77.26,41.37
839662,-93.84,77.26,41.37
820358,-93.84,77.26,41.37
858019,-93.84,77.26,41.37
44978,-93.83,77.27,41.36
35159,-93.83,77.27,41.36
53699,-93.83,77.27,41.36
69427,-93.83,77.26,41.36
33312,-93.83,77.26,41.36
34397,-93.83,77.27,41.36
26428,-93.83,77.26,41.36
501038,-93.84,77.26,41.36
30248,-93.83,77.26,41.36
75370,-93.84,77.26,41.36
94847,-93.83,77.26,41.36
280087,-93.83,77.26,41.36
32123,-93.83,77.26,41.36
18740,-93.84,77.26,41.35
16652,-93.84,77.26,41.35
20654,-93.83,77.26,41.35
21024,-93.83,77.26,41.35
23549,-93.83,77.26,41.35
802268,-93.84,77.26,41.36
701615,-93.84,77.26,41.36
226493,-93.84,77.26,41.36
415984,-93.84,77.26,41.36
16556,-93.84,77.26,41.35
15078,-93.84,77.26,41.35
18729,-93.83,77.26,41.35
170270,-93.83,77.27,41.38
171257,-93.83,77.27,41.38
206209,-93.83,77.27,41.38
278434,-93.83,77.26,41.38
199881,-93.83,77.26,41.38
368650,-93.83,77.26,41.38
319603,-93.83,77.26,41.38
459671,-93.83,77.26,41.38
555302,-93.84,77.26,41.38
251254,-93.83,77.26,41.38
238490,-93.83,77.26,41.39
312598,-93.84,77.26,41.39
264668,-93.84,77.26,41.39
798730,-93.84,77.26,41.38
453362,-93.84,77.26,41.38
398226,-93.84,77.26,41.38
669309,-93.84,77.26,41.38
885144,-93.84,77.26,41.36
870844,-93.84,77.26,41.36
891799,-93.84,77.26,41.37
890076,-93.84,77.26,41.37
874392,-93.84,77.26,41.38
879473,-93.84,77.26,41.38
889982,-93.84,77.26,41.37
882030,-93.84,77.26,41.37
558145,-93.85,77.25,41.38
6333,-93.85,77.25,41.36
2061,-93.85,77.25,41.36
6978,-93.85,77.25,41.36
6349,-93.85,77.25,41.36
3245,-93.85,77.25,41.37
5896,-93.85,77.25,41.37
5962,-93.85,77.25,41.37
309981,-93.85,77.25,41.38
404053,-93.85,77.25,41.38
89423,-93.85,77.25,41.38
103784,-93.85,77.25,41.38
474109,-93.85,77.25,41.37
453692,-93.85,77.25,41.37
156299,-93.85,77.25,41.37
146653,-93.85,77.25,41.37
15250,-93.85,77.25,41.38
12411,-93.85,77.25,41.38
