ppm NH3 Concentration mole,X (m),Y (m),Z (m)
427703,-93.84,77.26,41.38
41,-93.85,77.25,41.38
740402,-93.83,77.27,41.37
724788,-93.83,77.27,41.37
593389,-93.83,77.27,41.37
547399,-93.83,77.27,41.37
662514,-93.83,77.27,41.36
597294,-93.83,77.26,41.36
653029,-93.83,77.26,41.36
715034,-93.83,77.26,41.38
736267,-93.83,77.27,41.37
539780,-93.83,77.27,41.37
691681,-93.83,77.27,41.37
566985,-93.83,77.27,41.37
774038,-93.83,77.26,41.38
730361,-93.83,77.26,41.38
700007,-93.83,77.26,41.38
100971,-93.84,77.26,41.36
477911,-93.83,77.26,41.36
387327,-93.83,77.26,41.36
102377,-93.84,77.26,41.36
24921,-93.84,77.26,41.36
506700,-93.84,77.26,41.38
395556,-93.84,77.26,41.38
450878,-93.84,77.26,41.38
266,-93.85,77.25,41.38
712,-93.84,77.25,41.39
3733,-93.84,77.26,41.39
12357,-93.84,77.25,41.38
127025,-93.84,77.26,41.38
192721,-93.84,77.26,41.38
687184,-93.84,77.26,41.38
40355,-93.84,77.26,41.38
158,-93.84,77.25,41.39
815,-93.84,77.25,41.38
7249,-93.84,77.25,41.38
79,-93.85,77.25,41.38
648,-93.85,77.25,41.38
109,-93.85,77.25,41.38
622,-93.85,77.25,41.38
58,-93.85,77.25,41.38
212751,-93.82,77.27,41.37
214564,-93.82,77.27,41.37
241604,-93.83,77.27,41.37
341109,-93.83,77.27,41.37
266798,-93.83,77.27,41.37
381148,-93.83,77.27,41.37
703252,-93.83,77.26,41.37
703735,-93.83,77.26,41.37
459849,-93.83,77.27,41.37
400776,-93.83,77.27,41.37
440077,-93.83,77.27,41.37
202330,-93.83,77.27,41.36
293022,-93.83,77.27,41.36
152134,-93.83,77.27,41.36
196348,-93.83,77.27,41.36
642585,-93.83,77.26,41.36
433058,-93.83,77.27,41.36
295387,-93.83,77.27,41.36
420934,-93.83,77.27,41.36
524776,-93.83,77.26,41.36
773230,-93.83,77.26,41.37
768732,-93.83,77.26,41.37
753905,-93.83,77.26,41.37
735700,-93.83,77.26,41.37
773531,-93.83,77.26,41.36
709123,-93.83,77.26,41.36
757630,-93.84,77.26,41.36
695106,-93.83,77.26,41.36
795886,-93.84,77.26,41.36
834854,-93.84,77.26,41.36
790594,-93.84,77.26,41.36
821107,-93.84,77.26,41.36
812081,-93.84,77.26,41.37
803086,-93.84,77.26,41.37
800073,-93.84,77.26,41.37
792602,-93.84,77.26,41.37
228880,-93.83,77.27,41.38
308757,-93.83,77.27,41.38
206661,-93.83,77.27,41.38
247132,-93.83,77.27,41.38
568706,-93.83,77.27,41.38
641382,-93.83,77.26,41.38
423865,-93.83,77.27,41.38
327747,-93.83,77.27,41.38
435078,-93.83,77.26,41.38
267829,-93.83,77.27,41.37
378948,-93.83,77.27,41.37
253133,-93.83,77.27,41.37
349248,-93.83,77.27,41.37
692633,-93.83,77.26,41.37
436311,-93.83,77.27,41.37
652851,-93.83,77.26,41.37
465161,-93.83,77.27,41.37
377000,-93.83,77.27,41.37
776641,-93.83,77.26,41.38
755161,-93.83,77.26,41.38
565279,-93.83,77.26,41.38
691873,-93.83,77.26,41.38
743969,-93.83,77.26,41.38
775780,-93.83,77.26,41.37
747489,-93.83,77.26,41.37
781068,-93.83,77.26,41.37
721453,-93.83,77.26,41.37
823116,-93.84,77.26,41.38
835978,-93.84,77.26,41.38
801791,-93.84,77.26,41.38
764891,-93.84,77.26,41.38
813825,-93.84,77.26,41.37
802206,-93.84,77.26,41.37
799708,-93.84,77.26,41.37
808337,-93.84,77.26,41.37
79866,-93.83,77.27,41.36
20955,-93.83,77.27,41.36
121991,-93.83,77.27,41.36
190698,-93.83,77.26,41.36
24088,-93.83,77.26,41.36
18629,-93.83,77.27,41.36
2354,-93.83,77.26,41.36
600261,-93.84,77.26,41.36
54783,-93.83,77.26,41.36
131352,-93.84,77.26,41.36
292995,-93.83,77.26,41.36
496433,-93.83,77.26,41.36
32331,-93.83,77.26,41.36
991,-93.84,77.26,41.35
385,-93.84,77.26,41.35
1174,-93.83,77.26,41.35
383,-93.83,77.26,41.35
1692,-93.83,77.26,41.35
762910,-93.84,77.26,41.36
690391,-93.84,77.26,41.36
265951,-93.84,77.26,41.36
343064,-93.84,77.26,41.36
71,-93.84,77.26,41.35
190,-93.83,77.26,41.35
192560,-93.83,77.27,41.38
129380,-93.83,77.27,41.38
222806,-93.83,77.27,41.38
278124,-93.83,77.26,41.38
119567,-93.83,77.26,41.38
334047,-93.83,77.26,41.38
124528,-93.83,77.26,41.38
380845,-93.83,77.26,41.38
475323,-93.84,77.26,41.38
122676,-93.83,77.26,41.38
26514,-93.83,77.26,41.39
8508,-93.84,77.26,41.39
15578,-93.84,77.26,41.39
591295,-93.84,77.26,41.38
78766,-93.84,77.26,41.38
115214,-93.84,77.26,41.38
549791,-93.84,77.26,41.38
819521,-93.84,77.26,41.36
