ppm HF Concentration mole,X (m),Y (m),Z (m)
2,33.25,20.19,36.5
2,31.62,16.47,37.25
2,29.84,20.37,37.88
2,29.44,13.31,37.61
2,79.04,78.25,40.46
3,79.45,77.76,40.46
4,78.97,77.33,40.46
4,78.89,76.32,40.46
3,78.56,77.83,40.46
2,78.16,78.32,40.46
2,80.33,77.68,40.46
2,79.45,77.77,40.66
2,79.45,77.77,40.87
3,79.85,77.26,40.46
4,79.37,76.78,40.46
4,79.31,76.05,40.46
3,78.97,77.37,40.87
3,78.89,76.54,40.87
3,78.97,77.36,40.66
3,78.89,76.45,40.65
2,78.57,77.84,40.66
3,78.89,75.96,40.6
3,78.42,76.08,40.46
4,78.49,76.86,40.46
4,78.09,77.4,40.46
2,78.57,77.85,40.87
4,77.68,77.9,40.46
2,78.42,76.37,41.9
3,78.42,76.37,41.27
3,78.49,76.97,41.27
2,78.4,75.96,41.11
2,78.09,77.45,41.27
3,80.72,77.18,40.46
2,80.33,77.69,40.66
3,79.85,77.28,40.66
3,79.37,76.85,40.66
3,79.37,76.89,40.87
2,78.97,77.37,41.27
3,79.31,76.23,40.65
3,79.31,76.34,40.87
2,78.89,76.54,41.27
2,79.85,77.29,40.87
3,80.25,76.64,40.46
4,79.76,76.26,40.46
3,79.3,75.96,40.6
2,78.89,75.96,41.13
9,72.35,83.88,48.95
25,72.35,84.84,48.29
31,72.35,84.84,47.63
2,72.35,85.56,50.15
3,71.38,85.78,50.15
5,72.35,84.85,49.65
15,72.35,84.84,48.97
42,72.35,85.55,44.01
39,71.37,85.78,44.02
22,68.03,85.78,43.09
3,78.89,76.16,40.76
3,78.42,76.37,40.87
3,78.49,76.97,40.87
3,78.42,76.25,40.65
3,78.49,76.93,40.66
3,78.09,77.43,40.66
3,78.41,75.96,40.59
4,78.01,76.37,40.46
4,77.6,76.93,40.46
3,78.09,77.45,40.87
3,77.68,77.92,40.66
4,77.2,77.47,40.46
2,77.28,78.4,40.46
2,78.41,76.16,41.87
2,78.01,76.59,41.9
2,78.4,76.16,41.21
3,78.01,76.59,41.27
2,78,75.96,41.09
2,77.68,77.93,41.27
3,77.61,77.05,41.27
23,67.83,85.78,40.53
19,66.98,85.78,40.56
2,81.2,77.6,40.46
3,81.11,76.59,40.46
2,80.73,77.2,40.66
2,80.33,77.7,40.87
3,80.25,76.73,40.66
3,79.76,76.4,40.65
3,79.76,76.49,40.87
2,79.37,76.89,41.27
3,79.3,76.16,40.76
2,79.31,76.34,41.27
2,78.89,76.16,41.22
2,79.85,77.29,41.27
3,80.25,76.79,40.87
3,80.66,76.21,40.46
3,79.84,75.96,40.6
2,79.3,75.96,41.14
30,69.44,85.78,44.05
8,68.02,85.78,43.74
5,72.35,83.02,48.94
3,72.35,82.47,48.94
34,72.35,84.84,46.97
35,72.35,84.84,46.32
21,72.35,83.87,48.27
28,72.35,83.86,47.61
11,72.15,83.8,48.84
3,72.15,83.8,49.49
31,72.35,85.56,47.98
25,72.15,84.71,48.2
30,72.15,84.71,47.56
16,72.35,85.56,49.33
7,72.15,85.37,49.96
4,71.33,85.15,50.1
7,71.25,85.58,49.96
17,71.37,85.78,49.31
7,72.15,84.71,49.49
17,72.15,84.71,48.85
25,68.02,85.78,42.43
2,66.96,85.78,43.07
39,72.35,84.81,44.36
40,72.35,84.81,43.7
43,72.35,85.55,42.68
41,71.37,85.78,42.7
8,68.12,85.3,43.15
16,68.12,85.3,42.52
17,66.95,85.78,41.73
21,66.95,85.78,41.02
37,72.35,84.82,45.67
38,72.35,84.81,45.01
2,68.12,85.3,43.77
39,72.35,85.55,45.33
38,71.37,85.78,45.33
33,71.89,84.64,44.39
34,71.89,84.64,43.77
40,72.15,85.37,44.06
38,71.25,85.58,44.06
15,68.09,85.58,43.12
30,69.44,85.78,42.75
25,68.01,85.78,41.75
25,68.02,85.78,40.98
17,68,85.55,40.46
12,67.03,85.59,40.46
3,78.41,76.16,40.76
3,78.01,76.59,40.87
3,78.01,76.51,40.66
4,77.61,77,40.66
3,78,75.96,40.58
3,77.51,76.1,40.46
4,77.13,76.46,40.46
2,77.68,77.93,40.87
3,77.61,77.05,40.87
4,77.21,77.5,40.66
2,77.28,78.4,40.66
4,76.72,76.99,40.46
4,76.8,77.98,40.46
2,78,76.16,41.87
2,77.5,76.39,41.9
2,77.13,76.67,41.9
2,78,76.16,41.2
3,77.5,76.39,41.27
2,77.46,75.96,41.08
3,77.13,76.67,41.27
3,77.21,77.53,41.27
19,67.92,85.58,40.72
17,67.14,85.58,40.75
16,66.43,85.78,40.52
2,81.21,77.61,40.66
3,81.6,77.1,40.46
3,81.49,76.18,40.45
3,81.12,76.68,40.66
2,80.73,77.22,40.87
3,80.67,76.35,40.65
3,79.85,76.16,40.76
2,79.76,76.49,41.27
2,79.3,76.16,41.22
3,80.67,76.45,40.87
2,80.25,76.79,41.27
3,80.64,75.96,40.6
2,79.84,75.96,41.14
3,81.88,75.97,40.43
26,69.44,85.58,44.07
5,68.09,85.58,43.76
27,69.44,85.78,45.34
3,68.01,85.78,44.38
30,71.37,85.78,47.97
24,72.35,83,47.6
22,72.35,82.45,47.59
16,72.35,83.01,48.26
6,72.15,82.97,48.84
12,72.35,82.46,48.25
2,72.35,82.04,48.93
4,72.15,82.43,48.83
31,72.35,83.86,46.96
33,72.35,83.86,46.31
3,69.44,85.78,49.3
37,72.35,85.55,46.65
35,71.37,85.78,46.65
33,72.15,84.71,46.92
34,72.15,84.71,46.29
21,72.15,83.79,48.19
27,72.15,83.79,47.55
11,71.87,83.76,48.77
4,71.87,83.76,49.4
3,71.73,84.21,49.84
25,71.89,84.64,48.15
31,72.15,85.37,47.89
29,71.89,84.64,47.52
13,71.58,84.23,48.77
18,72.15,85.37,49.18
7,71.25,85.04,49.84
8,71.89,84.64,49.4
17,71.89,84.64,48.77
6,71.58,84.23,49.4
18,71.25,85.58,49.17
