ppm HF Concentration mole,X (m),Y (m),Z (m)
22,50.36,81.62,50.6
23,50.42,81.69,50.58
5,50.32,81.63,50.88
10,50.49,81.67,50.56
27,50.43,81.61,50.56
15,50.43,81.59,50.66
10,50.41,81.73,50.84
14,50.58,81.73,50.55
5,50.54,81.68,50.63
9,49.2,77.61,51.61
2,50.44,81.51,50.59
11,50.64,81.79,50.79
15,50.78,81.9,51.23
2,75.98,77.7,52.59
9,72.37,78.14,40.55
8,72.06,78.06,40.45
12,72.37,78.29,41.45
7,72.22,78.01,40.68
6,71.98,77.99,40.62
10,72.21,78.17,41.47
4,72.01,77.81,40.78
7,71.93,77.92,41.46
2,94.88,54.27,35.27
3,94.56,29.04,30.21
5,90.6,25.76,30.2
7,86.39,22.46,30.21
6,85.65,15.64,30.16
2,97.81,25.19,30.1
3,94.65,29,31.21
3,93.87,21.97,30.12
6,90.77,25.76,31.19
2,97.14,18.18,30.02
5,89.84,18.75,30.14
3,93.21,15.01,30.01
7,86.79,22.51,31.2
6,86.13,15.55,31.15
5,89.19,11.89,30
2,106.67,-25.48,23.12
2,98.52,-6.56,27.13
3,95.31,-2.74,28.03
2,108.65,-27.18,22.66
3,94.72,28.95,33.26
3,94,21.94,31.12
5,90.87,25.74,33.25
2,97.24,18.13,31.02
2,99.17,0.39,28.31
2,96.52,11.21,29.79
3,95.93,4.19,29.17
4,92.6,8.07,29.74
5,90.09,18.73,31.13
3,93.37,14.93,31
7,87.04,22.54,33.25
5,89.47,11.75,30.98
2,107.12,-24.99,24
2,98.59,-6.72,28.11
3,95.39,-2.9,29.02
3,94.08,21.92,33.21
3,90.87,25.76,37.21
2,96.62,11.11,30.79
2,96.03,4.05,30.15
3,92.75,7.93,30.73
4,90.26,18.71,33.22
3,93.48,14.86,33.15
4,87.04,22.54,37.21
4,89.65,11.65,33.14
2,95.47,-3.08,32.16
2,99.11,-7.52,29.04
2,96.11,3.9,32.71
3,92.87,7.8,33.01
2,90.25,18.71,37.21
2,89.63,11.67,37.21
2,13.58,-105.87,18.9
2,14.32,-106.47,19.08
2,13.37,-105.71,19.26
2,12.74,-104.9,19.07
2,14.32,-105.93,20.76
2,14.03,-105.83,19.39
2,12.73,-103.66,19.25
2,11.93,-103.51,20.78
2,12.86,-100.46,19.69
2,14.38,-100.58,20.43
2,11.93,-100.47,20.99
2,13.42,-95.68,20.32
2,14.39,-96.12,21.02
2,14.38,-97.25,21.03
2,12.92,-97.21,20.14
2,11.93,-97.19,21.18
2,14.28,-111.32,20.88
2,14.28,-108.98,20.86
2,14.29,-113.02,23.34
2,13.58,-106.4,19.45
2,12.85,-105.12,19.37
2,11.91,-105.35,20.58
2,14.95,-92.73,20.76
2,12.21,-92.9,20.93
2,11.36,-93.71,21.22
2,13.16,-93.82,20.67
2,12.97,-92.12,21.05
2,11.4,-93.71,22.92
2,11.91,-94.66,21.26
2,14.31,-105.97,23.34
2,14.37,-102.48,20.78
2,14.02,-105.27,20.78
2,13.56,-102.33,19.36
2,12.85,-103.81,19.56
2,12.27,-103.74,20.87
2,11.95,-103.51,23.37
2,14.38,-99.14,20.98
2,13.56,-98.9,19.85
2,14.04,-100.59,20.63
2,12.95,-100.5,20.02
2,12.28,-100.51,21.09
2,11.96,-100.41,23.39
2,16.64,-93.94,20.4
2,17.31,-95.32,20.78
2,13.39,-95.53,20.7
2,14.65,-94.73,20.37
2,14.05,-95.84,21.32
2,14.39,-96.09,23.1
2,15.27,-95.39,20.99
2,14.37,-97.24,23.17
2,14.04,-97.12,21.24
2,13,-97.1,20.49
2,12.27,-97.09,21.34
2,11.95,-97.04,23.35
2,14.29,-111.33,23.36
2,14.28,-108.99,23.36
2,13.49,-109.4,20.96
2,14.31,-113.01,25.23
2,9.17,-93.59,22.49
2,9.28,-93.07,21.17
2,13.32,-105.86,20.9
2,12.26,-105.66,20.74
2,11.92,-105.37,23.32
2,13.13,-89.9,21.37
2,14.7,-91.48,21
2,15.03,-92.62,21.52
2,11.1,-91.72,21.24
2,12.49,-92.61,21.59
2,11.72,-93.29,21.64
2,10.52,-93.63,23.1
2,13.36,-93.67,21.2
2,13.14,-92,21.88
2,11.76,-93.28,23.24
2,12.26,-94.39,21.53
2,11.56,-93.67,25.59
2,11.93,-94.58,23.23
2,18.45,-93.31,20.39
2,19.98,-95.22,20.46
2,20.07,-94.37,20.1
2,14.28,-105.8,25.26
2,14.35,-102.37,23.27
2,14.01,-105.29,23.43
2,14.03,-102.5,20.86
2,13.46,-102.39,19.7
2,12.93,-103.91,20.99
2,12.29,-103.73,23.42
2,11.95,-103.51,25.82
2,14.36,-99.17,23.22
2,13.46,-98.88,20.2
2,14.03,-99.08,21.13
2,12.97,-100.55,21.19
2,12.31,-100.43,23.43
2,11.96,-100.4,25.84
2,16.6,-93.63,21.11
2,17.15,-94.75,21.34
2,17.33,-95.27,22.74
2,13.37,-95.43,21.58
2,14.62,-94.49,20.84
2,14.04,-95.81,23.33
2,14.98,-95,21.36
2,14.35,-96.02,25.17
2,15.22,-95.36,23.02
2,14.39,-97.29,25.08
2,14.02,-97.1,23.38
2,13.04,-97.06,21.46
2,14.57,-97.32,25.81
2,12.3,-96.92,23.41
2,11.96,-97.03,25.84
2,21.68,-93.1,20.18
2,21.51,-95.18,20.17
2,16.79,-113.24,25.9
2,17.12,-109.64,25.92
2,14.31,-111.33,25.21
2,13.69,-111.27,23.47
2,15.33,-111.33,25.88
2,14.29,-108.9,25.25
2,13.49,-109.4,23.46
2,15.65,-107.81,25.92
2,14.55,-113.03,25.88
2,5.79,-93.53,22.57
2,5.79,-92.93,21.53
2,7.57,-91.81,21.54
2,7.46,-93.55,22.66
2,8.98,-93.53,25.27
2,9.57,-92.54,21.9
2,9.5,-92.85,23.08
2,9.54,-89.75,21.69
2,13.33,-105.86,23.46
2,14.78,-105.83,25.94
2,12.27,-105.68,23.4
2,11.92,-105.37,25.78
2,14.63,-109.38,25.9
2,11.5,-87.84,21.82
2,15.08,-88.13,21.48
2,16.72,-90.15,21.04
2,13.25,-89.9,22.24
2,14.81,-91.43,21.88
2,14.97,-92.84,22.03
2,11.32,-91.45,22.01
2,12.4,-92.73,22.04
2,10.89,-93.02,23.5
2,10.43,-93.59,25.47
2,13.27,-93.83,21.81
2,12.7,-92.49,23.48
2,12.01,-93.15,25.86
2,12.27,-94.28,23.38
2,11.95,-94.54,25.75
2,18.41,-91.71,20.67
2,18.47,-92.97,21.27
2,20.06,-95.21,22.36
2,20.04,-94.41,21.31
2,20.14,-93.76,21.02
2,17.32,-99.42,25.93
2,15.93,-104.35,25.92
2,14.86,-102.55,25.88
2,14.33,-102.49,25.2
2,14.01,-105.22,25.18
2,14.01,-102.36,23.4
2,13.39,-102.41,21.08
2,12.93,-103.87,23.46
2,12.31,-103.68,25.93
2,17.21,-102.67,25.91
2,16.25,-100.85,25.86
2,15.09,-98.98,25.82
2,14.38,-99.23,25.11
2,14.02,-99.09,23.39
2,13.39,-98.94,21.34
2,12.93,-100.49,23.46
2,12.36,-100.38,25.98
2,16.48,-93.74,21.81
2,17.12,-94.58,23.24
2,17.34,-95.27,24.88
2,15.39,-96.1,25.88
2,13.35,-95.37,23.46
2,14.58,-94.38,21.67
2,14.04,-95.92,25.29
2,14.9,-94.91,23.31
2,15.19,-95.32,25.1
2,14.05,-97.13,25.38
2,13.03,-96.97,23.46
2,14.25,-97.16,26.14
2,12.33,-96.99,25.98
2,16.5,-97.66,25.9
2,16.97,-86.46,21.56
2,18.6,-88.49,21.13
2,22.87,-95.19,20.28
2,22.98,-94.61,19.83
2,22.8,-95.2,22.23
2,20.19,-90.65,20.67
2,23.42,-91.79,20.21
2,21.87,-92.6,21.18
2,21.71,-94.28,21.16
2,29.41,-105.19,17.8
2,15.42,-114.91,26.14
2,13.74,-111.27,25.56
2,15.7,-111.39,26.16
2,15.83,-107.55,26.39
2,13.51,-109.39,25.71
2,2.33,-93.5,22.57
2,2.42,-92.85,21.85
2,4.18,-93.51,22.57
2,5.93,-92.67,23.36
2,5.94,-92.24,22.47
2,4.22,-91.66,21.86
2,6.1,-89.5,22.02
2,7.76,-91.36,22.41
2,7.7,-92.73,23.34
2,9.73,-92.09,23.39
2,9.91,-85.84,22.26
2,8.02,-87.6,22.15
2,9.7,-89.64,22.57
2,13.29,-105.87,25.7
2,14.82,-105.92,26.35
2,12.27,-105.68,25.9
2,14.08,-109.34,26.76
2,15.3,-84.46,21.99
2,13.42,-86.11,21.92
2,11.62,-87.9,22.74
