ppm HF Concentration mole,X (m),Y (m),Z (m)
23,147.54,85.23,39.21
23,147.57,85.23,39.21
23,147.57,85.23,39.21
23,147.57,85.22,39.22
23,147.6,85.23,39.21
23,147.6,85.23,39.22
24,147.56,85.23,39.21
23,147.56,85.23,39.21
23,147.56,85.22,39.21
23,147.53,85.22,39.21
23,147.54,85.23,39.21
23,147.55,85.23,39.22
23,147.5,85.22,39.21
23,147.53,85.23,39.21
23,147.54,85.23,39.21
23,147.54,85.23,39.21
23,147.53,85.23,39.21
23,147.57,85.23,39.21
23,147.6,85.22,39.21
23,147.57,85.23,39.21
23,147.59,85.23,39.21
22,147.57,85.22,39.22
23,147.58,85.23,39.22
17,147.57,85.22,39.23
21,147.63,85.22,39.21
22,147.63,85.23,39.21
22,147.63,85.22,39.22
23,147.61,85.23,39.21
21,147.61,85.22,39.21
22,147.6,85.22,39.21
19,147.6,85.22,39.23
23,147.61,85.22,39.22
22,147.57,85.21,39.21
23,147.56,85.22,39.22
23,147.54,85.21,39.21
23,147.51,85.22,39.21
23,147.53,85.22,39.22
19,147.71,85.22,39.22
21,147.66,85.22,39.22
20,147.68,85.22,39.22
7,148,85.21,39.21
9,148,85.21,39.23
8,148,85.21,39.22
9,148,85.21,39.23
6,147.97,85.21,39.21
8,147.97,85.21,39.22
8,147.97,85.21,39.23
9,147.97,85.21,39.23
6,147.94,85.21,39.21
7,147.94,85.21,39.22
8,147.94,85.21,39.23
8,147.94,85.21,39.23
17,147.56,85.22,39.23
23,147.53,85.23,39.22
23,147.5,85.22,39.22
23,147.49,85.22,39.21
23,147.5,85.23,39.21
23,147.52,85.23,39.21
23,147.52,85.23,39.21
23,147.5,85.23,39.21
23,147.47,85.22,39.21
22,147.58,85.22,39.21
22,147.58,85.22,39.22
19,147.57,85.22,39.22
17,147.58,85.22,39.23
22,147.64,85.23,39.21
19,147.64,85.22,39.21
21,147.63,85.22,39.22
22,147.64,85.22,39.22
19,147.63,85.22,39.23
19,147.61,85.21,39.21
18,147.6,85.22,39.22
21,147.61,85.22,39.22
18,147.61,85.22,39.23
23,147.49,85.21,39.21
23,147.49,85.22,39.22
20,147.57,85.21,39.22
21,147.57,85.2,39.22
2,147.56,85.22,39.25
22,147.54,85.22,39.22
18,147.56,85.22,39.23
22,147.54,85.2,39.22
23,147.51,85.21,39.21
23,147.51,85.22,39.22
23,147.5,85.22,39.23
21,147.53,85.22,39.23
12,147.72,85.21,39.21
18,147.71,85.22,39.22
17,147.71,85.22,39.21
19,147.7,85.22,39.21
14,147.71,85.22,39.21
16,147.7,85.22,39.21
18,147.71,85.22,39.22
20,147.7,85.22,39.22
17,147.71,85.22,39.23
21,147.67,85.22,39.21
20,147.68,85.22,39.21
21,147.66,85.23,39.21
22,147.65,85.22,39.22
17,147.68,85.22,39.21
18,147.67,85.22,39.21
19,147.65,85.22,39.21
20,147.66,85.22,39.22
19,147.68,85.22,39.22
18,147.65,85.22,39.23
21,147.67,85.22,39.22
18,147.68,85.22,39.23
8,148.05,85.2,39.22
10,148.05,85.21,39.22
10,148.05,85.21,39.23
9,148.04,85.21,39.22
7,148.04,85.19,39.22
10,148.03,85.21,39.23
7,148.03,85.2,39.21
9,148.03,85.21,39.22
10,148.03,85.21,39.24
9,148.01,85.21,39.24
9,148.01,85.21,39.23
8,148.01,85.21,39.22
6,148.01,85.2,39.22
6,147.98,85.2,39.22
8,147.99,85.21,39.22
9,147.99,85.21,39.23
7,148,85.2,39.23
3,148,85.21,39.24
9,147.98,85.21,39.23
5,147.96,85.2,39.21
7,147.96,85.21,39.22
8,147.96,85.21,39.23
7,147.97,85.2,39.23
3,147.97,85.21,39.24
8,147.96,85.21,39.23
7,147.87,85.22,39.23
6,147.87,85.22,39.22
7,147.87,85.21,39.21
7,147.93,85.21,39.22
7,147.92,85.21,39.23
5,147.93,85.2,39.21
7,147.94,85.21,39.23
6,147.9,85.21,39.22
7,147.9,85.21,39.23
5,147.9,85.21,39.21
4,147.94,85.21,39.24
8,147.93,85.21,39.23
7,147.9,85.21,39.23
15,147.53,85.23,39.23
23,147.5,85.23,39.22
23,147.47,85.22,39.22
23,147.5,85.23,39.23
23,147.48,85.23,39.21
23,147.5,85.23,39.21
23,147.49,85.23,39.21
23,147.48,85.23,39.21
23,147.46,85.22,39.22
23,147.46,85.22,39.21
23,147.46,85.21,39.21
23,147.45,85.22,39.21
16,148.41,85.18,39.22
16,148.41,85.19,39.23
16,148.47,85.18,39.22
16,148.47,85.19,39.23
16,148.61,85.18,39.24
16,148.55,85.19,39.24
19,147.6,85.2,39.22
2,147.58,85.22,39.25
15,147.58,85.22,39.23
19,147.58,85.19,39.22
17,147.64,85.21,39.21
20,147.64,85.22,39.22
17,147.63,85.22,39.22
18,147.64,85.22,39.23
16,147.62,85.2,39.22
13,147.65,85.2,39.22
2,147.61,85.22,39.25
14,147.61,85.21,39.23
23,147.48,85.19,39.22
23,147.51,85.18,39.22
23,147.5,85.17,39.22
23,147.47,85.2,39.22
23,147.5,85.2,39.22
23,147.49,85.21,39.23
20,147.57,85.18,39.22
22,147.55,85.19,39.22
14,147.57,85.21,39.23
2,147.56,85.21,39.25
23,147.53,85.19,39.22
19,147.54,85.21,39.23
22,147.5,85.22,39.24
23,147.51,85.21,39.23
8,147.53,85.22,39.25
22,147.54,85.18,39.22
11,147.75,85.21,39.21
16,147.76,85.22,39.22
14,147.76,85.22,39.21
11,147.76,85.21,39.21
16,147.77,85.22,39.22
14,147.77,85.22,39.22
16,147.74,85.22,39.21
13,147.74,85.22,39.21
17,147.74,85.22,39.22
17,147.72,85.22,39.23
13,147.72,85.21,39.22
10,147.72,85.2,39.22
16,147.71,85.22,39.22
17,147.7,85.22,39.22
13,147.69,85.21,39.22
13,147.71,85.21,39.23
7,147.71,85.22,39.24
18,147.69,85.22,39.23
11,147.68,85.2,39.22
18,147.68,85.22,39.22
19,147.67,85.22,39.22
15,147.67,85.21,39.21
16,147.65,85.22,39.22
20,147.65,85.22,39.22
15,147.68,85.21,39.23
7,147.68,85.22,39.24
18,147.67,85.22,39.23
8,147.84,85.22,39.22
8,147.85,85.21,39.21
8,147.85,85.22,39.22
7,147.86,85.2,39.22
8,148.08,85.2,39.22
10,148.08,85.21,39.22
11,148.08,85.21,39.23
11,148.08,85.2,39.24
7,148.07,85.19,39.22
10,148.07,85.21,39.22
11,148.05,85.21,39.24
8,148.05,85.2,39.23
5,148.05,85.18,39.22
7,148.04,85.19,39.23
5,148.02,85.18,39.22
4,148.04,85.17,39.22
4,148.01,85.17,39.22
3,148.03,85.2,39.24
8,148.03,85.2,39.23
6,148.01,85.19,39.23
5,148,85.18,39.22
4,147.98,85.17,39.22
4,147.97,85.18,39.22
3,148,85.2,39.24
6,147.98,85.2,39.23
3,147.95,85.17,39.22
3,147.94,85.16,39.22
4,147.94,85.19,39.22
3,147.97,85.2,39.24
6,147.96,85.2,39.23
5,147.89,85.19,39.22
7,147.87,85.21,39.23
6,147.87,85.21,39.23
4,147.93,85.17,39.22
4,147.91,85.17,39.22
5,147.91,85.19,39.22
5,147.94,85.2,39.24
6,147.93,85.2,39.23
6,147.9,85.2,39.23
2,147.93,85.21,39.25
2,147.9,85.21,39.25
4,147.9,85.18,39.22
3,147.53,85.22,39.25
22,147.5,85.22,39.25
16,148.61,85.19,39.25
16,148.55,85.19,39.25
22,147.47,85.22,39.24
23,147.46,85.21,39.23
23,147.45,85.23,39.22
22,147.47,85.22,39.25
23,147.48,85.23,39.22
23,147.49,85.23,39.23
23,147.47,85.22,39.23
23,147.46,85.19,39.22
23,147.45,85.23,39.21
