ppm HF Concentration mole,X (m),Y (m),Z (m)
20,155.26,52.45,29.95
5,153.35,50.74,29.8
7,156.87,50.4,29.77
19,155.27,52.21,30.92
7,153.36,50.56,30.79
9,156.88,50.24,30.76
18,155.28,52,31.85
3,151.44,48.92,30.72
3,154.96,48.61,30.66
8,153.36,50.41,31.79
2,162,48.06,29.61
4,158.48,48.3,30.63
9,156.88,50.11,31.78
17,155.28,52.06,33.46
2,149.52,47.28,30.7
2,153.04,46.97,30.62
4,151.46,48.83,31.76
4,154.97,48.51,31.73
10,153.36,50.46,33.46
11,160.4,49.8,31.77
4,162.01,47.98,30.6
2,156.58,46.61,31.68
5,158.49,48.2,31.72
16,155.28,52.06,35.96
11,156.88,50.15,33.46
11,160.4,49.84,33.46
2,147.6,45.65,30.7
3,149.54,47.23,31.76
2,153.06,46.92,31.72
6,151.45,48.85,33.46
11,153.36,50.46,35.96
6,154.97,48.54,33.46
4,162.01,47.89,31.7
3,156.57,46.63,33.46
2,160.1,46.29,31.66
6,162.01,47.92,33.46
6,158.49,48.23,33.46
11,156.88,50.15,35.96
12,160.4,49.84,35.96
2,147.63,45.62,31.75
2,151.15,45.31,31.71
4,149.53,47.24,33.46
8,151.45,48.85,35.96
4,153.05,46.93,33.46
8,154.97,48.54,35.96
2,145.71,44.01,31.75
2,163.62,45.98,31.64
3,163.62,46.01,33.46
4,165.53,47.62,33.46
2,154.66,45.02,33.46
2,161.7,44.4,33.46
2,158.18,44.71,33.46
5,156.57,46.63,35.96
3,160.1,46.32,33.46
7,162.01,47.92,35.96
8,158.49,48.23,35.96
12,156.88,50.15,38.46
12,160.4,49.84,38.46
11,163.93,49.53,38.46
2,141.89,40.63,31.75
2,143.8,42.41,31.75
2,152.74,43.41,33.46
3,147.61,45.63,33.46
6,149.53,47.24,35.96
3,151.14,45.33,33.46
6,153.05,46.93,35.96
9,154.97,48.54,38.46
3,145.7,44.03,33.46
4,163.62,46.01,35.96
6,165.53,47.62,35.96
4,154.66,45.02,35.96
3,161.7,44.4,35.96
4,158.18,44.71,35.96
7,156.57,46.63,38.46
2,159.79,42.8,35.96
5,160.1,46.32,35.96
8,162.01,47.92,38.46
11,156.88,50.15,40.96
9,158.49,48.23,38.46
11,160.4,49.84,40.96
5,163.62,46.01,38.46
7,165.53,47.62,38.46
11,163.93,49.53,40.96
2,148.93,33.3,36.46
2,144.82,36.91,35.5
2,147.17,32.79,36.71
2,141.86,40.65,33.46
2,148.42,37.63,35.88
2,148.77,36.36,36.58
2,147.15,35.74,36.65
3,143.78,42.42,33.46
3,152.74,43.41,35.96
5,147.61,45.63,35.96
2,149.22,43.72,33.46
4,151.14,45.33,35.96
7,153.05,46.93,38.46
9,154.97,48.54,40.96
5,145.7,44.03,35.96
2,147.31,42.11,33.46
2,138.11,36.9,34.83
2,137.97,37.88,33.03
2,138.1,38.82,31.77
2,165.23,44.09,35.96
3,167.14,45.7,35.96
2,150.09,37.06,35.73
3,156.27,43.1,35.96
5,154.66,45.02,38.46
2,154.35,41.5,35.96
2,157.87,41.19,35.96
2,155.96,39.58,35.96
2,163.31,42.49,35.96
4,161.7,44.4,38.46
5,158.18,44.71,38.46
7,156.57,46.63,40.96
3,159.79,42.8,38.46
6,160.1,46.32,38.46
8,162.01,47.92,40.96
10,160.4,49.84,43.46
9,158.49,48.23,40.96
3,165.23,44.09,38.46
6,163.62,46.01,40.96
4,167.14,45.7,38.46
9,163.93,49.53,43.46
8,165.53,47.62,40.96
2,145.66,31.31,37.63
2,150.52,34.68,36.47
2,149.45,33.29,36.86
2,139.9,39.43,33.46
2,141.62,36.93,35.26
2,140.22,37.87,35.42
3,140.04,36.88,37.3
2,145.05,37.79,36.04
2,147.7,32.98,37.48
2,144.71,36.86,37.22
2,146.05,34.44,37.36
2,144.81,32.97,38.13
2,143.52,39.26,33.46
4,141.86,40.73,35.93
2,143.39,37.87,35.48
2,143.26,36.87,37.35
2,146.07,36.85,36.78
2,146.74,37.77,35.55
2,146.37,36.53,37.08
2,148.71,38.15,36.5
2,149.35,36.78,37
2,147.6,36.26,37.27
3,145.2,38.4,36.58
4,143.78,42.42,35.96
2,145.39,40.44,33.46
3,150.83,41.8,35.96
5,152.74,43.41,38.46
2,148.91,40.19,35.95
4,149.22,43.72,35.96
6,151.14,45.33,38.46
8,153.05,46.93,40.96
3,147.31,42.11,35.96
3,138.36,36.86,37.16
3,137.84,37.74,35.53
3,137.92,38.74,33.59
2,168.75,43.79,38.46
2,166.83,42.18,38.46
2,152.44,39.89,35.96
2,150.4,38.79,35.83
2,150.86,37.8,36.57
4,156.27,43.1,38.46
6,154.66,45.02,40.96
4,154.35,41.5,38.46
3,157.87,41.19,38.46
3,155.96,39.58,38.46
3,163.31,42.49,38.46
2,164.92,40.57,38.46
2,161.4,40.88,38.46
2,163,38.97,38.46
5,161.7,44.4,40.96
8,156.57,46.63,43.46
6,158.18,44.71,40.96
4,159.79,42.8,40.96
8,162.01,47.92,43.46
7,160.1,46.32,40.96
9,158.49,48.23,43.46
6,163.62,46.01,43.46
4,165.23,44.09,40.96
7,165.53,47.62,43.46
5,167.14,45.7,40.96
2,132.57,21.99,31.6
3,132.06,22.18,29.44
2,141.85,29.82,39.85
2,142.47,28.08,39.51
2,141.33,28.1,39.91
2,140.55,26.51,39.45
2,141.76,26.49,39.91
2,146.14,31.47,38.51
2,143.93,29.73,38.66
2,150.25,34.76,38.48
2,148.47,33.19,38.67
3,141.55,36.87,37.51
3,139.94,39.38,35.99
2,141.64,37.85,35.95
3,140.02,36.84,38.98
4,139.94,37.67,37.98
3,144.95,37.6,37.82
2,146.48,34.83,38.13
2,144.72,35.9,38.1
