ppm HF Concentration mole,X (m),Y (m),Z (m)
2,20.67,90.66,50.23
2,20.67,90.65,50.23
2,20.68,90.65,50.23
2,20.66,90.65,50.23
2,20.67,90.66,50.23
2,20.67,90.65,50.23
2,20.65,90.65,50.23
2,20.68,90.65,50.23
2,20.68,90.65,50.23
2,20.66,90.65,50.23
2,20.67,90.65,50.24
2,20.68,90.65,50.23
2,20.7,90.65,50.23
2,20.69,90.65,50.23
2,20.68,90.65,50.23
2,20.68,90.66,50.23
2,20.7,90.66,50.23
2,20.65,90.66,50.23
2,20.68,90.66,50.23
2,20.66,90.66,50.23
2,20.67,90.66,50.24
2,20.68,90.66,50.23
2,20.69,90.66,50.23
2,20.7,90.66,50.23
2,20.71,90.65,50.23
2,20.67,90.65,50.23
2,20.67,90.65,50.23
2,20.65,90.65,50.23
2,20.64,90.66,50.23
2,20.61,90.66,50.23
2,20.65,90.66,50.23
2,20.68,90.65,50.23
2,20.68,90.65,50.24
2,20.66,90.65,50.24
2,20.68,90.65,50.24
2,20.7,90.65,50.24
2,20.7,90.65,50.23
2,20.69,90.65,50.24
2,20.69,90.65,50.23
2,20.7,90.65,50.23
2,20.62,90.66,50.23
2,20.64,90.66,50.23
2,20.65,90.66,50.23
2,20.68,90.66,50.24
2,20.66,90.66,50.24
2,20.67,90.66,50.25
2,20.68,90.66,50.24
2,20.69,90.66,50.24
2,20.71,90.66,50.23
2,20.71,90.66,50.23
2,20.7,90.66,50.24
2,20.71,90.65,50.24
2,20.62,90.65,50.23
2,20.64,90.65,50.23
2,20.7,90.65,50.24
2,20.7,90.65,50.23
2,20.7,90.64,50.23
2,20.74,90.66,50.23
2,20.59,90.66,50.23
2,20.61,90.66,50.24
2,20.64,90.66,50.24
2,20.67,90.66,50.25
2,20.66,90.66,50.25
2,20.68,90.66,50.25
2,20.7,90.66,50.25
2,20.7,90.66,50.25
2,20.69,90.66,50.25
2,20.74,90.66,50.24
2,20.72,90.65,50.23
2,20.71,90.66,50.24
2,20.71,90.66,50.25
2,20.56,90.66,50.23
2,20.74,90.65,50.24
2,20.75,90.65,50.23
2,20.76,90.66,50.23
2,20.53,90.66,50.23
2,20.57,90.66,50.24
2,20.56,90.66,50.24
2,20.59,90.66,50.24
2,20.63,90.66,50.25
2,20.75,90.66,50.24
2,20.73,90.66,50.24
2,20.53,90.65,50.24
2,20.76,90.65,50.23
2,20.77,90.66,50.23
2,20.77,90.66,50.24
2,20.53,90.66,50.24
2,20.54,90.66,50.24
2,20.79,90.65,50.23
2,20.78,90.66,50.25
2,20.52,90.66,50.24
2,20.79,90.66,50.24
2,20.36,90.65,50.23
2,20.33,90.65,50.23
2,20.5,90.66,50.24
2,20.49,90.66,50.24
2,20.35,90.64,50.23
2,20.38,90.64,50.23
2,20.39,90.65,50.23
2,20.82,90.65,50.23
2,20.81,90.66,50.24
2,20.36,90.66,50.24
2,20.34,90.66,50.24
2,20.39,90.66,50.24
2,20.47,90.66,50.24
2,20.82,90.66,50.24
2,20.43,90.66,50.24
2,20.32,90.66,50.24
2,20.57,90.13,50.27
2,20.4,90.2,50.26
2,20.35,90.16,50.43
2,20.35,90.2,50.46
2,20.59,90.13,50.33
2,20.53,90.08,50.27
2,20.63,90.07,50.26
2,20.35,90.1,50.52
2,20.34,90.16,50.36
2,20.33,90.16,50.29
2,20.46,90.14,50.27
2,20.35,90.16,50.26
2,20.4,90.16,50.43
2,20.5,90.08,50.27
2,20.35,90.09,50.45
2,20.35,90.2,50.52
2,20.34,90.1,50.59
2,20.41,90.2,50.54
2,20.47,90.14,50.45
2,20.58,90.13,50.38
2,20.55,90.08,50.33
2,20.63,90.07,50.34
2,20.56,90.02,50.27
2,20.52,89.97,50.27
2,20.42,90.1,50.59
2,20.34,90.03,50.6
2,20.41,90.1,50.54
2,20.35,90.03,50.54
2,20.34,90.08,50.36
2,20.47,90.14,50.37
2,20.39,90.16,50.37
2,20.34,90.09,50.28
2,20.46,90.14,50.32
2,20.39,90.16,50.31
2,20.39,90.09,50.26
2,20.42,90.09,50.45
2,20.44,90.03,50.27
2,20.5,90.08,50.33
2,20.34,89.98,50.41
2,20.48,89.97,50.27
2,20.34,89.91,50.33
2,20.34,90.2,50.59
2,20.34,90.15,50.61
2,23.93,85.54,56.52
2,20.44,90.2,50.52
2,20.42,90.2,50.59
2,20.42,90.14,50.62
2,20.71,90.12,50.36
2,20.66,90.12,50.4
2,20.64,90.18,50.45
2,20.58,90.13,50.45
2,20.47,90.14,50.53
2,20.52,90.08,50.37
2,20.52,90.08,50.45
2,20.62,90.07,50.39
2,20.66,90.01,50.35
2,20.58,90.02,50.33
2,20.54,89.97,50.33
2,20.6,89.91,50.26
2,20.45,90.1,50.58
2,20.42,90.03,50.61
2,20.34,90.04,50.67
2,20.34,89.97,50.62
2,20.43,90.09,50.52
2,20.41,90.02,50.55
2,20.34,89.93,50.54
2,20.4,89.95,50.44
2,20.4,89.93,50.27
2,20.49,89.97,50.32
2,20.46,90.03,50.45
2,20.42,90.09,50.37
2,20.46,90.03,50.37
2,20.41,90.09,50.32
2,20.46,90.03,50.32
2,20.34,89.81,50.4
2,20.4,89.89,50.4
2,20.46,89.81,50.26
2,20.34,89.72,50.36
2,20.37,89.72,50.26
2,20.34,89.71,50.53
2,20.34,90.08,50.7
2,20.34,90.25,50.62
2,20.34,90.14,50.68
7,25.32,85.17,52.05
3,24.46,85.54,50.56
3,24.2,85.54,50.58
2,24.5,85.67,50.31
2,24.28,85.57,50.31
2,23.9,85.54,55.75
2,22.95,85.54,55.73
2,22,85.54,55.72
2,22.98,85.54,56.51
2,20.53,90.19,50.53
2,20.48,90.14,50.6
2,20.46,90.2,50.58
2,20.42,90.25,50.62
2,20.44,90.14,50.68
2,20.79,90,50.27
2,20.73,89.95,50.27
2,20.7,90.01,50.36
2,20.74,90.06,50.37
2,20.69,90.12,50.45
2,20.63,90.07,50.45
2,20.64,90.18,50.53
2,20.58,90.13,50.53
2,20.83,90.05,50.27
2,20.8,90.11,50.39
2,20.75,90.18,50.46
2,20.7,90.23,50.53
2,20.44,90.08,50.7
2,20.35,89.97,50.75
2,20.52,90.08,50.61
2,20.52,90.08,50.53
2,20.65,90.02,50.4
2,20.57,90.02,50.38
2,20.51,89.97,50.37
2,20.57,90.02,50.45
2,20.51,89.97,50.44
2,20.63,89.91,50.34
3,20.71,89.79,50.27
2,20.48,90.04,50.6
2,20.44,90.04,50.67
2,20.43,89.97,50.62
2,20.34,89.96,50.68
2,20.46,90.03,50.53
2,20.34,89.8,50.57
2,20.42,89.92,50.57
2,20.4,89.81,50.44
2,20.44,89.93,50.39
2,20.57,89.69,50.26
2,20.51,89.79,50.32
2,20.33,89.56,50.36
2,20.4,89.71,50.4
2,20.42,89.71,50.31
2,20.42,89.59,50.25
2,20.42,89.71,50.54
2,20.34,89.58,50.55
2,20.35,90.01,50.78
2,20.35,90.08,50.76
2,20.34,90.25,50.68
2,20.35,90.14,50.75
2,20.34,90.19,50.7
2,19.96,90.64,50.36
2,19.85,90.64,50.24
2,19.83,90.65,50.24
2,19.93,90.64,50.34
2,20.18,90.53,50.31
2,20.18,90.5,50.31
2,20.18,90.47,50.31
2,20.18,90.47,50.34
2,25.2,85.42,52.05
4,21.9,85.28,51.59
14,21.52,85.24,51.98
4,21.91,85.28,52.46
3,24.43,85.54,50.96
3,24.09,85.54,51.05
3,24.06,85.53,51.37
3,23.44,85.51,51.25
3,24.62,85.74,50.54
3,24.31,85.73,50.7
3,23.96,85.54,50.58
3,24.1,85.73,50.71
4,23.65,85.54,50.6
4,22.01,85.54,50.56
4,22.94,85.54,50.58
3,24.32,85.85,50.5
3,24.13,85.77,50.5
2,24.32,85.91,50.31
2,24.53,86.17,50.3
4,20.94,85.8,50.31
4,23.72,85.6,50.31
3,24.01,85.7,50.31
4,22.01,85.76,50.31
4,22.95,85.72,50.31
2,23.88,85.54,55.08
2,22.94,85.54,55.05
2,22,85.54,55.05
2,24.5,85.54,55.8
2,23.8,85.74,55.69
2,22.93,85.74,55.68
2,20.94,85.54,55.76
2,22.02,85.74,55.67
2,22.94,85.74,56.38
2,21.44,85.54,56.51
2,21.46,85.91,56.94
2,20.53,90.19,50.61
2,20.5,90.14,50.67
2,20.59,90.24,50.61
2,20.43,90.25,50.68
2,20.45,90.14,50.75
2,20.44,90.19,50.7
