ppm HF Concentration mole,X (m),Y (m),Z (m)
2,21.9,85.28,51.59
2,21.52,85.24,51.98
3,21.91,85.28,52.46
2,21.65,85.41,51.59
2,21.51,85.39,52.03
2,21.65,85.4,52.46
2,21.58,85.51,51.52
2,22.44,85.38,51.59
2,21.96,85.21,51.72
3,21.64,85.14,52.02
3,21.98,85.21,52.34
2,22.43,85.33,52.46
2,21.97,85.48,51.59
2,21.37,85.51,51.95
2,21.75,85.42,52.34
2,21.75,85.44,51.72
2,21.63,85.41,52.03
2,22.14,85.52,51.5
2,21.65,85.64,51.61
2,22.01,85.17,52.03
2,22.43,85.3,52.34
2,22.44,85.39,51.72
2,22.03,85.57,51.72
2,21.46,85.63,51.94
2,21.8,85.46,52.02
2,21.65,85.78,51.66
2,22.17,85.65,51.61
2,22.44,85.42,52.02
2,22.06,85.68,52.03
2,21.55,85.79,51.94
3,17.16,85.27,52.46
2,17.11,85.2,52.34
3,36.31,52.07,38.29
4,39.6,49.61,37.55
2,39.43,47.05,38.13
5,35.62,45.07,37.07
3,36.34,51.88,39.28
16,32.43,48.88,37.92
20,18.42,50.04,38.71
2,36.36,51.82,47.21
3,39.64,49.42,38.53
5,35.67,44.93,38.06
4,31.8,41.77,36.99
3,36.39,51.69,42.31
13,32.48,48.72,38.9
33,28.59,45.66,37.76
30,21.61,46.23,38.1
10,18.44,49.9,39.7
16,14.59,46.82,38.28
2,39.58,47.99,47.21
4,32.53,48.61,47.21
2,39.58,48.03,41.91
4,36.2,44.14,39
5,31.86,41.66,37.99
2,28.01,38.55,36.93
8,32.56,48.54,42.1
27,28.63,45.52,38.75
29,24.78,42.45,37.56
19,21.64,46.09,39.09
23,17.78,43.04,37.78
3,18.45,49.74,42.49
7,14.6,46.68,39.27
12,10.76,43.64,37.94
12,20.87,38.03,37.13
10,13.84,38.62,37.3
2,-16.77,52.92,52.21
5,35.74,44.78,47.21
5,28.7,45.39,47.21
6,35.69,44.85,42.01
4,32.42,40.93,38.96
3,28.05,38.46,37.93
15,28.71,45.36,42.03
27,24.82,42.33,38.55
27,21.07,40.41,37.41
8,21.66,45.96,42.2
15,17.81,42.92,38.77
17,14.06,41.01,37.58
2,14.62,46.56,42.29
5,10.77,43.51,38.93
7,6.93,40.43,37.6
15,20.9,37.93,38.13
9,13.87,38.52,38.3
6,17.13,35.89,36.93
6,10.1,36.48,37.09
3,3.03,35.95,37.04
2,35.74,44.78,52.21
5,24.87,42.18,47.21
8,31.91,41.56,47.21
9,31.86,41.62,42.02
2,28.61,37.75,38.92
19,24.87,42.17,41.93
26,21.11,40.3,38.41
5,17.83,42.77,42.04
10,14.08,40.89,38.58
4,6.94,40.33,38.59
4,3.24,38.41,37.35
12,20.87,37.26,38.97
7,13.84,37.86,39.1
9,17.18,35.82,37.93
6,10.14,36.43,38.09
2,3.03,35.91,38.04
2,6.25,33.11,36.69
2,35.13,37.73,42.21
4,31.91,41.56,52.21
3,21.04,38.96,47.21
9,28.08,38.35,47.21
2,35.13,37.73,47.21
10,28.03,38.42,41.99
2,24.28,34.7,38.91
17,21.04,39.01,41.89
3,14,39.61,41.96
2,3.24,38.31,38.35
9,17.22,35.29,39.03
4,10.61,35.69,39.03
3,13.32,32.58,37.52
3,6.3,33.18,37.68
3,31.3,34.52,42.21
4,28.08,38.35,52.21
8,24.25,35.13,47.21
5,31.3,34.52,47.21
12,24.26,35.21,42.08
2,20.44,31.77,38.86
11,17.21,35.81,42.11
5,13.39,32.31,38.88
2,6.31,32.68,38.87
4,27.47,31.3,42.21
2,7.04,24.62,39.56
3,24.25,35.13,52.21
5,20.42,31.92,47.21
6,27.47,31.3,47.21
2,23.66,27.98,38.6
2,6.1,25.18,37.73
2,5.64,23.6,39.78
11,20.42,31.92,42.21
2,16.46,28.53,38.51
5,13.38,32.54,42.21
3,9.59,28.91,38.51
6,23.64,28.09,42.21
2,7.08,25.25,40.3
2,9.72,25.16,39.89
2,7,21.47,40.74
2,8.19,24.25,40.89
2,20.42,31.92,52.21
2,27.47,31.3,52.21
3,16.59,28.71,47.21
5,23.64,28.09,47.21
2,12.41,26.6,38
2,19.57,24.83,38.29
2,5.76,26.85,38.27
2,5.61,24.22,40.63
2,26.85,24.26,42.21
9,16.59,28.71,42.21
4,11.89,27.26,40.45
2,13.93,24.95,38.61
2,9.55,29.27,42.18
7,19.81,24.88,42.21
2,7,21.95,41.68
2,8.24,24.87,41.69
2,10.62,24.01,39.72
2,23.64,28.09,52.21
2,12.76,25.49,47.21
2,26.85,24.26,47.21
4,19.81,24.88,47.21
2,15.89,21.69,38.25
2,23.03,20.96,38.2
2,5.09,18.82,40.56
3,23.02,21.05,42.21
5,12.8,25.31,42.29
2,6.97,22.31,43.48
5,15.86,21.66,42.11
2,9.19,21.73,41.01
2,10.68,18.32,39.96
2,19.81,24.88,52.21
3,15.98,21.66,47.21
3,23.02,21.05,47.21
2,19.13,17.76,37.94
2,6.79,14.95,41.67
4,19.19,17.83,42.21
4,12.26,18.48,42.29
3,9.69,22.2,42.96
2,9.14,15.16,41.25
2,12.15,18.45,47.21
3,19.19,17.83,47.21
2,15.69,14.71,38.5
2,6.73,15.13,43.48
3,15.38,14.62,42.22
3,9.48,15.28,43.13
2,8.32,15.23,47.21
2,15.36,14.62,47.21
2,4.2,11.99,42.76
3,11.76,11.42,42.51
2,11.53,11.4,47.21
2,6.37,8.26,43.36
2,9.22,8.17,43.24
2,7.7,8.19,47.21
2,7.16,92.58,44.08
2,7.15,92.59,44.08
2,7.17,92.59,44.09
2,7.15,92.59,44.09
2,7.16,92.58,44.09
2,7.16,92.58,44.1
2,7.17,92.58,44.09
2,7.17,92.58,44.08
2,7.17,92.59,44.08
2,7.17,92.58,44.07
2,7.17,92.59,44.07
2,7.17,92.59,44.06
2,7.17,92.59,44.1
2,7.17,92.59,44.09
2,7.18,92.59,44.09
2,7.17,92.58,44.09
2,7.17,92.58,44.1
2,7.18,92.59,44.1
2,7.17,92.58,44.09
2,7.17,92.59,44.1
2,7.15,92.59,44.11
2,7.15,92.59,44.1
2,7.15,92.58,44.09
2,7.16,92.58,44.1
2,7.16,92.58,44.11
2,7.17,92.58,44.1
2,7.17,92.58,44.11
2,7.17,92.58,44.08
2,7.18,92.59,44.08
2,7.17,92.59,44.08
2,7.17,92.58,44.05
2,7.18,92.58,44.08
2,7.18,92.59,44.04
2,7.17,92.58,44.07
2,7.18,92.59,44.07
2,7.17,92.58,44.06
2,7.18,92.59,44.06
2,7.17,92.59,44.11
2,7.18,92.59,44.1
2,7.18,92.59,44.09
3,7.18,92.59,44.09
2,7.18,92.58,44.09
2,7.18,92.58,44.1
3,7.18,92.59,44.1
3,7.18,92.59,44.11
2,7.18,92.59,44.12
3,7.17,92.58,44.1
2,7.18,92.58,44.11
3,7.17,92.59,44.11
2,7.17,92.59,44.12
2,7.15,92.58,44.1
2,7.15,92.59,44.12
2,7.15,92.59,44.11
2,7.14,92.59,44.11
2,7.15,92.58,44.1
2,7.16,92.58,44.11
2,7.16,92.58,44.12
2,7.17,92.58,44.11
2,7.17,92.58,44.12
2,7.18,92.59,44.08
2,7.18,92.59,44.08
2,7.18,92.59,44.05
2,7.19,92.58,44.08
2,7.19,92.59,44.04
2,7.19,92.58,44.04
2,7.18,92.59,44.07
2,7.18,92.59,44.07
2,7.19,92.58,44.07
