ppm HF Concentration mole,X (m),Y (m),Z (m)
143181,74.85,65.87,40.85
10615,74.86,65.87,40.85
29168,74.86,65.87,40.86
134198,74.85,65.87,40.85
51281,74.85,65.87,40.85
6994,74.85,65.87,40.85
74799,74.85,65.87,40.85
13883,74.85,65.87,40.85
98662,74.85,65.87,40.85
445423,74.85,65.87,40.85
170078,74.85,65.87,40.85
41095,74.85,65.87,40.85
95069,74.85,65.87,40.85
206039,74.84,65.87,40.85
38150,74.85,65.87,40.85
106493,74.84,65.87,40.85
362600,74.84,65.87,40.85
500308,74.84,65.87,40.85
564011,74.84,65.87,40.85
551339,74.84,65.87,40.85
214662,74.84,65.87,40.85
14689,74.86,65.87,40.86
315149,74.86,65.87,40.86
5591,74.86,65.87,40.86
492467,74.86,65.87,40.86
136,74.86,65.87,40.85
1032,74.85,65.87,40.85
423,74.86,65.87,40.85
160054,74.86,65.87,40.85
565,74.85,65.87,40.85
95,74.85,65.87,40.85
3791,74.85,65.87,40.85
2033,74.85,65.87,40.85
18800,74.85,65.87,40.85
726591,74.85,65.87,40.85
1091,74.84,65.87,40.89
185599,74.85,65.87,40.89
386781,74.85,65.87,40.88
386,74.86,65.87,40.86
257766,74.86,65.87,40.88
403519,74.86,65.87,40.88
129035,74.86,65.87,40.86
404,74.86,65.87,40.86
153,74.86,65.87,40.86
32,74.86,65.87,40.85
74862,74.85,65.87,40.85
460070,74.85,65.87,40.85
90,74.85,65.87,40.85
140661,74.85,65.87,40.85
8966,74.85,65.87,40.85
839,74.85,65.87,40.85
15340,74.85,65.87,40.85
22670,74.85,65.87,40.85
130538,74.85,65.87,40.85
16,74.85,65.87,40.85
17012,74.85,65.87,40.85
314,74.85,65.87,40.85
2594,74.85,65.87,40.85
8488,74.85,65.87,40.85
811,74.85,65.87,40.85
601,74.85,65.87,40.84
4843,74.85,65.87,40.84
20614,74.84,65.87,40.84
60290,74.84,65.87,40.84
122448,74.84,65.87,40.84
200184,74.84,65.87,40.84
134326,74.85,65.87,40.85
282992,74.85,65.87,40.85
475198,74.84,65.87,40.85
592006,74.83,65.87,40.85
592984,74.84,65.87,40.85
662594,74.84,65.87,40.85
724497,74.84,65.87,40.85
780157,74.84,65.87,40.85
568076,74.83,65.87,40.85
573786,74.83,65.87,40.85
546649,74.83,65.87,40.85
493562,74.83,65.87,40.85
8415,74.85,65.87,40.85
39600,74.85,65.87,40.85
41150,74.85,65.87,40.85
2573,74.85,65.87,40.85
13508,74.85,65.87,40.85
105064,74.85,65.87,40.85
126782,74.84,65.87,40.85
230153,74.84,65.87,40.85
256002,74.84,65.87,40.85
28553,74.85,65.87,40.85
48511,74.84,65.87,40.85
82396,74.84,65.87,40.85
125350,74.84,65.87,40.85
396547,74.84,65.87,40.85
395783,74.84,65.87,40.85
563434,74.84,65.87,40.85
480535,74.84,65.87,40.85
603168,74.84,65.87,40.85
504392,74.84,65.87,40.85
574543,74.84,65.87,40.85
477081,74.84,65.87,40.85
455227,74.83,65.87,40.85
175541,74.84,65.87,40.85
231707,74.84,65.87,40.85
325727,74.84,65.87,40.85
385393,74.84,65.87,40.85
