ppm HF Concentration mole,X (m),Y (m),Z (m)
144058,74.85,65.87,40.85
10635,74.86,65.87,40.85
29133,74.86,65.87,40.86
134479,74.85,65.87,40.85
51814,74.85,65.87,40.85
7124,74.85,65.87,40.85
75217,74.85,65.87,40.85
14066,74.85,65.87,40.85
99397,74.85,65.87,40.85
445500,74.85,65.87,40.85
170953,74.85,65.87,40.85
41553,74.85,65.87,40.85
95756,74.85,65.87,40.85
206691,74.84,65.87,40.85
38590,74.85,65.87,40.85
107098,74.84,65.87,40.85
362645,74.84,65.87,40.85
499590,74.84,65.87,40.85
562857,74.84,65.87,40.85
550123,74.84,65.87,40.85
214953,74.84,65.87,40.85
14641,74.86,65.87,40.86
314641,74.86,65.87,40.86
5636,74.86,65.87,40.86
492775,74.86,65.87,40.86
139,74.86,65.87,40.85
1058,74.85,65.87,40.85
428,74.86,65.87,40.85
160012,74.86,65.87,40.85
576,74.85,65.87,40.85
97,74.85,65.87,40.85
3906,74.85,65.87,40.85
2076,74.85,65.87,40.85
19182,74.85,65.87,40.85
726322,74.85,65.87,40.85
1027,74.84,65.87,40.89
184701,74.85,65.87,40.89
386416,74.85,65.87,40.88
383,74.86,65.87,40.86
257034,74.86,65.87,40.88
403440,74.86,65.87,40.88
128989,74.86,65.87,40.86
403,74.86,65.87,40.86
154,74.86,65.87,40.86
33,74.86,65.87,40.85
75453,74.85,65.87,40.85
459877,74.85,65.87,40.85
92,74.85,65.87,40.85
141139,74.85,65.87,40.85
9092,74.85,65.87,40.85
855,74.85,65.87,40.85
15508,74.85,65.87,40.85
22943,74.85,65.87,40.85
131051,74.85,65.87,40.85
17,74.85,65.87,40.85
17175,74.85,65.87,40.85
321,74.85,65.87,40.85
2647,74.85,65.87,40.85
8631,74.85,65.87,40.85
832,74.85,65.87,40.85
618,74.85,65.87,40.84
4946,74.85,65.87,40.84
20887,74.84,65.87,40.84
60712,74.84,65.87,40.84
122696,74.84,65.87,40.84
199852,74.84,65.87,40.84
134879,74.85,65.87,40.85
283264,74.85,65.87,40.85
474576,74.84,65.87,40.85
591093,74.83,65.87,40.85
592089,74.84,65.87,40.85
661822,74.84,65.87,40.85
723631,74.84,65.87,40.85
779387,74.84,65.87,40.85
567445,74.83,65.87,40.85
572918,74.83,65.87,40.85
545692,74.83,65.87,40.85
492624,74.83,65.87,40.85
8567,74.85,65.87,40.85
39947,74.85,65.87,40.85
41658,74.85,65.87,40.85
2632,74.85,65.87,40.85
13743,74.85,65.87,40.85
105622,74.85,65.87,40.85
127505,74.84,65.87,40.85
230534,74.84,65.87,40.85
256485,74.84,65.87,40.85
28827,74.85,65.87,40.85
48977,74.84,65.87,40.85
82812,74.84,65.87,40.85
125876,74.84,65.87,40.85
396176,74.84,65.87,40.85
395319,74.84,65.87,40.85
562461,74.84,65.87,40.85
479676,74.84,65.87,40.85
602011,74.84,65.87,40.85
503345,74.84,65.87,40.85
573372,74.84,65.87,40.85
476081,74.84,65.87,40.85
454109,74.83,65.87,40.85
175699,74.84,65.87,40.85
231713,74.84,65.87,40.85
325000,74.84,65.87,40.85
384243,74.84,65.87,40.85
371886,74.84,65.87,40.85
251326,74.86,65.87,40.86
714393,74.86,65.87,40.86
274763,74.86,65.87,40.86
654518,74.86,65.87,40.86
22900,74.86,65.87,40.86
154994,74.85,65.87,40.86
71781,74.86,65.87,40.86
259334,74.85,65.87,40.86
361454,74.85,65.87,40.86
492370,74.85,65.87,40.86
404986,74.85,65.87,40.86
510543,74.85,65.87,40.86
39,74.86,65.87,40.85
6,74.86,65.87,40.85
261,74.86,65.87,40.85
237,74.86,65.87,40.85
23668,74.85,65.87,40.85
4209,74.86,65.87,40.85
79014,74.85,65.87,40.85
323621,74.85,65.87,40.85
472478,74.85,65.87,40.85
194421,74.85,65.87,40.85
495340,74.85,65.87,40.85
44,74.86,65.87,40.85
2962,74.85,65.87,40.85
1857,74.85,65.87,40.85
11,74.86,65.87,40.85
278,74.85,65.87,40.85
291,74.85,65.87,40.85
67191,74.85,65.87,40.85
293643,74.85,65.87,40.85
7510,74.85,65.87,40.85
3310,74.85,65.87,40.85
111041,74.85,65.87,40.85
583405,74.85,65.87,40.85
666186,74.85,65.87,40.85
577862,74.85,65.87,40.85
668829,74.85,65.87,40.85
753251,74.85,65.87,40.85
751279,74.85,65.87,40.85
615286,74.85,65.87,40.85
667613,74.85,65.87,40.85
382900,74.85,65.87,40.85
739745,74.85,65.87,40.85
300384,74.85,65.87,40.85
749198,74.85,65.87,40.85
776586,74.85,65.87,40.85
443141,74.85,65.87,40.85
570806,74.84,65.87,40.85
615330,74.83,65.87,40.85
618825,74.84,65.87,40.85
665218,74.84,65.87,40.85
734011,74.84,65.87,40.85
820287,74.84,65.87,40.85
655120,74.83,65.87,40.85
594463,74.85,65.87,40.86
674955,74.85,65.87,40.86
594721,74.85,65.87,40.86
675603,74.85,65.87,40.86
754275,74.85,65.87,40.86
754869,74.85,65.87,40.86
586275,74.85,65.87,40.86
672906,74.85,65.87,40.86
592766,74.85,65.87,40.86
675310,74.85,65.87,40.86
755122,74.85,65.87,40.86
754623,74.85,65.87,40.86
669359,74.83,65.87,40.85
441631,74.83,65.87,40.85
87736,74.86,65.87,40.88
29567,74.85,65.87,40.88
3769,74.85,65.87,40.88
97751,74.85,65.87,40.88
342467,74.85,65.87,40.88
262044,74.85,65.87,40.88
341467,74.85,65.87,40.88
26,74.85,65.87,40.88
27579,74.85,65.87,40.88
17878,74.85,65.87,40.88
150020,74.85,65.87,40.88
8290,74.85,65.87,40.89
105873,74.85,65.87,40.88
124,74.85,65.87,40.88
18189,74.85,65.87,40.88
206,74.85,65.87,40.89
5630,74.84,65.87,40.89
3,74.84,65.87,40.89
28,74.84,65.87,40.89
19907,74.84,65.87,40.89
37378,74.84,65.87,40.89
68302,74.84,65.87,40.89
36381,74.84,65.87,40.89
192,74.84,65.87,40.89
165,74.83,65.87,40.89
4975,74.85,65.87,40.89
30805,74.85,65.87,40.89
98269,74.84,65.87,40.89
2507,74.83,65.87,40.89
137335,74.84,65.87,40.89
203772,74.84,65.87,40.89
265823,74.84,65.87,40.89
281809,74.84,65.87,40.89
782,74.83,65.87,40.89
1138,74.83,65.87,40.89
446853,74.85,65.87,40.88
565132,74.85,65.87,40.88
420573,74.85,65.87,40.88
534646,74.85,65.87,40.88
671434,74.85,65.87,40.88
642061,74.85,65.87,40.88
427501,74.85,65.87,40.88
466982,74.85,65.87,40.88
126442,74.85,65.87,40.88
34991,74.85,65.87,40.89
347676,74.85,65.87,40.88
582162,74.85,65.87,40.88
105256,74.85,65.87,40.88
637111,74.85,65.87,40.88
273690,74.84,65.87,40.88
380246,74.84,65.87,40.88
444862,74.84,65.87,40.88
543374,74.84,65.87,40.88
570658,74.84,65.87,40.89
20548,74.83,65.87,40.88
75769,74.83,65.87,40.88
38619,74.86,65.87,40.88
4960,74.86,65.87,40.86
6,74.86,65.87,40.86
217535,74.86,65.87,40.87
470620,74.86,65.87,40.87
617525,74.86,65.87,40.87
209384,74.86,65.87,40.87
529931,74.86,65.87,40.87
626258,74.86,65.87,40.87
199007,74.86,65.87,40.87
474206,74.86,65.87,40.87
609353,74.86,65.87,40.87
212198,74.86,65.87,40.87
461434,74.86,65.87,40.87
612096,74.86,65.87,40.87
580106,74.85,65.87,40.87
662093,74.85,65.87,40.87
582388,74.85,65.87,40.87
664917,74.85,65.87,40.87
743773,74.85,65.87,40.87
746397,74.85,65.87,40.87
586626,74.85,65.87,40.87
668733,74.85,65.87,40.87
584436,74.85,65.87,40.87
666974,74.85,65.87,40.87
749609,74.85,65.87,40.87
748220,74.85,65.87,40.87
102552,74.86,65.87,40.86
526272,74.86,65.87,40.86
644104,74.86,65.87,40.86
33626,74.86,65.87,40.86
389963,74.86,65.87,40.86
651090,74.86,65.87,40.86
168336,74.86,65.87,40.86
577719,74.86,65.87,40.86
635008,74.86,65.87,40.86
194355,74.86,65.87,40.86
565470,74.86,65.87,40.86
631968,74.86,65.87,40.86
591771,74.85,65.87,40.86
672938,74.85,65.87,40.86
593204,74.85,65.87,40.86
673975,74.85,65.87,40.86
752756,74.85,65.87,40.86
753552,74.85,65.87,40.86
588742,74.85,65.87,40.86
670352,74.85,65.87,40.86
590436,74.85,65.87,40.86
671771,74.85,65.87,40.86
751845,74.85,65.87,40.86
750796,74.85,65.87,40.86
617012,74.86,65.87,40.87
72383,74.86,65.87,40.87
498771,74.86,65.87,40.87
589052,74.86,65.87,40.87
24447,74.86,65.87,40.87
355320,74.86,65.87,40.87
177321,74.86,65.87,40.87
479140,74.86,65.87,40.87
610416,74.86,65.87,40.87
147630,74.86,65.87,40.87
527305,74.86,65.87,40.87
617184,74.86,65.87,40.87
547049,74.85,65.87,40.87
634215,74.85,65.87,40.87
559869,74.85,65.87,40.87
643681,74.85,65.87,40.87
721518,74.85,65.87,40.87
728684,74.85,65.87,40.87
569705,74.85,65.87,40.87
651684,74.85,65.87,40.87
576288,74.85,65.87,40.87
657859,74.85,65.87,40.87
734925,74.85,65.87,40.87
739987,74.85,65.87,40.87
160512,74.86,65.87,40.88
603445,74.86,65.87,40.88
4548,74.86,65.87,40.87
237191,74.86,65.87,40.88
586886,74.86,65.87,40.88
7016,74.86,65.87,40.88
77004,74.85,65.87,40.88
29515,74.86,65.87,40.88
171491,74.85,65.87,40.88
287458,74.85,65.87,40.88
390716,74.85,65.87,40.88
279618,74.85,65.87,40.88
370711,74.85,65.87,40.88
512605,74.85,65.87,40.88
611803,74.85,65.87,40.88
531455,74.85,65.87,40.88
623511,74.85,65.87,40.88
705183,74.85,65.87,40.88
713599,74.85,65.87,40.88
