ppm NH3 Concentration mole,X (m),Y (m),Z (m)
37,-97,67.58,40.28
29,-96.94,67.57,40.26
42,-96.94,67.55,40.21
208,-97.38,67.59,40.21
138,-97.38,67.61,40.26
84,-97.21,67.59,40.28
158,-97.38,67.6,40.35
54,-96.99,67.57,40.35
48,-96.99,67.58,40.34
70,-97.05,67.56,40.21
48,-97.05,67.58,40.26
65,-97,67.55,40.29
347,-97.82,67.64,40.35
324,-97.7,67.64,40.28
289,-97.71,67.64,40.34
287,-97.71,67.63,40.35
226,-97.6,67.63,40.34
260,-97.6,67.62,40.26
232,-97.6,67.62,40.35
181,-97.49,67.62,40.34
197,-97.49,67.62,40.26
286,-97.49,67.59,40.21
193,-97.5,67.61,40.35
347,-97.6,67.6,40.22
25,-96.78,67.53,40.29
31,-96.88,67.57,40.34
40,-96.89,67.54,40.29
35,-96.88,67.56,40.35
48,-96.89,67.5,40.23
44,-96.94,67.57,40.35
38,-96.94,67.57,40.34
77,-97,67.51,40.23
55,-96.94,67.53,40.28
53,-96.94,67.56,40.38
118,-97.06,67.48,40.24
82,-96.95,67.47,40.24
175,-97.44,67.6,40.35
274,-97.44,67.55,40.22
105,-97.22,67.59,40.35
96,-97.21,67.6,40.34
144,-97.38,67.61,40.34
68,-97.16,67.59,40.26
105,-97.16,67.57,40.22
207,-97.33,67.54,40.22
142,-97.33,67.6,40.35
203,-97.38,67.57,40.28
189,-97.38,67.58,40.32
105,-97.27,67.6,40.26
150,-97.27,67.58,40.22
131,-97.22,67.57,40.29
172,-97.38,67.59,40.38
70,-97,67.56,40.32
69,-97.06,67.58,40.35
61,-97.06,67.58,40.34
113,-97.11,67.52,40.23
86,-97.05,67.54,40.28
78,-97.05,67.57,40.38
474,-97.82,67.64,40.24
410,-97.73,67.63,40.23
360,-97.82,67.65,40.34
404,-97.82,67.65,40.3
386,-97.93,67.65,40.35
316,-97.77,67.63,40.35
363,-97.87,67.64,40.35
395,-97.82,67.61,40.28
356,-97.82,67.62,40.32
304,-97.82,67.62,40.38
334,-97.66,67.62,40.23
261,-97.66,67.62,40.35
308,-97.71,67.61,40.32
341,-97.72,67.6,40.29
274,-97.71,67.62,40.38
335,-97.55,67.56,40.22
214,-97.55,67.61,40.35
263,-97.6,67.6,40.32
289,-97.6,67.58,40.28
236,-97.6,67.61,40.38
229,-97.5,67.59,40.32
252,-97.49,67.58,40.28
204,-97.49,67.6,40.38
392,-97.66,67.58,40.22
308,-97.5,67.5,40.23
28,-96.83,67.56,40.35
25,-96.78,67.49,40.23
28,-96.78,67.54,40.32
45,-96.89,67.55,40.32
34,-96.83,67.52,40.28
34,-96.83,67.55,40.38
28,-96.73,67.44,40.23
51,-96.84,67.45,40.24
54,-96.89,67.49,40.29
84,-97,67.5,40.29
57,-96.94,67.54,40.32
70,-96.94,67.52,40.35
64,-96.94,67.56,40.43
141,-97.06,67.44,40.25
117,-97.06,67.47,40.29
137,-97.01,67.39,40.26
85,-96.95,67.46,40.3
105,-96.95,67.43,40.25
212,-97.44,67.58,40.32
184,-97.44,67.6,40.37
257,-97.39,67.49,40.23
238,-97.44,67.54,40.28
278,-97.45,67.46,40.24
89,-97.16,67.59,40.35
76,-97.15,67.59,40.34
132,-97.22,67.58,40.32
126,-97.28,67.59,40.35
116,-97.28,67.6,40.34
153,-97.22,67.53,40.23
121,-97.17,67.55,40.28
105,-97.16,67.58,40.38
155,-97.17,67.49,40.23
203,-97.28,67.49,40.24
193,-97.33,67.53,40.29
173,-97.33,67.57,40.32
152,-97.33,67.59,40.37
192,-97.38,67.56,40.36
159,-97.27,67.56,40.28
173,-97.38,67.59,40.44
140,-97.27,67.59,40.38
86,-97.05,67.55,40.32
116,-97.11,67.51,40.29
98,-97.05,67.53,40.35
90,-97.05,67.56,40.44
544,-97.94,67.63,40.21
506,-97.88,67.65,40.23
498,-97.82,67.62,40.21
431,-97.71,67.61,40.22
450,-97.77,67.63,40.23
411,-97.93,67.66,40.34
432,-98.04,67.66,40.35
504,-97.93,67.65,40.27
397,-97.99,67.65,40.35
388,-97.93,67.63,40.33
436,-97.94,67.61,40.28
312,-97.93,67.63,40.38
429,-98.04,67.64,40.33
433,-98.1,67.65,40.35
303,-98.04,67.64,40.38
490,-98.04,67.62,40.28
332,-97.77,67.6,40.32
353,-97.77,67.56,40.29
300,-97.77,67.62,40.37
392,-97.88,67.58,40.29
365,-97.88,67.61,40.32
326,-97.88,67.63,40.37
285,-97.83,67.59,40.36
219,-97.82,67.62,40.44
355,-97.61,67.51,40.24
288,-97.66,67.6,40.32
311,-97.66,67.56,40.29
259,-97.66,67.61,40.37
269,-97.71,67.58,40.36
228,-97.71,67.61,40.44
249,-97.55,67.59,40.32
276,-97.55,67.54,40.29
219,-97.55,67.61,40.37
245,-97.6,67.58,40.36
215,-97.6,67.6,40.44
221,-97.49,67.57,40.36
196,-97.49,67.6,40.44
401,-97.72,67.52,40.23
358,-97.67,67.48,40.24
318,-97.56,67.47,40.24
251,-97.5,67.49,40.3
27,-96.67,67.39,40.24
36,-96.83,67.53,40.32
33,-96.78,67.48,40.28
29,-96.72,67.51,40.35
26,-96.72,67.54,40.43
46,-96.83,67.51,40.35
43,-96.83,67.55,40.44
43,-96.74,67.4,40.25
34,-96.72,67.43,40.29
66,-96.79,67.37,40.26
69,-96.84,67.42,40.25
56,-96.84,67.45,40.29
65,-96.89,67.48,40.35
26,-96.67,67.46,40.35
103,-96.9,67.38,40.26
131,-96.96,67.33,40.27
101,-96.85,67.32,40.27
170,-97.13,67.31,40.28
186,-97.18,67.36,40.27
170,-97.12,67.41,40.25
159,-97.07,67.34,40.27
93,-97,67.49,40.35
76,-96.94,67.55,40.5
79,-96.94,67.52,40.42
122,-97.06,67.44,40.35
117,-97.01,67.38,40.36
94,-96.95,67.43,40.35
234,-97.34,67.45,40.24
185,-97.44,67.59,40.45
209,-97.44,67.53,40.35
219,-97.39,67.48,40.3
264,-97.45,67.42,40.25
225,-97.45,67.45,40.3
116,-97.16,67.56,40.32
151,-97.27,67.57,40.32
153,-97.22,67.52,40.29
129,-97.16,67.54,40.35
120,-97.16,67.57,40.44
175,-97.17,67.46,40.24
149,-97.17,67.48,40.29
200,-97.23,67.42,40.25
185,-97.29,67.47,40.3
181,-97.33,67.52,40.35
173,-97.38,67.55,40.43
162,-97.38,67.58,40.5
147,-97.27,67.58,40.44
160,-97.27,67.55,40.35
122,-97.11,67.5,40.35
105,-97.1,67.57,40.45
100,-97.04,67.55,40.5
104,-97.05,67.53,40.42
543,-97.99,67.6,40.22
507,-97.88,67.59,40.22
460,-97.77,67.58,40.22
481,-98.04,67.67,40.34
470,-98.15,67.66,40.35
584,-98.04,67.66,40.27
589,-98.04,67.64,40.21
398,-97.99,67.62,40.33
424,-97.99,67.59,40.29
341,-97.99,67.64,40.37
289,-97.93,67.6,40.36
175,-97.93,67.63,40.44
120,-98.04,67.64,40.44
422,-98.1,67.63,40.33
286,-98.04,67.61,40.36
276,-98.1,67.64,40.38
456,-98.1,67.59,40.29
296,-97.73,67.51,40.3
346,-97.94,67.53,40.3
332,-97.83,67.51,40.29
267,-97.77,67.56,40.35
209,-97.77,67.61,40.45
273,-97.88,67.57,40.35
169,-97.88,67.63,40.45
192,-97.83,67.59,40.43
122,-97.82,67.61,40.5
274,-97.61,67.5,40.3
252,-97.66,67.55,40.35
213,-97.66,67.61,40.45
160,-97.71,67.6,40.5
204,-97.71,67.58,40.42
232,-97.55,67.54,40.35
201,-97.55,67.6,40.45
174,-97.6,67.59,40.5
201,-97.6,67.57,40.42
174,-97.49,67.58,40.5
191,-97.49,67.56,40.42
385,-97.78,67.46,40.24
253,-97.67,67.47,40.31
325,-97.67,67.44,40.25
294,-97.56,67.43,40.25
246,-97.56,67.46,40.31
212,-97.5,67.48,40.35
62,-96.69,67.27,40.28
39,-96.63,67.3,40.26
39,-96.68,67.36,40.25
33,-96.67,67.38,40.3
27,-96.62,67.4,40.34
66,-96.74,67.31,40.27
42,-96.78,67.47,40.34
35,-96.72,67.53,40.5
37,-96.72,67.5,40.42
55,-96.83,67.54,40.5
56,-96.83,67.51,40.42
43,-96.73,67.41,40.34
65,-96.79,67.37,40.36
67,-96.84,67.42,40.35
68,-96.89,67.54,40.53
73,-96.89,67.48,40.42
71,-96.89,67.53,40.6
30,-96.67,67.52,40.52
29,-96.61,67.48,40.48
34,-96.67,67.46,40.42
34,-96.67,67.52,40.58
27,-96.57,67.34,40.35
93,-96.8,67.28,40.28
147,-97.02,67.3,40.28
110,-96.97,67.33,40.37
92,-96.9,67.38,40.36
124,-96.91,67.27,40.29
86,-96.85,67.32,40.37
194,-97.24,67.32,40.28
164,-97.13,67.27,40.29
131,-97.13,67.31,40.38
145,-97.18,67.35,40.37
139,-97.12,67.39,40.36
128,-97.07,67.34,40.37
91,-97,67.54,40.52
97,-97,67.49,40.42
84,-96.94,67.51,40.48
113,-97.06,67.44,40.43
107,-97.01,67.38,40.43
92,-96.95,67.43,40.43
264,-97.51,67.38,40.26
142,-97.44,67.57,40.58
213,-97.29,67.37,40.26
232,-97.34,67.41,40.25
196,-97.34,67.44,40.31
