ppm NH3 Concentration mole,X (m),Y (m),Z (m)
762,-99.55,67.55,40.39
3161,-99.67,67.45,40.42
71,-99.66,67.47,40.69
28,-99.43,67.21,40.44
32,-99.27,66.87,40.42
47,-99.57,67.34,40.43
36740,-99.78,67.39,40.45
277,-99.49,67.08,40.42
1628,-99.78,67.41,40.72
25,-99.31,66.43,40.39
937,-99.52,66.66,40.39
727,-99.68,67.24,40.42
18059,-99.79,67.32,40.44
4030,-99.71,66.9,40.39
47,-99.68,67.24,40.81
54,-99.78,67.36,40.81
130,-99.55,66.23,40.39
5860,-99.76,66.46,40.39
690,-99.7,67.22,40.7
1831,-99.79,67.3,40.7
427,-99.72,66.89,40.74
42493,-99.95,66.78,40.39
52195,-99.91,67.16,40.4
235,-99.9,67.17,40.94
31561,-99.96,66.63,40.39
161,-99.79,66.03,40.4
92,-99.76,66.46,40.84
13177,-99.99,66.26,40.4
446,-99.94,66.82,41.01
128048,-100.35,67.19,40.39
16177,-99.95,66.78,40.8
18140,-99.92,67.12,40.74
82317,-100.15,66.95,40.39
330,-100.12,66.99,41.01
592,-100.31,67.22,41
108,-100.95,67.91,40.39
6567,-99.96,66.63,40.83
54111,-100.19,66.51,40.39
39749,-100.22,66.14,40.41
27,-99.59,65.79,40.97
505,-100.03,65.82,40.43
202,-99.83,65.59,40.44
802,-99.99,66.26,40.92
50,-99.95,66.71,41.2
139025,-100.55,67.43,40.39
78989,-100.76,67.66,40.39
73894,-100.36,67.18,40.78
125762,-100.59,66.99,40.39
35546,-100.15,66.95,40.79
99558,-100.39,66.75,40.39
60,-100.15,66.95,41.2
145,-100.35,67.19,41.2
67,-100.96,67.89,40.74
954,-100.05,63.3,40.58
6899,-100.46,63.63,40.58
92,-99.3,59.36,41.35
33,-99.07,60.9,40.62
161,-99.57,63.56,40.57
3051,-99.97,64.04,40.55
1161,-99.78,65.15,40.47
285,-99.49,64.44,40.52
31,-98.98,65.06,41.58
72337,-100.43,66.31,40.41
17466,-100.19,66.51,40.89
28071,-100.23,66,40.43
11220,-100.22,66.14,40.99
549,-100.03,65.82,41.04
579,-99.83,65.59,41.08
25350,-100.25,65.49,40.47
155,-100.18,66.53,41.26
78693,-100.56,67.42,40.78
126430,-100.79,67.23,40.39
65529,-101,67.46,40.39
28981,-100.77,67.65,40.76
119971,-100.83,66.79,40.41
68641,-100.59,66.99,40.86
105810,-100.63,66.55,40.41
44851,-100.39,66.75,40.87
580,-100.38,66.76,41.24
1205,-100.58,67,41.24
192,-101.2,67.64,40.39
294,-100.09,63,40.58
38,-100.04,63.32,41.56
58,-99.76,62.11,40.58
51714,-101.26,64.6,40.57
23602,-100.86,64.12,40.57
132,-100.45,63.64,41.55
313,-100.57,62.69,40.58
12669,-100.96,63.21,40.58
10029,-100.96,60.98,40.76
26,-99.1,59.7,42.29
1777,-100.17,60.05,41.07
28,-98.95,61.13,41.6
30,-98.03,60.45,42.61
47,-98.98,60.02,42.86
27,-98.6,64.39,42.04
14421,-100.37,64.52,40.54
104,-99.97,64.04,41.48
4730,-99.92,64.86,40.5
55,-99.78,65.15,41.2
34,-99.49,64.44,41.36
33,-99,64.86,41.98
40706,-100.77,65.01,40.53
69143,-100.69,65.89,40.46
25171,-100.43,66.31,40.98
7157,-100.23,66,41.03
98,-100.22,66.18,41.34
148,-100.39,66.36,41.33
6130,-100.25,65.49,41.18
23976,-100.36,65.21,40.5
112804,-101.04,67.02,40.4
64825,-100.8,67.22,40.85
49356,-101.24,67.26,40.4
19089,-101,67.46,40.83
1624,-100.78,67.24,41.23
102411,-101.1,66.36,40.45
58628,-100.83,66.79,40.96
45754,-100.63,66.55,40.96
356,-100.59,66.58,41.32
