ppm NH3 Concentration mole,X (m),Y (m),Z (m)
25,-96.03,67.48,40.27
27,-95.79,67.46,40.24
25,-95.79,67.46,40.32
26,-95.9,67.47,40.25
25,-96.01,67.43,40.24
26,-95.79,67.42,40.24
27,-95.66,67.45,40.24
27,-95.49,67.43,40.23
25,-95.66,67.45,40.33
25,-95.91,67.36,40.24
26,-95.69,67.35,40.25
25,-95.45,67.43,40.32
26,-95.46,67.33,40.26
26,-95.58,67.28,40.26
25,-95.8,67.23,40.26
25,-95.36,67.23,40.27
26,-95.48,67.09,40.29
26,-95.59,67.18,40.27
25,-95.06,66.73,40.36
25,-95.26,66.97,40.32
25,-95.7,67.11,40.28
25,-94.86,66.48,40.4
25,-95.1,66.35,40.43
25,-94.65,66.17,40.42
25,-95.11,66.2,40.42
27,-94.68,65.85,40.39
26,-94.9,66.03,40.4
27,-94.7,65.71,40.39
27,-94.52,65.33,40.4
25,-94.94,65.59,40.39
2554,-99.55,67.55,40.39
11063,-99.67,67.45,40.42
39959,-99.78,67.39,40.45
33,-99.31,66.43,40.39
405,-99.52,66.66,40.39
64,-99.68,67.24,40.42
27251,-99.79,67.32,40.44
7151,-99.71,66.9,40.39
416,-99.55,66.23,40.39
10346,-99.76,66.46,40.39
25,-99.7,67.22,40.7
17766,-99.79,67.3,40.7
47,-99.72,66.89,40.74
42192,-99.95,66.78,40.39
53787,-99.91,67.16,40.4
33075,-99.96,66.63,40.39
426,-99.79,66.03,40.4
18776,-99.99,66.26,40.4
120367,-100.35,67.19,40.39
14825,-99.95,66.78,40.8
21254,-99.92,67.12,40.74
81307,-100.15,66.95,40.39
73,-100.31,67.22,41
58,-100.95,67.91,40.39
157,-98.55,59.47,40.91
38,-98.32,60.1,40.57
8661,-99.96,66.63,40.83
55030,-100.19,66.51,40.39
41879,-100.22,66.14,40.41
2957,-100.03,65.82,40.43
941,-99.99,66.26,40.92
130854,-100.55,67.43,40.39
77059,-100.76,67.66,40.39
68310,-100.36,67.18,40.78
118149,-100.59,66.99,40.39
35704,-100.15,66.95,40.79
96173,-100.39,66.75,40.39
44,-100.35,67.19,41.2
2199,-100.05,63.3,40.58
7985,-100.46,63.63,40.58
1082,-99.3,59.36,41.35
96,-99.07,60.9,40.62
78,-98.28,59.92,41.9
37,-98.09,60.47,41.52
153,-99.57,63.56,40.57
3880,-99.97,64.04,40.55
1075,-99.78,65.15,40.47
233,-99.49,64.44,40.52
71634,-100.43,66.31,40.41
19501,-100.19,66.51,40.89
32534,-100.23,66,40.43
11384,-100.22,66.14,40.99
26317,-100.25,65.49,40.47
75808,-100.56,67.42,40.78
118464,-100.79,67.23,40.39
63213,-101,67.46,40.39
32912,-100.77,67.65,40.76
112573,-100.83,66.79,40.41
64772,-100.59,66.99,40.86
100750,-100.63,66.55,40.41
43939,-100.39,66.75,40.87
26,-100.38,66.76,41.24
172,-100.58,67,41.24
140,-101.2,67.64,40.39
757,-100.09,63,40.58
32,-99.76,62.11,40.58
51711,-101.26,64.6,40.57
24833,-100.86,64.12,40.57
860,-100.57,62.69,40.58
15062,-100.96,63.21,40.58
11243,-100.96,60.98,40.76
143,-99.1,59.7,42.29
3241,-100.17,60.05,41.07
38,-98.95,61.13,41.6
90,-98.03,60.45,42.61
153,-98.98,60.02,42.86
26,-97.12,61.13,42.54
15278,-100.37,64.52,40.54
4978,-99.92,64.86,40.5
41561,-100.77,65.01,40.53
68408,-100.69,65.89,40.46
26050,-100.43,66.31,40.98
8033,-100.23,66,41.03
6120,-100.25,65.49,41.18
25287,-100.36,65.21,40.5
105130,-101.04,67.02,40.4
62746,-100.8,67.22,40.85
47438,-101.24,67.26,40.4
21681,-101,67.46,40.83
326,-100.78,67.24,41.23
96357,-101.1,66.36,40.45
56129,-100.83,66.79,40.96
44774,-100.63,66.55,40.96
304,-100.79,66.83,41.31
89,-101.43,67.51,40.39
69992,-101.67,65.09,40.56
71292,-102.09,65.57,40.56
11707,-101.25,64.61,41.52
3369,-100.85,64.12,41.54
58263,-101.77,64.19,40.58
38142,-101.36,63.71,40.58
386,-100.54,62.74,41.58
2697,-100.94,63.24,41.58
26929,-101.67,62.09,40.57
28805,-102.04,60.33,41.15
2736,-100.77,61.24,41.73
444,-99.96,60.34,42.03
16897,-101,59.49,41.82
61,-98.87,61.31,42.57
107,-99.71,60.68,42.72
27,-97.95,61.65,43.23
44,-97.11,61.13,43.53
896,-100.37,64.52,41.44
72313,-101.18,65.49,40.52
8691,-100.77,65.01,41.39
22068,-100.69,65.89,41.15
4291,-100.36,65.21,41.28
82843,-101.59,65.96,40.51
64328,-101.51,66.83,40.45
48496,-101.04,67.02,40.94
13540,-101.24,67.26,40.92
1318,-101,67.06,41.3
38323,-101.1,66.36,41.12
166,-102.36,67.13,40.47
96,-101.92,67.31,40.43
30,-99.68,62.25,42.56
20544,-101.66,65.09,41.5
67825,-102.2,64.68,40.58
34191,-102.55,66.06,40.54
20561,-102.06,65.57,41.48
60765,-102.65,65.17,40.57
53,-103.98,67.59,40.53
513,-103.09,66.57,40.52
19159,-101.19,59.11,42.12
237,-101.22,64.64,42.2
30,-100.82,64.19,42.2
17017,-101.74,64.2,41.58
8735,-101.34,63.72,41.58
53759,-102.45,63.27,40.58
38,-100.91,63.26,42.59
36,-101,63.18,42.23
7324,-101.53,62.28,41.55
38182,-102.91,61.13,40.9
27339,-102.03,59.9,41.72
5293,-101.74,60.72,42.12
82,-100.64,61.52,42.61
4008,-100.79,59.73,42.73
31802,-105.32,63.33,40.97
41268,-104.66,63.29,40.62
108,-98.87,61.29,43.55
305,-99.84,60.51,43.57
41,-97.95,61.66,43.85
30,-98.35,62.14,43.85
22092,-101.17,65.49,41.34
47934,-102.01,66.44,40.51
27991,-101.58,65.96,41.33
22564,-101.51,66.83,41.1
37,-102.93,67.42,40.45
385,-102.5,66.85,40.49
43,-104.24,67.65,40.72
54,-99.67,62.25,43.55
42,-104.32,67.6,41.01
30,-100.51,62.77,43.25
638,-101.62,65.12,42.18
21017,-102.15,64.69,41.57
47885,-103.52,64.29,40.61
21723,-103.18,65.67,40.56
6145,-102.49,66.05,41.44
60,-102.02,65.59,42.18
15478,-102.57,65.17,41.55
43,-104.29,67.24,40.69
145,-103.71,67.07,40.52
546,-103.87,66.19,40.59
64,-104.34,67.13,40.71
101,-104.56,66.28,40.76
35330,-102.81,59.95,41.99
33989,-102.93,59.48,42.12
9448,-101.01,59.25,43
23873,-102,58.83,41.94
88,-101.72,64.21,42.63
60,-101.31,63.73,42.61
3251,-101.72,64.22,42.25
316,-101.37,63.73,42.24
17197,-102.32,63.33,41.56
48561,-103.93,62.2,40.66
139,-101.44,62.41,42.57
10170,-102.58,61.43,41.87
41546,-103.8,60.7,41.35
40634,-103.89,60.28,41.86
39875,-105.6,62.4,41.27
276,-101.56,61.09,42.75
4030,-101.77,60.2,42.64
250,-100.64,61.43,43.54
570,-100.64,59.94,43.69
11872,-105.28,64.39,41.29
18503,-104.09,63.4,41.52
12840,-104.65,63.46,41.89
66,-97.89,62.1,46.04
241,-98.86,61.3,44.8
786,-99.82,60.5,44.81
39,-97.9,62.1,44.79
69,-101.14,65.51,42.06
12852,-101.99,66.44,41.31
43,-100.51,62.78,43.87
119,-99.66,62.26,44.8
28,-100.91,63.26,43.87
25,-104.42,67.65,41.37
51,-104.41,67.31,41
45,-104.56,67.06,41.04
28,-101.31,63.73,43.25
222,-101.43,62.42,43.57
29,-101.71,64.21,43.25
101,-102.12,64.69,42.63
5119,-102.12,64.7,42.24
69,-102.52,65.17,42.63
5207,-104.23,65.26,40.65
13813,-103.22,64.31,41.54
145,-102.52,65.19,42.24
675,-103.02,65.66,41.48
114,-104.22,66.68,40.61
46,-104,66.21,41.46
44,-104.54,66.7,40.85
2631,-104.93,65.33,41.01
36539,-104.61,58.44,41.76
6671,-102.54,60.23,42.9
17293,-102.71,59.64,43.02
36549,-103.78,59,41.94
2858,-100.92,59.37,43.88
18381,-101.84,58.88,42.84
7812,-102.94,58.07,41.62
48400,-104.99,61.34,41.12
259,-102.24,63.37,42.57
19904,-103.49,62.42,41.61
634,-102.34,61.75,42.69
12429,-103.4,61.05,42.28
48358,-105.67,61.67,41.22
43110,-104.69,59.8,42.04
43112,-105.44,59.22,41.94
47421,-104.8,60.7,41.75
12183,-103.56,60.54,42.76
25,-98.69,63.06,46.04
35588,-105.79,62.55,41.87
18706,-104.98,62.6,42.19
42955,-105.92,61.63,42.01
31591,-106.03,62.56,42.16
33070,-106.12,58.43,41.62
587,-100.62,61.46,44.81
866,-101.57,60.7,43.62
1852,-100.78,59.7,44.82
354,-101.42,62.42,44.82
1543,-102.38,61.64,43.6
5579,-105.59,64.39,41.83
3861,-104.75,64.43,42.19
3838,-105.9,64.36,42.21
2685,-103.89,63.52,42.61
35,-98.68,63.07,47.29
246,-99.65,62.26,46.05
98,-97.88,62.11,47.29
453,-98.85,61.3,46.05
1522,-99.81,60.5,46.06
226,-93.75,58.2,51.64
102,-100.45,63.22,46.06
105,-91.81,59.81,54.12
446,-93.73,58.21,54.14
147,-95.33,60.13,54.15
46,-100.46,63.22,44.81
40,-102.11,64.69,43.25
256,-102.23,63.38,43.57
35,-102.51,65.18,43.26
347,-103.04,64.33,42.56
45,-102.92,65.65,42.63
948,-103.8,65.23,41.47
56,-102.94,65.67,42.2
44,-103.34,66.16,42.1
1238,-104.38,65.32,41.84
31506,-104.53,58.31,42.73
1506,-102.39,60.44,43.75
7036,-102.57,59.75,43.88
26381,-103.61,59.03,42.88
12496,-101.74,58.86,43.77
15652,-102.84,57.9,42.57
5829,-101.74,58.9,44.83
5444,-100.94,57.94,44.83
47791,-105.51,60.61,41.88
1814,-103.2,62.6,42.6
24613,-104.41,61.62,42.03
1999,-103.2,61.37,42.87
26602,-105.01,61.91,42.11
47761,-105.9,61.18,41.84
46764,-106.05,60.58,42.1
44650,-106.14,60.95,42.12
25345,-104.45,59.93,42.94
38032,-106.27,60.05,41.97
35557,-105.34,59.21,42.88
21314,-104.42,60.97,42.59
3812,-103.33,60.89,43.7
24183,-105.78,63.52,42
9604,-104.5,62.69,42.79
18605,-105.37,62.69,42.74
29129,-105.52,61.8,42.81
29069,-106.37,61.73,42.03
18721,-105.72,62.7,43.02
