ppm NH3 Concentration mole,X (m),Y (m),Z (m)
572510,-99.57,68.66,40.29
646787,-99.57,68.67,40.29
50403,-99.56,68.66,40.28
28580,-99.56,68.66,40.28
157878,-99.56,68.66,40.28
242341,-99.57,68.66,40.29
130745,-99.57,68.66,40.29
303043,-99.57,68.66,40.29
205633,-99.57,68.66,40.29
199749,-99.57,68.67,40.29
103687,-99.57,68.66,40.29
450,-96.06,70.83,40.37
878286,-99.58,68.67,40.32
877195,-99.57,68.67,40.32
870572,-99.57,68.67,40.32
881330,-99.58,68.67,40.32
807243,-99.57,68.67,40.33
855859,-99.57,68.67,40.32
780962,-99.57,68.67,40.3
827174,-99.58,68.67,40.3
796225,-99.58,68.67,40.3
849136,-99.58,68.67,40.3
855335,-99.58,68.67,40.31
713522,-99.57,68.67,40.3
717416,-99.58,68.67,40.3
491876,-99.57,68.67,40.29
602305,-99.57,68.67,40.29
872253,-99.58,68.67,40.31
857708,-99.58,68.67,40.31
866100,-99.58,68.67,40.31
130175,-99.57,68.67,40.29
75284,-99.57,68.67,40.29
9843,-99.54,68.64,40.3
458,-99.54,68.64,40.29
495,-99.54,68.64,40.29
701,-99.54,68.64,40.29
1854,-99.54,68.65,40.29
5510,-99.54,68.65,40.29
16589,-99.55,68.65,40.29
507,-99.54,68.64,40.29
579,-99.54,68.64,40.29
510,-99.54,68.64,40.28
593,-99.54,68.64,40.28
634,-99.54,68.64,40.28
678,-99.54,68.64,40.29
844,-99.54,68.65,40.29
688,-99.54,68.64,40.28
787,-99.54,68.64,40.28
799,-99.54,68.64,40.28
1974,-99.55,68.65,40.29
4945,-99.55,68.65,40.28
961,-99.55,68.65,40.28
1386,-99.55,68.65,40.28
732,-99.54,68.64,40.28
46337,-99.54,68.64,40.32
104170,-99.54,68.64,40.32
764155,-99.57,68.67,40.33
784751,-99.57,68.67,40.33
852509,-99.57,68.67,40.33
907693,-99.57,68.66,40.3
907248,-99.57,68.66,40.3
433437,-99.57,68.66,40.29
915850,-99.57,68.66,40.3
927305,-99.57,68.66,40.3
618855,-99.57,68.67,40.29
707549,-99.57,68.66,40.29
400466,-99.57,68.66,40.29
338371,-99.57,68.67,40.29
906321,-99.57,68.66,40.29
517200,-99.57,68.67,40.29
4309,-99.55,68.65,40.28
2109,-99.55,68.65,40.28
4283,-99.55,68.65,40.28
63862,-99.56,68.66,40.28
18822,-99.55,68.65,40.28
15733,-99.56,68.66,40.28
