ppm NH3 Concentration mole,X (m),Y (m),Z (m)
38598,-99.57,68.66,40.29
45913,-99.57,68.67,40.29
32420,-99.56,68.66,40.28
11472,-99.56,68.66,40.28
22190,-99.56,68.66,40.28
23017,-99.57,68.66,40.29
11045,-99.57,68.66,40.29
21809,-99.57,68.66,40.29
7851,-99.57,68.66,40.29
808,-99.57,68.67,40.29
290,-99.57,68.66,40.29
33,-96.06,70.83,40.37
26642,-99.58,68.67,40.32
34252,-99.57,68.67,40.32
47720,-99.57,68.67,40.32
26388,-99.58,68.67,40.32
8114,-99.57,68.67,40.33
11784,-99.57,68.67,40.32
27825,-99.57,68.67,40.3
30862,-99.58,68.67,40.3
26373,-99.58,68.67,40.3
20687,-99.58,68.67,40.3
20672,-99.58,68.67,40.31
18521,-99.57,68.67,40.3
21212,-99.58,68.67,40.3
9026,-99.57,68.67,40.29
9838,-99.57,68.67,40.29
16093,-99.58,68.67,40.31
19486,-99.58,68.67,40.31
17714,-99.58,68.67,40.31
74,-99.57,68.67,40.29
11678,-99.54,68.64,40.3
15140,-99.54,68.64,40.3
64,-99.54,68.64,40.29
182,-99.54,68.64,40.29
1947,-99.54,68.64,40.29
9563,-99.54,68.65,40.29
6115,-99.54,68.65,40.29
48010,-99.55,68.65,40.29
40,-99.54,68.64,40.29
60,-99.54,68.64,40.29
39,-99.54,68.64,40.28
40,-99.54,68.64,40.28
39,-99.54,68.64,40.28
165,-99.54,68.64,40.29
992,-99.54,68.65,40.29
56,-99.54,68.64,40.28
114,-99.54,68.64,40.28
48,-99.54,68.64,40.28
6711,-99.55,68.65,40.29
10359,-99.55,68.65,40.28
366,-99.55,68.65,40.28
1675,-99.55,68.65,40.28
39,-99.54,68.64,40.28
8662,-99.54,68.64,40.32
9641,-99.54,68.64,40.32
24309,-99.54,68.64,40.32
18974,-99.57,68.67,40.33
12934,-99.57,68.67,40.33
18773,-99.57,68.67,40.33
999950,-99.57,68.66,40.3
999911,-99.57,68.66,40.3
33776,-99.57,68.66,40.29
999819,-99.57,68.66,40.3
999694,-99.57,68.66,40.3
17798,-99.57,68.67,40.29
908389,-99.57,68.66,40.29
18883,-99.57,68.66,40.29
11348,-99.57,68.67,40.29
999071,-99.57,68.66,40.29
16834,-99.57,68.67,40.29
19056,-99.55,68.65,40.28
11353,-99.55,68.65,40.28
5987,-99.55,68.65,40.28
8626,-99.55,68.65,40.28
29921,-99.56,68.66,40.28
14807,-99.55,68.65,40.28
12170,-99.56,68.66,40.28
33,-99.56,68.66,40.28
930455,-99.56,68.66,40.29
6343,-99.56,68.66,40.28
128475,-99.56,68.66,40.28
579,-99.56,68.66,40.28
997563,-99.56,68.66,40.29
19150,-99.56,68.66,40.28
935507,-99.56,68.66,40.29
18777,-99.56,68.66,40.29
2735,-99.56,68.66,40.28
9341,-99.56,68.66,40.28
203,-99.56,68.66,40.28
2461,-99.56,68.66,40.28
878167,-99.57,68.66,40.29
4441,-99.57,68.66,40.28
172217,-99.57,68.66,40.29
3056,-99.57,68.66,40.29
11888,-99.57,68.66,40.29
637272,-99.57,68.66,40.29
314,-99.57,68.66,40.28
91,-99.57,68.66,40.28
163151,-99.57,68.66,40.29
149,-99.57,68.67,40.29
103790,-99.57,68.66,40.29
28,-99.57,68.67,40.29
73092,-99.57,68.66,40.29
68,-99.57,68.66,40.28
40,-96.06,70.83,40.37
63,-96.06,70.82,40.37
976294,-99.58,68.67,40.31
970731,-99.58,68.67,40.31
17808,-99.58,68.67,40.32
922582,-99.58,68.67,40.32
950915,-99.58,68.67,40.31
975729,-99.57,68.67,40.32
898831,-99.57,68.67,40.32
8595,-99.58,68.67,40.32
8687,-99.58,68.67,40.32
782755,-99.58,68.67,40.32
2074,-99.57,68.67,40.33
141226,-99.57,68.67,40.33
4819,-99.57,68.67,40.32
603639,-99.57,68.67,40.32
