ppm HF Concentration mole,X (m),Y (m),Z (m)
15171,171.81,65.83,34.77
868859,171.82,65.83,34.76
832826,171.82,65.83,34.76
953993,171.82,65.83,34.76
953460,171.82,65.83,34.76
935163,171.82,65.83,34.76
952660,171.82,65.83,34.76
933623,171.82,65.83,34.76
950429,171.82,65.83,34.76
805179,171.82,65.83,34.76
814298,171.82,65.83,34.76
870291,171.82,65.83,34.76
889636,171.82,65.83,34.76
798414,171.82,65.83,34.76
800692,171.82,65.83,34.76
859948,171.82,65.83,34.76
862799,171.82,65.83,34.76
858888,171.82,65.83,34.76
647181,171.81,65.83,34.73
681093,171.81,65.83,34.73
691998,171.81,65.83,34.73
764281,171.81,65.83,34.73
725756,171.81,65.83,34.73
733305,171.81,65.83,34.74
738985,171.82,65.83,34.73
728454,171.82,65.83,34.73
693781,171.82,65.83,34.74
660112,171.82,65.83,34.74
639194,171.82,65.83,34.74
566019,171.82,65.83,34.74
379593,171.83,65.83,34.74
189763,171.83,65.83,34.74
477694,171.82,65.83,34.74
364714,171.83,65.83,34.74
279127,171.83,65.83,34.74
303973,171.83,65.83,34.74
100807,171.83,65.83,34.74
25175,171.81,65.83,34.77
636150,171.82,65.83,34.76
626373,171.82,65.83,34.76
906823,171.82,65.83,34.76
868308,171.82,65.83,34.76
914379,171.82,65.83,34.76
881146,171.82,65.83,34.76
829232,171.82,65.83,34.76
582986,171.82,65.83,34.76
547020,171.82,65.83,34.76
826931,171.82,65.83,34.76
800996,171.82,65.83,34.76
778052,171.82,65.83,34.76
748733,171.82,65.83,34.76
791257,171.82,65.83,34.76
742360,171.82,65.83,34.76
885666,171.82,65.83,34.76
845438,171.82,65.83,34.76
818041,171.82,65.83,34.76
910206,171.82,65.83,34.76
752240,171.82,65.83,34.76
919419,171.82,65.83,34.76
769231,171.82,65.83,34.76
847928,171.82,65.83,34.76
867509,171.82,65.83,34.76
924601,171.82,65.83,34.76
773203,171.82,65.83,34.76
927903,171.82,65.83,34.76
743207,171.82,65.83,34.76
881103,171.82,65.83,34.76
888242,171.82,65.83,34.76
796617,171.82,65.83,34.76
496747,171.82,65.83,34.76
733794,171.82,65.83,34.76
692302,171.82,65.83,34.76
524487,171.82,65.83,34.76
511110,171.82,65.83,34.76
755458,171.82,65.83,34.76
721046,171.82,65.83,34.76
743977,171.82,65.83,34.76
706105,171.82,65.83,34.76
710205,171.82,65.83,34.76
689920,171.82,65.83,34.76
499397,171.82,65.83,34.76
503492,171.82,65.83,34.76
735376,171.82,65.83,34.76
694679,171.82,65.83,34.76
738133,171.82,65.83,34.76
698445,171.82,65.83,34.76
670504,171.82,65.83,34.76
677680,171.82,65.83,34.76
932105,171.82,65.83,34.76
936364,171.82,65.83,34.76
709641,171.82,65.83,34.76
685991,171.82,65.83,34.76
892849,171.82,65.83,34.76
897249,171.82,65.83,34.76
940334,171.82,65.83,34.76
670611,171.82,65.83,34.76
901862,171.82,65.83,34.76
943676,171.82,65.83,34.76
661341,171.82,65.83,34.76
907980,171.82,65.83,34.76
39517,171.81,65.83,34.77
2835,171.81,65.83,34.78
1580,171.81,65.83,34.78
11987,171.81,65.83,34.77
34177,171.81,65.83,34.77
6657,171.81,65.83,34.77
4675,171.8,65.83,34.77
8484,171.8,65.83,34.77
28945,171.8,65.83,34.77
342820,171.82,65.83,34.76
332163,171.82,65.83,34.76
624620,171.82,65.83,34.76
608099,171.82,65.83,34.76
642326,171.82,65.83,34.76
637192,171.82,65.83,34.76
355304,171.82,65.83,34.76
642494,171.82,65.83,34.76
648005,171.82,65.83,34.76
647448,171.82,65.83,34.76
926050,171.82,65.83,34.76
644877,171.82,65.83,34.76
367554,171.82,65.83,34.76
941214,171.82,65.83,34.76
946136,171.82,65.83,34.76
657703,171.82,65.83,34.76
316808,171.82,65.83,34.76
566496,171.82,65.83,34.76
323386,171.82,65.83,34.76
582915,171.82,65.83,34.76
612149,171.82,65.83,34.76
622237,171.82,65.83,34.76
553132,171.82,65.83,34.76
310303,171.82,65.83,34.76
312577,171.82,65.83,34.76
557605,171.82,65.83,34.76
603736,171.82,65.83,34.76
606479,171.82,65.83,34.76
602057,171.82,65.83,34.76
549960,171.82,65.83,34.76
308796,171.82,65.83,34.76
601583,171.82,65.83,34.76
855212,171.82,65.83,34.76
