ppm HF Concentration mole,X (m),Y (m),Z (m)
3,66.98,85.78,40.56
3,67.03,85.59,40.46
2,68,85.55,40.46
3,66.95,85.78,41.02
2,67.83,85.78,40.53
2,66.95,85.78,41.73
7,66.38,85.26,40.58
3,66.43,85.78,40.52
3,67.14,85.58,40.75
3,67.16,85.43,40.65
2,68.07,85.4,40.65
4,66.61,85.3,40.46
3,67.54,85.19,40.46
4,68.5,85.12,40.46
9,66.38,85.25,41.07
8,66.38,85.25,41.78
3,67.1,85.58,41.17
2,67.1,85.58,41.83
11,66.38,84.3,40.62
7,66.57,85.13,40.75
3,66.63,85.58,40.72
3,67.23,85.32,40.87
4,68.06,85.28,40.85
5,66.77,85.17,40.65
4,67.61,85.08,40.65
8,68.52,85.03,40.66
7,66.6,84.29,40.46
5,66.99,84.71,40.46
6,68.02,84.6,40.46
14,68.93,84.51,40.46
5,69.36,85.33,40.46
6,71.3,85.15,40.46
4,66.38,85.24,42.45
4,72.35,85.55,44.01
2,71.37,85.78,44.02
7,71.8,84.37,40.46
3,72.18,84.84,40.46
10,66.38,83.58,40.62
11,66.37,83.13,40.8
12,66.37,83.17,40.61
14,66.38,84.29,41.16
14,66.38,84.26,41.87
8,66.58,85.13,41.19
3,67.2,85.32,41.27
8,66.58,85.13,41.85
2,67.2,85.32,41.9
8,71.33,85.78,41.24
4,71.65,85.63,40.46
2,69.4,85.78,41.28
4,68.13,85.3,41.24
2,68.12,85.3,41.9
19,66.41,83.13,40.45
9,66.58,83.44,40.46
11,66.57,84.24,40.77
6,66.88,85.07,40.87
6,67.66,85.02,40.87
13,68.53,84.91,40.85
9,66.75,84.23,40.65
7,67.1,84.65,40.65
12,68.04,84.56,40.66
23,68.94,84.48,40.66
11,69.36,85.2,40.65
18,71.19,85.01,40.66
8,66.96,83.79,40.46
8,67.52,84.17,40.46
14,68.45,84.08,40.46
28,69.35,84.01,40.46
20,70.29,84.56,40.46
26,71.23,83.9,40.46
8,66.38,84.25,42.51
5,66.58,85.13,42.49
6,71.37,85.78,42.7
11,66.38,83.38,42.55
6,72.35,85.55,42.68
7,72.35,84.81,43.7
5,72.35,84.81,44.36
4,72.35,84.81,45.01
3,71.25,85.58,44.06
6,72.15,85.37,44.06
11,71.89,84.64,43.77
8,71.89,84.64,44.39
2,72.35,84.82,45.67
2,72.35,83.86,46.31
21,71.67,84.28,40.66
18,71.87,84.58,40.85
9,72,84.72,40.66
9,72.15,83.88,40.46
6,72.35,84.68,40.53
6,72.35,85.55,41.23
93,66.22,82.05,42.34
81,66.2,81.67,41.98
110,66.19,82.47,41.98
15,66.38,83.41,41.2
25,66.38,83.39,41.91
10,66.57,83.53,40.76
14,66.54,83.08,40.85
50,66.35,82.71,40.72
16,66.54,83.1,40.72
13,66.35,82.85,40.53
86,66.29,82.48,40.66
15,66.58,84.25,41.23
21,66.58,84.23,41.89
6,66.87,85.06,41.27
6,67.66,85.02,41.27
6,66.87,85.06,41.9
4,67.66,85.02,41.9
8,71.5,85.44,40.66
16,71.21,85.58,41.39
7,69.41,85.58,41.42
15,68.54,84.98,41.25
14,68.54,84.96,41.9
23,66.58,83.04,40.63
13,66.73,83.37,40.65
60,66.92,82.92,40.45
52,66.41,81.82,40.42
75,66.43,82.24,40.42
68,66.59,82.53,40.43
12,66.85,84.2,40.87
9,67.17,84.61,40.87
16,68.06,84.54,40.87
29,68.94,84.46,40.87
18,69.33,84.95,40.83
24,71.17,84.77,40.83
27,71.58,84.23,40.87
14,67.06,83.75,40.66
14,67.56,84.15,40.66
24,68.46,84.07,40.66
38,69.34,83.99,40.66
30,70.26,84.47,40.66
33,71.15,83.86,40.66
42,67.46,83.27,40.46
17,67.96,83.67,40.46
32,68.86,83.6,40.46
39,69.76,83.52,40.46
35,70.69,83.46,40.46
23,71.74,83.43,40.46
15,66.58,84.23,42.52
6,66.87,85.06,42.52
3,67.66,85.02,42.52
10,71.25,85.58,42.78
4,68.54,84.96,42.52
19,66.37,82.52,42.61
26,66.58,83.35,42.53
20,71.89,84.64,42.52
10,72.15,85.37,42.77
15,71.89,84.64,43.15
11,72.35,84.82,42.38
9,72.35,84.82,43.04
13,71.58,84.23,43.77
9,71.58,84.23,44.4
10,72.15,84.7,43.74
