ppm NH3 Concentration mole,X (m),Y (m),Z (m)
30,-283.33,-71.96,27.05
28,-287.82,-82.2,28.05
40,-166.75,-32.63,33.07
48,-275.65,-65.56,27.05
39,-279.49,-68.76,27.05
38,-283.97,-79,28.05
98,-283.33,-71.96,28.05
106,-287.8,-82.19,30.63
36,-166.73,-35.6,33.08
59,-166.73,-32.94,38.23
49,-166.76,-28.49,33.14
113,-167.75,-32.75,33.56
35,-168.79,-32.76,30
61,-166.76,-22.03,33.08
37,-166.69,-33.4,42.79
27,-166.65,-39.92,38.38
48,-167.48,-40.34,33.61
26,-166.65,-40,43.34
64,-267.96,-59.16,27.05
57,-271.8,-62.36,27.05
51,-263.48,-48.91,27.05
45,-267.32,-52.11,27.05
76,-260.28,-52.75,27.05
71,-264.12,-55.96,27.05
39,-271.16,-55.31,27.05
32,-275,-58.51,27.05
60,-278.85,-61.71,28.05
56,-255.79,-42.51,27.05
54,-259.64,-45.71,27.05
49,-248.11,-36.11,27.05
53,-251.95,-39.31,27.05
77,-252.59,-46.35,27.05
78,-256.44,-49.55,27.05
69,-244.91,-39.95,27.05
72,-248.75,-43.15,27.05
36,-249.39,-50.2,27.05
33,-253.24,-53.4,27.05
40,-241.71,-43.79,27.05
28,-245.55,-46.99,27.05
133,-275.65,-65.56,28.05
117,-279.49,-68.76,28.05
50,-280.13,-75.8,28.05
128,-283.96,-78.99,30.61
158,-283.32,-71.95,30.59
220,-287.75,-82.18,35.11
27,-264.76,-63,27.05
25,-268.6,-66.2,27.05
33,-257.08,-56.6,27.05
30,-260.92,-59.8,27.05
31,-240.41,-29.71,27.05
37,-244.26,-32.91,27.05
48,-237.2,-33.54,27.05
50,-241.06,-36.75,27.05
27,-233.33,-30.33,27.05
27,-233.99,-37.37,27.05
85,-166.76,-14.99,32.95
53,-166.72,-35.87,38.19
99,-167.72,-35.88,33.58
29,-170.35,-36.12,30
77,-166.73,-28.71,38.14
137,-167.68,-32.86,38.63
187,-168.78,-32.75,33.84
128,-167.75,-28.51,33.59
33,-169.97,-29.12,29.99
