ppm NH3 Concentration mole,X (m),Y (m),Z (m)
28,-93.2,69.04,40.86
49,-93.28,69.1,40.63
31,-93.2,69.04,40.83
29,-93.2,69.04,40.84
27,-93.18,69.02,40.87
25,-92.69,68.73,40.78
25,-92.69,68.68,40.72
26,-92.69,68.68,40.7
26,-92.74,68.78,40.83
26,-92.71,68.76,40.87
28,-92.71,68.76,40.83
27,-92.68,68.74,40.84
25,-93.01,68.9,40.87
25,-93.04,68.93,40.87
27,-93.2,69.04,40.88
31,-93.22,69.05,40.83
30,-93.22,69.05,40.85
28,-93.22,69.05,40.86
27,-93.22,69.05,40.88
28,-93.1,69.04,40.87
27,-93.19,69.05,40.79
34,-93.22,69.05,40.79
26,-93.19,69.05,40.81
33,-93.22,69.05,40.81
40,-93.25,69.07,40.73
41,-93.25,69.07,40.71
43,-93.26,69.1,40.63
41,-93.27,69.08,40.73
42,-93.27,69.08,40.71
28,-93.23,69.06,40.88
29,-93.23,69.06,40.86
31,-93.24,69.06,40.85
41,-93.26,69.1,40.65
43,-93.27,69.08,40.69
47,-93.28,69.1,40.65
45,-93.27,69.08,40.67
44,-93.26,69.12,40.65
45,-93.26,69.12,40.63
44,-93.27,69.11,40.63
50,-93.3,69.11,40.63
50,-93.3,69.11,40.63
26,-93.23,69.06,40.9
50,-93.28,69.1,40.61
44,-93.26,69.1,40.61
46,-93.26,69.1,40.59
41,-93.25,69.08,40.65
46,-93.27,69.08,40.65
43,-93.25,69.08,40.63
48,-93.27,69.08,40.63
43,-93.25,69.07,40.69
44,-93.25,69.07,40.67
39,-93.23,69.06,40.73
41,-93.23,69.06,40.71
36,-93.22,69.05,40.77
37,-93.22,69.05,40.75
32,-93.2,69.04,40.81
34,-93.2,69.04,40.79
30,-93.18,69.02,40.84
27,-93.14,69,40.87
25,-93.07,69.01,40.87
30,-93.1,69.04,40.83
33,-93.21,69.06,40.71
32,-93.21,69.06,40.73
30,-93.19,69.05,40.75
29,-93.19,69.05,40.77
25,-93.16,69.04,40.8
25,-92.71,68.76,40.91
32,-92.68,68.74,40.78
30,-92.68,68.74,40.8
25,-92.67,68.67,40.7
26,-92.69,68.73,40.76
25,-92.66,68.68,40.67
27,-92.69,68.73,40.74
25,-92.67,68.72,40.72
30,-92.71,68.76,40.79
33,-92.68,68.74,40.76
35,-92.68,68.74,40.74
26,-92.7,68.69,40.72
25,-92.72,68.7,40.74
28,-92.69,68.68,40.69
27,-92.7,68.69,40.7
30,-92.69,68.68,40.67
28,-92.74,68.78,40.79
25,-92.68,68.74,40.86
25,-92.68,68.74,40.88
28,-92.68,68.74,40.82
26,-92.67,68.73,40.84
25,-92.56,68.66,40.82
27,-92.67,68.67,40.69
30,-92.67,68.67,40.67
25,-92.55,68.65,40.82
25,-92.53,68.64,40.82
27,-93.01,68.9,40.83
27,-93.04,68.93,40.83
25,-93.08,68.95,40.87
25,-92.91,68.83,40.79
25,-93.1,69.04,40.91
25,-93.21,69.06,40.83
32,-93.23,69.06,40.83
30,-93.17,69.07,40.83
31,-93.23,69.06,40.84
32,-93.14,69.06,40.83
29,-93.17,69.07,40.84
27,-93.17,69.07,40.86
29,-93.14,69.06,40.87
26,-93.17,69.07,40.88
35,-93.25,69.07,40.79
27,-93.18,69.06,40.79
28,-93.21,69.06,40.79
35,-93.23,69.06,40.79
33,-93.17,69.07,40.79
34,-93.25,69.07,40.81
25,-93.18,69.06,40.81
26,-93.21,69.06,40.81
33,-93.23,69.06,40.81
35,-93.14,69.06,40.8
31,-93.17,69.07,40.81
38,-93.25,69.07,40.75
29,-93.18,69.06,40.75
31,-93.21,69.06,40.75
38,-93.23,69.06,40.75
39,-93.27,69.08,40.75
37,-93.25,69.07,40.77
28,-93.18,69.06,40.77
29,-93.21,69.06,40.77
36,-93.23,69.06,40.77
37,-93.27,69.08,40.77
51,-93.28,69.1,40.59
45,-93.27,69.11,40.61
51,-93.3,69.11,40.61
47,-93.27,69.11,40.59
47,-93.26,69.12,40.61
35,-93.25,69.08,40.73
33,-93.22,69.08,40.73
34,-93.19,69.07,40.73
35,-93.26,69.1,40.73
37,-93.25,69.08,40.71
34,-93.22,69.08,40.71
35,-93.19,69.07,40.71
37,-93.26,69.1,40.71
38,-93.25,69.08,40.69
36,-93.22,69.08,40.69
40,-93.25,69.08,40.67
39,-93.23,69.09,40.65
37,-93.22,69.08,40.67
41,-93.25,69.11,40.65
52,-93.25,69.13,40.65
46,-93.25,69.1,40.59
54,-93.25,69.13,40.59
44,-93.25,69.1,40.61
54,-93.25,69.13,40.61
41,-93.23,69.09,40.63
43,-93.25,69.1,40.63
53,-93.25,69.13,40.63
41,-93.28,69.1,40.73
43,-93.28,69.1,40.71
27,-93.23,69.07,40.86
25,-93.23,69.07,40.88
29,-93.25,69.07,40.88
30,-93.25,69.07,40.86
29,-93.23,69.07,40.85
32,-93.25,69.07,40.85
33,-93.25,69.07,40.83
35,-93.27,69.08,40.81
36,-93.27,69.08,40.79
38,-93.28,69.1,40.77
40,-93.28,69.1,40.75
43,-93.26,69.12,40.67
42,-93.27,69.11,40.65
40,-93.26,69.1,40.67
41,-93.26,69.12,40.69
38,-93.26,69.1,40.69
39,-93.26,69.12,40.73
40,-93.26,69.12,40.71
38,-93.27,69.11,40.71
36,-93.27,69.11,40.73
44,-93.28,69.1,40.69
48,-93.3,69.11,40.65
46,-93.28,69.1,40.67
45,-93.27,69.13,40.65
47,-93.27,69.13,40.63
63,-93.26,69.15,40.61
44,-93.29,69.12,40.63
48,-93.3,69.12,40.64
50,-93.32,69.12,40.63
25,-93.25,69.07,40.92
27,-93.25,69.07,40.9
26,-93.11,68.97,40.87
48,-93.26,69.1,40.57
49,-93.27,69.08,40.61
44,-93.25,69.08,40.61
51,-93.27,69.08,40.59
46,-93.25,69.08,40.59
46,-93.25,69.07,40.65
47,-93.25,69.07,40.63
42,-93.23,69.06,40.69
43,-93.23,69.06,40.67
39,-93.22,69.05,40.73
40,-93.22,69.05,40.71
35,-93.2,69.04,40.77
37,-93.2,69.04,40.75
32,-93.18,69.02,40.8
29,-93.14,69,40.83
27,-93.07,69.01,40.83
25,-93.14,69.01,40.8
32,-93.1,69.04,40.8
44,-93.23,69.09,40.59
42,-93.23,69.09,40.61
40,-93.22,69.08,40.63
38,-93.22,69.08,40.65
36,-93.21,69.06,40.67
35,-93.21,69.06,40.69
33,-93.19,69.05,40.71
32,-93.19,69.05,40.73
34,-93.17,69.07,40.77
28,-93.16,69.04,40.76
27,-93.15,69.05,40.8
41,-93.18,69.08,40.73
35,-93.17,69.07,40.75
30,-93.18,69.06,40.73
32,-93.18,69.06,40.71
42,-93.18,69.08,40.71
36,-93.19,69.07,40.69
43,-93.21,69.09,40.65
38,-93.19,69.07,40.67
44,-93.21,69.09,40.63
55,-93.23,69.12,40.57
43,-93.16,69.08,40.73
37,-93.14,69.06,40.76
44,-93.16,69.08,40.71
25,-92.68,68.74,40.9
25,-92.68,68.74,40.92
33,-92.67,68.73,40.78
26,-92.56,68.66,40.8
31,-92.67,68.73,40.8
37,-92.67,68.73,40.74
35,-92.67,68.73,40.76
40,-92.67,68.73,40.72
25,-92.66,68.7,40.72
43,-92.67,68.73,40.7
27,-92.66,68.7,40.7
26,-92.65,68.67,40.67
29,-92.66,68.68,40.63
27,-92.66,68.68,40.65
44,-92.64,68.71,40.67
26,-92.65,68.69,40.67
28,-92.66,68.7,40.68
30,-92.69,68.73,40.72
28,-92.67,68.72,40.7
50,-92.65,68.72,40.67
33,-92.71,68.76,40.75
37,-92.68,68.74,40.72
46,-92.67,68.73,40.68
40,-92.68,68.74,40.7
27,-92.72,68.7,40.72
29,-92.7,68.69,40.69
28,-92.72,68.7,40.7
33,-92.69,68.68,40.65
30,-92.7,68.69,40.67
36,-92.69,68.68,40.63
26,-92.77,68.8,40.79
30,-92.74,68.78,40.75
28,-92.67,68.73,40.82
28,-92.65,68.72,40.84
25,-92.58,68.67,40.82
26,-92.64,68.71,40.84
26,-92.65,68.66,40.68
33,-92.67,68.67,40.65
29,-92.65,68.66,40.67
36,-92.67,68.67,40.63
30,-92.65,68.67,40.63
28,-92.65,68.67,40.65
27,-92.63,68.65,40.67
26,-92.55,68.65,40.8
28,-92.56,68.66,40.78
26,-92.53,68.64,40.8
26,-92.98,68.88,40.83
29,-93.01,68.9,40.79
29,-93.04,68.93,40.8
27,-93.08,68.95,40.83
25,-93.04,68.99,40.83
26,-92.94,68.86,40.79
26,-92.91,68.83,40.76
27,-93.14,69.06,40.91
25,-93.17,69.07,40.91
28,-93.19,69.07,40.83
26,-93.22,69.08,40.83
36,-93.16,69.08,40.83
35,-93.18,69.08,40.83
26,-93.19,69.07,40.84
34,-93.16,69.08,40.84
35,-93.18,69.08,40.84
25,-93.19,69.07,40.86
33,-93.16,69.08,40.86
33,-93.18,69.08,40.86
32,-93.16,69.08,40.88
31,-93.18,69.08,40.88
30,-93.25,69.08,40.79
30,-93.19,69.07,40.79
29,-93.22,69.08,40.79
38,-93.16,69.08,40.79
37,-93.18,69.08,40.79
29,-93.25,69.08,40.81
29,-93.19,69.07,40.81
27,-93.22,69.08,40.81
37,-93.16,69.08,40.81
36,-93.18,69.08,40.81
34,-93.25,69.08,40.75
32,-93.19,69.07,40.75
31,-93.22,69.08,40.75
41,-93.16,69.08,40.75
39,-93.18,69.08,40.75
34,-93.26,69.1,40.75
32,-93.25,69.08,40.77
31,-93.19,69.07,40.77
30,-93.22,69.08,40.77
40,-93.16,69.08,40.77
38,-93.18,69.08,40.77
32,-93.26,69.1,40.77
53,-93.28,69.1,40.57
52,-93.3,69.11,40.59
46,-93.29,69.12,40.61
52,-93.32,69.12,40.61
73,-93.22,69.13,40.53
50,-93.26,69.1,40.55
56,-93.23,69.12,40.55
49,-93.27,69.11,40.57
55,-93.25,69.13,40.57
48,-93.25,69.1,40.57
48,-93.29,69.12,40.59
48,-93.26,69.12,40.59
49,-93.27,69.13,40.61
71,-93.22,69.13,40.51
63,-93.26,69.15,40.59
65,-93.25,69.14,40.57
33,-93.23,69.09,40.73
44,-93.18,69.09,40.73
37,-93.21,69.09,40.73
36,-93.25,69.11,40.73
49,-93.25,69.13,40.73
35,-93.23,69.09,40.71
46,-93.18,69.09,40.71
38,-93.21,69.09,40.71
37,-93.25,69.11,40.71
49,-93.25,69.13,40.71
36,-93.23,69.09,40.69
40,-93.21,69.09,40.69
47,-93.18,69.09,40.69
38,-93.25,69.11,40.69
51,-93.25,69.13,40.69
38,-93.23,69.09,40.67
46,-93.22,69.1,40.65
55,-93.19,69.1,40.65
41,-93.21,69.09,40.67
49,-93.18,69.09,40.67
58,-93.22,69.12,40.65
40,-93.25,69.11,40.67
49,-93.23,69.12,40.65
64,-93.25,69.14,40.65
52,-93.25,69.13,40.67
51,-93.22,69.1,40.59
65,-93.25,69.14,40.59
54,-93.23,69.12,40.59
49,-93.22,69.1,40.61
65,-93.25,69.14,40.61
53,-93.23,69.12,40.61
72,-93.23,69.13,40.55
74,-93.22,69.13,40.55
72,-93.23,69.13,40.57
75,-93.22,69.13,40.57
47,-93.22,69.1,40.63
57,-93.19,69.1,40.63
59,-93.22,69.12,40.63
65,-93.25,69.14,40.63
51,-93.23,69.12,40.63
84,-93.21,69.14,40.51
83,-93.22,69.14,40.51
90,-93.21,69.15,40.51
86,-93.21,69.14,40.53
85,-93.22,69.14,40.53
92,-93.21,69.15,40.53
42,-93.3,69.11,40.73
43,-93.3,69.11,40.71
27,-93.24,69.08,40.86
25,-93.24,69.08,40.88
30,-93.27,69.08,40.88
31,-93.27,69.08,40.86
28,-93.25,69.08,40.83
29,-93.24,69.08,40.85
33,-93.27,69.08,40.85
34,-93.27,69.08,40.83
37,-93.26,69.12,40.77
38,-93.26,69.12,40.75
31,-93.26,69.1,40.79
29,-93.26,69.1,40.81
35,-93.27,69.11,40.75
33,-93.27,69.11,40.77
36,-93.28,69.1,40.81
37,-93.28,69.1,40.79
39,-93.3,69.11,40.77
40,-93.3,69.11,40.75
45,-93.3,69.12,40.65
44,-93.27,69.13,40.67
43,-93.29,69.12,40.65
41,-93.27,69.11,40.67
43,-93.27,69.13,40.69
39,-93.27,69.11,40.69
41,-93.27,69.13,40.73
42,-93.27,69.13,40.71
40,-93.3,69.12,40.71
38,-93.29,69.12,40.71
38,-93.3,69.12,40.73
37,-93.29,69.12,40.73
45,-93.3,69.11,40.69
48,-93.32,69.12,40.65
47,-93.3,69.11,40.67
60,-93.26,69.15,40.65
46,-93.29,69.15,40.65
62,-93.26,69.15,40.63
48,-93.29,69.15,40.63
62,-93.28,69.16,40.61
45,-93.3,69.14,40.63
47,-93.31,69.13,40.63
51,-93.33,69.13,40.63
26,-93.27,69.08,40.92
28,-93.27,69.08,40.9
28,-93.11,68.97,40.83
52,-93.27,69.08,40.57
48,-93.25,69.08,40.57
54,-93.27,69.08,40.55
49,-93.25,69.08,40.55
48,-93.25,69.07,40.61
50,-93.25,69.07,40.59
45,-93.23,69.06,40.65
46,-93.23,69.06,40.63
41,-93.22,69.05,40.69
43,-93.22,69.05,40.67
38,-93.2,69.04,40.73
39,-93.2,69.04,40.71
35,-93.18,69.02,40.76
32,-93.14,69,40.8
29,-93.07,69.01,40.8
28,-93.14,69.01,40.76
35,-93.1,69.04,40.76
47,-93.24,69.09,40.55
46,-93.23,69.09,40.57
43,-93.22,69.08,40.59
42,-93.22,69.08,40.61
39,-93.21,69.06,40.63
37,-93.21,69.06,40.65
35,-93.19,69.05,40.67
34,-93.19,69.05,40.69
30,-93.16,69.04,40.72
36,-93.17,69.07,40.73
29,-93.15,69.05,40.76
33,-93.18,69.06,40.69
44,-93.18,69.08,40.69
38,-93.17,69.07,40.71
34,-93.18,69.06,40.67
39,-93.19,69.07,40.65
45,-93.18,69.08,40.67
46,-93.21,69.09,40.61
41,-93.19,69.07,40.63
52,-93.22,69.1,40.57
48,-93.21,69.09,40.59
53,-93.22,69.1,40.55
41,-93.14,69.06,40.72
46,-93.16,69.08,40.69
51,-93.18,69.09,40.65
47,-93.16,69.08,40.67
59,-93.19,69.1,40.61
53,-93.18,69.09,40.63
65,-93.21,69.11,40.57
60,-93.19,69.1,40.59
74,-93.21,69.13,40.53
67,-93.21,69.11,40.55
81,-93.2,69.14,40.49
73,-93.21,69.13,40.51
26,-93,68.97,40.79
28,-92.58,68.67,40.78
35,-92.65,68.72,40.78
32,-92.64,68.71,40.78
26,-92.58,68.67,40.8
33,-92.65,68.72,40.8
31,-92.64,68.71,40.8
31,-92.58,68.67,40.74
40,-92.65,68.72,40.74
38,-92.64,68.71,40.74
29,-92.58,68.67,40.76
37,-92.65,68.72,40.76
35,-92.64,68.71,40.76
43,-92.65,68.72,40.72
40,-92.64,68.71,40.72
26,-92.61,68.67,40.7
47,-92.65,68.72,40.7
42,-92.64,68.71,40.7
25,-92.65,68.69,40.68
48,-92.65,68.72,40.68
43,-92.64,68.71,40.68
54,-92.64,68.72,40.67
41,-92.63,68.7,40.67
32,-92.66,68.68,40.61
25,-92.7,68.72,40.7
25,-92.7,68.7,40.69
27,-92.7,68.7,40.67
46,-92.64,68.71,40.63
30,-92.65,68.69,40.63
29,-92.67,68.69,40.63
45,-92.64,68.71,40.65
28,-92.65,68.69,40.65
26,-92.67,68.69,40.65
30,-92.66,68.7,40.67
32,-92.69,68.73,40.7
30,-92.67,68.72,40.69
34,-92.66,68.68,40.59
53,-92.65,68.72,40.65
48,-92.67,68.73,40.67
36,-92.71,68.76,40.71
44,-92.68,68.74,40.69
55,-92.65,68.72,40.63
25,-92.84,68.85,40.79
26,-92.88,68.81,40.75
28,-92.78,68.74,40.72
28,-92.74,68.72,40.71
30,-92.72,68.7,40.69
33,-92.7,68.69,40.65
31,-92.72,68.7,40.67
40,-92.69,68.68,40.61
36,-92.7,68.69,40.63
44,-92.69,68.68,40.59
26,-92.81,68.83,40.79
28,-92.77,68.8,40.75
32,-92.74,68.78,40.71
56,-92.64,68.72,40.63
41,-92.64,68.7,40.63
55,-92.64,68.72,40.65
41,-92.64,68.7,40.65
59,-92.64,68.72,40.61
62,-92.64,68.72,40.59
25,-92.65,68.72,40.86
31,-92.65,68.72,40.82
29,-92.64,68.71,40.82
33,-92.64,68.72,40.84
25,-92.6,68.68,40.82
25,-92.63,68.7,40.84
26,-92.64,68.64,40.68
32,-92.65,68.66,40.65
29,-92.64,68.64,40.67
39,-92.67,68.67,40.61
35,-92.65,68.66,40.63
43,-92.67,68.67,40.59
36,-92.65,68.67,40.59
33,-92.65,68.67,40.61
32,-92.63,68.65,40.63
27,-92.63,68.67,40.63
29,-92.63,68.65,40.65
25,-92.63,68.67,40.65
27,-92.61,68.67,40.68
36,-92.62,68.69,40.65
28,-92.61,68.67,40.67
44,-92.64,68.7,40.61
36,-92.62,68.69,40.63
68,-92.64,68.71,40.57
48,-92.64,68.7,40.59
73,-92.63,68.72,40.55
27,-92.55,68.65,40.78
27,-92.53,68.64,40.78
29,-92.56,68.66,40.76
31,-92.56,68.66,40.74
32,-92.58,68.67,40.72
34,-92.58,68.67,40.7
72,-92.62,68.71,40.55
25,-92.51,68.56,40.79
26,-92.47,68.59,40.79
26,-92.51,68.62,40.79
47,-92.61,68.69,40.63
80,-92.61,68.73,40.55
28,-92.87,68.87,40.75
28,-92.98,68.88,40.79
31,-93.01,68.9,40.76
32,-93.04,68.93,40.76
