ppm NH3 Concentration mole,X (m),Y (m),Z (m)
48,-180.04,-0.13,37.83
36,-189.49,-13.04,43.65
97,-191.39,-9.33,43.83
35,-180.03,-4.24,37.69
58,-180.06,2.77,37.68
109,-180.09,-0.02,41.49
61,-179.15,0.16,38.49
69,-180.97,-10.73,42.77
36,-180.09,-10.73,41.46
41,-183.14,-13.71,43
45,-203.82,-11.82,44.11
51,-205.64,-8.21,43.87
40,-204.93,-1.63,43.9
53,-201.15,1.42,44.1
106,-203.09,-5.07,44.16
141,-182.61,-6.74,42.96
105,-185.94,-9.88,43.31
276,-185.37,-3.07,43.25
187,-188.91,-6.14,43.6
47,-189.21,-13.01,44.62
70,-193.63,-9.14,44.03
245,-191.2,-9.28,44.82
67,-181.49,7.85,37.96
73,-180.1,6.11,37.86
51,-184.2,7.9,37.94
34,-187.92,7.92,38.21
66,-180.09,-4.51,41.48
38,-179.14,-4.07,38.34
128,-180.76,-3.68,42.75
183,-180.1,2.97,41.46
80,-179.24,3.19,38.33
249,-180.56,3.14,42.72
232,-182.12,0,42.89
181,-179.34,0.23,42.14
61,-178.19,0.25,39.09
32,-166.68,9.04,37.95
77,-180.3,-10.69,43.46
37,-179.34,-10.69,42.1
30,-182.58,-13.69,43.78
49,-167.53,-4.22,42.43
33,-209.16,-4.28,44.3
76,-206.73,-14.99,44.7
70,-201.65,-12.01,44.34
184,-204.11,-11.72,45.09
63,-209.81,-11.17,44.21
151,-206.05,-8.01,44.81
59,-194.18,6.62,43.95
36,-194.19,7.86,42.24
29,-194.46,8.86,38.74
27,-200.4,6.82,44.03
58,-197.59,4.44,44.1
41,-205.4,-1.2,44.73
406,-188.3,0.53,43.53
166,-191.19,4.14,43.75
327,-191.83,-2.46,43.87
180,-194.72,1.05,44.05
257,-195.5,-5.53,44.17
149,-199.13,-8.73,44.36
50,-201.54,1.93,44.9
167,-198.29,-2.03,44.25
136,-200.91,-5.22,44.32
218,-203.42,-4.8,45.1
186,-182.02,-6.65,43.74
139,-185.51,-9.83,44.22
482,-184.9,-2.9,44.14
387,-188.62,-6.04,44.58
279,-193.52,-9.07,45.02
278,-190.5,-9.3,45.68
79,-196.12,-12.39,45.24
35,-190.65,8.89,37.82
25,-180.07,9.69,33.85
114,-180.89,8.6,38.51
184,-181.56,7.84,41.61
26,-178.13,7.41,33.87
117,-179.39,6.68,38.46
296,-180.11,6.1,41.51
315,-181.77,5.99,42.82
168,-184.12,7.86,41.67
79,-183.78,8.78,38.45
229,-184.19,7.49,43.04
307,-184.72,3.5,43.14
136,-187.55,6.38,43.37
84,-188.16,7.86,41.96
53,-187.68,8.84,38.71
77,-179.34,-4.37,42.12
25,-176.99,-3.33,38.87
172,-180.08,-3.54,43.43
394,-179.37,3.35,42.1
75,-176.63,3.59,38.84
499,-179.87,3.53,43.38
187,-178.29,0.28,42.88
430,-181.5,0.26,43.63
61,-166.64,8.17,46.33
33,-169.79,10.04,33.74
81,-167.46,9.52,38.42
40,-164.34,11.89,33.37
95,-166.66,9.43,42.66
44,-163.82,11.08,37.89
61,-158.04,11.13,37.73
47,-158.17,12.11,33.24
58,-178.91,-10.53,45.27
30,-177.24,-10.51,43.33
35,-181.95,-13.69,45.33
47,-179.28,-17.53,45.26
39,-175.08,-14.32,43.85
74,-167.46,-1.1,43.27
127,-170.71,-4.05,43.73
60,-174.52,-7.25,43.78
59,-171.28,-11.1,43.81
75,-168.91,-7.97,43.79
64,-152.67,8.14,47.65
200,-207.45,-14.96,45.85
269,-201.83,-11.93,45.33
361,-204.87,-11.6,45.91
104,-210.39,-11.11,45.66
163,-206.82,-7.88,45.9
33,-214.47,-21.53,45.33
111,-211.04,-18.19,45.48
54,-214.12,-14.26,45.21
30,-199.13,-18.63,45.28
103,-204.75,-19.48,45.95
30,-207.88,-25.53,51.44
91,-194.24,7.25,44.68
75,-194.26,8.64,42.83
34,-194.3,10.35,39.08
33,-201.08,8.59,42.96
38,-200.81,7.48,44.7
60,-197.82,5.02,44.88
26,-205.18,6.17,45.74
51,-202.38,2.93,45.76
31,-206.14,-0.72,45.8
814,-187.99,0.84,44.45
173,-191.07,4.65,44.59
791,-191.67,-2.24,44.86
251,-194.73,1.46,45
733,-195.48,-5.37,45.17
464,-199.23,-8.61,45.35
295,-198.45,-1.71,45.2
320,-201.13,-4.99,45.28
209,-204.21,-4.55,45.89
45,-181.29,-6.62,45.28
27,-185.05,-9.84,45.59
559,-184.4,-2.75,45.52
472,-187.98,-6.01,45.7
159,-193.02,-16.14,48.63
250,-189.07,-12.99,48.87
657,-192.27,-9.14,48.62
436,-196.12,-12.37,48.62
37,-186.55,15.12,38.87
40,-190.38,12.12,38.9
33,-176.35,10.62,33.8
151,-180.05,9.69,38.84
562,-180.99,8.55,42.2
155,-178.17,7.36,38.86
699,-179.43,6.66,42.13
696,-181.17,6.54,43.47
375,-183.68,8.61,42.26
90,-183.33,11.54,38.87
450,-183.74,8.14,43.67
630,-184.26,3.94,43.91
242,-187.27,6.97,44.08
167,-187.94,8.62,42.56
68,-187.33,10.12,39.12
80,-167.41,5.52,43.9
88,-164.87,8.44,47.65
66,-167.47,3.08,43.03
93,-173.11,6.79,38.78
99,-173.7,-0.22,43.81
122,-178.54,-3.48,45.34
59,-176.88,-3.38,43.42
776,-178.3,3.49,45.41
450,-176.44,3.63,43.54
602,-180.68,0.42,45.21
255,-167.32,7.66,47
513,-166.64,9.79,46.45
317,-166.05,9.73,47.65
46,-172.51,13.82,33.75
138,-169.75,10.05,38.74
79,-165.58,13.88,33.69
288,-167.38,9.75,43.28
163,-164.35,11.89,38.38
120,-163.94,11.05,42.76
52,-155.31,7.01,47.04
136,-155.53,9.13,47.65
35,-150.29,10.54,44.84
58,-151.33,10.3,46.25
31,-147.6,12.07,37.26
28,-154.02,22.83,29.67
34,-151.65,11.06,42.41
42,-151.55,12.06,38.21
109,-158.26,11.08,42.57
162,-158.25,12.08,38.28
85,-158.34,13.81,33.62
95,-161.63,16.3,33.64
225,-161.75,9.41,47.65
25,-150.18,26.02,29.59
63,-193.81,-26.64,51.01
430,-178.14,-10.45,48.88
327,-181.98,-13.65,48.93
133,-178.78,-17.49,48.91
143,-174.94,-14.29,48.87
171,-186.16,-20.39,51.22
135,-162.47,2.8,45.8
148,-168.67,-0.99,43.86
91,-165.63,-0.59,45.63
32,-163.28,-4.58,45.76
59,-159.42,-1.31,45.93
599,-170.55,-4.05,48.79
523,-174.3,-7.25,48.84
146,-171.09,-11.09,48.78
146,-167.33,-7.91,48.65
43,-151.33,8.68,46.24
69,-151.7,8.72,47.65
33,-144.24,13.31,38.6
43,-159.54,6.98,47
60,-158.8,5.23,45.85
225,-158.99,7.78,48.33
32,-152.36,7.09,46.9
82,-152.11,7.6,48.33
47,-155.79,1.95,45.9
26,-136.03,24.43,33.38
35,-132.18,27.9,33.34
95,-137.09,11.45,48.05
40,-128.34,31.1,33.29
35,-125.14,27.25,33.27
64,-118.05,26.63,38.21
87,-134.74,38.78,33.32
65,-131.54,34.94,33.31
38,-209.51,-4.04,49.15
246,-206.88,-14.93,49.06
481,-203.08,-11.75,48.8
103,-210.15,-11.08,49.18
178,-206.25,-7.89,49.03
38,-214.2,-17.84,51.63
174,-200.28,-19.04,51.35
30,-197.38,12.59,44
104,-194.14,10.2,43.77
146,-194.07,8.15,45.82
30,-201.21,10.38,43.93
41,-201.23,8.33,45.88
105,-198.06,5.89,45.83
80,-201.76,2.28,48.81
58,-205.6,-0.85,48.97
1142,-187.61,1.1,45.7
336,-190.86,5.11,45.74
1053,-190.89,-1.66,45.78
318,-194.15,2.28,45.85
952,-195.42,-5.3,48.63
727,-199.26,-8.52,48.76
372,-198.59,-1.47,48.65
270,-202.43,-4.69,48.77
570,-181.34,-6.61,48.9
405,-185.18,-9.81,48.94
1040,-184.54,-2.76,48.91
869,-188.45,-5.96,48.83
489,-193.01,-16.21,53.89
746,-188.98,-12.99,53.99
815,-192.18,-9.15,54.01
574,-196.11,-12.45,53.93
26,-182.71,18.32,38.83
111,-186.5,15.13,43.87
124,-190.35,12.11,43.98
1051,-180.08,9.74,43.08
1095,-178.07,7.33,43.01
190,-176.31,10.64,38.8
109,-179.51,14.48,38.81
1293,-180.25,7.31,45.17
514,-183.3,11.6,43.73
780,-183.27,9.41,45.54
1223,-183.81,4.32,45.35
256,-187.41,9.98,43.49
468,-187.05,7.84,45.49
26,-168.44,6.31,43.86
114,-164.85,7.07,46.91
139,-165.34,5.54,45.61
479,-165.39,8.02,48.33
99,-170.15,2.99,43.75
116,-166.83,3.08,45.53
592,-173.06,6.81,43.78
916,-173.66,-0.21,48.81
718,-177.5,-3.41,48.85
1245,-176.86,3.63,48.82
1131,-180.7,0.43,48.87
470,-163.89,11.03,46.44
905,-168.5,6.72,47.82
984,-167.32,9.96,47.1
916,-166.67,9.86,48.33
636,-164.52,10.55,47.65
57,-164.83,20.22,33.66
113,-175.67,17.68,38.77
239,-172.47,13.84,38.75
57,-168.67,17.02,33.7
699,-169.68,10.04,43.75
271,-165.54,13.89,38.69
454,-164.41,11.8,43.29
107,-152.78,10.21,47.65
344,-158.23,11.03,46.34
197,-155.22,6.1,47.98
300,-155.23,9.01,48.33
436,-158.3,10.42,47.65
46,-149.74,11,45.51
84,-153.29,11.03,46.27
97,-150.65,10.66,46.92
119,-150.75,18.94,33.54
157,-147.49,15.32,38.5
121,-153.95,22.78,33.55
99,-154.59,15.91,33.58
123,-151.39,13.56,38.66
77,-151.46,11.85,43.07
267,-158.3,11.9,43.16
294,-158.27,13.78,38.65
318,-161.59,16.31,38.65
116,-157.79,19.58,33.6
713,-161.99,9.4,48.33
112,-143.06,25.34,33.44
126,-146.9,22.14,33.49
114,-150.1,25.98,33.51
102,-146.26,29.18,33.46
213,-138.69,22.6,38.44
193,-140.44,20.95,38.42
194,-143.66,18.31,38.47
715,-178.09,-10.43,53.88
569,-181.94,-13.63,53.93
166,-178.74,-17.47,53.91
187,-174.89,-14.27,53.87
579,-162.8,2.44,48.73
584,-166.7,-0.86,48.64
154,-163.58,-4.69,48.7
157,-159.59,-1.49,48.85
875,-170.41,-4.03,53.79
761,-174.25,-7.23,53.84
182,-171.05,-11.07,53.82
199,-167.21,-7.87,53.77
51,-150.65,8.37,46.92
86,-151.06,8.43,48.33
41,-144.49,13.1,43.55
892,-159,6.75,50.14
439,-158.9,4.77,48.53
208,-151.93,6.4,50.2
77,-151.89,4.43,48.45
134,-155.73,1.72,48.81
92,-142.42,32.38,33.42
100,-139.22,28.54,33.4
87,-138.58,35.58,33.37
83,-135.38,31.74,33.35
148,-128.94,24.17,38.32
32,-125.61,21.72,43.31
237,-135.98,24.44,38.38
384,-132.13,27.91,38.34
27,-141.94,14.33,43.3
219,-137.07,16.95,48.05
480,-128.29,31.11,38.29
95,-121.84,23.65,43.26
409,-125.09,27.27,38.27
344,-118.01,26.65,43.21
790,-121.25,30.47,38.23
1294,-134.69,38.8,38.32
469,-131.49,34.95,38.31
62,-110.96,26,43.15
1413,-114.16,29.85,43.17
131,-206.9,-14.91,54.16
257,-203.06,-11.71,54.11
60,-210.1,-11.07,54.18
105,-206.26,-7.87,54.13
40,-200.11,-19.04,61.61
114,-194.14,8.75,48.96
102,-197.98,5.49,48.89
40,-201.78,2.37,54.06
30,-205.62,-0.82,54.1
1270,-187.74,1.07,48.93
580,-190.94,4.91,48.95
1120,-191.62,-2.16,48.76
461,-194.81,1.69,48.8
568,-195.38,-5.31,54.02
403,-199.22,-8.51,54.07
262,-198.58,-1.46,54.04
170,-202.42,-4.67,54.08
1098,-181.29,-6.59,53.9
886,-185.14,-9.79,53.94
1167,-184.49,-2.75,53.91
976,-188.34,-5.95,53.96
77,-192.43,-12.64,61.52
86,-182.66,18.33,43.83
90,-186.46,15.15,48.87
106,-190.3,11.95,48.92
1403,-176.26,10.65,43.8
664,-179.46,14.49,43.81
1417,-180.06,7.47,48.84
823,-183.26,11.31,48.86
1357,-183.9,4.27,48.89
706,-187.1,8.11,48.9
1567,-165.9,6.99,50.15
915,-165.91,5.07,48.23
1055,-169.79,2.98,48.71
1424,-173.02,6.83,48.78
1408,-173.61,-0.19,53.81
1197,-177.45,-3.39,53.85
1480,-176.81,3.64,53.82
1279,-180.65,0.44,53.87
69,-178.82,21.54,43.78
55,-153.3,29.82,33.52
56,-149.46,33.02,33.48
54,-157.15,26.62,33.57
57,-160.99,23.42,33.61
1349,-164.33,11.71,47.07
1520,-169.82,10.04,48.4
1906,-167.98,10.01,50.26
1385,-165.01,11.03,48.33
311,-164.78,20.24,38.66
83,-167.98,24.08,38.68
710,-175.62,17.69,43.77
104,-171.82,20.88,38.72
1575,-172.42,13.85,43.75
276,-168.62,17.04,38.7
1291,-165.49,13.83,43.69
186,-152.23,10.55,48.33
978,-158.18,11.73,46.99
651,-155.07,8.78,49.93
976,-158.23,10.85,48.33
214,-152.8,11.72,46.93
245,-149.17,11.69,47.83
420,-150.7,18.95,38.53
345,-147.44,15.35,43.53
419,-153.9,22.79,38.55
351,-154.53,15.89,38.59
625,-158.22,13.61,43.64
189,-151.19,13.36,43.61
1611,-161.54,16.24,43.65
381,-157.74,19.59,38.6
1537,-162.13,9.38,49.95
419,-143.02,25.35,38.44
434,-146.86,22.15,38.49
473,-150.06,25.99,38.51
584,-146.22,29.2,38.46
859,-138.69,22.6,43.42
229,-136.45,19.9,48.12
674,-140.43,20.84,43.4
536,-143.63,18.26,43.47
51,-145.62,36.22,33.43
37,-141.78,39.42,33.39
54,-137.89,42.64,38.34
31,-178.35,-13.93,61.4
911,-162.73,2.36,53.7
860,-166.57,-0.83,53.75
167,-163.37,-4.67,53.73
161,-159.53,-1.47,53.68
39,-170.66,-7.53,61.3
73,-147.72,8.19,48.35
184,-149.75,8.24,50.2
98,-144.18,11.31,48.41
762,-155.05,8.76,53.61
821,-158.89,5.56,53.65
126,-155.69,1.72,53.64
111,-151.85,4.92,53.59
822,-142.38,32.4,38.41
422,-139.18,28.55,38.4
1125,-138.53,35.6,38.37
441,-135.33,31.75,38.35
54,-132.63,21.86,43.36
27,-135.96,19.9,52.56
379,-128.89,24.17,43.32
95,-125.55,21.65,48.33
1091,-135.94,24.44,43.38
1793,-132.09,27.93,43.34
131,-136.66,19.9,51.59
90,-140.52,14.22,48.36
79,-137.1,17.16,52.02
113,-138.26,17.3,48.29
5252,-117.36,33.69,43.18
2107,-128.25,31.13,43.29
267,-121.8,23.66,48.27
1565,-125.05,27.29,43.27
755,-117.96,26.66,48.21
3431,-121.21,30.49,43.23
1845,-124.41,34.33,43.25
2946,-134.65,38.81,43.32
1377,-131.45,34.97,43.31
2877,-130.81,42.01,43.28
1565,-127.61,38.17,43.26
1640,-114.12,29.86,48.17
60,-194.1,8.77,53.96
55,-197.94,5.57,54.01
874,-187.7,1.08,53.93
460,-190.9,4.93,53.95
737,-191.54,-2.11,53.98
349,-194.74,1.73,53.99
35,-198.83,-4.96,61.55
141,-184.75,-6.24,61.43
79,-182.62,18.35,48.83
59,-186.41,15.17,53.87
64,-190.25,11.97,53.92
1447,-176.22,10.67,48.79
831,-179.42,14.51,48.81
1014,-180.01,7.48,53.84
552,-183.21,11.33,53.86
966,-183.85,4.28,53.89
512,-187.05,8.13,53.9
1665,-165.93,6.2,53.72
1780,-169.13,10.04,53.73
1498,-169.77,3,53.76
1608,-172.97,6.84,53.78
231,-177.06,0.15,61.34
31,-171.14,27.94,43.69
52,-174.98,24.74,43.74
80,-178.78,21.55,48.78
40,-156.46,33.68,38.54
263,-153.26,29.84,38.52
181,-149.42,33.04,38.48
58,-160.3,30.48,38.58
324,-157.1,26.64,38.57
338,-160.94,23.44,38.61
72,-164.14,27.28,38.63
1351,-172.37,13.87,48.75
774,-175.58,17.71,48.77
2013,-165.38,13.98,48.3
1968,-165.28,12.19,50.17
1750,-164.74,20.25,43.66
546,-167.94,24.09,43.68
653,-171.78,20.89,43.72
1660,-168.58,17.05,43.7
2107,-161.5,16.29,48.59
1792,-158.24,13.65,48.18
1732,-158.26,11.81,50.06
1208,-150.65,18.97,43.53
2373,-153.85,22.81,43.55
926,-154.49,15.81,43.6
2077,-157.7,19.61,43.6
509,-151.48,11.43,50.05
568,-151.42,13.48,48.02
816,-147.4,15.21,48.49
1972,-161.45,16.44,53.64
1871,-158.25,12.6,53.63
1743,-162.09,9.4,53.67
1821,-165.29,13.24,53.69
1353,-146.81,22.17,43.49
2515,-150.01,26.01,43.51
2728,-146.17,29.21,43.46
1495,-142.97,25.37,43.44
2008,-138.63,22.56,48.44
1563,-140.3,20.59,48.4
1187,-143.39,18.2,48.5
126,-145.58,36.24,38.43
84,-141.73,39.44,38.39
180,-137.85,42.65,43.34
94,-134.01,45.85,43.29
45,-162.98,-1.13,61.21
727,-147.33,15.15,53.47
689,-151.2,11.96,53.56
83,-144.12,11.34,53.42
91,-148,8.12,53.55
48,-155.3,5.26,61.12
2808,-142.33,32.41,43.41
1492,-139.13,28.57,43.4
2963,-138.49,35.61,43.37
1473,-135.29,31.77,43.35
182,-136.2,20.43,53.18
154,-132.32,21.76,48.49
667,-128.68,24.08,48.37
2750,-135.58,24.38,48.58
4990,-131.92,27.84,48.47
1304,-138.56,22.6,53.43
1040,-140.31,20.78,53.4
92,-138.27,17.47,52.97
73,-140.5,14.34,53.41
882,-143.4,18.23,53.42
7507,-117.32,33.7,48.18
6690,-128.2,31.15,48.29
2648,-125,27.3,48.27
5742,-121.16,30.5,48.23
7365,-124.36,34.35,48.25
7363,-120.52,37.55,48.2
4447,-126.92,45.23,48.23
4227,-134.6,38.83,48.32
7620,-131.4,34.99,48.31
3876,-130.76,42.03,48.28
8905,-127.56,38.19,48.26
11123,-123.72,41.39,48.22
65,-191.15,1.43,61.46
67,-178.73,21.57,53.78
62,-182.57,18.37,53.83
982,-172.33,13.88,53.75
506,-175.53,17.73,53.77
1013,-176.17,10.68,53.79
528,-179.37,14.53,53.81
84,-183.46,7.83,61.37
313,-169.38,6.55,61.25
36,-174.59,28.28,51.22
130,-156.41,33.69,43.54
819,-153.21,29.85,43.52
76,-152.57,36.89,43.49
622,-149.37,33.05,43.48
236,-160.25,30.49,43.58
1204,-157.05,26.65,43.57
1502,-160.9,23.45,43.61
352,-164.1,27.29,43.63
812,-168.19,20.6,51.19
350,-161.7,12.95,61.16
2173,-154.11,19.31,51.06
2568,-146.42,25.72,50.97
40,-148.73,40.1,43.45
433,-145.53,36.25,43.43
296,-141.69,39.45,43.39
357,-137.8,42.67,48.34
252,-133.96,45.87,48.29
212,-130.12,49.07,48.25
45,-147.62,11.66,61.03
3460,-138.74,32.12,50.88
75,-132.36,21.7,53.26
1561,-135.71,24.55,53.31
2351,-131.89,28,53.36
170,-128.49,24,53.45
46,-139.93,18.06,60.94
996,-117.27,33.72,53.18
3540,-128.16,31.16,53.29
428,-124.96,27.32,53.27
707,-121.11,30.52,53.23
