ppm HF Concentration mole,X (m),Y (m),Z (m)
18980,26.22,79.01,40.49
5667,26.22,79.01,40.49
30198,26.22,79.01,40.49
67371,26.22,79.01,40.49
158612,26.22,79.01,40.49
234949,26.23,79.01,40.49
279051,26.23,79.01,40.49
289285,26.23,79.01,40.49
15300,26.22,79.01,40.49
14655,26.22,79.01,40.49
54597,26.22,79.01,40.49
1045,26.22,79.01,40.49
438922,26.22,79.01,40.49
288568,26.22,79.01,40.49
11762,26.22,79.01,40.49
35158,26.22,79.01,40.49
24476,26.22,79.01,40.49
7032,26.22,79.01,40.49
2921,26.22,79.01,40.49
118,26.22,79.01,40.49
2145,26.22,79.01,40.49
131501,26.22,79.01,40.49
77041,26.22,79.01,40.49
119583,26.22,79.01,40.49
11805,26.22,79.01,40.49
20414,26.22,79.01,40.49
2849,26.22,79.01,40.49
16,26.22,79.01,40.53
12489,26.22,79.01,40.53
75,26.22,79.01,40.53
158,26.22,79.01,40.53
986,26.23,79.01,40.53
36584,26.22,79.01,40.49
113576,26.22,79.01,40.49
325268,26.22,79.01,40.53
608521,26.22,79.01,40.53
221621,26.23,79.01,40.53
363558,26.23,79.01,40.53
434619,26.24,79.01,40.52
720874,26.22,79.01,40.49
763203,26.22,79.01,40.49
476415,26.23,79.01,40.49
586171,26.23,79.01,40.49
6208,26.23,79.01,40.49
11516,26.23,79.01,40.49
156162,26.23,79.01,40.49
361684,26.22,79.01,40.49
343921,26.23,79.01,40.49
200556,26.23,79.01,40.49
32869,26.23,79.01,40.49
52935,26.23,79.01,40.49
328152,26.23,79.01,40.49
240218,26.23,79.01,40.49
78252,26.23,79.01,40.49
18540,26.23,79.01,40.49
273634,26.23,79.01,40.49
238186,26.23,79.01,40.49
277769,26.23,79.01,40.49
97784,26.23,79.01,40.49
253240,26.23,79.01,40.49
626616,26.21,79.01,40.52
619130,26.21,79.01,40.52
452677,26.21,79.01,40.52
549822,26.21,79.01,40.52
182006,26.21,79.01,40.52
497501,26.21,79.01,40.52
417825,26.22,79.01,40.52
379073,26.22,79.01,40.52
25578,26.21,79.01,40.53
74001,26.22,79.01,40.53
139165,26.22,79.01,40.53
393,26.22,79.01,40.53
20252,26.22,79.01,40.53
671791,26.21,79.01,40.51
670455,26.21,79.01,40.51
666701,26.21,79.01,40.51
664423,26.21,79.01,40.51
651050,26.21,79.01,40.52
641969,26.21,79.01,40.52
659357,26.21,79.01,40.52
666408,26.21,79.01,40.51
664591,26.21,79.01,40.51
664724,26.21,79.01,40.51
668575,26.21,79.01,40.5
665576,26.21,79.01,40.51
671416,26.21,79.01,40.5
673043,26.21,79.01,40.5
663934,26.21,79.01,40.5
657117,26.21,79.01,40.5
652280,26.21,79.01,40.5
646092,26.21,79.01,40.5
608902,26.21,79.01,40.5
567024,26.21,79.01,40.49
295792,26.21,79.01,40.49
496715,26.21,79.01,40.49
5,26.21,79.01,40.49
9,26.21,79.01,40.49
106926,26.21,79.01,40.49
11,26.21,79.01,40.49
186,26.21,79.01,40.49
201378,26.22,79.01,40.49
348160,26.22,79.01,40.49
37831,26.22,79.01,40.49
389,26.22,79.01,40.49
78108,26.22,79.01,40.49
347638,26.22,79.01,40.49
213617,26.22,79.01,40.49
31,26.21,79.01,40.49
63,26.22,79.01,40.49
2936,26.22,79.01,40.49
25153,26.22,79.01,40.49
13215,26.22,79.01,40.49
2296,26.22,79.01,40.49
32796,26.22,79.01,40.49
501599,26.22,79.01,40.49
46315,26.22,79.01,40.49
72835,26.22,79.01,40.49
16978,26.22,79.01,40.49
4344,26.22,79.01,40.49
116,26.22,79.01,40.49
221,26.22,79.01,40.49
1304,26.22,79.01,40.49
2276,26.22,79.01,40.49
148744,26.22,79.01,40.49
148412,26.22,79.01,40.49
15556,26.22,79.01,40.49
5094,26.22,79.01,40.49
16961,26.22,79.01,40.49
16070,26.22,79.01,40.49
26,26.22,79.01,40.49
114,26.22,79.01,40.49
9,26.22,79.01,40.49
495,26.22,79.01,40.49
1519,26.22,79.01,40.49
1656,26.22,79.01,40.49
54,26.22,79.01,40.48
286,26.22,79.01,40.48
872,26.22,79.01,40.53
4,26.22,79.01,40.53
2444,26.22,79.01,40.53
62,26.22,79.01,40.53
3,26.22,79.01,40.53
3136,26.22,79.01,40.53
43,26.23,79.01,40.53
375,26.23,79.01,40.53
13602,26.22,79.01,40.53
59,26.23,79.01,40.53
10521,26.23,79.01,40.53
493,26.23,79.01,40.53
2590,26.23,79.01,40.53
3678,26.23,79.01,40.53
3211,26.23,79.01,40.53
397069,26.22,79.01,40.52
324095,26.22,79.01,40.52
285122,26.22,79.01,40.53
280137,26.22,79.01,40.53
44359,26.22,79.01,40.53
73705,26.22,79.01,40.53
391879,26.22,79.01,40.49
393713,26.22,79.01,40.49
440704,26.22,79.01,40.49
34142,26.22,79.01,40.49
216035,26.22,79.01,40.49
159459,26.22,79.01,40.49
99290,26.22,79.01,40.49
244963,26.22,79.01,40.49
764858,26.22,79.01,40.51
761280,26.22,79.01,40.52
756181,26.22,79.01,40.52
750534,26.22,79.01,40.52
770291,26.22,79.01,40.51
767433,26.22,79.01,40.51
771647,26.22,79.01,40.51
771309,26.22,79.01,40.51
281051,26.22,79.01,40.53
107607,26.22,79.01,40.53
95636,26.22,79.01,40.53
293446,26.22,79.01,40.53
702553,26.22,79.01,40.52
685268,26.22,79.01,40.52
240799,26.22,79.01,40.53
522892,26.22,79.01,40.53
743844,26.22,79.01,40.52
739402,26.22,79.01,40.52
718850,26.22,79.01,40.52
732694,26.22,79.01,40.52
458235,26.23,79.01,40.53
221519,26.23,79.01,40.53
35471,26.23,79.01,40.53
39440,26.23,79.01,40.53
31604,26.23,79.01,40.53
29483,26.23,79.01,40.53
169564,26.23,79.01,40.53
379193,26.23,79.01,40.53
125064,26.23,79.01,40.53
20188,26.23,79.01,40.53
91514,26.23,79.01,40.53
773712,26.23,79.01,40.52
317491,26.23,79.01,40.53
526275,26.23,79.01,40.52
227030,26.24,79.01,40.53
782172,26.23,79.01,40.52
384226,26.24,79.01,40.52
731374,26.23,79.01,40.52
532606,26.24,79.01,40.52
69228,26.24,79.01,40.53
167797,26.24,79.01,40.52
546678,26.24,79.01,40.52
281001,26.24,79.01,40.52
310905,26.24,79.01,40.52
474023,26.24,79.01,40.52
539822,26.24,79.01,40.52
770593,26.22,79.01,40.51
769918,26.22,79.01,40.51
769827,26.22,79.01,40.51
770338,26.22,79.01,40.5
771821,26.22,79.01,40.5
771798,26.22,79.01,40.5
770879,26.22,79.01,40.5
770216,26.22,79.01,40.5
769736,26.22,79.01,40.5
767945,26.22,79.01,40.5
762778,26.22,79.01,40.5
756425,26.22,79.01,40.49
416798,26.22,79.01,40.49
419077,26.22,79.01,40.49
749967,26.22,79.01,40.49
739497,26.22,79.01,40.49
385622,26.22,79.01,40.49
348492,26.22,79.01,40.49
666595,26.22,79.01,40.49
620640,26.23,79.01,40.49
681548,26.22,79.01,40.49
619776,26.23,79.01,40.49
583184,26.23,79.01,40.49
546020,26.23,79.01,40.49
576175,26.23,79.01,40.49
472725,26.23,79.01,40.49
423588,26.23,79.01,40.49
568086,26.23,79.01,40.49
406497,26.23,79.01,40.49
485561,26.23,79.01,40.49
757065,26.23,79.01,40.49
362826,26.23,79.01,40.49
533975,26.23,79.01,40.49
832907,26.23,79.01,40.49
607985,26.23,79.01,40.49
544778,26.24,79.01,40.49
638597,26.24,79.01,40.49
811644,26.23,79.01,40.49
609660,26.24,79.01,40.49
523779,26.24,79.01,40.49
587105,26.24,79.01,40.5
630162,26.24,79.01,40.5
631113,26.24,79.01,40.5
574726,26.24,79.01,40.52
761,26.23,79.01,40.48
3806,26.23,79.01,40.49
3352,26.23,79.01,40.49
6277,26.23,79.01,40.49
7954,26.23,79.01,40.49
166999,26.23,79.01,40.49
168286,26.23,79.01,40.49
28302,26.23,79.01,40.49
26016,26.23,79.01,40.49
38169,26.23,79.01,40.49
45863,26.23,79.01,40.49
1745,26.23,79.01,40.48
172362,26.23,79.01,40.49
50098,26.23,79.01,40.49
68844,26.23,79.01,40.49
9861,26.23,79.01,40.49
15102,26.23,79.01,40.49
150854,26.23,79.01,40.49
233984,26.23,79.01,40.49
211005,26.23,79.01,40.49
30775,26.23,79.01,40.49
57919,26.23,79.01,40.49
80088,26.23,79.01,40.49
117994,26.23,79.01,40.49
168984,26.23,79.01,40.49
209180,26.23,79.01,40.49
118043,26.23,79.01,40.49
6674,26.21,79.01,40.52
103094,26.21,79.01,40.52
34601,26.21,79.01,40.52
226754,26.21,79.01,40.52
258595,26.21,79.01,40.52
199897,26.21,79.01,40.52
256560,26.21,79.01,40.52
8263,26.21,79.01,40.52
12805,26.21,79.01,40.52
92149,26.21,79.01,40.52
66986,26.21,79.01,40.52
187417,26.21,79.01,40.52
299780,26.21,79.01,40.52
288893,26.21,79.01,40.52
284683,26.21,79.01,40.52
269847,26.21,79.01,40.52
579248,26.22,79.01,40.52
534242,26.22,79.01,40.52
567499,26.22,79.01,40.52
