ppm HF Concentration mole,X (m),Y (m),Z (m)
2,47.6,116.49,65.7
2,47.6,116.49,63.16
2,52.19,118.63,50.84
2,47.64,116.49,60.57
2,45.15,116.45,63.27
2,50.82,120.61,50.88
2,47.57,117.44,60.82
2,50.66,117.25,50.87
2,45.16,116.45,60.69
2,47.72,116.5,58.05
2,51.14,121.16,51.84
2,49.51,122.46,50.88
2,49.26,118.69,50.89
2,47.57,118.69,58.46
2,50.92,118.08,51.82
2,44.75,117.29,60.86
2,47.61,117.46,58.3
2,45.16,116.45,58.08
2,47.74,116.52,55.45
2,48.16,123.72,50.84
2,49.36,119.44,51.89
3,47.9,120.76,50.89
2,47.79,117.3,50.89
2,43.62,116.4,58.09
2,49.43,119.89,53.59
2,47.56,118.74,55.96
2,44.76,117.29,58.32
2,47.6,117.5,55.76
2,47.76,116.52,52.53
2,45.15,116.47,55.41
2,44.17,122.99,50.81
3,46.58,122.67,50.85
2,43.45,123.12,50.78
2,47.84,121.42,51.87
2,47.66,118.19,51.87
3,46.39,118.82,50.87
2,43.01,117.11,58.32
2,43.61,116.41,55.4
2,47.8,121.81,53.57
2,47.56,118.74,53.58
2,45.89,120.07,55.96
2,43.95,118.72,58.46
2,47.62,117.49,53.18
2,44.73,117.34,55.75
2,45.18,116.48,52.45
3,45.03,121.06,50.83
3,43.3,121.38,50.77
3,43.17,123.03,49.82
3,46.09,119.59,51.8
3,44.77,117.5,50.82
2,42.4,115.94,58.35
2,43.16,115.37,55.49
3,43.13,123.5,40.7
2,42.27,117.99,58.46
2,42.99,117.13,55.75
2,43.61,116.42,52.39
2,45.87,120.07,53.52
2,43.93,118.76,55.97
2,44.72,117.34,53.07
2,44.59,121.72,51.67
2,42.64,121.98,51.45
3,43.8,119.5,50.79
3,43.16,121.43,49.76
3,43.15,123.15,47.73
2,41.38,116.84,58.46
2,44.26,118.28,51.63
2,43.47,116.85,50.78
2,42.42,115.95,55.78
2,43.16,115.4,52.63
3,43.11,123.19,42.39
4,43.08,121.59,41.47
3,42.42,121.78,40.55
2,42.26,118.01,55.97
2,42.98,117.13,52.98
2,43.88,118.77,53.38
2,42.37,120.5,55.96
