ppm HF Concentration mole,X (m),Y (m),Z (m)
2,58.13,90.4,40.44
2,58.28,90.43,40.45
2,58.37,90.4,40.61
2,57.99,90.24,40.6
2,57.8,90.45,40.45
2,58.12,90.27,40.61
2,58.21,90.24,40.74
2,58.24,90.49,40.58
2,57.76,90.48,40.59
3,58.37,90.4,41.16
3,58.39,89.95,42.33
2,57.68,90.27,40.63
2,58.08,90.31,40.74
2,57.64,90.3,40.75
2,58.21,90.25,41.23
2,58.25,90.49,41.09
2,57.73,90.48,41.1
3,58.36,90.4,41.89
2,58.36,89.3,42.63
3,58.37,89.89,42.55
2,58.36,88.74,42.68
2,57.08,90.48,41.09
2,58.1,90.31,41.2
2,57.63,90.29,41.2
3,58.25,90.49,41.8
2,57.73,90.48,41.82
3,58.35,88.76,43.19
3,58.36,90.2,42.64
3,58.35,89.34,43.23
2,58.21,89.83,42.44
2,57.06,90.48,41.83
2,58.2,88.86,42.61
3,58.37,88.52,42.41
2,57,89.9,41.9
3,58.02,88.46,43.15
3,57.99,88.46,43.77
2,57.03,90.28,41.2
2,56.64,90.48,41.09
3,58.09,90.31,41.86
2,57.63,90.29,41.87
3,58.16,88.89,43.16
3,58.18,90.07,42.59
3,58.16,89.37,43.18
3,58.21,90.49,42.51
2,57.68,90.48,42.47
3,58.35,88.77,43.78
3,58.35,90.06,43.18
3,58.35,89.35,43.81
2,57.84,89.84,42.5
3,57.97,89.4,43.13
3,57.5,90.08,42.51
2,57.02,90.28,41.87
2,57.06,90.48,42.49
2,56.62,90.48,41.84
3,57.76,89.03,43.14
2,57.78,89.01,42.51
2,57.4,89.46,42.52
3,57,89.9,42.52
3,58.04,88.45,42.5
2,56.58,90.1,41.9
3,57.9,88.64,43.15
3,57.33,88.45,43.15
3,57.87,88.66,43.77
3,57.36,88.46,43.78
3,58,88.46,44.39
2,56.61,90.28,41.2
3,58.05,90.3,42.54
2,57.59,90.29,42.49
3,58.15,88.9,43.78
3,58.16,89.95,43.16
3,58.15,89.37,43.79
2,58.16,90.48,43.13
2,57.63,90.48,43.13
3,58.35,88.77,44.4
3,58.35,90.06,43.78
3,58.35,89.36,44.41
3,57.81,89.84,43.14
3,57.96,89.4,43.77
2,57.47,90.08,43.14
2,57.02,90.28,42.51
2,56.6,90.28,41.87
2,57.05,90.48,43.13
2,56.62,90.48,42.5
2,56.05,90.48,41.84
3,58.01,88.46,45.02
3,57.75,89.04,43.77
3,57.31,88.83,43.1
3,57.4,89.46,43.15
3,57,89.9,43.15
2,56.58,90.1,42.52
2,57.92,88.63,42.5
2,56.92,89.06,42.51
3,56.52,89.54,42.52
2,56.13,89.95,41.9
3,57.3,88.63,43.14
3,56.92,88.46,43.27
3,57.34,88.66,43.77
3,57.87,88.66,44.39
3,56.93,88.46,43.78
3,57.38,88.46,44.4
2,56.05,90.28,41.21
2,58,90.29,43.14
2,57.54,90.28,43.14
3,58.15,88.9,44.4
3,58.15,89.94,43.78
3,58.15,89.38,44.4
