ppm HF Concentration mole,X (m),Y (m),Z (m)
2,66.13,87.81,49.84
2,66.33,87.08,50.3
2,65.83,86.6,50.3
2,66.68,89.09,49.4
2,66.2,88.69,49.4
2,65.73,88.29,48.77
2,66.13,87.81,49.4
2,65.65,87.41,49.4
5,87.39,96.23,40.24
4,76.07,81.72,46.3
4,76.09,81.73,46.25
4,76.05,81.75,46.3
2,67.64,89.9,49.84
2,66.61,88.21,49.84
3,66.53,87.33,49.84
2,66.05,86.9,49.84
2,66.46,87.23,50.1
2,65.97,86.79,50.1
2,66.73,86.4,50.3
2,67.8,91.66,49.4
2,67.32,91.26,49.4
2,66.84,90.85,48.77
2,67.24,90.38,49.4
2,66.36,90.45,48.77
2,66.76,89.97,49.4
2,66.28,89.57,48.77
2,65.8,89.17,48.77
4,66.68,89.09,48.77
3,66.2,88.69,48.77
3,67.64,89.9,49.4
2,67.16,89.49,49.4
2,67.09,88.61,49.4
2,66.61,88.21,49.4
2,65.29,88.33,47.83
3,66.13,87.81,48.77
2,65.65,87.41,48.77
4,66.53,87.33,48.77
4,66.05,86.9,48.77
3,66.53,87.33,49.4
3,66.05,86.9,49.4
2,64.99,86.06,49.32
5,87.48,96.2,40.25
4,87.39,96.09,40.26
4,87.39,95.98,40.25
5,87.45,96.24,40.3
4,87.43,96.1,40.31
5,87.38,96.29,40.35
5,87.39,96.4,40.57
4,87.45,96.04,40.24
2,68.27,92.06,49.4
2,66.95,87.65,50.1
4,76.1,81.73,46.14
4,76.05,81.78,46.09
4,76.01,81.72,46.29
4,76.05,81.74,46.23
4,76.03,81.67,46.28
4,76.05,81.74,46.15
4,76.06,81.66,46.24
4,75.88,82.17,46.09
4,75.98,81.71,46.29
4,75.85,81.97,46.08
4,76.12,81.81,46.24
4,76.17,81.87,46.23
4,76.17,81.9,46.12
4,76.18,81.88,46.15
4,76.15,81.86,46.15
4,76.14,81.88,46.12
4,76.1,81.83,46.1
4,76.13,81.81,46.14
4,76.17,81.86,46.32
4,76.12,81.81,46.31
4,76.02,81.79,46.16
4,76.02,81.79,46.23
4,76.04,81.79,46.31
4,76.15,81.88,46.35
4,76.09,81.82,46.32
4,75.97,82.07,46.11
4,76.08,82.17,46.14
2,68.2,91.18,49.84
2,68.12,90.3,49.84
2,68.04,89.42,49.84
2,67.56,89.02,49.84
2,67.49,88.14,49.84
2,67.01,87.73,49.84
3,66.92,86.69,49.84
3,66.85,86.58,50.1
3,66.71,86.06,50.15
2,67.8,91.66,48.77
2,68.2,91.18,49.4
2,67.32,91.26,48.77
2,67.72,90.78,49.4
3,68.12,90.3,49.4
2,66.4,90.89,47.83
3,67.24,90.38,48.77
3,66.76,89.97,48.77
4,67.64,89.9,48.77
4,67.16,89.49,48.77
4,66.24,89.13,47.83
5,67.09,88.61,48.77
4,66.61,88.21,48.77
3,68.04,89.42,49.4
3,67.56,89.02,49.4
5,67.49,88.14,48.77
5,67.01,87.73,48.77
3,67.49,88.14,49.4
3,67.01,87.73,49.4
2,65.29,88.33,46.58
5,66.09,87.34,47.83
5,66.91,86.69,49.08
2,65.13,86.26,49.17
2,65.02,86.06,47.96
4,66.74,86.06,49.3
4,87.58,96.13,40.27
5,87.52,96.18,40.33
5,87.68,96.35,40.29
4,87.39,95.94,40.27
