ppm NH3 Concentration mole,X (m),Y (m),Z (m)
32,-237.28,353.5,50.72
27,-243.68,361.19,50.76
28,-238.47,339.45,60.78
30,-243.59,361.22,60.75
25,-940.6,1795.03,9.46
26,-941.14,1802.18,10.09
25,-943.83,1798.77,10.68
25,-945.95,1795.31,11.64
25,-954.19,1801.87,23.48
25,-956.39,1796.34,23.77
25,-955.92,1800.76,25.68
25,-956.1,1799.49,23.81
25,-957.83,1800.43,25.74
25,-955.87,1801.19,26.73
25,-957.71,1801.03,27.33
25,-957.85,1800.55,26.84
28,-936.85,1797.07,9.82
26,-937.4,1791.15,9.23
26,-940.63,1794.95,10.46
28,-938.78,1801.97,10.18
27,-941.15,1802.1,11.09
25,-948.79,1802.71,13.68
26,-948.77,1802.72,16.18
25,-945.32,1802.32,11.98
25,-950.37,1804.64,16.18
25,-952.81,1804.79,21.26
25,-953.61,1804.6,23.42
25,-952.14,1803.04,21.18
25,-954.58,1804.8,26.01
25,-954.09,1805.7,25.03
25,-954.38,1805.99,24.96
27,-934.2,1787.29,9
25,-938.04,1784.08,8.53
26,-944.3,1798.5,11.74
26,-947.19,1800.79,13.67
26,-947.17,1800.8,16.17
25,-944.56,1791.54,11.49
26,-945.92,1795.35,13.67
25,-947.52,1797.27,13.68
25,-950.67,1801.13,18.7
25,-949.09,1799.2,16.19
25,-947.84,1793.75,13.7
26,-950.65,1801.14,21.2
25,-952.53,1799.59,21.22
25,-954.44,1798.06,23.76
25,-952.89,1796.01,21.24
25,-953.89,1803.33,25.97
25,-953.6,1804.69,25.59
25,-953.37,1801.5,23.75
25,-954.2,1801.83,25.66
25,-954.83,1802.02,26.73
25,-956.91,1801.51,27.33
25,-953.21,1792.49,21.25
25,-954.79,1794.42,23.76
25,-954.43,1798,26.24
25,-954.76,1794.43,26.26
25,-956.36,1796.35,26.27
25,-955.78,1800.56,27.28
25,-956.12,1799.55,26.28
25,-957.71,1800.92,28.14
25,-958.51,1801.89,28.12
25,-957.96,1798.27,26.27
25,-957.41,1807.35,26.72
25,-955.84,1806.32,26.81
31,-927.17,1786.64,9.25
32,-926.63,1792.55,9.81
30,-930.36,1790.51,9.48
29,-933.55,1794.37,9.71
28,-936.63,1799.42,10.06
29,-936.87,1796.99,10.82
27,-937.44,1791.07,10.23
28,-940.77,1794.44,11.61
30,-932.93,1801.39,10.31
30,-936.15,1805.21,10.48
28,-939.36,1809.04,10.66
26,-943.21,1805.8,11.34
25,-942.57,1812.86,10.82
29,-938.8,1801.9,11.18
27,-941.75,1802.1,11.86
27,-945.27,1802.39,13.65
26,-946.87,1804.31,13.65
28,-945.25,1802.4,16.15
27,-946.85,1804.32,16.15
27,-948.75,1802.73,18.68
27,-948.73,1802.74,21.18
27,-943.76,1805.12,12.09
25,-948.48,1806.25,13.61
25,-950.05,1808.16,16.17
25,-951.64,1806.23,18.69
26,-948.45,1806.24,16.16
26,-950.35,1804.65,18.68
26,-951.63,1806.24,21.19
25,-953.28,1806.15,23.38
26,-952.82,1804.71,23.72
25,-952.21,1807.44,21.18
25,-953.58,1806.58,23.44
26,-950.33,1804.66,21.18
26,-952.07,1803.05,23.71
26,-953.91,1804.87,26.7
25,-954.3,1805.8,26.01
26,-953.3,1806.12,25.66
25,-953.64,1806.5,25.58
28,-934.24,1787.22,10
28,-931.01,1783.43,8.8
25,-934.85,1780.21,8.36
26,-941.35,1787.72,11.37
25,-938.08,1784.01,9.53
28,-943.76,1798.72,14.77
27,-947.15,1800.81,18.67
27,-947.13,1800.82,21.17
26,-944.46,1791.67,14.92
26,-945.89,1795.36,16.17
26,-947.49,1797.28,16.18
26,-949.07,1799.21,18.69
25,-947.81,1793.76,16.2
25,-949.41,1795.68,16.21
25,-950.99,1797.61,18.71
25,-951.31,1794.09,18.73
26,-950.62,1801.14,23.7
27,-949.05,1799.21,21.19
26,-952.52,1799.6,23.74
26,-950.97,1797.61,21.21
26,-952.87,1796.02,23.74
26,-951.29,1794.09,21.23
25,-952.84,1796.03,26.24
26,-950.6,1801.15,26.2
26,-952.51,1799.58,26.24
26,-952.09,1803.06,26.18
