ppm HF Concentration mole,X (m),Y (m),Z (m)
281,44.14,58.62,39.92
417,47.2,54.81,38.8
56,45.52,64.74,40.52
219,44.06,58.31,40.86
103,48.22,62.22,40.41
259,47.23,54.56,39.77
188,51.05,58.05,39.65
31,44.04,58.08,43.05
73,45.05,64.06,41.35
49,44.71,63.65,43.3
22,45.92,65.9,42.16
104,48.01,61.68,41.36
43,51.99,64.43,40.58
10,48.7,65.84,41.61
22,47.27,54.26,42.51
167,51.06,57.77,40.62
81,54.94,61.71,40.34
221,54.32,55.53,38.64
40,47.8,61.21,43.3
39,45.37,65.07,42.87
54,51.8,63.68,41.56
28,48.32,64.85,42.48
4,52,65.84,42.08
53,58.6,64.36,40.58
28,51.08,57.43,42.92
86,54.9,61.15,41.3
196,54.37,55.21,39.59
133,58.09,57.68,39.3
177,61.11,52.79,37.04
41,51.61,63.2,43.46
9,51.82,64.84,42.94
19,58.66,65.84,42
86,61.89,61.25,40.2
62,58.55,63.52,41.55
37,54.88,60.69,43.29
119,58.11,57.27,40.23
147,61.35,55.06,38.1
106,61.17,52.45,37.98
176,64.44,50.01,35.85
3,58.35,66.91,50.66
2,51.53,63.28,47.23
9,58.47,65.87,45.92
31,58.63,64.84,42.9
27,65.24,65.84,41.98
54,65.85,63.98,40.57
3,54.89,60.86,47.23
75,70.7,60.03,40.17
87,68.78,58.41,39.59
106,65.13,57.13,38.97
50,58.55,62.99,43.44
69,61.9,60.63,41.14
22,58.14,56.8,42.72
130,61.39,54.68,39.03
46,61.15,51.6,38.84
101,64.51,49.72,36.8
108,70.3,55.93,38.15
143,68.25,53.19,36.82
2,58.61,66.23,51.38
3,62.39,68.68,50.7
3,58.06,65.94,49.56
2,66.42,71.74,50.75
8,65.72,66.67,50.65
32,69.47,65.84,42.02
39,69.38,65.29,40.58
77,67.18,60.43,40.36
10,58.59,64.97,46.64
19,65.2,65.87,45.88
39,65.24,64.84,42.89
53,65.81,63.21,41.55
65,69.11,62.15,40.57
5,58.58,63.13,47.22
2,58.11,57.01,47.21
74,72.57,61.03,40.41
50,70.73,59.67,41.12
88,72.3,58.12,39.27
51,68.81,58.03,40.52
94,70.44,57.09,38.81
31,61.91,60.15,43.18
76,65.17,56.72,39.89
9,61.33,53.14,42.09
37,64.62,49.03,38.37
85,70.34,55.53,39.07
105,68.31,52.83,37.75
113,72.56,55.03,37.55
170,71.47,49.24,35
3,62.5,68,51.52
2,58.32,65.2,50.23
2,74.64,75.55,51.75
10,64.84,65.94,49.59
3,74.3,74.95,53.54
2,66.4,70.99,51.68
12,69.82,68.18,50.69
2,62.56,67.28,53.36
5,65.72,66,51.36
52,71.01,64.02,40.57
34,71.09,65.84,42.08
27,69.59,65.88,46.1
39,69.48,64.84,42.9
45,69.4,64.43,41.56
38,73.12,65.84,42.09
48,72.95,65.11,40.57
64,74.49,63.57,40.57
66,72.67,62.3,40.57
50,67.2,60.01,41.3
17,65.21,64.96,46.62
40,65.82,62.71,43.42
51,69.13,61.68,41.54
5,61.94,60.44,47.21
78,76.08,60.75,40.43
54,72.59,60.69,41.38
81,74.23,59.71,40
32,70.9,59.05,41.85
55,72.33,57.75,40.21
92,73.96,56.89,38.57
21,68.84,57.53,41.54
58,70.47,56.69,39.73
12,65.18,56.21,42.55
3,64.54,49.48,42.07
80,70.34,55.01,39.64
47,68.72,51.78,38.73
95,72.61,54.61,38.46
126,71.55,48.94,35.95
145,75.32,52.62,36.07
143,74.65,45.21,33.86
2,70.33,73.99,51.75
5,64.87,65.2,50.26
2,76.67,73.54,51.74
6,74.38,71.22,50.74
17,69.72,65.94,49.64
4,76.19,72.93,53.53
2,70.2,73.44,53.53
3,66.39,70.44,53.48
8,69.69,67.5,51.48
14,73.33,66.47,50.65
2,79.08,68.33,56.33
47,76.4,65.84,42.06
65,76.26,64.96,40.58
29,72.91,65.87,45.97
40,71.11,64.85,42.92
52,71.03,63.35,41.55
22,69.56,64.99,46.82
43,69.42,63.87,43.45
42,73.16,64.85,42.93
54,73.01,64.29,41.55
56,74.54,62.98,41.55
76,76.17,61.95,40.57
55,72.7,61.9,41.55
10,65.86,62.82,47.23
