ppm NH3 Concentration mole,X (m),Y (m),Z (m)
27,-109.7,70.32,37.41
26,-110.81,73.09,36.62
30,-109.05,68.89,37.13
57,-110.67,70.24,36.46
84,-110.34,69.38,37.08
28,-111.29,70.31,35.92
32,-108.83,68.16,37.68
28,-111.51,72.28,36.41
32,-111.24,72.14,37.36
44,-112.3,71.38,36.24
84,-112.17,71.35,37.36
51,-109.75,69.13,37.81
97,-111.43,70.41,37.39
83,-110.9,69.57,37.66
89,-111.81,70.43,36.49
233,-115.74,61.95,32.83
752,-114.58,60.09,33.84
110,-114.27,63.5,33.67
165,-109,64.88,38.9
48,-109.53,68.41,38.36
51,-109.37,66.3,37.84
80,-111.2,66.95,37.06
25,-118.89,56.85,31.97
38,-117.11,57.24,31.91
381,-117.19,60.39,31.91
291,-118.88,60.48,32.23
761,-115.99,58.53,32.8
48,-113.01,72.32,37.39
32,-112.05,73.12,37.38
65,-116.01,55.3,32.64
33,-117.91,54.85,32.33
1132,-114.86,56.81,33.72
65,-114.97,53.57,33.18
27,-112.03,73.13,39.88
37,-112.04,73.12,38.63
58,-112.99,72.33,39.89
71,-113,72.32,38.64
36,-112.19,71.37,39.89
77,-112.2,71.36,38.64
25,-114.06,70.64,36.78
30,-115.95,65.47,33.65
52,-111.4,70.4,38.63
29,-110.62,69.45,38.65
81,-112.68,68.78,37.03
715,-116.27,61.97,33.67
205,-113.26,59.95,35.24
1334,-115.22,60.12,34.6
31,-112.85,63.31,35.03
319,-114.85,63.58,34.47
31,-112.38,61.53,35.98
559,-109.69,65.12,39.61
105,-110.14,63.11,38.25
156,-110.06,66.53,38.53
208,-111.86,67.05,37.62
66,-120.04,61.79,32.15
83,-118.01,63.91,32.81
131,-117.61,57.15,32.76
1071,-117.64,60.36,32.79
215,-119.41,60.47,32.87
1452,-116.56,58.49,33.62
136,-109.85,54.07,36.63
37,-104.73,55.52,38.94
263,-102.96,57.22,41.02
286,-112.77,58.3,36.05
39,-118.4,54.83,32.92
144,-116.55,55.12,33.46
1314,-113.55,56.78,35.15
1750,-115.49,56.7,34.49
131,-115.45,53.21,33.99
1447,-112.9,55.06,35.67
37,-113.71,74.17,39.27
82,-114.03,70.65,39.28
58,-116.5,65.52,34.78
158,-112.43,68.72,39.27
33,-114.39,67.1,36.79
789,-116.88,62.01,34.78
635,-113.96,59.99,35.94
1922,-115.9,60.16,35.19
88,-113.51,63.43,35.77
422,-115.53,63.66,35.1
93,-111.11,61.41,37.58
185,-113.09,61.63,36.68
484,-110.32,65.21,40.15
354,-109.2,62.62,39.64
299,-110.84,63.28,38.96
219,-111.06,66.89,39.46
101,-111.29,64.59,37.86
67,-113.18,65.45,37.23
28,-119.94,62.97,32.35
53,-120.23,61.44,32.82
146,-118.3,63.88,34.47
80,-120.45,58.79,34.34
139,-118.89,56.88,34.36
840,-118.6,60.39,34.37
2020,-117.2,58.47,34.74
42,-108.19,54.55,37.49
289,-110.16,53.39,37.34
4698,-109.59,55.27,38.17
9677,-108.2,55.78,39.13
31471,-106.13,57.52,41.15
71,-106.46,55.02,38.21
5117,-104.65,56.54,40.29
115,-104.78,54.8,39.66
102,-102.9,56.84,41.94
277,-111.54,58.27,37.67
971,-113.49,58.25,36.75
6814,-110.34,56.28,38.99
5532,-111.17,56.82,38.26
106,-110.77,59.8,38.46
500,-108.89,61.37,40.44
43,-111.76,52.9,36.41
2171,-111.08,54.72,37.3
48,-113.13,53.2,36.27
164,-117.45,54.92,34.56
70,-116.07,52.78,34.85
1947,-114.22,56.63,35.88
1955,-116.18,56.65,35.11
3575,-111.72,55.53,37.28
2059,-113.49,54.69,36.42
31,-117.9,67.44,36.83
42,-115.95,69.05,39.3
98,-116.25,65.51,36.77
118,-114.35,67.12,39.3
1243,-116.61,61.99,36.83
1802,-115.16,60.09,36.94
238,-114.75,63.61,36.85
393,-111.84,61.51,38.28
349,-113.85,61.73,37.34
852,-109.83,62.79,40.43
354,-111.6,63.54,39.74
217,-112.74,65.18,39.27
28,-122.07,60.74,34.33
37,-121.77,64.21,34.3
67,-119.82,65.84,36.85
441,-118.22,63.92,36.84
204,-120.17,62.32,34.27
411,-120.46,58.79,36.88
821,-118.86,56.87,36.87
2536,-118.54,60.39,36.86
3862,-116.94,58.48,36.85
29,-113.37,77.7,41.75
34,-103.08,55.29,40.37
118,-108.4,53.83,38.18
145,-110.35,52.88,37.83
6178,-110,54.69,38.94
23581,-107.71,56.81,40.21
12105,-108.5,55.16,39.89
29916,-106.27,57.17,42.08
2078,-106.36,56.03,39.74
315,-106.59,54.3,38.92
9126,-104.69,56.01,41.15
54,-102.89,56.34,42.61
129,-104.83,54.24,40.19
1344,-112.26,58.16,38.4
2192,-114.22,58.24,37.39
8886,-110.94,55.84,39.81
8201,-111.85,56.52,39.04
7534,-110.1,57.23,39.37
123,-109.7,59.79,39.87
401,-111.5,59.79,39.19
1383,-109.41,61.45,41.32
2622,-109.02,58.2,40.32
2921,-111.59,54.15,38.07
30,-112.13,52.11,37.18
45,-113.47,52.82,37.3
859,-117.21,54.96,36.83
311,-115.68,53.05,36.87
3410,-115.43,56.57,36.92
4816,-112.34,55.11,38.05
2005,-114.18,54.36,37.25
35,-115.29,76.1,41.77
84,-115.61,72.57,41.79
107,-117.87,67.45,39.33
84,-115.93,69.05,41.8
317,-116.27,65.52,39.32
215,-114.33,67.13,41.8
143,-113.99,70.66,44.28
1932,-116.59,62,39.33
2680,-114.97,60.08,39.31
511,-114.6,63.59,39.25
730,-113.12,61.69,39.32
698,-111.15,63.28,41.78
370,-112.73,65.21,41.79
25,-120.78,55.27,36.89
34,-123.66,62.64,36.9
140,-122.06,60.72,36.89
120,-121.74,64.24,36.87
146,-119.79,65.84,39.35
814,-118.19,63.92,39.34
833,-120.14,62.32,36.86
1663,-120.44,58.8,39.38
3107,-118.83,56.88,39.37
4788,-118.51,60.4,39.36
6251,-116.91,58.48,39.35
51,-108.6,52.34,39.33
3665,-110.3,53.94,39.76
29585,-106.38,56.68,42.7
21097,-108.03,56.34,41.05
11715,-108.61,54.65,40.37
9383,-106.52,55.4,40.53
108,-106.67,53.45,39.65
7589,-104.72,55.29,42.14
3171,-113.51,58.17,39.4
8511,-112.55,56.26,39.83
6463,-111.6,55.26,40.34
8785,-110.74,56.9,40.19
337,-110.35,59.73,40.68
680,-112.25,59.82,39.85
1645,-110.03,61.63,42.2
1571,-109.53,57.95,41.18
35,-119.18,53.35,36.88
352,-114.03,51.12,39.35
1221,-112,52.64,39.37
1286,-113.32,53.02,39.28
2849,-117.23,54.96,39.36
1327,-115.63,53.04,39.35
6101,-115.28,56.56,39.31
4743,-113.72,54.62,39.33
45,-115.27,76.1,44.27
29,-114.95,79.62,44.26
143,-115.59,72.58,44.29
68,-117.85,67.45,41.83
350,-115.91,69.06,44.3
203,-116.25,65.53,41.82
542,-114.31,67.14,44.3
121,-113.96,70.67,46.78
1768,-116.57,62.01,41.83
2106,-114.97,60.09,41.82
369,-114.65,63.61,41.81
561,-113,61.68,41.76
1410,-111.11,63.3,44.28
793,-112.71,65.22,44.29
32,-123.96,59.12,39.41
107,-122.36,57.2,39.4
265,-120.76,55.28,39.39
70,-123.64,62.64,39.39
480,-122.04,60.72,39.39
251,-121.71,64.24,39.37
184,-119.77,65.85,41.85
812,-118.17,63.93,41.84
1779,-120.11,62.32,39.36
3984,-120.41,58.81,41.88
6891,-118.81,56.89,41.87
4806,-118.49,60.41,41.86
6522,-116.89,58.49,41.85
79,-138.69,22.6,38.44
26,-106.97,50.49,41.78
28,-105.05,52.09,41.76
70,-103.11,53.7,44.24
33,-110.81,47.29,41.83
