ppm NH3 Concentration mole,X (m),Y (m),Z (m)
349988,-99.57,68.66,40.29
384649,-99.57,68.67,40.29
180300,-99.56,68.66,40.28
134158,-99.56,68.66,40.28
192042,-99.56,68.66,40.28
305122,-99.57,68.66,40.29
214776,-99.57,68.66,40.29
353647,-99.57,68.66,40.29
190949,-99.57,68.66,40.29
165125,-99.57,68.67,40.29
143142,-99.57,68.66,40.29
659711,-99.57,68.67,40.3
732584,-99.58,68.67,40.3
683485,-99.58,68.67,40.3
546796,-99.57,68.67,40.3
549757,-99.58,68.67,40.3
327090,-99.57,68.67,40.29
429958,-99.57,68.67,40.29
753692,-99.58,68.67,40.32
685136,-99.57,68.67,40.32
731819,-99.57,68.67,40.32
746982,-99.58,68.67,40.32
621091,-99.57,68.67,40.33
742590,-99.57,68.67,40.32
703282,-99.58,68.67,40.3
608803,-99.58,68.67,40.31
719223,-99.58,68.67,40.31
586327,-99.58,68.67,40.31
600713,-99.58,68.67,40.31
134320,-99.57,68.67,40.29
112199,-99.57,68.67,40.29
37381,-99.54,68.64,40.3
34404,-99.54,68.64,40.29
39835,-99.54,68.64,40.29
44324,-99.54,68.64,40.29
44547,-99.54,68.65,40.29
37695,-99.54,68.65,40.29
31886,-99.54,68.64,40.29
35175,-99.54,68.64,40.29
31555,-99.54,68.64,40.28
33987,-99.54,68.64,40.28
33068,-99.54,68.64,40.28
39133,-99.54,68.64,40.29
44955,-99.54,68.65,40.29
37165,-99.54,68.64,40.28
41692,-99.54,68.64,40.28
38107,-99.54,68.64,40.28
54876,-99.55,68.65,40.29
65712,-99.55,68.65,40.28
48579,-99.55,68.65,40.28
57362,-99.55,68.65,40.28
35617,-99.54,68.64,40.28
1495,-99.54,68.64,40.32
46113,-99.54,68.64,40.32
600317,-99.57,68.67,40.33
580634,-99.57,68.67,40.33
768019,-99.57,68.67,40.33
887227,-99.57,68.66,40.3
883543,-99.57,68.66,40.3
395078,-99.57,68.66,40.29
872862,-99.57,68.66,40.3
866544,-99.57,68.66,40.3
477634,-99.57,68.67,40.29
532199,-99.57,68.66,40.29
241705,-99.57,68.66,40.29
199920,-99.57,68.67,40.29
796261,-99.57,68.66,40.29
343297,-99.57,68.67,40.29
109340,-99.55,68.65,40.28
107693,-99.55,68.65,40.28
72242,-99.55,68.65,40.28
82391,-99.55,68.65,40.28
252281,-99.56,68.66,40.28
58864,-99.55,68.65,40.28
129418,-99.56,68.66,40.28
65655,-99.56,68.66,40.28
69966,-99.57,68.66,40.28
461935,-99.56,68.66,40.29
112947,-99.56,68.66,40.28
153412,-99.56,68.66,40.28
79910,-99.56,68.66,40.28
796713,-99.56,68.66,40.29
181361,-99.56,68.66,40.28
475718,-99.56,68.66,40.29
396473,-99.56,68.66,40.29
191536,-99.56,68.66,40.28
115261,-99.56,68.66,40.28
87328,-99.56,68.66,40.28
126539,-99.56,68.66,40.28
472554,-99.57,68.66,40.29
175054,-99.57,68.66,40.28
220123,-99.57,68.66,40.29
155320,-99.57,68.66,40.29
253828,-99.57,68.66,40.29
455944,-99.57,68.66,40.29
85574,-99.57,68.66,40.28
111984,-99.57,68.66,40.28
111537,-99.57,68.66,40.28
142629,-99.57,68.66,40.29
143617,-99.57,68.67,40.29
126501,-99.57,68.66,40.29
116528,-99.57,68.67,40.29
119008,-99.57,68.66,40.29
123030,-99.57,68.66,40.28
35018,-99.53,68.64,40.32
823921,-99.58,68.67,40.3
842596,-99.58,68.67,40.31
757729,-99.57,68.67,40.3
735905,-99.57,68.67,40.3
528242,-99.58,68.67,40.3
787592,-99.58,68.67,40.3
450069,-99.58,68.67,40.3
696535,-99.58,68.67,40.3
292346,-99.58,68.67,40.3
415136,-99.57,68.67,40.3
634708,-99.57,68.67,40.3
314930,-99.58,68.67,40.3
522725,-99.58,68.67,40.3
167400,-99.57,68.67,40.29
248314,-99.57,68.67,40.29
261194,-99.57,68.67,40.29
152541,-99.58,68.67,40.29
192601,-99.58,68.67,40.29
247044,-99.58,68.67,40.3
231487,-99.58,68.67,40.3
850005,-99.58,68.67,40.31
843582,-99.58,68.67,40.31
536524,-99.58,68.67,40.32
815428,-99.58,68.67,40.32
827344,-99.58,68.67,40.31
