ppm NH3 Concentration mole,X (m),Y (m),Z (m)
41,-275.45,321.11,32.6
111,-267.92,327.63,33.2
83,-274.25,335.26,30.4
29,-281.97,328.86,29.74
37,-293.46,360.54,22.84
27,-300.23,365.94,21.95
43,-275.66,321.28,33.56
104,-268.14,327.8,34.16
42,-287.35,350.66,24.89
61,-280.86,343.06,27.51
97,-274.46,335.42,31.36
38,-282.16,329.02,30.71
30,-293.88,355.8,23.45
47,-293.53,360.68,23.83
36,-300.26,366.07,22.94
72,-277,322.57,34.82
134,-269.48,329.01,35.18
52,-287.48,350.82,25.87
75,-281.04,343.22,28.48
132,-275.05,335.87,33.95
27,-288.64,336.77,27.96
66,-282.66,329.42,33.68
66,-293.48,361.97,24.86
42,-293.96,355.94,24.44
48,-300.19,367.1,24.67
104,-275.74,321.38,41.02
159,-268.18,327.88,41.12
92,-287.61,351.04,31.34
115,-281.34,343.48,32.54
140,-274.5,335.55,41.12
34,-295.18,344.6,31.4
49,-288.92,337.03,32.35
81,-282.18,329.15,41.21
69,-293.82,358.46,30.67
50,-300.21,366.11,31
28,-284.66,301.02,51.33
40,-283.35,314.91,40.92
97,-275.69,321.5,51.18
111,-268.01,327.9,51.09
94,-287.3,350.92,41.19
118,-280.9,343.24,41.15
98,-274.41,335.59,51.12
41,-294.99,344.52,41.28
60,-288.58,336.84,41.24
78,-282.09,329.18,51.21
29,-289.87,322.75,41.3
69,-293.7,358.6,41.22
48,-300.1,366.29,41.25
26,-301.39,352.2,41.31
36,-284.57,301.05,61.33
53,-283.38,315.1,51.27
46,-275.6,321.53,61.18
32,-267.92,327.94,61.09
68,-287.21,350.95,51.19
84,-280.81,343.27,51.15
30,-274.32,335.62,61.12
40,-294.89,344.55,51.28
59,-288.49,336.87,51.24
40,-282,329.22,61.21
38,-289.78,322.78,51.3
35,-300.01,366.32,51.25
51,-293.61,358.64,51.22
25,-301.29,352.23,51.31
47,-283.28,315.13,61.27
28,-280.72,343.3,61.15
32,-288.4,336.9,61.24
25,-296.18,330.47,51.33
35,-289.68,322.82,61.3
25,-1080.78,1683.39,18.08
25,-1080.77,1683.39,18.71
25,-1081.17,1683.87,18.71
25,-1082.06,1683.95,18.09
25,-1082.05,1683.95,18.72
25,-1082.45,1684.43,18.72
25,-1082.95,1684.03,17.48
25,-1080.38,1682.91,18.08
