ppm NH3 Concentration mole,X (m),Y (m),Z (m)
78,-103.16,54.96,38.1
62,-109.85,54.07,36.63
195,-104.73,55.52,38.94
1158,-102.96,57.22,41.02
87,-111.38,53.54,35.67
70,-112.64,53.76,35.52
28,-113.55,56.78,35.15
61,-112.9,55.06,35.67
106,-103.08,55.95,39.58
186,-103.19,54.23,38.8
39,-101.22,55.84,40.93
66,-108.19,54.55,37.49
48,-108.52,52.67,36.49
294,-110.16,53.39,37.34
8394,-109.59,55.27,38.17
16760,-108.2,55.78,39.13
35172,-106.13,57.52,41.15
511,-106.46,55.02,38.21
11730,-104.65,56.54,40.29
1800,-104.78,54.8,39.66
8579,-102.9,56.84,41.94
27,-113.49,58.25,36.75
8937,-110.34,56.28,38.99
541,-111.17,56.82,38.26
47,-110.3,52.22,35.68
206,-111.76,52.9,36.41
3030,-111.08,54.72,37.3
232,-113.13,53.2,36.27
77,-114.22,56.63,35.88
2042,-111.72,55.53,37.28
175,-113.49,54.69,36.42
121,-105.01,53.72,38.04
214,-103.08,55.29,40.37
70,-103.12,53.23,39.52
58,-101.21,55.02,41.98
270,-108.4,53.83,38.18
35,-108.65,51.82,37.2
3651,-110.35,52.88,37.83
14277,-110,54.69,38.94
26189,-107.71,56.81,40.21
21045,-108.5,55.16,39.89
32385,-106.27,57.17,42.08
41,-106.78,52.6,37.76
1433,-106.36,56.03,39.74
4192,-106.59,54.3,38.92
14193,-104.69,56.01,41.15
5755,-102.89,56.34,42.61
1268,-104.83,54.24,40.19
167,-112.26,58.16,38.4
15598,-110.94,55.84,39.81
3212,-111.85,56.52,39.04
4986,-110.1,57.23,39.37
28,-111.5,59.79,39.19
2333,-109.02,58.2,40.32
9653,-111.59,54.15,38.07
146,-112.13,52.11,37.18
102,-113.47,52.82,37.3
6797,-112.34,55.11,38.05
44,-114.18,54.36,37.25
40,-106.99,50.48,39.28
395,-105.07,52.05,39.28
613,-103.13,53.67,41.75
967,-108.6,52.34,39.33
16250,-110.3,53.94,39.76
31665,-106.38,56.68,42.7
24788,-108.03,56.34,41.05
22651,-108.61,54.65,40.37
14021,-106.52,55.4,40.53
5963,-106.67,53.45,39.65
13350,-104.72,55.29,42.14
155,-113.51,58.17,39.4
3285,-112.55,56.26,39.83
15275,-111.6,55.26,40.34
8637,-110.74,56.9,40.19
34,-110.35,59.73,40.68
60,-112.25,59.82,39.85
35,-110.03,61.63,42.2
2244,-109.53,57.95,41.18
28,-112.43,49.2,39.34
373,-114.03,51.12,39.35
271,-110.51,50.8,39.31
8181,-112,52.64,39.37
6528,-113.32,53.02,39.28
62,-115.63,53.04,39.35
232,-115.28,56.56,39.31
3131,-113.72,54.62,39.33
40,-114.97,60.09,41.82
59,-111.11,63.3,44.28
81,-118.81,56.89,41.87
59,-116.89,58.49,41.85
392,-105.37,48.57,41.78
4609,-106.97,50.49,41.78
194,-103.45,50.17,41.75
2950,-105.05,52.09,41.76
139,-101.51,51.77,44.23
4310,-103.11,53.7,44.24
45,-113.08,42.16,39.37
95,-114.68,44.08,39.37
31,-112.76,45.68,39.35
53,-102.17,44.72,41.76
